,Ill Be Gone,Rudibatootie,Drake Passage,Regal Duke,Tactfull,Fournaise,Belluna,Jahbath,White Heath,Parisian Veil,Socialite Miss,Bostock Raider
07-01-2023 15:36:15.533653,"(61.0, 80.0, 76.0)","(41.0, 65.0, 57.27777777777778)","(10.0, 12.5, 12.116666666666667)","(12.0, 14.5, 14.42051282051282)","(2.4, 2.76, 2.747836919592299)","(31.0, 38.0, 37.0)","(8.5, 9.8, 9.811650485436894)","(21.0, 28.0, 27.304878048780488)","(101.0, 210.0, 200.76923076923077)","(10.0, 11.0, 10.645631067961165)","(8.0, 9.0, 8.966197183098592)","(10.0, 12.5, 12.23546511627907)"
07-01-2023 15:36:17.157014,"(61.0, 80.0, 78.04347826086956)","(41.0, 60.0, 57.5)","(11.0, 12.5, 12.25)","(12.0, 14.5, 14.6484375)","(2.4, 2.76, 2.7493227091633465)","(31.0, 38.0, 37.31818181818182)","(8.5, 10.0, 9.76)","(21.0, 28.0, 27.352272727272727)","(101.0, 210.0, 195.0)","(10.0, 11.0, 10.666970802919709)","(8.0, 9.0, 9.019428571428572)","(10.0, 12.5, 12.256684491978609)"
07-01-2023 15:36:18.719261,"(61.0, 80.0, 82.5)","(41.0, 60.0, 57.6)","(11.0, 12.5, 12.278846153846153)","(12.0, 15.0, 14.671814671814673)","(2.4, 2.76, 2.750166270783848)","(31.0, 38.0, 37.2)","(8.5, 9.8, 9.762500000000001)","(21.0, 28.0, 27.34980988593156)","(101.0, 200.0, 196.52173913043478)","(10.0, 11.0, 10.575581395348838)","(8.0, 9.2, 9.069421487603305)","(10.0, 12.5, 12.263636363636364)"
07-01-2023 15:36:20.222763,"(61.0, 85.0, 81.52173913043478)","(41.0, 60.0, 58.714285714285715)","(11.0, 12.5, 12.287610619469026)","(12.0, 15.0, 14.662698412698413)","(2.4, 2.76, 2.750407450523865)","(31.0, 38.0, 37.2)","(8.5, 9.8, 9.761151079136692)","(21.0, 28.0, 27.34980988593156)","(101.0, 200.0, 196.52173913043478)","(10.0, 11.0, 10.387696709585121)","(8.0, 9.2, 9.066108786610878)","(10.0, 12.5, 12.264322916666666)"
07-01-2023 15:36:21.738601,"(61.0, 85.0, 79.16666666666667)","(41.0, 60.0, 58.333333333333336)","(11.0, 12.5, 12.287610619469026)","(12.0, 15.0, 14.655038759689923)","(2.4, 2.76, 2.772955223880597)","(31.0, 38.0, 37.714285714285715)","(8.5, 9.8, 9.851937984496125)","(21.0, 28.0, 27.359550561797754)","(101.0, 200.0, 196.52173913043478)","(10.0, 10.5, 10.387535816618911)","(8.0, 9.2, 9.066108786610878)","(10.0, 12.5, 12.227019498607243)"
07-01-2023 15:36:23.286099,"(61.0, 80.0, 78.33333333333333)","(41.0, 60.0, 58.421052631578945)","(10.0, 12.5, 12.23913043478261)","(12.0, 15.0, 14.66030534351145)","(2.45, 2.78, 2.7739018087855296)","(31.0, 38.0, 37.29032258064516)","(8.5, 10.0, 9.891588785046729)","(21.0, 28.0, 27.366666666666667)","(101.0, 200.0, 195.55555555555554)","(10.0, 10.5, 10.389124293785311)","(8.0, 9.2, 9.020224719101124)","(10.0, 12.5, 12.161662817551964)"
07-01-2023 15:36:24.809092,"(61.0, 80.0, 78.0)","(41.0, 60.0, 58.5)","(10.0, 12.5, 12.237704918032787)","(12.0, 15.0, 14.61187214611872)","(2.45, 2.78, 2.7320544217687077)","(31.0, 38.0, 37.925925925925924)","(8.5, 10.0, 9.91304347826087)","(21.0, 28.0, 27.34732824427481)","(101.0, 200.0, 195.55555555555554)","(10.0, 10.5, 10.418207681365576)","(8.0, 9.2, 9.044565217391304)","(10.0, 12.5, 12.253481894150418)"
07-01-2023 15:36:26.239205,"(61.0, 80.0, 77.5)","(41.0, 60.0, 58.23529411764706)","(10.0, 12.5, 12.24736842105263)","(12.0, 15.0, 14.48397435897436)","(2.45, 2.74, 2.769674418604651)","(31.0, 38.0, 35.21212121212121)","(8.5, 10.0, 9.872432432432433)","(21.0, 28.0, 27.361940298507463)","(101.0, 200.0, 195.55555555555554)","(10.0, 10.5, 10.380336351875808)","(8.0, 9.2, 9.04022346368715)","(10.0, 12.5, 11.95021645021645)"
07-01-2023 15:36:27.648403,"(61.0, 80.0, 77.5)","(41.0, 60.0, 58.54838709677419)","(11.0, 12.5, 12.240540540540541)","(12.0, 14.5, 14.48397435897436)","(2.45, 2.78, 2.760661157024793)","(31.0, 36.0, 35.90909090909091)","(8.5, 10.0, 9.8987012987013)","(21.0, 28.0, 27.373626373626372)","(101.0, 200.0, 197.85714285714286)","(9.0, 10.5, 10.364417989417989)","(8.0, 9.2, 9.064739884393063)","(10.0, 12.0, 11.91078431372549)"
07-01-2023 15:36:29.059389,"(61.0, 80.0, 77.5)","(41.0, 60.0, 58.54838709677419)","(11.0, 12.5, 12.240540540540541)","(12.0, 14.5, 14.48397435897436)","(2.45, 2.78, 2.775151515151515)","(31.0, 36.0, 37.09090909090909)","(8.5, 10.0, 9.924878048780489)","(21.0, 28.0, 27.32941176470588)","(101.0, 200.0, 197.0)","(9.0, 10.5, 10.360776439089692)","(8.0, 9.2, 9.042857142857143)","(10.0, 12.0, 11.913857677902621)"
07-01-2023 15:36:30.512232,"(61.0, 80.0, 78.05555555555556)","(41.0, 60.0, 58.75)","(11.0, 12.5, 12.454022988505747)","(12.0, 14.5, 14.491228070175438)","(2.45, 2.8, 2.7631304347826084)","(31.0, 38.0, 34.56666666666667)","(8.5, 10.0, 9.943502824858758)","(21.0, 28.0, 27.4)","(101.0, 200.0, 197.0)","(9.0, 10.5, 10.34083850931677)","(8.0, 9.2, 9.070899470899471)","(10.0, 12.0, 11.913857677902621)"
07-01-2023 15:36:32.006396,"(61.0, 80.0, 78.05555555555556)","(41.0, 60.0, 58.714285714285715)","(11.0, 12.5, 12.033333333333333)","(12.0, 14.5, 14.488505747126437)","(2.45, 2.78, 2.7661764705882352)","(31.0, 36.0, 34.61290322580645)","(8.5, 10.0, 9.94186046511628)","(21.0, 28.0, 27.3986013986014)","(101.0, 200.0, 197.0)","(9.0, 10.5, 10.353988603988604)","(8.0, 9.2, 9.031724137931034)","(10.0, 12.0, 11.88103448275862)"
07-01-2023 15:36:33.474615,"(61.0, 80.0, 78.94736842105263)","(41.0, 60.0, 58.92857142857143)","(11.0, 12.5, 12.228155339805825)","(12.0, 14.5, 14.489949748743719)","(2.45, 2.78, 2.7701285347043703)","(31.0, 36.0, 34.41935483870968)","(8.5, 10.0, 10.059426229508198)","(21.0, 28.0, 27.4247491638796)","(101.0, 200.0, 195.71428571428572)","(9.0, 10.5, 10.349933598937582)","(8.0, 9.2, 9.01875)","(10.0, 12.0, 11.88265306122449)"
07-01-2023 15:36:35.013577,"(61.0, 80.0, 85.0)","(41.0, 60.0, 59.25)","(11.0, 12.5, 12.285714285714286)","(12.0, 14.5, 14.774774774774775)","(2.45, 2.78, 2.7084537684537686)","(31.0, 36.0, 34.6)","(8.5, 10.5, 10.107407407407408)","(21.0, 28.0, 27.480565371024735)","(101.0, 200.0, 197.14285714285714)","(9.0, 10.5, 10.394542772861357)","(8.0, 9.2, 9.1)","(10.0, 12.0, 12.034562211981568)"
07-01-2023 15:36:36.479353,"(61.0, 90.0, 83.57142857142857)","(41.0, 60.0, 59.38775510204081)","(11.0, 12.5, 12.450413223140496)","(12.0, 15.0, 14.842767295597485)","(2.45, 2.72, 2.6732659932659932)","(31.0, 36.0, 35.09375)","(8.5, 10.5, 10.178456591639872)","(21.0, 28.0, 29.264705882352942)","(101.0, 200.0, 197.77777777777777)","(9.0, 10.5, 10.389920424403183)","(8.0, 9.2, 9.119367588932805)","(10.0, 12.5, 11.997863247863249)"
07-01-2023 15:36:38.035004,"(61.0, 90.0, 82.5)","(41.0, 60.0, 58.69230769230769)","(11.0, 12.5, 12.609022556390977)","(12.0, 15.0, 14.845679012345679)","(2.45, 2.68, 2.671585365853659)","(31.0, 36.0, 34.863157894736844)","(8.5, 10.5, 10.222689075630251)","(21.0, 30.0, 28.783132530120483)","(101.0, 200.0, 193.33333333333334)","(9.0, 10.5, 10.37515762925599)","(8.0, 9.2, 9.125547445255474)","(10.0, 12.0, 11.997938144329897)"
07-01-2023 15:36:39.587447,"(61.0, 85.0, 81.04651162790698)","(41.0, 60.0, 58.69230769230769)","(11.0, 13.0, 12.609022556390977)","(12.0, 15.0, 14.88425925925926)","(2.45, 2.68, 2.672297734627832)","(31.0, 36.0, 34.863157894736844)","(8.5, 10.5, 10.219546742209632)","(21.0, 29.0, 29.162790697674417)","(101.0, 200.0, 193.33333333333334)","(9.0, 10.5, 10.376073619631901)","(8.0, 9.2, 9.1075)","(10.0, 12.0, 11.997844827586206)"
07-01-2023 15:36:41.171502,"(61.0, 85.0, 81.04651162790698)","(41.0, 60.0, 58.73134328358209)","(11.0, 13.0, 12.6)","(12.0, 15.0, 14.887387387387387)","(2.45, 2.68, 2.6732425068119894)","(31.0, 36.0, 34.89795918367347)","(8.5, 10.5, 10.243523316062177)","(21.0, 30.0, 29.25)","(101.0, 200.0, 193.33333333333334)","(9.0, 10.5, 10.401681759379043)","(8.0, 9.2, 9.110574018126888)","(10.0, 12.0, 12.002487562189055)"
07-01-2023 15:36:42.704944,"(61.0, 85.0, 81.13636363636364)","(41.0, 60.0, 58.73134328358209)","(11.0, 13.0, 12.6)","(12.0, 15.0, 14.887387387387387)","(2.4, 2.68, 2.661876955161627)","(31.0, 36.0, 34.65)","(8.5, 10.5, 10.241469816272966)","(21.0, 30.0, 29.25)","(101.0, 200.0, 193.33333333333334)","(9.0, 10.5, 10.400393184796854)","(8.0, 9.2, 9.113196480938416)","(10.0, 12.5, 12.002439024390243)"
07-01-2023 15:36:44.357135,"(61.0, 85.0, 81.6)","(41.0, 60.0, 59.140625)","(11.0, 13.0, 12.688622754491018)","(12.0, 15.0, 14.936018957345972)","(2.4, 2.68, 2.660233372228705)","(31.0, 36.0, 34.93069306930693)","(8.5, 10.5, 10.283632286995516)","(21.0, 30.0, 29.446153846153845)","(101.0, 200.0, 205.0)","(9.0, 10.5, 10.433890577507599)","(8.0, 9.2, 9.118457300275482)","(10.0, 12.5, 12.182242990654206)"
07-01-2023 15:36:45.848806,"(61.0, 85.0, 81.6)","(41.0, 60.0, 58.84057971014493)","(11.0, 13.0, 12.69767441860465)","(12.0, 15.0, 14.932835820895523)","(2.4, 2.68, 2.654521276595745)","(31.0, 36.0, 34.86274509803921)","(8.5, 10.5, 10.263480392156863)","(21.0, 30.0, 29.446153846153845)","(101.0, 220.0, 205.0)","(9.0, 10.5, 10.435840707964601)","(8.0, 9.2, 9.125252525252526)","(10.0, 12.5, 12.182242990654206)"
07-01-2023 15:36:47.356891,"(61.0, 85.0, 81.96428571428571)","(41.0, 60.0, 58.888888888888886)","(11.0, 13.0, 12.331521739130435)","(12.0, 15.0, 14.93720930232558)","(2.4, 2.66, 2.66152133580705)","(31.0, 36.0, 34.91525423728814)","(8.5, 10.5, 10.274004683840749)","(21.0, 30.0, 29.26530612244898)","(101.0, 220.0, 205.0)","(9.0, 10.5, 10.437679083094556)","(8.0, 9.2, 9.12867469879518)","(10.0, 12.5, 12.189969604863222)"
07-01-2023 15:36:48.782770,"(61.0, 85.0, 81.96428571428571)","(41.0, 60.0, 58.888888888888886)","(11.0, 12.5, 12.361607142857142)","(12.0, 15.0, 14.93720930232558)","(2.4, 2.68, 2.6324425287356323)","(31.0, 36.0, 34.81481481481482)","(8.5, 10.5, 10.288377192982455)","(21.0, 30.0, 29.26530612244898)","(101.0, 220.0, 205.0)","(9.0, 10.5, 10.440573770491802)","(8.0, 9.2, 9.310743801652892)","(10.0, 12.5, 12.189024390243903)"
07-01-2023 15:36:50.257748,"(61.0, 85.0, 81.96428571428571)","(41.0, 60.0, 59.20634920634921)","(11.0, 12.5, 12.555555555555555)","(12.0, 15.0, 15.135338345864662)","(2.4, 2.64, 2.6322727272727273)","(31.0, 36.0, 35.04477611940298)","(8.5, 10.5, 10.285869565217391)","(21.0, 30.0, 29.4375)","(101.0, 220.0, 200.0)","(9.0, 10.5, 10.459214501510575)","(8.0, 9.4, 9.427196652719665)","(10.0, 12.5, 12.215863453815262)"
07-01-2023 15:36:51.664982,"(61.0, 85.0, 82.5)","(41.0, 60.0, 59.20634920634921)","(11.0, 13.0, 12.555555555555555)","(12.0, 15.5, 15.13953488372093)","(2.4, 2.64, 2.63322695035461)","(31.0, 36.0, 35.04477611940298)","(8.5, 10.5, 10.259681093394077)","(21.0, 30.0, 29.389830508474578)","(101.0, 240.0, 200.0)","(9.0, 10.5, 10.587473002159827)","(8.0, 9.6, 9.427196652719665)","(10.0, 12.5, 12.205761316872428)"
07-01-2023 15:36:53.139866,"(61.0, 85.0, 82.85714285714286)","(41.0, 60.0, 59.20634920634921)","(11.0, 13.0, 12.531531531531531)","(12.0, 15.5, 15.067441860465117)","(2.4, 2.64, 2.614248366013072)","(31.0, 36.0, 34.98412698412698)","(8.5, 10.5, 10.294573643410853)","(21.0, 30.0, 29.30666666666667)","(101.0, 240.0, 200.0)","(9.0, 11.0, 10.57199211045365)","(8.0, 9.6, 9.427916666666667)","(10.0, 12.5, 12.223492723492724)"
07-01-2023 15:36:54.674606,"(61.0, 85.0, 82.85714285714286)","(41.0, 60.0, 59.20634920634921)","(11.0, 13.0, 12.341121495327103)","(12.0, 15.5, 15.177514792899409)","(2.4, 2.62, 2.605081081081081)","(31.0, 36.0, 34.98412698412698)","(8.5, 10.5, 10.30631868131868)","(21.0, 30.0, 29.323943661971832)","(101.0, 240.0, 200.0)","(9.0, 11.0, 10.577821011673151)","(8.0, 9.6, 9.440339702760085)","(10.0, 12.5, 12.22489539748954)"
07-01-2023 15:36:56.156285,"(61.0, 85.0, 82.85714285714286)","(41.0, 60.0, 59.20634920634921)","(11.0, 12.5, 12.278481012658228)","(12.0, 15.5, 15.150753768844222)","(2.4, 2.62, 2.6910869565217395)","(31.0, 36.0, 34.776119402985074)","(8.5, 10.5, 10.294973544973544)","(21.0, 30.0, 29.24)","(101.0, 240.0, 200.0)","(9.0, 11.0, 10.449801849405548)","(8.0, 9.6, 9.341025641025642)","(10.0, 12.5, 12.217204301075268)"
07-01-2023 15:36:57.671728,"(61.0, 85.0, 82.85714285714286)","(41.0, 60.0, 59.20634920634921)","(11.0, 12.5, 12.242647058823529)","(12.0, 15.5, 15.150753768844222)","(2.4, 2.7, 2.694965034965035)","(31.0, 36.0, 34.776119402985074)","(8.5, 10.5, 10.294973544973544)","(21.0, 30.0, 28.951219512195124)","(101.0, 240.0, 200.0)","(9.0, 10.5, 10.421933085501859)","(8.0, 9.4, 9.31186440677966)","(10.0, 12.5, 12.211815561959654)"
07-01-2023 15:36:59.137583,"(61.0, 85.0, 82.85714285714286)","(41.0, 60.0, 59.20634920634921)","(11.0, 12.5, 11.935233160621761)","(12.0, 15.5, 15.150753768844222)","(2.4, 2.7, 2.686029411764706)","(31.0, 36.0, 34.89655172413793)","(8.5, 10.5, 10.294973544973544)","(21.0, 29.0, 28.956521739130434)","(101.0, 240.0, 200.0)","(9.0, 10.5, 10.447750362844703)","(8.0, 9.4, 9.328176795580111)","(10.0, 12.5, 12.211815561959654)"
07-01-2023 15:37:00.660564,"(61.0, 85.0, 82.85714285714286)","(41.0, 60.0, 58.84057971014493)","(11.0, 12.0, 11.848837209302326)","(12.0, 15.5, 15.150753768844222)","(2.4, 2.72, 2.6891638795986625)","(31.0, 36.0, 34.89655172413793)","(8.5, 10.5, 10.29812834224599)","(21.0, 29.0, 28.956521739130434)","(101.0, 240.0, 200.0)","(9.0, 10.5, 10.46709470304976)","(8.0, 9.4, 9.328176795580111)","(10.0, 12.5, 12.21242774566474)"
07-01-2023 15:37:02.116122,"(61.0, 85.0, 83.07692307692308)","(41.0, 60.0, 58.95522388059702)","(11.0, 12.0, 11.892105263157895)","(12.0, 15.5, 15.15625)","(2.4, 2.72, 2.6542731277533043)","(31.0, 36.0, 35.05084745762712)","(8.5, 10.5, 10.347402597402597)","(21.0, 29.0, 29.145454545454545)","(101.0, 240.0, 200.0)","(9.0, 10.5, 10.574370709382151)","(8.0, 9.4, 9.325555555555555)","(10.0, 12.5, 12.23076923076923)"
07-01-2023 15:37:03.633191,"(61.0, 85.0, 83.14814814814815)","(41.0, 60.0, 58.98550724637681)","(10.0, 12.0, 12.214876033057852)","(12.0, 15.5, 15.166666666666666)","(2.4, 2.68, 2.626527777777778)","(31.0, 36.0, 35.152542372881356)","(8.5, 10.5, 10.358433734939759)","(21.0, 30.0, 29.454545454545453)","(101.0, 240.0, 216.0)","(9.0, 11.0, 10.582222222222223)","(8.0, 9.4, 9.32910052910053)","(10.0, 12.5, 12.211890243902438)"
07-01-2023 15:37:05.122380,"(61.0, 85.0, 83.14814814814815)","(41.0, 60.0, 58.98550724637681)","(10.0, 12.5, 12.238188976377952)","(12.0, 15.5, 15.166666666666666)","(2.4, 2.64, 2.6198039215686277)","(31.0, 36.0, 35.152542372881356)","(8.5, 10.5, 10.43398533007335)","(21.0, 30.0, 29.454545454545453)","(101.0, 240.0, 216.0)","(9.0, 11.0, 10.598993288590604)","(8.0, 9.4, 9.32910052910053)","(10.0, 12.5, 12.188118811881187)"
07-01-2023 15:37:07.053901,"(61.0, 85.0, 83.21428571428571)","(41.0, 60.0, 61.0)","(10.0, 12.5, 12.224489795918368)","(12.0, 15.5, 15.049295774647888)","(2.4, 2.64, 2.608607594936709)","(31.0, 36.0, 35.172413793103445)","(8.5, 10.5, 10.398305084745763)","(21.0, 30.0, 29.14814814814815)","(101.0, 240.0, 215.0)","(9.0, 11.0, 10.52390438247012)","(8.0, 9.4, 9.334736842105263)","(10.0, 12.5, 12.188741721854305)"
07-01-2023 15:37:08.757617,"(61.0, 85.0, 86.0)","(41.0, 65.0, 59.357142857142854)","(10.0, 12.5, 12.285)","(12.0, 15.5, 15.133540372670808)","(2.4, 2.64, 2.5837313432835822)","(31.0, 36.0, 35.261538461538464)","(8.5, 10.5, 10.549107142857142)","(21.0, 30.0, 29.62962962962963)","(101.0, 250.0, 229.0)","(9.0, 11.0, 10.3737658674189)","(8.0, 9.4, 9.338308457711443)","(10.0, 12.5, 12.227419354838709)"
07-01-2023 15:37:10.541429,"(61.0, 90.0, 85.55555555555556)","(41.0, 60.0, 59.32835820895522)","(11.0, 12.5, 12.122881355932204)","(12.0, 15.5, 15.133540372670808)","(2.4, 2.6, 2.5832051282051283)","(31.0, 36.0, 35.261538461538464)","(8.5, 11.0, 10.549107142857142)","(21.0, 30.0, 29.62962962962963)","(101.0, 250.0, 229.0)","(9.0, 10.5, 10.370289855072464)","(8.0, 9.4, 9.32994350282486)","(10.0, 12.5, 12.32411067193676)"
07-01-2023 15:37:12.259831,"(61.0, 90.0, 87.6470588235294)","(41.0, 60.0, 61.625)","(11.0, 12.5, 12.2475)","(12.0, 15.5, 15.18108108108108)","(2.4, 2.6, 2.5973684210526318)","(31.0, 36.0, 35.50877192982456)","(8.5, 11.0, 10.618867924528303)","(21.0, 30.0, 29.76923076923077)","(101.0, 250.0, 234.44444444444446)","(9.0, 10.5, 10.385400313971743)","(8.0, 9.4, 9.440339702760085)","(10.0, 12.5, 12.34548611111111)"
07-01-2023 15:37:13.835285,"(61.0, 90.0, 87.6470588235294)","(41.0, 65.0, 61.625)","(11.0, 12.5, 12.2475)","(12.0, 15.5, 15.18108108108108)","(2.4, 2.6, 2.5926315789473686)","(31.0, 36.0, 35.958333333333336)","(8.5, 11.0, 10.683333333333334)","(21.0, 30.0, 30.36111111111111)","(101.0, 250.0, 220.0)","(9.0, 10.5, 10.496613995485328)","(8.0, 9.6, 9.432142857142857)","(10.0, 12.5, 12.388671875)"
07-01-2023 15:37:15.428204,"(61.0, 90.0, 88.94736842105263)","(41.0, 65.0, 63.01470588235294)","(11.0, 12.5, 12.285714285714286)","(12.0, 15.5, 15.214592274678111)","(2.4, 2.58, 2.591764705882353)","(31.0, 36.0, 35.958333333333336)","(8.5, 11.0, 10.697452229299364)","(21.0, 32.0, 30.444444444444443)","(101.0, 250.0, 244.16666666666666)","(9.0, 10.5, 10.342465753424657)","(8.0, 9.6, 9.43580786026201)","(10.0, 12.5, 12.39365671641791)"
07-01-2023 15:37:16.966533,"(61.0, 90.0, 88.94736842105263)","(41.0, 65.0, 63.15384615384615)","(11.0, 12.5, 12.286931818181818)","(12.0, 15.5, 15.214592274678111)","(2.35, 2.6, 2.5923024054982817)","(31.0, 36.0, 35.94871794871795)","(9.0, 11.0, 10.697452229299364)","(21.0, 32.0, 30.467532467532468)","(101.0, 250.0, 244.16666666666666)","(9.0, 10.5, 10.342465753424657)","(8.0, 9.6, 9.43580786026201)","(10.0, 12.5, 12.393258426966293)"
07-01-2023 15:37:18.478066,"(61.0, 90.0, 88.94736842105263)","(41.0, 65.0, 63.15384615384615)","(11.0, 12.5, 12.286931818181818)","(12.0, 15.5, 15.204444444444444)","(2.35, 2.6, 2.5896675191815857)","(31.0, 36.0, 35.94871794871795)","(9.0, 11.0, 10.69076923076923)","(21.0, 32.0, 30.423529411764704)","(101.0, 250.0, 239.23076923076923)","(9.0, 10.5, 10.33987915407855)","(8.0, 9.6, 9.429864253393665)","(10.0, 12.5, 12.393258426966293)"
07-01-2023 15:37:20.037302,"(61.0, 90.0, 244.0909090909091)","(41.0, 65.0, 82.0)","(11.0, 12.5, 11.042857142857143)","(12.0, 15.5, 14.5)","(2.35, 2.6, 2.8)","(31.0, 36.0, 46.5)","(8.5, 11.0, 10.916666666666666)","(21.0, 32.0, 30.5)","(101.0, 250.0, 946.6666666666667)","(9.0, 10.5, 10.3)","(8.0, 9.6, 10.304347826086957)","(10.0, 12.5, 14.283783783783784)"
07-01-2023 15:37:21.537450,"(61.0, 260.0, 241.81818181818184)","(41.0, 130.0, 57.0)","(11.0, 14.0, 11.042857142857143)","(12.0, 18.5, 16.055555555555557)","(2.35, 2.84, 2.8)","(31.0, 65.0, 46.5)","(8.5, 13.0, 10.916666666666666)","(21.0, 42.0, 33.75)","(101.0, 990.0, 355.41666666666663)","(9.0, 11.0, 9.4)","(8.0, 11.0, 10.304347826086957)","(10.0, 14.5, 14.283783783783784)"
07-01-2023 15:37:23.093758,"(61.0, 180.0, 174.28571428571428)","(41.0, 80.0, 57.0)","(10.0, 14.0, 11.042857142857143)","(12.0, 18.5, 16.055555555555557)","(2.35, 2.84, 2.545)","(31.0, 65.0, 29.2)","(9.0, 13.0, 8.166666666666666)","(21.0, 42.0, 33.75)","(101.0, 380.0, 392.08333333333337)","(9.0, 9.8, 9.4)","(8.0, 11.0, 10.304347826086957)","(10.0, 14.5, 14.283783783783784)"
07-01-2023 15:37:24.659738,"(61.0, 180.0, 174.28571428571428)","(41.0, 80.0, 57.0)","(10.0, 14.0, 11.042857142857143)","(12.0, 18.5, 16.055555555555557)","(2.35, 2.58, 2.545)","(31.0, 34.0, 29.2)","(9.0, 13.0, 8.615384615384615)","(21.0, 42.0, 34.285714285714285)","(101.0, 420.0, 374.0)","(9.0, 9.8, 9.4)","(8.0, 11.0, 10.304347826086957)","(10.0, 14.5, 14.283783783783784)"
07-01-2023 15:37:26.148591,"(61.0, 180.0, 174.28571428571428)","(41.0, 80.0, 49.333333333333336)","(10.0, 14.0, 11.042857142857143)","(12.0, 18.5, 16.055555555555557)","(2.35, 2.58, 2.502222222222222)","(31.0, 34.0, 29.2)","(9.0, 10.0, 8.615384615384615)","(21.0, 40.0, 34.285714285714285)","(101.0, 420.0, 374.0)","(9.0, 9.8, 9.4)","(8.0, 11.0, 10.304347826086957)","(10.0, 14.5, 14.283783783783784)"
07-01-2023 15:37:27.635667,"(61.0, 180.0, 174.28571428571428)","(41.0, 80.0, 49.333333333333336)","(10.0, 14.0, 11.042857142857143)","(12.0, 18.5, 16.055555555555557)","(2.35, 2.58, 3.06875)","(31.0, 34.0, 29.2)","(9.0, 10.0, 9.76923076923077)","(21.0, 40.0, 30.5)","(101.0, 420.0, 374.0)","(9.0, 9.8, 9.4)","(8.0, 11.0, 10.125)","(10.0, 14.5, 14.283783783783784)"
07-01-2023 15:37:29.161978,"(61.0, 180.0, 174.28571428571428)","(41.0, 80.0, 54.5)","(10.0, 14.0, 11.042857142857143)","(12.0, 18.5, 16.055555555555557)","(2.35, 3.1, 2.658333333333333)","(31.0, 34.0, 22.8)","(9.0, 10.0, 9.76923076923077)","(21.0, 40.0, 26.666666666666668)","(101.0, 420.0, 374.0)","(9.0, 9.8, 9.24)","(8.0, 10.5, 9.571428571428571)","(10.0, 14.5, 14.283783783783784)"
07-01-2023 15:37:30.687075,"(61.0, 180.0, 174.28571428571428)","(41.0, 75.0, 54.5)","(10.0, 14.0, 11.042857142857143)","(12.0, 18.5, 16.055555555555557)","(2.35, 2.8, 2.62)","(31.0, 24.0, 25.8)","(9.0, 10.0, 9.76923076923077)","(21.0, 38.0, 26.666666666666668)","(101.0, 420.0, 310.0)","(9.0, 9.8, 9.24)","(8.0, 10.5, 9.571428571428571)","(10.0, 14.5, 12.166666666666666)"
07-01-2023 15:37:32.158613,"(61.0, 140.0, 135.0)","(41.0, 75.0, 47.666666666666664)","(10.0, 14.0, 10.4)","(12.0, 18.5, 16.055555555555557)","(2.35, 2.8, 2.588)","(31.0, 30.0, 26.18181818181818)","(9.0, 10.0, 12.272727272727273)","(21.0, 38.0, 27.0)","(101.0, 420.0, 450.0)","(9.0, 9.8, 9.24)","(8.0, 10.5, 9.571428571428571)","(10.0, 14.5, 12.166666666666666)"
07-01-2023 15:37:33.641400,"(61.0, 130.0, 121.76470588235293)","(41.0, 75.0, 47.666666666666664)","(10.0, 14.0, 10.850000000000001)","(12.0, 18.5, 14.5)","(2.35, 2.78, 2.8148936170212764)","(31.0, 30.0, 25.625)","(9.0, 12.5, 11.7)","(21.0, 42.0, 27.0)","(101.0, 700.0, 450.0)","(9.0, 9.8, 8.925)","(8.0, 10.5, 9.571428571428571)","(10.0, 14.5, 12.166666666666666)"
07-01-2023 15:37:35.139775,"(61.0, 140.0, 135.0)","(41.0, 75.0, 47.666666666666664)","(10.0, 14.0, 10.850000000000001)","(12.0, 18.5, 14.5)","(2.35, 2.94, 3.023448275862069)","(31.0, 30.0, 25.625)","(9.0, 12.0, 11.847826086956522)","(21.0, 42.0, 28.0)","(101.0, 700.0, 450.0)","(9.0, 9.8, 8.600000000000001)","(8.0, 10.5, 9.571428571428571)","(10.0, 14.5, 14.257575757575758)"
07-01-2023 15:37:36.611817,"(61.0, 140.0, 130.58823529411765)","(41.0, 46.0, 41.0)","(10.0, 14.0, 10.945454545454545)","(12.0, 18.5, 14.75)","(2.35, 3.05, 2.7905882352941176)","(31.0, 30.0, 25.714285714285715)","(9.0, 12.5, 11.847826086956522)","(21.0, 40.0, 31.0)","(101.0, 700.0, 475.0)","(9.0, 9.8, 8.733333333333334)","(8.0, 10.5, 11.455882352941176)","(10.0, 14.5, 11.930769230769231)"
07-01-2023 15:37:38.159284,"(61.0, 130.0, 97.5)","(41.0, 90.0, 50.75)","(10.0, 14.0, 10.64)","(12.0, 18.5, 14.75)","(2.35, 3.05, 2.508888888888889)","(31.0, 30.0, 25.714285714285715)","(9.0, 12.5, 12.378048780487806)","(21.0, 40.0, 31.0)","(101.0, 750.0, 386.66666666666663)","(9.0, 9.4, 8.733333333333334)","(8.0, 11.5, 11.484375)","(10.0, 12.0, 12.4)"
