,Goldstar Austin,Goofy Adobe,Grande Vue Ace,Calculated Risk,Opawa Barrel,Replica Rebel,Goldstar Tanner,Got Faith
16-12-2022 10:40:05.128120,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 23.0, 14.666666666666668)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:06.115667,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 23.0, 14.666666666666668)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:07.116721,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 23.0, 14.666666666666668)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:08.142140,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 23.0, 14.666666666666668)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:09.171644,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 23.0, 14.666666666666668)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:10.206520,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 23.0, 14.666666666666668)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:11.256896,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 23.0, 14.666666666666668)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:12.295138,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 23.0, 14.666666666666668)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:13.284701,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:14.258491,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:15.256443,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:16.248072,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:17.273455,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.533333333333335)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 19.560000000000002)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:18.284388,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 21.08)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 187.0)","(11.0, 22.0, 19.560000000000002)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:19.352400,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 187.0)","(11.0, 22.0, 19.560000000000002)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:20.410286,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:21.442019,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:22.479079,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:23.487082,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:24.480334,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:25.497705,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:26.471211,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:27.445411,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:28.430555,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:29.438275,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.4, 5.800000000000001)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:30.456791,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:31.494912,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:32.528936,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:33.562260,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.1909090909090905)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:34.611665,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.25)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:35.638397,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.25)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:36.663682,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.0749999999999997)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:37.736983,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:38.775173,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:39.804685,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:40.812586,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:41.743665,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:42.721392,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:43.712793,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:44.716820,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:45.753002,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:46.863886,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.666666666666668)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.666666666666666)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:47.956545,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 21.08)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 18.0)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:48.998988,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:50.033785,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 21.08)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:51.043913,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:52.019620,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:53.033412,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:54.038666,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:55.043861,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 9.200000000000001)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:56.053207,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.2, 5.591304347826087)","(2.9, 3.3, 3.083333333333333)","(4.4, 9.8, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:57.063564,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:58.034379,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:59.018052,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:40:59.971758,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:00.942192,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:02.006995,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:03.049637,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:04.049238,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:05.076422,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:06.096180,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:07.072100,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:08.056008,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:09.046262,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:10.085609,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:11.107826,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:12.166891,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:13.198388,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:14.246428,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:15.250880,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:16.263982,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:17.227086,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 15.0)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 151.6923076923077)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:18.223003,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.083333333333333)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:19.218594,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.0846153846153848)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:20.204452,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.0846153846153848)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:21.145492,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.0846153846153848)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:22.121391,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.0846153846153848)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:23.063048,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.0846153846153848)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
16-12-2022 10:41:24.016698,"(3.7, 7.8, 6.199999999999999)","(10.0, 24.0, 14.399999999999999)","(4.2, 6.6, 5.945454545454545)","(2.9, 3.3, 3.0846153846153848)","(4.4, 7.4, 6.246153846153847)","(31.0, 340.0, 187.0)","(11.0, 22.0, 14.333333333333334)","(41.0, 390.0, 96.66666666666666)"
