,Semiyon,Dusty Country,Burnt Me,Rifle Man,Mean Sam,Slay Queen,Zambora Chief,Hit List
11-01-2023 21:42:42.229653,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.45, 2.19)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:43.440698,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.45, 2.19)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:44.590914,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.45, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:45.736524,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:46.891487,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:48.088762,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:49.314075,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:50.453139,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:51.673440,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:52.796058,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:54.110112,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 19.68)"
11-01-2023 21:42:55.294226,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 24.0, 21.173333333333332)"
11-01-2023 21:42:56.550612,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:42:57.944735,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:42:59.367060,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:00.728742,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:01.938929,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:03.214020,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:04.479453,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:05.720487,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:06.981830,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:08.209125,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:09.452727,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:10.759684,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:12.085967,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:13.352016,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:14.603547,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:15.823075,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:17.001369,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:18.229604,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:19.377549,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:20.598504,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:21.862101,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:23.107151,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:24.369055,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:25.538507,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:26.680581,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:27.826206,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:28.979211,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:30.131318,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:31.221620,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:32.305082,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:33.425094,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:34.472453,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:35.557892,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:36.587431,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:37.619921,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:38.706776,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:39.803070,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:40.911702,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:42.011404,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:43.089841,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:44.183392,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:45.457546,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:46.592046,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:47.736075,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:48.832549,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:49.949777,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:50.979755,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:51.992441,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:53.054253,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:54.105421,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:55.254269,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:56.620717,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:58.009450,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:43:59.208263,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:00.366351,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:01.569224,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:02.753500,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:03.959038,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:05.174709,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:06.373304,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:07.604431,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:08.880888,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:10.144035,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:11.496205,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
11-01-2023 21:44:12.869320,"(7.5, 13.5, 12.836842105263159)","(5.5, 11.5, 5.954545454545455)","(2.15, 3.4, 2.2977777777777777)","(8.5, 17.0, 11.133333333333333)","(31.0, 120.0, 54.285714285714285)","(4.0, 7.8, 5.699999999999999)","(21.0, 85.0, 55.22727272727273)","(11.0, 22.0, 21.173333333333332)"
