,Dont Change,Rich Glow,Favashem,Fields Of France,Padstow Polly,Recurrence,Desert Fun,Fortunate Gal,Soos Lavan,Vienna Vixen
06-01-2023 12:25:54.964783,"(3.2, 3.6, 3.5533333333333332)","(2.15, 2.22, 2.1889922480620156)","(61.0, 140.0, 128.0)","(21.0, 30.0, 28.894736842105264)","(91.0, 330.0, 300.0)","(51.0, 180.0, 175.0)","(14.0, 22.0, 20.75)","(41.0, 120.0, 112.85714285714286)","(15.0, 30.0, 29.5)","(5.5, 8.8, 8.357894736842105)"
06-01-2023 12:25:56.472826,"(3.2, 3.6, 3.5533333333333332)","(2.15, 2.22, 2.1988000000000003)","(61.0, 140.0, 128.0)","(21.0, 30.0, 29.045454545454547)","(91.0, 330.0, 300.0)","(51.0, 200.0, 160.0)","(14.0, 22.0, 20.75)","(41.0, 120.0, 112.85714285714286)","(15.0, 30.0, 29.5)","(5.5, 8.8, 8.566666666666666)"
06-01-2023 12:25:57.898150,"(3.2, 3.65, 3.5774193548387094)","(2.15, 2.22, 2.1988000000000003)","(61.0, 140.0, 128.0)","(21.0, 30.0, 29.045454545454547)","(91.0, 330.0, 300.0)","(51.0, 220.0, 166.66666666666666)","(14.0, 21.0, 20.857142857142858)","(41.0, 120.0, 112.85714285714286)","(15.0, 30.0, 29.5)","(5.5, 8.8, 8.685714285714287)"
06-01-2023 12:25:59.292388,"(3.2, 3.65, 3.5827586206896553)","(2.15, 2.22, 2.1988000000000003)","(61.0, 140.0, 128.0)","(21.0, 30.0, 29.045454545454547)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 23.0, 20.857142857142858)","(41.0, 120.0, 112.85714285714286)","(15.0, 30.0, 29.5)","(5.5, 8.8, 8.644444444444444)"
06-01-2023 12:26:00.736292,"(3.2, 3.65, 3.5774193548387094)","(2.15, 2.2, 2.1855172413793107)","(61.0, 140.0, 128.0)","(21.0, 30.0, 29.045454545454547)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 23.0, 21.5)","(41.0, 120.0, 112.85714285714286)","(15.0, 30.0, 29.5)","(5.5, 8.8, 8.613333333333333)"
06-01-2023 12:26:02.115976,"(3.2, 3.65, 3.5774193548387094)","(2.15, 2.2, 2.1855172413793107)","(61.0, 140.0, 128.0)","(21.0, 30.0, 29.045454545454547)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 22.0, 20.857142857142858)","(41.0, 120.0, 112.85714285714286)","(15.0, 30.0, 29.5)","(5.5, 8.8, 8.613333333333333)"
06-01-2023 12:26:03.469032,"(3.2, 3.65, 3.5774193548387094)","(2.15, 2.2, 2.203126843657817)","(61.0, 140.0, 128.0)","(21.0, 30.0, 29.045454545454547)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 23.0, 19.857142857142858)","(41.0, 120.0, 108.57142857142857)","(15.0, 30.0, 28.0)","(5.5, 8.8, 8.685714285714287)"
06-01-2023 12:26:04.825855,"(3.2, 3.65, 3.5774193548387094)","(2.15, 2.22, 2.206153846153846)","(61.0, 140.0, 137.33333333333334)","(21.0, 30.0, 27.88888888888889)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 22.0, 19.5375)","(41.0, 110.0, 117.05882352941177)","(15.0, 30.0, 26.275862068965516)","(5.5, 8.8, 8.457377049180328)"
06-01-2023 12:26:06.264276,"(3.2, 3.65, 3.5774193548387094)","(2.15, 2.22, 2.206816901408451)","(61.0, 140.0, 134.28571428571428)","(21.0, 29.0, 28.25925925925926)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 21.0, 19.5375)","(41.0, 120.0, 117.05882352941177)","(15.0, 30.0, 26.275862068965516)","(5.5, 8.6, 8.184000000000001)"
06-01-2023 12:26:08.029511,"(3.2, 3.65, 3.6294117647058823)","(2.15, 2.22, 2.206816901408451)","(61.0, 140.0, 134.28571428571428)","(21.0, 29.0, 28.333333333333332)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 21.0, 19.5375)","(41.0, 120.0, 117.05882352941177)","(15.0, 30.0, 26.275862068965516)","(5.5, 8.4, 8.266666666666667)"
06-01-2023 12:26:09.690086,"(3.2, 3.7, 3.6833333333333336)","(2.15, 2.22, 2.206628571428572)","(61.0, 140.0, 134.28571428571428)","(21.0, 29.0, 28.393939393939394)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 21.0, 19.539473684210527)","(41.0, 120.0, 117.05882352941177)","(15.0, 30.0, 26.275862068965516)","(5.5, 8.4, 8.266666666666667)"
06-01-2023 12:26:11.343059,"(3.2, 3.7, 3.572222222222222)","(2.15, 2.22, 2.199170124481328)","(61.0, 140.0, 134.28571428571428)","(21.0, 29.0, 28.393939393939394)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 21.0, 19.539473684210527)","(41.0, 120.0, 115.83333333333333)","(15.0, 30.0, 26.857142857142858)","(5.5, 8.4, 8.266666666666667)"
06-01-2023 12:26:12.999852,"(3.2, 3.75, 3.6738095238095236)","(2.15, 2.2, 2.1991769547325104)","(61.0, 140.0, 134.28571428571428)","(21.0, 29.0, 28.666666666666668)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 21.0, 19.539473684210527)","(41.0, 120.0, 115.83333333333333)","(15.0, 29.0, 25.666666666666668)","(5.5, 8.4, 8.266666666666667)"
06-01-2023 12:26:14.535089,"(3.2, 3.75, 3.6738095238095236)","(2.15, 2.2, 2.1991769547325104)","(61.0, 140.0, 134.28571428571428)","(21.0, 29.0, 28.666666666666668)","(91.0, 330.0, 300.0)","(51.0, 200.0, 166.66666666666666)","(14.0, 21.0, 19.539473684210527)","(41.0, 120.0, 115.83333333333333)","(15.0, 27.0, 25.666666666666668)","(5.5, 8.4, 8.266666666666667)"
06-01-2023 12:26:16.040640,"(3.2, 3.75, 3.6738095238095236)","(2.15, 2.2, 2.188161120840631)","(61.0, 140.0, 134.28571428571428)","(21.0, 29.0, 28.666666666666668)","(91.0, 330.0, 300.0)","(51.0, 200.0, 187.5)","(14.0, 21.0, 19.539473684210527)","(41.0, 120.0, 116.15384615384616)","(15.0, 27.0, 25.666666666666668)","(5.5, 8.4, 8.266666666666667)"
06-01-2023 12:26:17.528336,"(3.2, 3.75, 3.6928571428571426)","(2.1, 2.2, 2.166650602409639)","(61.0, 140.0, 134.28571428571428)","(21.0, 29.0, 28.666666666666668)","(91.0, 330.0, 300.0)","(61.0, 200.0, 166.66666666666666)","(14.0, 21.0, 19.539473684210527)","(41.0, 120.0, 116.15384615384616)","(15.0, 27.0, 25.666666666666668)","(5.5, 8.4, 8.266666666666667)"
06-01-2023 12:26:19.049081,"(3.2, 3.75, 3.7241935483870967)","(2.1, 2.2, 2.1650704225352113)","(61.0, 140.0, 136.66666666666666)","(21.0, 29.0, 28.666666666666668)","(91.0, 330.0, 300.0)","(61.0, 200.0, 188.88888888888889)","(14.0, 21.0, 19.539473684210527)","(41.0, 120.0, 116.15384615384616)","(15.0, 27.0, 25.666666666666668)","(5.5, 8.4, 8.283333333333333)"
06-01-2023 12:26:20.391584,"(3.2, 3.75, 3.7285123966942146)","(2.1, 2.18, 2.1650704225352113)","(61.0, 140.0, 136.66666666666666)","(21.0, 29.0, 28.555555555555557)","(91.0, 330.0, 300.0)","(61.0, 200.0, 175.0)","(14.0, 21.0, 19.539473684210527)","(41.0, 120.0, 116.15384615384616)","(15.0, 27.0, 25.0)","(5.5, 8.4, 8.269767441860465)"
06-01-2023 12:26:21.767502,"(3.2, 3.75, 3.6958333333333333)","(2.1, 2.18, 2.1650704225352113)","(61.0, 140.0, 136.66666666666666)","(21.0, 29.0, 28.875)","(91.0, 330.0, 290.0)","(61.0, 200.0, 173.33333333333334)","(14.0, 21.0, 19.646341463414632)","(41.0, 120.0, 116.66666666666667)","(15.0, 27.0, 25.90909090909091)","(5.5, 8.4, 8.229333333333333)"
06-01-2023 12:26:23.261772,"(3.2, 3.7, 3.6571428571428575)","(2.1, 2.16, 2.157391304347826)","(61.0, 140.0, 170.0)","(21.0, 29.0, 29.363636363636363)","(91.0, 330.0, 298.0)","(61.0, 200.0, 180.0)","(14.0, 21.0, 19.709302325581394)","(41.0, 120.0, 116.66666666666667)","(15.0, 27.0, 26.25)","(5.5, 8.4, 8.211764705882354)"
06-01-2023 12:26:24.666620,"(3.2, 3.7, 3.648979591836735)","(2.1, 2.16, 2.157313432835821)","(61.0, 180.0, 158.57142857142858)","(21.0, 30.0, 29.125)","(91.0, 330.0, 283.3333333333333)","(61.0, 200.0, 188.0)","(14.0, 21.0, 20.026315789473685)","(41.0, 120.0, 116.66666666666667)","(15.0, 27.0, 25.4)","(5.5, 8.4, 8.217142857142857)"
06-01-2023 12:26:26.055767,"(3.2, 3.7, 3.658333333333333)","(2.1, 2.16, 2.157313432835821)","(61.0, 180.0, 158.57142857142858)","(21.0, 30.0, 29.125)","(91.0, 330.0, 283.3333333333333)","(61.0, 200.0, 210.0)","(14.0, 21.0, 20.026315789473685)","(41.0, 120.0, 116.66666666666667)","(15.0, 27.0, 25.4)","(5.5, 8.4, 8.217142857142857)"
06-01-2023 12:26:27.443826,"(3.1, 3.7, 3.658333333333333)","(2.0, 2.16, 2.157313432835821)","(61.0, 180.0, 158.57142857142858)","(21.0, 30.0, 29.22222222222222)","(91.0, 330.0, 283.3333333333333)","(61.0, 220.0, 210.0)","(14.0, 21.0, 20.333333333333332)","(41.0, 120.0, 112.0)","(15.0, 27.0, 25.4)","(6.5, 8.4, 8.217142857142857)"
06-01-2023 12:26:28.768665,"(3.1, 3.7, 3.658333333333333)","(2.0, 2.16, 2.157313432835821)","(61.0, 180.0, 158.57142857142858)","(21.0, 30.0, 29.22222222222222)","(91.0, 330.0, 283.3333333333333)","(61.0, 220.0, 210.0)","(14.0, 22.0, 20.571428571428573)","(41.0, 120.0, 112.72727272727272)","(15.0, 27.0, 25.4)","(6.5, 8.4, 8.217142857142857)"
06-01-2023 12:26:30.382436,"(3.1, 3.7, 3.641860465116279)","(2.0, 2.16, 2.1564705882352944)","(61.0, 180.0, 158.57142857142858)","(21.0, 30.0, 29.22222222222222)","(91.0, 330.0, 283.3333333333333)","(61.0, 220.0, 210.0)","(14.0, 22.0, 20.571428571428573)","(41.0, 120.0, 112.0)","(15.0, 27.0, 25.4)","(6.5, 8.4, 8.211764705882354)"
06-01-2023 12:26:32.015424,"(3.1, 3.7, 3.641860465116279)","(2.0, 2.16, 2.1564705882352944)","(61.0, 180.0, 158.57142857142858)","(21.0, 30.0, 29.571428571428573)","(91.0, 330.0, 283.3333333333333)","(61.0, 220.0, 200.0)","(14.0, 22.0, 20.571428571428573)","(41.0, 120.0, 112.0)","(15.0, 27.0, 25.4)","(6.5, 8.4, 8.211764705882354)"
06-01-2023 12:26:33.501281,"(3.1, 3.7, 3.659016393442623)","(2.0, 2.16, 2.1714859437751004)","(61.0, 180.0, 158.57142857142858)","(21.0, 30.0, 29.571428571428573)","(91.0, 330.0, 283.3333333333333)","(61.0, 220.0, 200.0)","(14.0, 22.0, 21.342105263157894)","(41.0, 120.0, 112.0)","(15.0, 27.0, 26.2)","(6.5, 8.4, 8.206060606060605)"
06-01-2023 12:26:34.922336,"(3.1, 3.7, 3.6632352941176474)","(2.0, 2.18, 2.184498886414254)","(61.0, 180.0, 163.33333333333334)","(21.0, 30.0, 29.857142857142858)","(91.0, 330.0, 295.0)","(61.0, 220.0, 200.0)","(14.0, 22.0, 20.5)","(41.0, 120.0, 112.0)","(15.0, 27.0, 26.47826086956522)","(6.5, 8.4, 8.247619047619047)"
06-01-2023 12:26:36.572636,"(3.1, 3.7, 3.6467391304347827)","(2.0, 2.2, 2.1733843212237094)","(61.0, 180.0, 163.33333333333334)","(21.0, 32.0, 29.4)","(91.0, 330.0, 290.0)","(61.0, 220.0, 200.0)","(14.0, 22.0, 20.095238095238095)","(41.0, 120.0, 112.0)","(15.0, 27.0, 26.47826086956522)","(6.5, 8.4, 8.144)"
06-01-2023 12:26:38.400582,"(3.1, 3.65, 3.617741935483871)","(2.0, 2.2, 2.182857142857143)","(61.0, 180.0, 165.71428571428572)","(21.0, 30.0, 31.77777777777778)","(91.0, 330.0, 305.0)","(61.0, 220.0, 200.0)","(14.0, 22.0, 20.28125)","(41.0, 120.0, 112.0)","(15.0, 27.0, 26.47826086956522)","(6.5, 8.4, 8.167272727272728)"
06-01-2023 12:26:40.038452,"(3.1, 3.65, 3.61875)","(2.0, 2.2, 2.182857142857143)","(61.0, 180.0, 165.71428571428572)","(21.0, 34.0, 32.5)","(91.0, 340.0, 305.0)","(61.0, 220.0, 200.0)","(14.0, 22.0, 20.571428571428573)","(41.0, 120.0, 112.0)","(15.0, 27.0, 26.47826086956522)","(6.5, 8.4, 8.176923076923076)"
06-01-2023 12:26:41.846239,"(3.1, 3.65, 3.5887755102040817)","(2.0, 2.2, 2.1828148148148148)","(61.0, 180.0, 163.33333333333334)","(21.0, 34.0, 31.70967741935484)","(91.0, 340.0, 305.0)","(61.0, 220.0, 200.0)","(14.0, 21.0, 20.541666666666668)","(41.0, 120.0, 112.0)","(15.0, 27.0, 26.47826086956522)","(6.5, 8.2, 8.176923076923076)"
06-01-2023 12:26:43.601466,"(3.1, 3.65, 3.5666666666666664)","(2.0, 2.2, 2.1633684210526316)","(61.0, 180.0, 163.33333333333334)","(21.0, 32.0, 31.70967741935484)","(91.0, 340.0, 305.0)","(51.0, 220.0, 200.0)","(14.0, 22.0, 20.571428571428573)","(41.0, 120.0, 112.0)","(15.0, 27.0, 26.47826086956522)","(6.0, 8.2, 8.176923076923076)"
06-01-2023 12:26:44.989047,"(3.1, 3.65, 3.5666666666666664)","(2.0, 2.2, 2.16453125)","(61.0, 180.0, 153.33333333333334)","(21.0, 32.0, 34.276923076923076)","(91.0, 340.0, 305.0)","(51.0, 220.0, 205.0)","(14.0, 21.0, 20.285714285714285)","(41.0, 120.0, 113.125)","(15.0, 27.0, 25.4)","(6.0, 8.2, 8.207142857142857)"
06-01-2023 12:26:46.318937,"(3.1, 3.6, 3.556024096385542)","(2.0, 2.18, 2.16453125)","(61.0, 180.0, 153.33333333333334)","(21.0, 36.0, 36.57142857142857)","(91.0, 340.0, 305.0)","(51.0, 220.0, 210.0)","(14.0, 22.0, 20.285714285714285)","(41.0, 160.0, 120.0)","(15.0, 27.0, 25.133333333333333)","(6.0, 8.4, 8.184000000000001)"
06-01-2023 12:26:47.693527,"(3.1, 3.6, 3.5206521739130436)","(2.0, 2.18, 2.1656521739130437)","(61.0, 180.0, 153.33333333333334)","(21.0, 38.0, 35.1566265060241)","(91.0, 340.0, 305.0)","(51.0, 220.0, 210.0)","(14.0, 22.0, 20.285714285714285)","(41.0, 130.0, 123.33333333333333)","(15.0, 27.0, 25.133333333333333)","(6.0, 8.4, 8.184000000000001)"
06-01-2023 12:26:49.064689,"(3.1, 3.6, 3.5296875)","(2.0, 2.18, 2.165112781954887)","(61.0, 180.0, 160.0)","(21.0, 40.0, 35.68421052631579)","(91.0, 340.0, 305.0)","(51.0, 220.0, 210.0)","(14.0, 22.0, 21.4)","(41.0, 130.0, 123.33333333333333)","(15.0, 27.0, 25.333333333333332)","(6.0, 8.4, 8.48)"
06-01-2023 12:26:50.436691,"(3.1, 3.6, 3.561764705882353)","(2.0, 2.14, 2.128173076923077)","(61.0, 200.0, 170.0)","(21.0, 36.0, 35.68421052631579)","(91.0, 340.0, 305.0)","(51.0, 220.0, 210.0)","(14.0, 22.0, 21.4)","(41.0, 130.0, 123.33333333333333)","(15.0, 27.0, 25.571428571428573)","(6.0, 8.8, 8.933333333333334)"
06-01-2023 12:26:51.893158,"(3.1, 3.6, 3.5630434782608695)","(2.0, 2.12, 2.1082296650717702)","(61.0, 200.0, 170.0)","(21.0, 36.0, 38.57142857142857)","(91.0, 340.0, 305.0)","(51.0, 220.0, 210.0)","(14.0, 22.0, 20.88235294117647)","(41.0, 130.0, 122.0)","(15.0, 27.0, 26.8)","(6.0, 9.4, 9.095238095238095)"
06-01-2023 12:26:53.290157,"(3.1, 3.55, 3.4744444444444444)","(2.0, 2.12, 2.1086010362694303)","(61.0, 200.0, 170.0)","(21.0, 40.0, 38.57142857142857)","(91.0, 340.0, 305.0)","(51.0, 220.0, 210.0)","(14.0, 23.0, 20.88235294117647)","(41.0, 140.0, 122.0)","(15.0, 27.0, 26.8)","(6.0, 9.4, 9.095238095238095)"
06-01-2023 12:26:54.546888,"(3.1, 3.45, 3.401496259351621)","(2.0, 2.14, 2.1258872651356997)","(61.0, 200.0, 170.0)","(21.0, 40.0, 38.57142857142857)","(91.0, 340.0, 316.6666666666667)","(51.0, 220.0, 210.0)","(14.0, 22.0, 21.733333333333334)","(41.0, 140.0, 122.0)","(15.0, 27.0, 26.8)","(6.0, 9.4, 9.222222222222223)"
06-01-2023 12:26:55.928131,"(3.1, 3.45, 3.3928131416837783)","(2.0, 2.14, 2.1522222222222225)","(61.0, 200.0, 170.0)","(21.0, 40.0, 37.94736842105263)","(91.0, 340.0, 316.6666666666667)","(51.0, 220.0, 210.0)","(14.0, 22.0, 21.870967741935484)","(41.0, 140.0, 122.0)","(15.0, 26.0, 25.818181818181817)","(6.0, 9.2, 9.166666666666666)"
06-01-2023 12:26:57.298070,"(3.1, 3.4, 3.3831666666666664)","(2.0, 2.16, 2.142352941176471)","(61.0, 200.0, 175.0)","(21.0, 40.0, 37.714285714285715)","(91.0, 340.0, 316.6666666666667)","(51.0, 230.0, 210.0)","(14.0, 23.0, 21.916666666666668)","(41.0, 140.0, 127.14285714285714)","(15.0, 27.0, 26.8)","(6.0, 9.4, 9.254545454545454)"
06-01-2023 12:26:58.691080,"(3.1, 3.4, 3.3626677852348994)","(2.0, 2.16, 2.1431428571428572)","(61.0, 200.0, 168.0)","(21.0, 38.0, 37.714285714285715)","(91.0, 340.0, 316.6666666666667)","(51.0, 230.0, 210.0)","(14.0, 23.0, 22.5625)","(41.0, 140.0, 127.14285714285714)","(15.0, 27.0, 26.27906976744186)","(6.0, 9.4, 9.254545454545454)"
06-01-2023 12:27:00.046380,"(3.1, 3.4, 3.3626677852348994)","(2.0, 2.16, 2.1372549019607843)","(61.0, 200.0, 166.66666666666666)","(21.0, 38.0, 37.724137931034484)","(91.0, 340.0, 316.6666666666667)","(51.0, 230.0, 210.0)","(14.0, 25.0, 23.857142857142858)","(41.0, 140.0, 127.14285714285714)","(15.0, 29.0, 26.28846153846154)","(6.0, 9.4, 9.276923076923076)"
06-01-2023 12:27:01.537126,"(3.1, 3.3, 3.3204545454545453)","(2.0, 2.14, 2.1269281045751636)","(61.0, 190.0, 166.66666666666666)","(21.0, 38.0, 37.714285714285715)","(91.0, 340.0, 316.6666666666667)","(51.0, 230.0, 218.0)","(14.0, 24.0, 23.8)","(41.0, 140.0, 127.14285714285714)","(15.0, 29.0, 26.18)","(6.0, 9.4, 9.254545454545454)"
06-01-2023 12:27:03.066031,"(3.1, 3.35, 3.2874999999999996)","(2.0, 2.14, 2.12936170212766)","(61.0, 190.0, 166.66666666666666)","(21.0, 38.0, 37.78947368421053)","(91.0, 340.0, 316.6666666666667)","(51.0, 230.0, 218.0)","(14.0, 26.0, 23.88235294117647)","(41.0, 140.0, 127.14285714285714)","(15.0, 29.0, 26.28846153846154)","(6.0, 9.4, 9.276923076923078)"
06-01-2023 12:27:04.454441,"(3.1, 3.3, 3.2874999999999996)","(1.95, 2.14, 2.1532075471698113)","(71.0, 190.0, 166.66666666666666)","(21.0, 38.0, 37.833333333333336)","(101.0, 340.0, 310.0)","(61.0, 230.0, 220.0)","(14.0, 26.0, 23.714285714285715)","(51.0, 140.0, 127.14285714285714)","(15.0, 29.0, 26.0625)","(6.5, 9.4, 9.254545454545454)"
06-01-2023 12:27:05.863942,"(3.1, 3.35, 3.2675824175824175)","(1.95, 2.16, 2.1345054945054946)","(71.0, 190.0, 136.0)","(21.0, 38.0, 37.833333333333336)","(101.0, 340.0, 300.0)","(61.0, 230.0, 223.33333333333334)","(14.0, 25.0, 24.04)","(51.0, 140.0, 121.42857142857143)","(15.0, 29.0, 26.151515151515152)","(6.5, 9.4, 9.254545454545454)"
06-01-2023 12:27:07.234215,"(3.1, 3.35, 3.2716129032258063)","(1.95, 2.14, 2.1656097560975613)","(71.0, 140.0, 136.0)","(21.0, 38.0, 37.833333333333336)","(101.0, 340.0, 300.0)","(61.0, 230.0, 220.0)","(14.0, 25.0, 23.857142857142858)","(51.0, 130.0, 127.14285714285714)","(15.0, 29.0, 26.19402985074627)","(6.5, 9.4, 9.254545454545454)"
06-01-2023 12:27:08.659400,"(3.1, 3.3, 3.269655172413793)","(1.95, 2.18, 2.1656097560975613)","(71.0, 140.0, 160.0)","(21.0, 38.0, 37.851851851851855)","(101.0, 340.0, 300.0)","(61.0, 230.0, 223.33333333333334)","(14.0, 25.0, 23.545454545454547)","(51.0, 140.0, 121.42857142857143)","(15.0, 29.0, 26.19402985074627)","(6.5, 9.4, 9.254545454545454)"
06-01-2023 12:27:10.110004,"(3.1, 3.3, 3.262837837837838)","(1.95, 2.18, 2.1656097560975613)","(71.0, 180.0, 153.33333333333334)","(21.0, 38.0, 37.851851851851855)","(101.0, 340.0, 300.0)","(61.0, 230.0, 220.0)","(14.0, 25.0, 23.545454545454547)","(51.0, 130.0, 127.14285714285714)","(15.0, 29.0, 26.19402985074627)","(6.5, 9.4, 9.447058823529412)"
06-01-2023 12:27:11.569720,"(3.1, 3.25, 3.2162055335968383)","(1.95, 2.18, 2.1556962025316455)","(71.0, 170.0, 153.33333333333334)","(21.0, 38.0, 37.851851851851855)","(101.0, 340.0, 306.6666666666667)","(61.0, 230.0, 220.0)","(14.0, 25.0, 23.545454545454547)","(51.0, 140.0, 121.42857142857143)","(15.0, 29.0, 26.19402985074627)","(6.5, 9.8, 9.628571428571428)"
06-01-2023 12:27:13.036798,"(3.0, 3.25, 3.170253164556962)","(1.9, 2.18, 2.1533333333333333)","(81.0, 170.0, 140.0)","(26.0, 38.0, 37.851851851851855)","(101.0, 340.0, 308.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 23.545454545454547)","(61.0, 130.0, 121.42857142857143)","(17.0, 29.0, 26.19402985074627)","(7.0, 9.8, 9.490322580645161)"
06-01-2023 12:27:14.494469,"(3.0, 3.25, 3.170253164556962)","(1.9, 2.18, 2.146779661016949)","(81.0, 170.0, 152.0)","(26.0, 38.0, 39.03030303030303)","(101.0, 340.0, 308.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 24.5)","(61.0, 130.0, 115.0)","(17.0, 29.0, 26.235294117647058)","(7.0, 9.8, 9.807142857142857)"
06-01-2023 12:27:16.124672,"(3.0, 3.25, 3.2042968750000003)","(1.9, 2.16, 2.1611764705882353)","(81.0, 160.0, 147.77777777777777)","(26.0, 40.0, 37.857142857142854)","(101.0, 340.0, 308.0)","(71.0, 230.0, 224.0)","(15.0, 25.0, 23.3)","(61.0, 120.0, 127.3913043478261)","(17.0, 29.0, 26.266666666666666)","(7.0, 10.0, 9.227272727272727)"
06-01-2023 12:27:17.699185,"(3.1, 3.25, 3.1803191489361704)","(1.9, 2.18, 2.2179472140762466)","(81.0, 170.0, 155.71428571428572)","(26.0, 38.0, 39.333333333333336)","(101.0, 340.0, 308.0)","(71.0, 230.0, 224.0)","(15.0, 25.0, 23.3)","(61.0, 150.0, 139.0909090909091)","(17.0, 27.0, 26.6)","(7.0, 9.6, 9.309803921568626)"
06-01-2023 12:27:19.349301,"(3.0, 3.2, 3.160897435897436)","(1.9, 2.22, 2.2431111111111113)","(81.0, 170.0, 155.71428571428572)","(26.0, 40.0, 39.333333333333336)","(101.0, 340.0, 308.0)","(81.0, 230.0, 224.0)","(15.0, 25.0, 23.3)","(61.0, 150.0, 139.0909090909091)","(17.0, 27.0, 26.523809523809526)","(7.0, 9.4, 9.17142857142857)"
06-01-2023 12:27:20.824558,"(3.0, 3.2, 3.124)","(1.9, 2.26, 2.2166381766381766)","(81.0, 170.0, 155.71428571428572)","(26.0, 40.0, 39.416666666666664)","(101.0, 340.0, 308.0)","(81.0, 230.0, 224.0)","(15.0, 25.0, 23.3)","(61.0, 150.0, 130.0)","(17.0, 27.0, 26.523809523809526)","(7.0, 9.4, 9.17142857142857)"
06-01-2023 12:27:22.246673,"(3.0, 3.2, 3.203061224489796)","(1.9, 2.22, 2.1900000000000004)","(81.0, 170.0, 147.77777777777777)","(26.0, 40.0, 39.565217391304344)","(101.0, 340.0, 308.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 23.3)","(61.0, 150.0, 130.0)","(17.0, 27.0, 26.523809523809526)","(7.0, 9.4, 9.342857142857143)"
06-01-2023 12:27:23.613982,"(3.0, 3.25, 3.203061224489796)","(1.9, 2.2, 2.1900000000000004)","(81.0, 170.0, 147.77777777777777)","(26.0, 40.0, 39.629629629629626)","(101.0, 340.0, 308.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 24.02857142857143)","(61.0, 150.0, 139.0909090909091)","(17.0, 27.0, 26.303030303030305)","(7.0, 9.4, 9.288135593220339)"
06-01-2023 12:27:25.042030,"(3.0, 3.2, 3.176764705882353)","(1.9, 2.18, 2.171875)","(81.0, 170.0, 147.77777777777777)","(26.0, 40.0, 39.61904761904762)","(101.0, 340.0, 308.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 23.928571428571427)","(61.0, 150.0, 139.0909090909091)","(17.0, 28.0, 26.322580645161292)","(7.0, 9.6, 9.281481481481482)"
06-01-2023 12:27:26.523698,"(3.0, 3.25, 3.1650837988826814)","(1.9, 2.18, 2.1669565217391304)","(71.0, 170.0, 146.0)","(26.0, 40.0, 39.61904761904762)","(101.0, 340.0, 308.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 23.928571428571427)","(61.0, 150.0, 138.75)","(17.0, 28.0, 26.3125)","(7.0, 9.6, 9.17)"
06-01-2023 12:27:28.108172,"(3.0, 3.25, 3.1794303797468353)","(1.9, 2.18, 2.168101265822785)","(71.0, 170.0, 147.77777777777777)","(26.0, 40.0, 39.78947368421053)","(101.0, 340.0, 310.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 23.962962962962962)","(61.0, 150.0, 140.0)","(17.0, 28.0, 26.322580645161292)","(7.0, 9.6, 9.212903225806452)"
06-01-2023 12:27:29.567010,"(3.0, 3.25, 3.1794303797468353)","(1.9, 2.18, 2.168101265822785)","(71.0, 170.0, 147.77777777777777)","(26.0, 40.0, 39.833333333333336)","(101.0, 340.0, 310.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 23.962962962962962)","(61.0, 150.0, 140.0)","(17.0, 28.0, 26.322580645161292)","(7.0, 9.6, 9.212903225806452)"
06-01-2023 12:27:30.963049,"(3.0, 3.25, 3.180745341614907)","(1.9, 2.18, 2.1683243243243244)","(71.0, 170.0, 147.77777777777777)","(26.0, 40.0, 39.833333333333336)","(101.0, 340.0, 310.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 23.962962962962962)","(61.0, 150.0, 140.0)","(17.0, 28.0, 26.322580645161292)","(7.0, 9.6, 9.35)"
06-01-2023 12:27:32.378194,"(3.0, 3.25, 3.2026190476190477)","(1.9, 2.16, 2.144474272930649)","(71.0, 170.0, 147.77777777777777)","(26.0, 44.0, 40.6530612244898)","(101.0, 340.0, 310.0)","(81.0, 230.0, 224.0)","(16.0, 25.0, 23.962962962962962)","(61.0, 150.0, 140.0)","(17.0, 28.0, 26.322580645161292)","(7.0, 9.6, 9.2875)"
