,Splash Some Cash,Run For Glory,Heir Of Tavistock,Tubby Two Tracks,Grinzinger Allee,Midnight Brawler,Metro Legend,Annika,Obi,Star Espresso,Enbarr,Fox Dor
07-01-2023 16:03:28.779762,"(18.0, 24.0, 20.8)","(17.0, 25.0, 23.043478260869566)","(8.0, 9.6, 8.981818181818182)","(12.0, 14.5, 14.472222222222221)","(31.0, 46.0, 44.810810810810814)","(51.0, 95.0, 86.66666666666667)","(3.0, 3.6, 3.5921739130434784)","(8.5, 10.5, 9.855172413793104)","(8.0, 9.4, 9.236363636363636)","(7.5, 9.0, 8.921052631578947)","(101.0, 170.0, 147.5)","(10.0, 12.0, 11.976744186046512)"
07-01-2023 16:03:30.773225,"(18.0, 24.0, 20.8)","(17.0, 25.0, 23.043478260869566)","(8.0, 9.6, 8.981818181818182)","(12.0, 14.5, 14.472222222222221)","(31.0, 46.0, 44.810810810810814)","(51.0, 95.0, 86.66666666666667)","(3.0, 3.6, 3.5921739130434784)","(8.5, 10.5, 9.855172413793104)","(8.0, 9.4, 9.236363636363636)","(7.5, 9.0, 8.921052631578947)","(101.0, 170.0, 150.0)","(10.0, 12.0, 11.9)"
07-01-2023 16:03:32.520011,"(18.0, 24.0, 20.8)","(17.0, 25.0, 22.23076923076923)","(8.0, 9.6, 9.076923076923077)","(12.0, 14.5, 14.472222222222221)","(31.0, 46.0, 44.810810810810814)","(51.0, 95.0, 86.66666666666667)","(3.0, 3.6, 3.5250000000000004)","(8.5, 10.5, 9.855172413793104)","(8.0, 9.4, 9.236363636363636)","(7.5, 9.0, 8.921052631578947)","(101.0, 170.0, 150.0)","(10.0, 12.0, 11.974358974358974)"
07-01-2023 16:03:34.174589,"(18.0, 24.0, 20.8)","(17.0, 25.0, 22.23076923076923)","(7.5, 9.6, 9.076923076923077)","(12.0, 14.5, 14.472222222222221)","(31.0, 46.0, 44.810810810810814)","(51.0, 95.0, 86.66666666666667)","(3.0, 3.6, 3.5250000000000004)","(8.5, 10.5, 9.855172413793104)","(8.0, 9.4, 9.236363636363636)","(7.5, 9.0, 8.921052631578947)","(101.0, 170.0, 150.0)","(10.0, 12.0, 11.974358974358974)"
07-01-2023 16:03:35.823751,"(18.0, 24.0, 20.8)","(17.0, 25.0, 22.428571428571427)","(7.5, 9.6, 9.008695652173914)","(12.0, 14.5, 14.2)","(31.0, 46.0, 44.37037037037037)","(51.0, 95.0, 86.66666666666667)","(3.0, 3.6, 3.5250000000000004)","(8.5, 10.5, 9.78076923076923)","(8.0, 9.4, 9.236363636363636)","(7.5, 9.0, 8.921052631578947)","(101.0, 170.0, 155.0)","(10.0, 12.0, 11.9)"
07-01-2023 16:03:37.493208,"(18.0, 23.0, 19.8)","(17.0, 25.0, 22.428571428571427)","(7.5, 9.6, 9.008695652173914)","(12.0, 14.5, 14.2)","(31.0, 46.0, 43.55555555555556)","(51.0, 95.0, 86.66666666666667)","(3.0, 3.6, 3.5250000000000004)","(8.5, 10.5, 9.78076923076923)","(8.0, 9.4, 8.877419354838711)","(7.5, 9.0, 8.921052631578947)","(101.0, 170.0, 155.0)","(10.0, 12.0, 11.9)"
07-01-2023 16:03:39.064174,"(18.0, 23.0, 19.8)","(17.0, 25.0, 22.428571428571427)","(7.5, 9.6, 9.008695652173914)","(12.0, 14.5, 14.2)","(31.0, 46.0, 43.68421052631579)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.5608695652173914)","(8.5, 10.5, 9.804545454545455)","(8.0, 9.4, 8.65)","(7.5, 9.0, 8.818181818181818)","(101.0, 170.0, 132.5)","(10.0, 12.0, 11.9)"
07-01-2023 16:03:40.698500,"(18.0, 23.0, 20.0)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.1)","(31.0, 46.0, 43.45454545454545)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.5608695652173914)","(8.5, 10.5, 9.804545454545455)","(8.0, 9.0, 8.5)","(7.5, 9.0, 8.875)","(101.0, 170.0, 132.5)","(10.0, 12.5, 12.25)"
07-01-2023 16:03:42.197744,"(18.0, 23.0, 20.0)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.1)","(31.0, 46.0, 43.68421052631579)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.571875)","(8.5, 10.5, 9.804545454545455)","(8.0, 9.0, 8.555555555555555)","(7.5, 9.0, 8.875)","(101.0, 170.0, 132.5)","(10.0, 12.5, 12.423076923076923)"
07-01-2023 16:03:43.815973,"(18.0, 23.0, 20.0)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.1)","(31.0, 46.0, 44.48275862068966)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.571875)","(8.5, 10.5, 9.804545454545455)","(8.0, 9.0, 8.619047619047619)","(7.5, 9.0, 8.875)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.423076923076923)"
07-01-2023 16:03:45.422607,"(18.0, 23.0, 21.864864864864863)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.1)","(31.0, 46.0, 44.48275862068966)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.5851851851851855)","(8.5, 10.5, 9.933333333333334)","(8.0, 9.0, 8.68)","(7.5, 9.0, 8.9)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.423076923076923)"
07-01-2023 16:03:46.842731,"(18.0, 23.0, 21.864864864864863)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.1)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.5884615384615386)","(8.5, 10.5, 9.933333333333334)","(8.0, 9.0, 8.68)","(7.5, 9.0, 8.9)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.423076923076923)"
07-01-2023 16:03:48.249299,"(18.0, 23.0, 21.864864864864863)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.1)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.589655172413793)","(8.5, 10.5, 9.933333333333334)","(8.0, 9.0, 8.75)","(7.5, 9.0, 8.9)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.333333333333334)"
07-01-2023 16:03:49.767425,"(18.0, 23.0, 21.864864864864863)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.1)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.589655172413793)","(8.5, 10.5, 9.933333333333334)","(8.0, 9.0, 8.75)","(7.5, 9.0, 8.9)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.333333333333334)"
07-01-2023 16:03:51.237705,"(18.0, 23.0, 21.864864864864863)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.277777777777779)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.6, 3.553225806451613)","(8.5, 10.5, 9.933333333333334)","(8.0, 9.0, 8.75)","(7.5, 9.0, 8.9)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.4)"
07-01-2023 16:03:52.742015,"(18.0, 23.0, 21.864864864864863)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.277777777777779)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.65, 3.553225806451613)","(8.5, 10.5, 9.933333333333334)","(8.0, 9.0, 8.75)","(7.5, 9.0, 8.9)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.166666666666666)"
07-01-2023 16:03:54.078980,"(18.0, 23.0, 21.864864864864863)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.136363636363637)","(12.0, 14.5, 14.277777777777779)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.65, 3.553225806451613)","(8.5, 10.5, 9.933333333333334)","(8.0, 9.0, 8.75)","(7.5, 9.0, 8.9)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.166666666666666)"
07-01-2023 16:03:55.480496,"(18.0, 23.0, 21.894736842105264)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.156521739130435)","(12.0, 14.5, 14.318181818181818)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.65, 3.559090909090909)","(8.5, 10.5, 9.95357142857143)","(8.0, 9.0, 8.757575757575758)","(7.5, 9.0, 8.904761904761905)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.357142857142858)"
07-01-2023 16:03:56.824258,"(18.0, 23.0, 21.894736842105264)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.156521739130435)","(12.0, 14.5, 14.366666666666667)","(31.0, 46.0, 44.48275862068966)","(51.0, 95.0, 88.75)","(3.0, 3.65, 3.5923076923076924)","(8.5, 10.5, 9.488888888888889)","(8.0, 9.0, 8.813333333333333)","(7.5, 9.0, 8.904761904761905)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.461538461538462)"
07-01-2023 16:03:58.179133,"(18.0, 23.0, 21.894736842105264)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.156521739130435)","(12.0, 14.5, 14.318181818181818)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.65, 3.5875)","(8.5, 10.5, 9.495454545454544)","(8.0, 9.0, 8.757575757575758)","(7.5, 9.0, 8.88888888888889)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.461538461538462)"
07-01-2023 16:03:59.582579,"(18.0, 23.0, 21.894736842105264)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.156521739130435)","(12.0, 14.5, 14.318181818181818)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.65, 3.5875)","(8.5, 10.5, 9.495454545454544)","(8.0, 9.0, 8.68421052631579)","(7.5, 9.0, 8.88888888888889)","(101.0, 170.0, 127.14285714285714)","(10.0, 12.5, 12.4625)"
07-01-2023 16:04:00.971975,"(18.0, 23.0, 21.894736842105264)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.156521739130435)","(12.0, 14.5, 14.318181818181818)","(31.0, 46.0, 44.25)","(51.0, 95.0, 88.75)","(3.0, 3.65, 3.5875)","(8.5, 10.5, 9.495454545454544)","(8.0, 9.0, 8.68421052631579)","(7.5, 9.0, 8.88888888888889)","(101.0, 170.0, 146.0)","(10.0, 12.5, 11.897435897435898)"
07-01-2023 16:04:02.395685,"(18.0, 22.0, 21.333333333333332)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.156521739130435)","(12.0, 14.5, 14.318181818181818)","(31.0, 46.0, 44.48275862068966)","(51.0, 95.0, 88.33333333333333)","(3.0, 3.65, 3.5875)","(8.5, 10.5, 9.515789473684212)","(8.0, 9.0, 8.725714285714286)","(7.5, 9.0, 8.88888888888889)","(101.0, 170.0, 148.1818181818182)","(10.0, 12.0, 11.897435897435898)"
07-01-2023 16:04:03.778217,"(18.0, 22.0, 21.666666666666668)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.207692307692307)","(12.0, 14.5, 13.766666666666667)","(31.0, 46.0, 44.48275862068966)","(51.0, 95.0, 91.25)","(3.0, 3.65, 3.5875)","(8.5, 10.5, 9.515789473684212)","(8.0, 9.0, 8.526315789473685)","(7.5, 9.0, 8.894117647058824)","(101.0, 170.0, 152.22222222222223)","(10.0, 12.0, 11.364583333333334)"
07-01-2023 16:04:05.139540,"(18.0, 25.0, 22.066666666666666)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(51.0, 95.0, 91.25)","(3.0, 3.65, 3.5982758620689657)","(8.5, 10.5, 9.515789473684212)","(7.5, 9.0, 8.526315789473685)","(7.5, 9.0, 8.894117647058824)","(101.0, 170.0, 170.0)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:06.507781,"(18.0, 25.0, 21.941176470588236)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(51.0, 95.0, 91.25)","(3.0, 3.65, 3.5982758620689657)","(8.5, 10.5, 9.515789473684212)","(7.5, 9.0, 8.571428571428571)","(7.5, 9.0, 8.894117647058824)","(101.0, 180.0, 170.9090909090909)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:07.906262,"(18.0, 25.0, 21.941176470588236)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(51.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.5, 10.5, 9.515789473684212)","(7.5, 9.0, 8.44)","(7.5, 9.0, 8.875862068965517)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:09.234824,"(18.0, 25.0, 21.941176470588236)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(51.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.5, 10.5, 9.515789473684212)","(7.5, 9.0, 8.44)","(7.5, 9.0, 8.875862068965517)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:10.613464,"(18.0, 25.0, 21.941176470588236)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(51.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.5, 10.5, 9.515789473684212)","(7.5, 9.0, 8.44)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:12.048838,"(18.0, 25.0, 21.941176470588236)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(51.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.5, 10.5, 9.515789473684212)","(7.5, 9.0, 8.44)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:13.434698,"(18.0, 25.0, 21.941176470588236)","(17.0, 25.0, 22.545454545454547)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(51.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.5, 10.5, 9.395)","(7.5, 9.0, 8.44)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:15.121909,"(18.0, 25.0, 21.941176470588236)","(17.0, 25.0, 23.96153846153846)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 10.5, 9.395)","(7.5, 9.0, 8.44)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:16.532417,"(18.0, 25.0, 21.941176470588236)","(17.0, 25.0, 23.96153846153846)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 10.5, 9.399999999999999)","(7.5, 9.0, 8.44)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:17.946685,"(18.0, 25.0, 22.142857142857142)","(17.0, 25.0, 29.285714285714285)","(7.5, 9.6, 9.234782608695651)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.6016129032258064)","(8.0, 10.0, 9.399999999999999)","(7.5, 9.0, 8.44)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:19.247478,"(18.0, 25.0, 22.5)","(17.0, 34.0, 29.285714285714285)","(7.5, 9.6, 9.18)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 10.0, 9.22857142857143)","(7.5, 9.0, 8.345454545454546)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.364583333333334)"
07-01-2023 16:04:20.559920,"(18.0, 25.0, 22.5)","(17.0, 30.0, 27.272727272727273)","(7.5, 9.6, 9.18)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.177777777777777)","(7.5, 9.0, 8.345454545454546)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.341463414634147)"
07-01-2023 16:04:21.899705,"(18.0, 25.0, 22.5)","(17.0, 30.0, 27.0)","(7.5, 9.6, 9.18)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.48275862068966)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.177777777777777)","(7.5, 9.0, 8.345454545454546)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.341463414634147)"
07-01-2023 16:04:23.371577,"(18.0, 25.0, 22.5)","(17.0, 30.0, 27.0)","(7.5, 9.6, 9.18)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.711111111111112)","(7.5, 9.0, 8.357142857142856)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.341463414634147)"
07-01-2023 16:04:24.786748,"(18.0, 25.0, 22.5)","(17.0, 30.0, 26.25)","(7.5, 9.6, 9.18)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.711111111111112)","(7.5, 9.0, 8.357142857142856)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.341463414634147)"
07-01-2023 16:04:26.123647,"(18.0, 25.0, 22.5)","(17.0, 30.0, 26.25)","(7.5, 9.6, 9.18)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.711111111111112)","(7.5, 9.0, 8.399999999999999)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.341463414634147)"
07-01-2023 16:04:27.579319,"(18.0, 25.0, 22.5)","(17.0, 30.0, 26.25)","(7.5, 9.6, 9.133333333333333)","(12.0, 14.0, 13.766666666666667)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.711111111111112)","(7.5, 9.0, 8.399999999999999)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.341463414634147)"
07-01-2023 16:04:29.007221,"(18.0, 25.0, 22.5)","(17.0, 30.0, 27.6)","(7.5, 9.6, 9.12)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.711111111111112)","(7.5, 9.0, 8.625)","(7.5, 9.0, 8.89090909090909)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.308823529411764)"
07-01-2023 16:04:30.372757,"(18.0, 25.0, 22.142857142857142)","(17.0, 30.0, 27.6)","(7.5, 9.6, 9.12)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.45)","(7.5, 9.0, 8.626666666666667)","(7.5, 9.0, 8.905263157894737)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.308823529411764)"
07-01-2023 16:04:31.639633,"(18.0, 25.0, 22.142857142857142)","(17.0, 30.0, 27.6)","(7.5, 9.6, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.5982758620689657)","(8.0, 9.8, 9.45)","(7.5, 9.0, 8.626666666666667)","(7.5, 9.0, 8.905263157894737)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.25925925925926)"
07-01-2023 16:04:32.895365,"(18.0, 25.0, 22.142857142857142)","(17.0, 30.0, 27.6)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.6222222222222222)","(8.0, 9.8, 9.45)","(7.5, 9.0, 8.7)","(7.5, 9.0, 8.905263157894737)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.25925925925926)"
07-01-2023 16:04:34.353076,"(18.0, 25.0, 22.142857142857142)","(17.0, 29.0, 28.05263157894737)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.6222222222222222)","(8.0, 9.8, 9.5375)","(7.5, 8.8, 8.7)","(7.5, 9.0, 8.905263157894737)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.166666666666666)"
07-01-2023 16:04:35.716285,"(18.0, 25.0, 22.142857142857142)","(17.0, 29.0, 27.125)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.6222222222222222)","(8.0, 9.8, 9.5375)","(7.5, 8.8, 8.7)","(7.5, 9.0, 8.905263157894737)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.166666666666666)"
07-01-2023 16:04:37.165501,"(18.0, 25.0, 22.77777777777778)","(17.0, 29.0, 27.125)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.65, 3.7384615384615385)","(8.0, 9.8, 9.5375)","(7.5, 8.8, 8.66)","(7.5, 9.0, 8.905263157894737)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.166666666666666)"
07-01-2023 16:04:38.508539,"(18.0, 25.0, 22.77777777777778)","(17.0, 29.0, 26.0)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.75, 3.73125)","(8.0, 9.8, 9.5375)","(7.5, 8.8, 8.66)","(7.5, 9.0, 8.905263157894737)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.097014925373134)"
07-01-2023 16:04:39.785342,"(18.0, 25.0, 22.5)","(17.0, 28.0, 26.0)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.75, 3.73125)","(8.0, 9.8, 9.5375)","(7.5, 8.8, 8.66)","(7.5, 9.0, 8.905263157894737)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 11.097014925373134)"
07-01-2023 16:04:41.232109,"(18.0, 25.0, 22.5)","(17.0, 28.0, 25.0)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.75, 3.711067193675889)","(8.0, 9.8, 9.445454545454545)","(7.5, 8.8, 8.66)","(7.5, 8.8, 8.71219512195122)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.5, 10.911111111111111)"
07-01-2023 16:04:42.560425,"(18.0, 24.0, 23.0)","(17.0, 28.0, 25.5)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.25)","(61.0, 95.0, 92.0)","(3.0, 3.8, 3.711067193675889)","(8.0, 9.8, 9.445454545454545)","(7.5, 8.8, 8.66)","(7.5, 8.8, 8.71219512195122)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.0, 10.911111111111111)"
07-01-2023 16:04:43.822674,"(18.0, 24.0, 23.333333333333332)","(17.0, 27.0, 25.5)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.48275862068966)","(61.0, 95.0, 92.0)","(3.0, 3.8, 3.6933649289099524)","(8.0, 9.8, 9.445454545454545)","(7.5, 8.8, 8.66)","(7.5, 8.8, 8.71219512195122)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.0, 10.91304347826087)"
07-01-2023 16:04:45.143661,"(18.0, 24.0, 23.0)","(17.0, 27.0, 25.5)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.48275862068966)","(61.0, 95.0, 92.0)","(3.0, 3.8, 3.6933649289099524)","(8.0, 9.8, 9.445454545454545)","(7.5, 8.8, 8.66)","(7.5, 8.8, 8.71219512195122)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.0, 10.91304347826087)"
07-01-2023 16:04:46.484279,"(18.0, 24.0, 23.0)","(17.0, 27.0, 25.5)","(7.5, 9.2, 9.182222222222222)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.48275862068966)","(61.0, 95.0, 92.0)","(3.0, 3.8, 3.6933649289099524)","(8.0, 9.8, 9.445454545454545)","(7.5, 8.8, 8.66)","(7.5, 8.8, 8.71219512195122)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.0, 10.91304347826087)"
07-01-2023 16:04:47.869446,"(18.0, 24.0, 23.0)","(17.0, 26.0, 25.0)","(7.5, 9.2, 9.033333333333333)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.48275862068966)","(61.0, 95.0, 92.0)","(3.0, 3.8, 3.6933649289099524)","(8.0, 9.8, 9.445454545454545)","(7.5, 8.8, 8.7)","(7.5, 8.8, 8.71219512195122)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.0, 10.91304347826087)"
07-01-2023 16:04:49.284213,"(18.0, 24.0, 22.666666666666668)","(17.0, 26.0, 25.53846153846154)","(7.5, 9.2, 8.414285714285713)","(12.0, 14.0, 13.940677966101696)","(31.0, 46.0, 44.48275862068966)","(61.0, 95.0, 92.0)","(3.0, 3.8, 3.730952380952381)","(8.0, 9.8, 9.445454545454545)","(7.5, 8.8, 8.7)","(7.5, 8.8, 8.71219512195122)","(101.0, 180.0, 171.66666666666669)","(10.0, 11.0, 10.91304347826087)"
