,Semeco,Dyerville,Cable Dancer,Alchian,Hostile Takeover,Orrong Road,Sheeza Tilly
16-12-2022 15:09:42.667264,"(2.7, 3.0, 2.980125786163522)","(3.8, 4.2, 4.176129032258064)","(14.0, 26.0, 25.81818181818182)","(8.5, 10.5, 10.397260273972602)","(15.0, 17.5, 17.59259259259259)","(4.2, 5.7, 5.567441860465116)","(14.0, 20.0, 19.828125)"
16-12-2022 15:09:43.713615,"(2.7, 3.0, 2.983609022556391)","(3.8, 4.2, 4.1819444444444445)","(14.0, 26.0, 25.727272727272727)","(8.5, 10.5, 10.303030303030303)","(15.0, 18.0, 17.390243902439025)","(4.2, 5.6, 5.585416666666666)","(14.0, 20.0, 19.796296296296298)"
16-12-2022 15:09:44.706836,"(2.7, 3.0, 2.985531914893617)","(3.8, 4.2, 4.184146341463415)","(14.0, 26.0, 25.6)","(8.5, 10.5, 10.280898876404494)","(15.0, 18.0, 17.375)","(4.2, 5.6, 5.578461538461538)","(14.0, 20.0, 19.75)"
16-12-2022 15:09:45.706174,"(2.7, 3.0, 2.991013215859031)","(3.8, 4.2, 4.19923076923077)","(14.0, 24.0, 23.80952380952381)","(8.5, 10.5, 10.3)","(15.0, 17.5, 17.272727272727273)","(4.2, 5.6, 5.5125)","(14.0, 20.0, 19.96057347670251)"
16-12-2022 15:09:46.712907,"(2.7, 3.05, 3.036728624535316)","(3.8, 4.2, 4.174137931034482)","(14.0, 26.0, 25.666666666666668)","(8.5, 10.5, 10.295336787564766)","(15.0, 17.5, 17.291666666666668)","(4.2, 5.6, 5.549122807017544)","(14.0, 20.0, 19.95970695970696)"
16-12-2022 15:09:47.688970,"(2.7, 3.05, 3.0245192307692306)","(3.8, 4.2, 4.187903225806452)","(14.0, 26.0, 25.771428571428572)","(8.5, 10.5, 10.295336787564766)","(15.0, 17.5, 17.25)","(4.2, 5.6, 5.327692307692308)","(14.0, 20.0, 19.96137339055794)"
16-12-2022 15:09:48.661376,"(2.7, 3.05, 3.0378440366972477)","(3.8, 4.2, 4.191596638655462)","(14.0, 26.0, 25.771428571428572)","(8.5, 10.5, 10.24586776859504)","(15.0, 17.5, 17.136363636363637)","(4.2, 5.5, 5.271875)","(14.0, 20.0, 19.96137339055794)"
16-12-2022 15:09:49.592307,"(2.7, 3.05, 3.047297297297297)","(3.7, 4.3, 4.2444444444444445)","(14.0, 26.0, 25.771428571428572)","(8.5, 10.5, 10.229074889867842)","(15.0, 17.5, 17.370967741935484)","(4.2, 5.3, 5.187368421052632)","(14.0, 20.0, 19.96137339055794)"
16-12-2022 15:09:50.583670,"(2.7, 3.1, 3.059433962264151)","(3.7, 4.3, 4.279518072289156)","(14.0, 26.0, 25.291666666666668)","(8.5, 10.5, 10.253363228699552)","(15.0, 17.5, 17.714285714285715)","(4.2, 5.2, 5.162264150943396)","(14.0, 20.0, 20.1)"
16-12-2022 15:09:51.524038,"(2.7, 3.1, 3.0791666666666666)","(3.7, 4.3, 4.28828125)","(14.0, 26.0, 24.657894736842106)","(8.5, 10.5, 10.253363228699552)","(15.0, 18.0, 17.714285714285715)","(4.2, 5.2, 5.162264150943396)","(14.0, 21.0, 20.32758620689655)"
16-12-2022 15:09:52.510476,"(2.7, 3.1, 3.0789976133651553)","(3.7, 4.4, 4.311)","(14.0, 25.0, 24.5)","(8.5, 10.5, 10.252232142857142)","(15.0, 18.0, 17.52)","(4.2, 5.1, 5.0)","(14.0, 21.0, 20.1875)"
16-12-2022 15:09:53.452662,"(2.7, 3.1, 3.06970802919708)","(3.7, 4.4, 4.319259259259259)","(14.0, 25.0, 24.684210526315788)","(8.5, 10.5, 10.24235807860262)","(15.0, 18.0, 17.39189189189189)","(4.2, 5.0, 4.988297872340426)","(14.0, 21.0, 20.0625)"
16-12-2022 15:09:54.417935,"(2.7, 3.1, 3.062595419847328)","(3.7, 4.4, 4.306862745098039)","(14.0, 25.0, 24.866666666666667)","(8.5, 10.5, 10.24235807860262)","(15.0, 18.0, 17.223214285714285)","(4.2, 5.0, 4.988297872340426)","(14.0, 21.0, 20.0625)"
16-12-2022 15:09:55.311923,"(2.7, 3.1, 3.0962406015037596)","(3.7, 4.4, 4.307766990291262)","(14.0, 25.0, 23.5)","(8.5, 10.5, 10.24235807860262)","(15.0, 18.0, 16.7027027027027)","(4.2, 5.0, 4.985333333333333)","(14.0, 21.0, 20.318181818181817)"
16-12-2022 15:09:56.250913,"(2.7, 3.2, 3.1884020618556703)","(3.7, 4.2, 4.040677966101695)","(14.0, 26.0, 25.05263157894737)","(8.5, 10.5, 10.352272727272727)","(15.0, 18.0, 17.88235294117647)","(4.2, 5.1, 5.0720430107526875)","(14.0, 22.0, 21.62962962962963)"
16-12-2022 15:09:57.224706,"(2.7, 3.2, 3.193264248704663)","(3.7, 4.1, 4.0227272727272725)","(14.0, 26.0, 25.18181818181818)","(8.5, 10.5, 10.400641025641026)","(15.0, 18.0, 17.65625)","(4.2, 5.1, 4.9958677685950414)","(14.0, 22.0, 21.142857142857142)"
16-12-2022 15:09:58.178637,"(2.7, 3.15, 3.119686411149826)","(3.7, 4.1, 4.028205128205128)","(14.0, 26.0, 25.033898305084747)","(8.5, 10.5, 10.400641025641026)","(15.0, 18.5, 17.65625)","(4.2, 5.0, 5.087096774193548)","(14.0, 22.0, 20.24)"
16-12-2022 15:09:59.183971,"(2.7, 3.2, 3.172641509433962)","(3.7, 4.1, 4.0886075949367084)","(14.0, 26.0, 24.19047619047619)","(8.5, 10.5, 10.433566433566433)","(15.0, 18.5, 17.53125)","(4.2, 5.1, 5.08)","(14.0, 21.0, 20.333333333333332)"
16-12-2022 15:10:00.180370,"(2.7, 3.2, 3.1522727272727273)","(3.7, 4.1, 4.06)","(14.0, 25.0, 24.789473684210527)","(8.5, 10.5, 10.433566433566433)","(15.0, 18.5, 17.571428571428573)","(4.2, 5.1, 5.059649122807017)","(14.0, 21.0, 20.28301886792453)"
16-12-2022 15:10:01.165961,"(2.7, 3.2, 3.15327868852459)","(3.7, 4.1, 4.070476190476191)","(14.0, 25.0, 24.609756097560975)","(8.5, 10.5, 10.432624113475176)","(15.0, 18.0, 17.307692307692307)","(4.2, 5.1, 5.086666666666666)","(14.0, 21.0, 20.136363636363637)"
16-12-2022 15:10:02.101744,"(2.9, 3.2, 3.171153846153846)","(3.7, 4.1, 4.097413793103448)","(14.0, 25.0, 24.609756097560975)","(8.5, 10.5, 10.435714285714285)","(15.0, 17.5, 17.25)","(4.2, 5.1, 5.006597222222222)","(14.0, 21.0, 20.17391304347826)"
16-12-2022 15:10:03.051664,"(2.9, 3.2, 3.175609756097561)","(3.7, 4.1, 4.0917355371900825)","(14.0, 25.0, 24.789473684210527)","(8.5, 10.5, 10.435714285714285)","(15.0, 18.0, 17.953125)","(4.2, 5.1, 4.927510917030568)","(14.0, 21.0, 20.136363636363637)"
16-12-2022 15:10:03.981251,"(2.9, 3.2, 3.175)","(3.7, 4.2, 4.152601156069364)","(14.0, 25.0, 24.80246913580247)","(8.5, 10.5, 10.375)","(15.0, 18.0, 18.151685393258425)","(4.2, 5.0, 4.931764705882353)","(14.0, 21.0, 20.015625)"
16-12-2022 15:10:04.921350,"(2.9, 3.2, 3.165748031496063)","(3.7, 4.2, 4.112299465240642)","(14.0, 25.0, 24.80246913580247)","(8.5, 10.5, 10.379310344827585)","(15.0, 18.5, 18.325842696629213)","(4.2, 5.0, 4.92967032967033)","(14.0, 21.0, 20.015625)"
16-12-2022 15:10:05.887923,"(2.9, 3.2, 3.172025723472669)","(3.7, 4.2, 4.111607142857143)","(14.0, 25.0, 24.829787234042552)","(8.5, 10.5, 10.41812865497076)","(15.0, 18.5, 18.151685393258425)","(4.2, 5.0, 4.92445652173913)","(14.0, 21.0, 19.833333333333332)"
16-12-2022 15:10:06.866427,"(2.9, 3.2, 3.1505434782608694)","(3.7, 4.2, 4.118518518518519)","(14.0, 25.0, 24.829787234042552)","(8.5, 10.5, 10.423076923076923)","(15.0, 18.5, 18.151685393258425)","(4.2, 5.0, 4.92445652173913)","(14.0, 21.0, 19.913793103448278)"
16-12-2022 15:10:07.893469,"(2.9, 3.2, 3.1505434782608694)","(3.7, 4.2, 4.124390243902439)","(14.0, 25.0, 24.05521472392638)","(8.5, 10.5, 10.428571428571429)","(15.0, 18.5, 18.254716981132077)","(4.2, 5.0, 4.908843537414966)","(14.0, 21.0, 19.796296296296298)"
16-12-2022 15:10:08.902915,"(2.9, 3.2, 3.175)","(3.7, 4.2, 4.123703703703703)","(14.0, 24.0, 23.828125)","(8.5, 10.5, 10.428571428571429)","(15.0, 18.5, 18.267857142857142)","(4.2, 5.0, 4.914375000000001)","(14.0, 20.0, 19.78846153846154)"
16-12-2022 15:10:09.918338,"(2.9, 3.2, 3.1731884057971014)","(3.7, 4.2, 4.105042016806722)","(14.0, 24.0, 23.83823529411765)","(8.5, 10.5, 10.447513812154696)","(15.0, 18.5, 18.267857142857142)","(4.2, 5.0, 4.895945945945947)","(14.0, 20.0, 19.78846153846154)"
16-12-2022 15:10:10.946679,"(2.8, 3.2, 3.175)","(3.7, 4.2, 4.130722891566265)","(14.0, 24.0, 23.785714285714285)","(8.5, 10.5, 10.447222222222223)","(15.0, 18.5, 18.267857142857142)","(4.2, 4.9, 4.897435897435898)","(14.0, 20.0, 19.738095238095237)"
16-12-2022 15:10:11.970368,"(2.8, 3.2, 3.1743055555555557)","(3.7, 4.2, 4.141919191919192)","(14.0, 24.0, 23.785714285714285)","(8.5, 10.5, 10.022988505747126)","(15.0, 18.5, 18.40625)","(4.2, 4.9, 4.898076923076923)","(14.0, 20.0, 19.833333333333332)"
16-12-2022 15:10:12.952776,"(2.8, 3.2, 3.1951923076923077)","(3.7, 4.2, 4.151724137931034)","(14.0, 25.0, 23.4)","(8.5, 11.0, 10.511494252873563)","(15.0, 19.0, 18.464285714285715)","(4.2, 4.9, 4.89622641509434)","(14.0, 20.0, 19.814285714285713)"
16-12-2022 15:10:13.948517,"(2.8, 3.2, 3.187982832618026)","(3.7, 4.2, 4.137974683544304)","(14.0, 25.0, 23.382978723404257)","(8.5, 10.5, 10.41304347826087)","(15.0, 19.0, 18.545454545454547)","(4.2, 4.9, 4.898076923076923)","(14.0, 20.0, 19.833333333333332)"
16-12-2022 15:10:14.910329,"(2.8, 3.2, 3.187982832618026)","(3.7, 4.2, 4.117647058823529)","(14.0, 25.0, 23.382978723404257)","(8.5, 10.5, 10.351851851851851)","(15.0, 19.0, 18.444444444444443)","(4.2, 4.9, 4.853956834532374)","(14.0, 20.0, 19.946601941747574)"
16-12-2022 15:10:15.860080,"(2.8, 3.15, 3.1375)","(3.7, 4.5, 4.471153846153846)","(14.0, 24.0, 23.811764705882354)","(8.5, 10.5, 10.157142857142857)","(15.0, 19.0, 18.642857142857142)","(4.2, 4.9, 4.860975609756098)","(14.0, 20.0, 19.93577981651376)"
16-12-2022 15:10:16.819696,"(2.8, 3.15, 3.1293577981651377)","(3.7, 4.5, 4.459859154929577)","(14.0, 23.0, 22.934782608695652)","(8.5, 10.5, 10.202479338842975)","(15.0, 19.0, 18.642857142857142)","(4.2, 4.9, 4.856179775280899)","(14.0, 20.0, 19.49514563106796)"
16-12-2022 15:10:17.771489,"(2.8, 3.2, 3.078353658536585)","(3.7, 4.5, 4.451351351351351)","(14.0, 23.0, 22.927710843373493)","(8.5, 10.5, 10.202479338842975)","(15.0, 19.0, 18.615384615384617)","(4.2, 4.9, 4.855747126436782)","(14.0, 19.5, 19.49514563106796)"
16-12-2022 15:10:18.726065,"(2.8, 3.1, 3.099685534591195)","(3.7, 4.5, 4.453846153846154)","(14.0, 23.0, 22.927710843373493)","(8.5, 10.5, 10.202479338842975)","(15.0, 19.0, 18.615384615384617)","(4.2, 4.9, 4.867916666666667)","(14.0, 19.5, 19.962264150943398)"
16-12-2022 15:10:19.740678,"(2.8, 3.15, 3.1331249999999997)","(3.7, 4.4, 4.326666666666666)","(14.0, 23.0, 22.908163265306122)","(8.5, 10.5, 10.330188679245284)","(15.0, 19.0, 18.782608695652172)","(4.2, 4.9, 4.873809523809524)","(14.0, 20.0, 19.79310344827586)"
16-12-2022 15:10:20.688566,"(2.8, 3.2, 3.1447115384615385)","(3.9, 4.4, 4.3853333333333335)","(16.0, 23.0, 22.91588785046729)","(8.5, 10.5, 10.330188679245284)","(15.0, 19.0, 18.782608695652172)","(4.2, 4.9, 4.873809523809524)","(14.0, 20.0, 19.79310344827586)"
16-12-2022 15:10:21.663574,"(2.8, 3.15, 3.133561643835616)","(3.9, 4.4, 4.392241379310345)","(16.0, 23.0, 22.924050632911392)","(8.5, 10.5, 10.285211267605634)","(15.0, 19.0, 18.782608695652172)","(4.2, 4.9, 4.873809523809524)","(14.0, 20.0, 19.79310344827586)"
16-12-2022 15:10:22.592294,"(2.8, 3.15, 3.1323529411764706)","(3.9, 4.4, 4.397142857142858)","(16.0, 23.0, 22.924050632911392)","(8.5, 10.5, 10.285211267605634)","(15.0, 19.0, 18.782608695652172)","(4.2, 4.9, 4.884108527131783)","(14.0, 20.0, 19.79310344827586)"
16-12-2022 15:10:23.494647,"(2.8, 3.15, 3.133561643835616)","(3.8, 4.4, 4.398449612403101)","(16.0, 23.0, 22.924050632911392)","(8.5, 10.5, 10.285211267605634)","(15.0, 19.0, 18.61904761904762)","(4.2, 4.9, 4.884108527131783)","(14.0, 20.0, 19.892307692307693)"
16-12-2022 15:10:24.448955,"(2.8, 3.15, 3.113407258064516)","(3.8, 4.4, 4.398319327731093)","(16.0, 24.0, 23.8)","(8.5, 9.8, 9.735849056603774)","(15.0, 19.5, 18.866666666666667)","(4.2, 4.9, 4.9475903614457835)","(14.0, 21.0, 19.966216216216218)"
16-12-2022 15:10:25.389166,"(2.8, 3.15, 3.1113829787234044)","(3.8, 4.4, 4.337209302325581)","(16.0, 24.0, 23.8)","(8.5, 9.8, 9.733333333333334)","(15.0, 19.0, 18.866666666666667)","(4.2, 5.0, 4.89919028340081)","(14.0, 21.0, 20.07831325301205)"
16-12-2022 15:10:26.350812,"(2.8, 3.15, 3.1113829787234044)","(3.8, 4.4, 4.329069767441861)","(16.0, 24.0, 23.64)","(8.5, 10.0, 9.678857142857142)","(15.0, 19.0, 18.8)","(4.2, 4.9, 4.916417910447761)","(14.0, 21.0, 20.04375)"
16-12-2022 15:10:27.326837,"(2.8, 3.1, 3.098798076923077)","(3.8, 4.4, 4.331707317073171)","(16.0, 24.0, 23.736842105263158)","(8.5, 10.0, 9.683977900552486)","(15.0, 19.0, 18.875)","(4.2, 5.0, 4.940845070422536)","(14.0, 21.0, 19.97872340425532)"
16-12-2022 15:10:28.274679,"(2.8, 3.15, 3.0926640926640925)","(3.8, 4.4, 4.367142857142857)","(16.0, 25.0, 23.684684684684683)","(8.5, 10.0, 9.703626943005181)","(15.0, 19.0, 18.875)","(4.2, 5.0, 4.9311475409836065)","(14.0, 20.0, 20.225806451612904)"
16-12-2022 15:10:29.259183,"(2.8, 3.15, 3.0924184261036465)","(3.8, 4.4, 4.361038961038961)","(16.0, 25.0, 23.660869565217393)","(8.5, 10.0, 9.72367149758454)","(15.0, 19.0, 18.92105263157895)","(4.2, 5.0, 4.8979729729729735)","(14.0, 21.0, 20.203125)"
16-12-2022 15:10:30.175083,"(2.8, 3.15, 3.0923300970873786)","(3.8, 4.4, 4.361038961038961)","(16.0, 25.0, 23.660869565217393)","(8.5, 10.0, 9.72367149758454)","(15.0, 19.5, 18.92105263157895)","(4.2, 4.9, 4.899186991869919)","(14.0, 21.0, 20.195876288659793)"
16-12-2022 15:10:31.115966,"(2.8, 3.15, 3.0923300970873786)","(3.8, 4.4, 4.361038961038961)","(16.0, 25.0, 23.966887417218544)","(8.5, 10.0, 9.72367149758454)","(15.0, 19.5, 18.92105263157895)","(4.2, 4.9, 4.896031746031746)","(14.0, 21.0, 20.235294117647058)"
16-12-2022 15:10:32.073388,"(2.8, 3.15, 3.116871165644172)","(3.8, 4.4, 4.361038961038961)","(16.0, 25.0, 23.887323943661972)","(8.5, 10.0, 9.72549019607843)","(15.0, 19.5, 18.48076923076923)","(4.2, 4.9, 4.896621621621622)","(14.0, 21.0, 20.195876288659793)"
16-12-2022 15:10:32.991746,"(2.8, 3.15, 3.1139473684210524)","(3.8, 4.5, 4.432222222222222)","(16.0, 24.0, 23.5)","(8.5, 10.0, 9.82608695652174)","(15.0, 18.5, 18.48076923076923)","(4.2, 4.9, 4.857142857142858)","(14.0, 21.0, 20.152173913043477)"
16-12-2022 15:10:33.998427,"(2.8, 3.15, 3.1113636363636363)","(3.8, 4.5, 4.465789473684211)","(16.0, 24.0, 23.363636363636363)","(8.5, 10.0, 9.829577464788732)","(15.0, 19.5, 19.32)","(4.2, 4.9, 4.753061224489796)","(14.0, 21.0, 20.214285714285715)"
16-12-2022 15:10:34.897090,"(2.8, 3.15, 3.113612565445026)","(3.8, 4.5, 4.491044776119403)","(16.0, 24.0, 23.416666666666668)","(8.5, 10.0, 9.829577464788732)","(15.0, 19.5, 19.32)","(4.2, 4.8, 4.753061224489796)","(14.0, 21.0, 20.164556962025316)"
16-12-2022 15:10:35.830872,"(2.8, 3.15, 3.1124664879356567)","(3.8, 4.5, 4.487755102040817)","(16.0, 24.0, 23.75)","(8.5, 10.0, 9.856179775280898)","(15.0, 19.5, 18.8)","(4.2, 4.8, 4.77027027027027)","(14.0, 21.0, 20.195121951219512)"
16-12-2022 15:10:36.721066,"(2.8, 3.15, 3.106012658227848)","(3.8, 4.5, 4.4818181818181815)","(16.0, 24.0, 23.766666666666666)","(8.5, 10.0, 9.87070707070707)","(15.0, 19.5, 18.8)","(4.2, 4.8, 4.77027027027027)","(14.0, 21.0, 20.195121951219512)"
16-12-2022 15:10:37.628585,"(2.8, 3.15, 3.102517985611511)","(3.8, 4.5, 4.484)","(16.0, 23.0, 22.357142857142858)","(8.5, 10.0, 9.879245283018868)","(15.0, 19.5, 18.8)","(4.2, 4.8, 4.768421052631579)","(14.0, 21.0, 20.195121951219512)"
16-12-2022 15:10:38.498824,"(2.8, 3.15, 3.102517985611511)","(3.8, 4.5, 4.48034188034188)","(16.0, 23.0, 22.333333333333332)","(8.5, 10.0, 9.792207792207792)","(15.0, 19.5, 18.8)","(4.2, 4.8, 4.768421052631579)","(14.0, 21.0, 20.195121951219512)"
16-12-2022 15:10:39.401537,"(2.8, 3.15, 3.1106164383561645)","(3.8, 4.5, 4.480508474576271)","(16.0, 23.0, 22.384615384615383)","(8.5, 10.0, 9.830769230769231)","(15.0, 19.5, 18.8)","(4.2, 4.8, 4.768421052631579)","(14.0, 21.0, 20.142857142857142)"
16-12-2022 15:10:40.281720,"(2.8, 3.15, 3.1032520325203254)","(3.8, 4.6, 4.534545454545454)","(16.0, 23.0, 22.384615384615383)","(8.5, 10.0, 9.830769230769231)","(15.0, 19.5, 19.36)","(4.2, 4.8, 4.768421052631579)","(14.0, 21.0, 20.06382978723404)"
16-12-2022 15:10:41.181662,"(2.8, 3.1, 3.093529411764706)","(3.8, 4.6, 4.530526315789474)","(16.0, 23.0, 22.3125)","(8.5, 10.0, 9.82093023255814)","(15.0, 19.5, 19.36)","(4.2, 4.8, 4.7904)","(14.0, 21.0, 20.06382978723404)"
16-12-2022 15:10:42.095109,"(2.8, 3.1, 3.091666666666667)","(3.8, 4.6, 4.530526315789474)","(16.0, 23.0, 22.3125)","(8.5, 10.0, 9.82093023255814)","(15.0, 19.5, 19.34313725490196)","(4.2, 4.8, 4.789565217391305)","(14.0, 21.0, 20.102040816326532)"
16-12-2022 15:10:42.999615,"(2.8, 3.1, 3.091329479768786)","(3.8, 4.6, 4.516494845360825)","(16.0, 23.0, 22.3125)","(8.5, 10.0, 9.85979381443299)","(15.0, 19.5, 19.214285714285715)","(4.2, 4.8, 4.795061728395061)","(14.0, 21.0, 20.25423728813559)"
16-12-2022 15:10:43.909530,"(2.8, 3.1, 3.0936170212765957)","(3.8, 4.6, 4.536220472440945)","(16.0, 23.0, 22.38888888888889)","(8.5, 10.0, 9.929943502824859)","(15.0, 19.5, 19.289473684210527)","(4.2, 4.8, 4.79277108433735)","(14.0, 21.0, 20.25423728813559)"
16-12-2022 15:10:44.843092,"(2.7, 3.1, 3.0935064935064935)","(3.8, 4.6, 4.536220472440945)","(16.0, 23.0, 22.435897435897434)","(8.5, 10.0, 9.852631578947369)","(15.0, 19.5, 19.289473684210527)","(4.2, 4.8, 4.79277108433735)","(14.0, 21.0, 20.25423728813559)"
16-12-2022 15:10:45.778207,"(2.7, 3.1, 3.095077720207254)","(3.8, 4.6, 4.526363636363636)","(16.0, 23.0, 22.435897435897434)","(8.5, 10.5, 10.033088235294118)","(15.0, 19.5, 19.192307692307693)","(4.2, 4.8, 4.792356687898089)","(14.0, 21.0, 20.25423728813559)"
16-12-2022 15:10:46.734089,"(2.7, 3.1, 3.095077720207254)","(3.8, 4.5, 4.477227722772278)","(16.0, 23.0, 22.42105263157895)","(8.5, 10.5, 10.07741935483871)","(15.0, 19.5, 19.192307692307693)","(4.2, 4.8, 4.792356687898089)","(14.0, 21.0, 20.25423728813559)"
16-12-2022 15:10:47.651017,"(2.7, 3.1, 3.095077720207254)","(3.8, 4.5, 4.475)","(16.0, 23.0, 22.37142857142857)","(8.5, 10.5, 10.07741935483871)","(15.0, 19.5, 19.192307692307693)","(4.2, 4.8, 4.792356687898089)","(14.0, 21.0, 20.25423728813559)"
16-12-2022 15:10:48.584544,"(2.7, 3.1, 3.0937086092715234)","(3.8, 4.5, 4.475)","(16.0, 23.0, 22.37142857142857)","(8.5, 10.5, 10.100609756097562)","(15.0, 19.5, 19.71951219512195)","(4.2, 4.8, 4.776543209876543)","(14.0, 21.0, 20.25423728813559)"
16-12-2022 15:10:49.497479,"(2.7, 3.1, 3.0931654676258993)","(3.8, 4.5, 4.445238095238095)","(16.0, 23.0, 22.37142857142857)","(8.5, 10.5, 10.100609756097562)","(15.0, 20.0, 19.01829268292683)","(4.2, 4.8, 4.776543209876543)","(14.0, 21.0, 20.25423728813559)"
16-12-2022 15:10:50.439739,"(2.7, 3.1, 3.0931654676258993)","(3.8, 4.5, 4.445238095238095)","(16.0, 23.0, 22.37142857142857)","(8.5, 10.5, 10.100609756097562)","(15.0, 20.0, 18.875)","(4.2, 4.8, 4.748905109489051)","(14.0, 21.0, 20.3125)"
16-12-2022 15:10:51.334217,"(2.7, 3.1, 3.092753623188406)","(3.8, 4.6, 4.595617529880478)","(16.0, 23.0, 22.488372093023255)","(8.5, 10.5, 10.194630872483222)","(15.0, 18.5, 17.642857142857142)","(4.2, 4.8, 4.75)","(14.0, 21.0, 20.34328358208955)"
16-12-2022 15:10:52.250342,"(2.7, 3.1, 3.0901408450704224)","(3.8, 4.6, 4.595338983050847)","(16.0, 23.0, 22.488372093023255)","(8.5, 10.5, 10.194630872483222)","(15.0, 18.5, 17.616666666666667)","(4.2, 4.8, 4.75)","(14.0, 21.0, 20.328358208955223)"
16-12-2022 15:10:53.133176,"(2.7, 3.1, 3.0901408450704224)","(3.8, 4.6, 4.595338983050847)","(16.0, 23.0, 22.488372093023255)","(8.5, 10.5, 10.194630872483222)","(15.0, 18.0, 17.51818181818182)","(4.2, 4.8, 4.751587301587302)","(14.0, 21.0, 21.830985915492956)"
16-12-2022 15:10:54.037944,"(2.7, 3.1, 3.0901408450704224)","(3.8, 4.6, 4.595278969957081)","(16.0, 23.0, 22.488372093023255)","(8.5, 10.5, 10.194630872483222)","(15.0, 18.0, 17.318181818181817)","(4.2, 4.8, 4.7480851063829785)","(14.0, 22.0, 21.884615384615383)"
16-12-2022 15:10:54.920649,"(2.7, 3.1, 3.0803370786516853)","(3.8, 4.6, 4.595278969957081)","(16.0, 23.0, 22.488372093023255)","(8.5, 10.5, 10.213836477987421)","(15.0, 18.0, 17.25)","(4.2, 4.8, 4.7480851063829785)","(14.0, 22.0, 21.88888888888889)"
16-12-2022 15:10:55.834015,"(2.7, 3.1, 3.090223463687151)","(3.8, 4.6, 4.594977168949772)","(16.0, 23.0, 22.488372093023255)","(8.5, 10.5, 10.253731343283581)","(15.0, 17.5, 17.464285714285715)","(4.2, 4.8, 4.74245283018868)","(14.0, 22.0, 21.88888888888889)"
16-12-2022 15:10:56.766970,"(2.7, 3.1, 3.0908571428571427)","(3.8, 4.6, 4.594977168949772)","(16.0, 23.0, 22.043478260869566)","(8.5, 10.5, 10.253731343283581)","(15.0, 17.5, 17.466666666666665)","(4.2, 4.8, 4.69537037037037)","(14.0, 22.0, 21.881632653061224)"
16-12-2022 15:10:57.672993,"(2.7, 3.1, 3.0908571428571427)","(3.8, 4.6, 4.593491124260355)","(16.0, 23.0, 22.043478260869566)","(8.5, 10.5, 10.253731343283581)","(15.0, 17.5, 17.466666666666665)","(4.2, 4.8, 4.69537037037037)","(14.0, 22.0, 21.881632653061224)"
16-12-2022 15:10:58.584223,"(2.7, 3.15, 3.1079166666666667)","(3.8, 4.6, 4.593491124260355)","(16.0, 23.0, 22.185185185185187)","(8.5, 10.5, 10.253731343283581)","(15.0, 18.0, 17.31111111111111)","(4.2, 4.8, 4.661538461538461)","(14.0, 22.0, 21.881632653061224)"
16-12-2022 15:10:59.487883,"(2.7, 3.15, 3.107317073170732)","(3.8, 4.7, 4.66875)","(16.0, 23.0, 22.185185185185187)","(8.5, 10.5, 10.253731343283581)","(15.0, 18.0, 17.261904761904763)","(4.2, 4.8, 4.6048780487804875)","(14.0, 22.0, 22.90566037735849)"
16-12-2022 15:11:00.430783,"(2.7, 3.1, 3.0808441558441557)","(3.8, 5.0, 4.828571428571428)","(16.0, 23.0, 22.083333333333332)","(8.5, 10.5, 10.205298013245033)","(15.0, 18.0, 17.928571428571427)","(4.2, 4.7, 4.594897959183673)","(16.0, 23.0, 22.842105263157894)"
16-12-2022 15:11:01.373042,"(2.7, 3.1, 3.067525773195876)","(3.8, 4.9, 4.833333333333334)","(16.0, 23.0, 22.076923076923077)","(8.5, 10.5, 10.205298013245033)","(15.0, 18.0, 17.928571428571427)","(4.2, 4.6, 4.594897959183673)","(16.0, 23.0, 22.842105263157894)"
16-12-2022 15:11:02.304265,"(2.7, 3.1, 3.0666666666666664)","(3.8, 4.9, 4.7734375)","(16.0, 23.0, 22.076923076923077)","(8.5, 10.5, 10.220125786163521)","(15.0, 18.0, 17.625)","(4.2, 4.6, 4.583606557377049)","(16.0, 23.0, 22.529411764705884)"
16-12-2022 15:11:03.238041,"(2.7, 3.05, 3.0342165898617512)","(3.8, 4.9, 4.801818181818182)","(16.0, 23.0, 22.2)","(8.5, 10.5, 10.238235294117647)","(15.0, 18.0, 17.785714285714285)","(4.2, 4.6, 4.583606557377049)","(16.0, 23.0, 22.692307692307693)"
16-12-2022 15:11:04.200243,"(2.7, 3.05, 3.0321770334928226)","(3.8, 4.8, 4.696124031007752)","(16.0, 23.0, 22.2)","(8.5, 10.5, 10.192857142857143)","(15.0, 18.0, 17.785714285714285)","(4.2, 4.6, 4.599280575539568)","(16.0, 23.0, 22.957894736842107)"
16-12-2022 15:11:05.114602,"(2.7, 3.05, 3.037960339943343)","(3.8, 4.8, 4.706818181818182)","(16.0, 23.0, 22.2)","(8.5, 10.5, 10.192857142857143)","(15.0, 18.0, 17.785714285714285)","(4.2, 4.6, 4.597435897435897)","(16.0, 23.0, 22.957894736842107)"
16-12-2022 15:11:06.074453,"(2.7, 3.05, 3.037960339943343)","(3.8, 4.8, 4.714851485148515)","(16.0, 23.0, 22.2)","(8.5, 10.5, 10.192857142857143)","(15.0, 18.0, 17.884615384615383)","(4.2, 4.6, 4.5964285714285715)","(16.0, 23.0, 22.858490566037737)"
