,Thats Not My Gait,Fling It Rainbow,Tripod Nz,Dels Destiny Nz,Megeve,Homonym Nz,Peakz Luck Nz,Whatwillbeewillbee Nz,Little Yankee
07-12-2022 20:24:42.193335,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:43.538522,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:44.897506,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:46.231553,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:47.518372,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:48.826987,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:50.204849,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:51.453357,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:52.715817,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:54.023753,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:55.216209,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:56.463034,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:57.740585,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:24:58.993231,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:00.456489,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:01.803881,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:03.217948,"(2.4, 3.45, 3.3622222222222224)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:04.556800,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:05.900490,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:07.259172,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:08.673875,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:10.082491,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:11.441702,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:12.926585,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:14.347183,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:15.722790,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:17.165232,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:18.700530,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:20.090834,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:21.681000,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:23.341027,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:24.895639,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:26.450947,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:28.002376,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:29.635374,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:31.179773,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:32.691473,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:34.215066,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:35.844182,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:37.372692,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:38.902188,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:40.358213,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:41.832858,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:43.319008,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:44.823771,"(2.4, 3.45, 3.1933333333333334)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:46.260591,"(2.4, 3.45, 3.3400000000000003)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:47.742330,"(2.4, 3.45, 3.2675)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:49.219950,"(2.4, 3.45, 3.3400000000000003)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 16.333333333333332)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:50.666722,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 19.0, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:52.114469,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:53.691741,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:25:55.327499,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:56.869497,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:58.419246,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:25:59.987638,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:26:01.575668,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:26:03.131804,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:26:04.660384,"(2.4, 3.45, 3.408333333333333)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:26:06.130044,"(2.4, 3.45, 3.206666666666667)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:07.596278,"(2.4, 3.45, 3.206666666666667)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:09.069355,"(2.4, 3.45, 3.206666666666667)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:10.542257,"(2.4, 3.45, 3.206666666666667)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:11.986223,"(2.4, 3.45, 3.368888888888889)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:13.453389,"(2.4, 3.45, 3.368888888888889)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:14.925970,"(2.4, 3.45, 3.368888888888889)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:16.425402,"(2.4, 3.45, 3.368888888888889)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:17.870683,"(2.4, 3.45, 3.368888888888889)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:19.366774,"(2.4, 3.45, 3.368888888888889)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:20.843730,"(2.4, 3.45, 3.3542857142857145)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:22.349991,"(2.4, 3.45, 3.3542857142857145)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:23.872379,"(2.4, 3.45, 3.3542857142857145)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:25.412162,"(2.4, 3.45, 3.3542857142857145)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 26.0)"
07-12-2022 20:26:26.878143,"(2.4, 3.45, 3.3542857142857145)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:26:28.354533,"(2.4, 3.45, 3.3542857142857145)","(16.0, 27.0, 23.833333333333332)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.666666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.42857142857143)"
07-12-2022 20:26:29.830720,"(2.4, 3.45, 3.125)","(16.0, 27.0, 23.5)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.0, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 30.5)"
07-12-2022 20:26:31.320568,"(2.4, 3.45, 3.3116666666666665)","(16.0, 28.0, 32.875)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 30.5)"
07-12-2022 20:26:32.800051,"(2.4, 3.45, 3.3150000000000004)","(16.0, 38.0, 33.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.333333333333332)"
07-12-2022 20:26:34.225513,"(2.4, 3.45, 3.3150000000000004)","(16.0, 38.0, 33.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.333333333333332)"
07-12-2022 20:26:35.704713,"(2.4, 3.45, 2.7462500000000003)","(16.0, 38.0, 28.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.333333333333332)"
07-12-2022 20:26:37.085619,"(2.4, 3.35, 2.7462500000000003)","(16.0, 38.0, 28.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.333333333333332)"
07-12-2022 20:26:38.527101,"(2.4, 3.35, 3.005)","(16.0, 38.0, 28.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.333333333333332)"
07-12-2022 20:26:39.913317,"(2.4, 3.3, 2.98)","(16.0, 38.0, 28.0)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.416666666666666)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 29.333333333333332)"
07-12-2022 20:26:41.370931,"(2.4, 3.3, 2.7800000000000002)","(16.0, 38.0, 28.76923076923077)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.277777777777779)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 30.857142857142858)"
07-12-2022 20:26:42.861850,"(2.4, 3.3, 2.7560000000000002)","(16.0, 38.0, 28.5)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 17.5, 15.277777777777779)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(12.0, 99999, 99990)","(20.0, 32.0, 30.857142857142858)"
