,Golden Hands,Black Baccara,Tuesdays Gone,Nomad Road,Striking Stare,Deadly Choice,Scandalise,Atomic Len
11-01-2023 21:30:55.360340,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 11.903225806451612)","(8.5, 18.0, 17.642857142857142)","(17.0, 34.0, 28.0)","(15.0, 24.0, 21.32142857142857)","(61.0, 310.0, 250.0)","(1.5, 1.54, 1.5347368421052632)"
11-01-2023 21:30:56.500759,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 11.903225806451612)","(8.5, 18.5, 17.642857142857142)","(17.0, 34.0, 28.0)","(15.0, 24.0, 21.32142857142857)","(61.0, 310.0, 250.0)","(1.5, 1.54, 1.5347368421052632)"
11-01-2023 21:30:57.584549,"(4.0, 11.5, 10.75)","(51.0, 110.0, 80.0)","(10.0, 14.0, 11.903225806451612)","(8.5, 18.5, 18.227272727272727)","(17.0, 34.0, 31.88235294117647)","(15.0, 24.0, 22.557692307692307)","(61.0, 310.0, 245.0)","(1.5, 1.54, 1.5333123028391167)"
11-01-2023 21:30:58.765209,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 13.5, 12.1)","(8.5, 18.5, 18.227272727272727)","(17.0, 34.0, 31.88235294117647)","(15.0, 24.0, 22.557692307692307)","(61.0, 300.0, 245.0)","(1.5, 1.54, 1.5333123028391167)"
11-01-2023 21:30:59.918040,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 13.5, 12.045454545454545)","(8.5, 19.0, 18.543478260869566)","(17.0, 34.0, 31.88235294117647)","(15.0, 24.0, 22.557692307692307)","(61.0, 300.0, 245.0)","(1.5, 1.54, 1.5333123028391167)"
11-01-2023 21:31:01.042840,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 13.5, 12.045454545454545)","(8.5, 19.0, 18.543478260869566)","(17.0, 34.0, 31.88235294117647)","(15.0, 24.0, 22.557692307692307)","(61.0, 300.0, 245.0)","(1.5, 1.54, 1.5333123028391167)"
11-01-2023 21:31:02.143829,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 13.5, 12.045454545454545)","(8.5, 19.0, 18.543478260869566)","(17.0, 34.0, 31.88235294117647)","(15.0, 24.0, 22.557692307692307)","(61.0, 300.0, 245.0)","(1.5, 1.54, 1.5327950310559006)"
11-01-2023 21:31:03.267148,"(4.0, 11.5, 10.75)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.706896551724139)","(8.5, 19.0, 18.74074074074074)","(17.0, 36.0, 35.3)","(15.0, 24.0, 22.59375)","(61.0, 300.0, 250.0)","(1.5, 1.54, 1.5328173374613003)"
11-01-2023 21:31:04.353676,"(4.0, 11.5, 10.409090909090908)","(51.0, 100.0, 92.5)","(10.0, 13.5, 11.863636363636363)","(8.5, 19.0, 18.74074074074074)","(17.0, 36.0, 35.3)","(15.0, 24.0, 22.59375)","(61.0, 300.0, 250.0)","(1.5, 1.54, 1.5328173374613003)"
11-01-2023 21:31:05.454283,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.7)","(8.5, 19.0, 18.74074074074074)","(17.0, 36.0, 35.3)","(15.0, 24.0, 22.5)","(61.0, 300.0, 245.0)","(1.5, 1.54, 1.5361774744027303)"
11-01-2023 21:31:06.489575,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.7)","(8.5, 19.0, 18.74074074074074)","(17.0, 36.0, 33.565217391304344)","(15.0, 24.0, 22.5)","(61.0, 300.0, 245.0)","(1.5, 1.54, 1.5316417910447762)"
11-01-2023 21:31:07.529759,"(4.0, 11.5, 10.207692307692309)","(51.0, 100.0, 92.5)","(10.0, 13.5, 11.863636363636363)","(8.5, 19.0, 18.74074074074074)","(17.0, 36.0, 32.36363636363636)","(15.0, 24.0, 22.5)","(61.0, 300.0, 245.0)","(1.5, 1.54, 1.5194139194139193)"
11-01-2023 21:31:08.570280,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.7)","(8.5, 19.0, 18.74074074074074)","(17.0, 34.0, 32.36363636363636)","(15.0, 24.0, 22.5)","(61.0, 300.0, 245.0)","(1.5, 1.52, 1.5197744360902257)"
11-01-2023 21:31:09.607760,"(4.0, 11.5, 10.207692307692309)","(51.0, 100.0, 92.5)","(10.0, 13.5, 11.863636363636363)","(8.5, 21.0, 19.428571428571427)","(17.0, 34.0, 32.36363636363636)","(15.0, 24.0, 22.5)","(61.0, 300.0, 245.0)","(1.5, 1.52, 1.5197744360902257)"
11-01-2023 21:31:10.652512,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.7)","(8.5, 21.0, 19.585714285714285)","(17.0, 34.0, 32.36363636363636)","(15.0, 24.0, 22.5)","(61.0, 300.0, 245.0)","(1.5, 1.52, 1.519409594095941)"
11-01-2023 21:31:11.725031,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.7)","(8.5, 21.0, 19.585714285714285)","(17.0, 34.0, 32.36363636363636)","(15.0, 24.0, 22.5)","(61.0, 300.0, 250.0)","(1.5, 1.52, 1.5197744360902257)"
11-01-2023 21:31:12.772711,"(4.0, 11.5, 10.207692307692309)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.863636363636363)","(8.5, 21.0, 19.585714285714285)","(17.0, 36.0, 33.083333333333336)","(15.0, 24.0, 22.5)","(61.0, 300.0, 230.0)","(1.5, 1.52, 1.519409594095941)"
11-01-2023 21:31:13.846087,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.7)","(8.5, 21.0, 19.585714285714285)","(17.0, 36.0, 33.083333333333336)","(15.0, 24.0, 22.5)","(61.0, 300.0, 255.0)","(1.5, 1.52, 1.519409594095941)"
11-01-2023 21:31:14.969783,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 90.0)","(10.0, 13.5, 11.7)","(8.5, 23.0, 22.72222222222222)","(17.0, 36.0, 32.230769230769226)","(15.0, 24.0, 22.5)","(61.0, 300.0, 250.0)","(1.5, 1.52, 1.5197744360902257)"
11-01-2023 21:31:16.041775,"(4.0, 11.5, 10.207692307692309)","(51.0, 100.0, 87.5)","(10.0, 13.5, 11.863636363636363)","(8.5, 23.0, 19.75)","(17.0, 36.0, 32.230769230769226)","(15.0, 24.0, 21.529411764705884)","(61.0, 290.0, 250.0)","(1.5, 1.52, 1.5194904458598726)"
11-01-2023 21:31:17.233783,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 87.5)","(10.0, 13.5, 11.7)","(8.5, 23.0, 22.458333333333332)","(17.0, 36.0, 32.230769230769226)","(15.0, 24.0, 21.529411764705884)","(61.0, 290.0, 250.0)","(1.5, 1.52, 1.5198026315789475)"
11-01-2023 21:31:18.238608,"(4.0, 11.5, 10.207692307692309)","(51.0, 100.0, 87.5)","(10.0, 13.5, 11.863636363636363)","(8.5, 23.0, 22.458333333333332)","(17.0, 36.0, 32.230769230769226)","(15.0, 24.0, 22.551724137931036)","(61.0, 290.0, 250.0)","(1.5, 1.52, 1.5198026315789475)"
11-01-2023 21:31:19.271061,"(4.0, 11.5, 10.207692307692309)","(51.0, 100.0, 87.5)","(10.0, 13.5, 11.863636363636363)","(8.5, 23.0, 22.740000000000002)","(17.0, 36.0, 32.230769230769226)","(15.0, 24.0, 22.551724137931036)","(61.0, 290.0, 250.0)","(1.5, 1.52, 1.5194904458598726)"
11-01-2023 21:31:20.512176,"(4.0, 11.5, 10.7125)","(51.0, 100.0, 87.5)","(10.0, 13.5, 11.7)","(8.5, 23.0, 22.740000000000002)","(17.0, 36.0, 32.230769230769226)","(15.0, 24.0, 22.551724137931036)","(61.0, 290.0, 225.0)","(1.5, 1.52, 1.5164285714285715)"
11-01-2023 21:31:21.840919,"(4.0, 11.5, 10.207692307692309)","(51.0, 100.0, 87.5)","(10.0, 13.5, 11.863636363636363)","(8.5, 23.0, 22.740000000000002)","(17.0, 36.0, 32.230769230769226)","(15.0, 24.0, 22.551724137931036)","(61.0, 290.0, 250.0)","(1.5, 1.52, 1.515294117647059)"
11-01-2023 21:31:22.971403,"(4.0, 11.5, 10.207692307692309)","(51.0, 100.0, 87.5)","(10.0, 13.5, 11.863636363636363)","(8.5, 23.0, 22.740000000000002)","(17.0, 36.0, 32.230769230769226)","(15.0, 24.0, 22.551724137931036)","(61.0, 290.0, 250.0)","(1.5, 1.52, 1.5060869565217392)"
11-01-2023 21:31:24.135723,"(4.0, 11.5, 11.16842105263158)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 21.625)","(17.0, 36.0, 24.625)","(15.0, 24.0, 20.8)","(61.0, 290.0, 250.0)","(1.5, 1.52, 1.5136842105263157)"
11-01-2023 21:31:25.327545,"(4.0, 11.5, 10.8)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 22.38888888888889)","(17.0, 36.0, 24.625)","(15.0, 24.0, 20.694444444444443)","(61.0, 290.0, 220.0)","(1.5, 1.52, 1.5136842105263157)"
11-01-2023 21:31:26.432015,"(4.0, 11.5, 10.8)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 22.38888888888889)","(17.0, 36.0, 24.625)","(15.0, 24.0, 20.694444444444443)","(61.0, 340.0, 270.0)","(1.5, 1.52, 1.5066666666666666)"
11-01-2023 21:31:27.580208,"(4.0, 11.5, 11.16842105263158)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 22.38888888888889)","(17.0, 36.0, 24.625)","(15.0, 24.0, 20.694444444444443)","(61.0, 330.0, 240.0)","(1.5, 1.52, 1.5136842105263157)"
11-01-2023 21:31:28.721666,"(4.0, 11.5, 10.8)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 22.38888888888889)","(17.0, 36.0, 24.625)","(15.0, 24.0, 20.694444444444443)","(61.0, 330.0, 180.0)","(1.5, 1.52, 1.5066666666666666)"
11-01-2023 21:31:29.775510,"(4.0, 11.5, 11.16842105263158)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 22.607142857142858)","(17.0, 36.0, 24.625)","(15.0, 24.0, 20.694444444444443)","(61.0, 340.0, 180.0)","(1.5, 1.52, 1.5066666666666666)"
11-01-2023 21:31:30.834041,"(4.0, 11.5, 11.16842105263158)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 22.810344827586206)","(17.0, 36.0, 24.625)","(15.0, 24.0, 20.694444444444443)","(61.0, 290.0, 215.0)","(1.5, 1.52, 1.5066666666666666)"
11-01-2023 21:31:31.836518,"(4.0, 11.5, 10.8)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 22.810344827586206)","(17.0, 36.0, 32.96666666666667)","(15.0, 24.0, 20.694444444444443)","(61.0, 290.0, 215.0)","(1.5, 1.52, 1.5066666666666666)"
11-01-2023 21:31:32.854673,"(4.0, 11.5, 11.16842105263158)","(51.0, 100.0, 87.5)","(10.0, 13.5, 12.244186046511627)","(8.5, 23.0, 22.810344827586206)","(17.0, 36.0, 26.0)","(15.0, 24.0, 20.694444444444443)","(61.0, 290.0, 225.0)","(1.5, 1.52, 1.5136842105263157)"
11-01-2023 21:31:33.931875,"(4.0, 11.5, 11.16842105263158)","(51.0, 100.0, 93.0)","(10.0, 13.5, 12.261904761904763)","(8.5, 23.0, 22.810344827586206)","(17.0, 36.0, 26.0)","(15.0, 24.0, 20.694444444444443)","(61.0, 280.0, 225.0)","(1.5, 1.52, 1.5066666666666666)"
11-01-2023 21:31:34.998539,"(4.0, 11.5, 10.8)","(51.0, 100.0, 93.0)","(10.0, 13.5, 12.261904761904763)","(8.5, 23.0, 22.810344827586206)","(17.0, 36.0, 26.0)","(15.0, 24.0, 20.694444444444443)","(61.0, 280.0, 225.0)","(1.5, 1.52, 1.5066666666666666)"
11-01-2023 21:31:36.095048,"(4.0, 11.5, 11.16842105263158)","(51.0, 100.0, 93.0)","(10.0, 13.5, 12.261904761904763)","(8.5, 23.0, 22.810344827586206)","(17.0, 36.0, 26.0)","(15.0, 24.0, 20.694444444444443)","(61.0, 280.0, 225.0)","(1.5, 1.5, 1.4871794871794872)"
11-01-2023 21:31:37.146240,"(4.0, 11.5, 10.8)","(51.0, 100.0, 93.0)","(10.0, 13.5, 12.261904761904763)","(8.5, 23.0, 20.5)","(17.0, 36.0, 33.857142857142854)","(15.0, 24.0, 20.694444444444443)","(61.0, 280.0, 225.0)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:38.303959,"(4.0, 11.5, 10.8)","(51.0, 100.0, 93.0)","(10.0, 13.5, 12.261904761904763)","(8.5, 23.0, 20.5)","(17.0, 36.0, 26.833333333333332)","(15.0, 24.0, 20.694444444444443)","(61.0, 280.0, 243.33333333333331)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:39.493218,"(4.0, 11.5, 11.16842105263158)","(51.0, 100.0, 93.0)","(10.0, 13.5, 12.261904761904763)","(8.5, 23.0, 20.5)","(17.0, 36.0, 26.833333333333332)","(15.0, 24.0, 20.694444444444443)","(61.0, 280.0, 225.0)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:40.591974,"(4.0, 11.5, 10.8)","(51.0, 100.0, 91.25)","(10.0, 13.5, 12.261904761904763)","(8.5, 23.0, 23.566666666666666)","(17.0, 36.0, 26.833333333333332)","(15.0, 24.0, 20.694444444444443)","(61.0, 280.0, 243.33333333333331)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:41.672553,"(4.0, 11.5, 10.8)","(51.0, 100.0, 91.25)","(10.0, 13.5, 12.261904761904763)","(8.5, 24.0, 23.566666666666666)","(17.0, 36.0, 26.833333333333332)","(15.0, 24.0, 20.694444444444443)","(61.0, 280.0, 243.33333333333331)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:42.758085,"(4.0, 11.5, 11.252173913043478)","(51.0, 100.0, 91.25)","(10.0, 13.5, 12.261904761904763)","(8.5, 24.0, 23.775862068965516)","(17.0, 36.0, 26.833333333333332)","(15.0, 22.0, 21.31818181818182)","(61.0, 280.0, 225.0)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:43.832112,"(4.0, 11.5, 11.252173913043478)","(51.0, 100.0, 91.25)","(10.0, 13.5, 12.261904761904763)","(8.5, 24.0, 23.775862068965516)","(17.0, 36.0, 34.103448275862064)","(15.0, 22.0, 20.8)","(61.0, 280.0, 243.33333333333331)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:44.956382,"(4.0, 11.5, 10.627027027027026)","(51.0, 100.0, 91.25)","(10.0, 13.5, 12.195652173913043)","(8.5, 24.0, 23.015151515151516)","(17.0, 36.0, 34.103448275862064)","(15.0, 22.0, 20.8)","(61.0, 280.0, 243.33333333333331)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:46.010846,"(4.0, 11.5, 10.627027027027026)","(51.0, 100.0, 91.25)","(10.0, 13.5, 12.195652173913043)","(8.5, 24.0, 23.015151515151516)","(17.0, 36.0, 27.666666666666668)","(15.0, 22.0, 20.8)","(61.0, 310.0, 240.0)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:47.102015,"(4.0, 11.5, 10.627027027027026)","(51.0, 100.0, 91.25)","(10.0, 13.5, 12.195652173913043)","(8.5, 24.0, 23.015151515151516)","(17.0, 36.0, 27.666666666666668)","(15.0, 22.0, 20.8)","(61.0, 310.0, 240.0)","(1.5, 1.5, 1.488235294117647)"
11-01-2023 21:31:48.117906,"(4.0, 11.5, 10.627027027027026)","(51.0, 100.0, 91.25)","(10.0, 13.5, 12.195652173913043)","(8.5, 24.0, 23.015151515151516)","(17.0, 36.0, 27.666666666666668)","(15.0, 22.0, 20.8)","(61.0, 310.0, 240.0)","(1.5, 1.5, 1.494)"
11-01-2023 21:31:49.171395,"(4.0, 11.5, 10.627027027027026)","(51.0, 100.0, 90.0)","(10.0, 13.5, 12.195652173913043)","(8.5, 24.0, 19.416666666666668)","(17.0, 36.0, 27.666666666666668)","(15.0, 22.0, 20.8)","(61.0, 310.0, 263.3333333333333)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:50.289853,"(4.0, 11.5, 10.627027027027026)","(51.0, 100.0, 90.0)","(10.0, 13.5, 12.25)","(8.5, 24.0, 22.28125)","(17.0, 36.0, 34.214285714285715)","(15.0, 22.0, 19.714285714285715)","(61.0, 310.0, 263.3333333333333)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:51.370740,"(4.0, 11.5, 10.627027027027026)","(51.0, 100.0, 90.0)","(10.0, 13.5, 12.25)","(8.5, 24.0, 22.28125)","(17.0, 36.0, 28.5)","(15.0, 22.0, 19.714285714285715)","(61.0, 310.0, 240.0)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:52.426216,"(4.0, 11.5, 10.627027027027026)","(51.0, 100.0, 90.0)","(10.0, 13.5, 12.25)","(8.5, 24.0, 22.854166666666664)","(17.0, 36.0, 28.5)","(15.0, 22.0, 19.714285714285715)","(61.0, 310.0, 245.0)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:53.606482,"(4.0, 11.0, 10.933333333333334)","(51.0, 100.0, 90.0)","(10.0, 13.0, 12.85)","(8.5, 24.0, 22.854166666666664)","(17.0, 36.0, 28.5)","(15.0, 22.0, 19.714285714285715)","(61.0, 310.0, 245.0)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:54.726297,"(4.0, 11.0, 10.933333333333334)","(51.0, 100.0, 90.0)","(10.0, 13.0, 12.85)","(8.5, 24.0, 21.1875)","(17.0, 36.0, 28.5)","(15.0, 22.0, 19.714285714285715)","(61.0, 310.0, 240.0)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:55.783143,"(4.0, 11.0, 10.872727272727273)","(51.0, 70.0, 68.33333333333333)","(10.0, 13.0, 12.85)","(8.5, 24.0, 21.1875)","(17.0, 36.0, 28.5)","(15.0, 22.0, 19.714285714285715)","(61.0, 310.0, 230.0)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:56.827853,"(4.0, 11.0, 10.872727272727273)","(51.0, 100.0, 73.0)","(10.0, 13.0, 12.271428571428572)","(8.5, 24.0, 22.5)","(17.0, 36.0, 28.5)","(15.0, 22.0, 19.714285714285715)","(61.0, 280.0, 230.0)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:57.908561,"(4.0, 11.0, 10.872727272727273)","(51.0, 90.0, 78.33333333333333)","(10.0, 13.0, 12.271428571428572)","(8.5, 24.0, 23.1)","(17.0, 36.0, 35.21739130434783)","(15.0, 22.0, 19.714285714285715)","(61.0, 280.0, 230.0)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:31:59.042754,"(4.0, 11.0, 10.872727272727273)","(51.0, 90.0, 70.55555555555556)","(10.0, 13.0, 12.271428571428572)","(8.5, 24.0, 23.296875)","(17.0, 36.0, 35.33333333333333)","(15.0, 22.0, 19.714285714285715)","(61.0, 280.0, 225.0)","(1.5, 1.51, 1.5074857142857143)"
11-01-2023 21:32:00.311566,"(4.6, 11.0, 10.423529411764706)","(51.0, 85.0, 79.0)","(10.0, 13.0, 12.271428571428572)","(10.0, 24.0, 23.296875)","(18.0, 36.0, 35.33333333333333)","(15.0, 22.0, 19.714285714285715)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:01.734314,"(4.6, 11.0, 10.222222222222221)","(51.0, 85.0, 72.14285714285714)","(10.0, 13.0, 12.271428571428572)","(10.0, 24.0, 23.296875)","(18.0, 36.0, 35.33333333333333)","(15.0, 22.0, 19.714285714285715)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:03.204658,"(4.6, 11.0, 10.419354838709678)","(51.0, 85.0, 74.0909090909091)","(10.0, 13.0, 12.271428571428572)","(10.0, 24.0, 23.296875)","(18.0, 36.0, 35.33333333333333)","(15.0, 22.0, 19.714285714285715)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:04.469432,"(4.6, 11.0, 10.419354838709678)","(51.0, 85.0, 74.0909090909091)","(10.0, 13.0, 12.271428571428572)","(10.0, 24.0, 23.296875)","(18.0, 36.0, 35.33333333333333)","(15.0, 22.0, 20.304347826086957)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:05.722622,"(4.6, 11.0, 10.419354838709678)","(51.0, 85.0, 74.0909090909091)","(10.0, 13.0, 12.271428571428572)","(10.0, 24.0, 23.296875)","(18.0, 36.0, 35.33333333333333)","(15.0, 21.0, 19.59090909090909)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:06.900131,"(4.6, 11.0, 10.419354838709678)","(51.0, 85.0, 74.0909090909091)","(10.0, 13.0, 12.271428571428572)","(10.0, 24.0, 23.55)","(18.0, 36.0, 35.33333333333333)","(15.0, 20.0, 19.59090909090909)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:08.037021,"(4.6, 11.0, 10.419354838709678)","(51.0, 85.0, 74.0909090909091)","(10.0, 13.0, 12.271428571428572)","(10.0, 24.0, 23.55)","(18.0, 36.0, 35.33333333333333)","(15.0, 20.0, 19.59090909090909)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:09.266670,"(4.6, 11.0, 10.217391304347826)","(51.0, 85.0, 74.0909090909091)","(10.0, 13.0, 12.271428571428572)","(10.0, 24.0, 24.29032258064516)","(18.0, 36.0, 35.33333333333333)","(15.0, 20.0, 18.96551724137931)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:10.356407,"(4.6, 11.0, 10.217391304347826)","(51.0, 85.0, 74.0909090909091)","(10.0, 13.0, 12.271428571428572)","(10.0, 25.0, 24.29032258064516)","(18.0, 36.0, 35.33333333333333)","(15.0, 20.0, 19.210526315789473)","(61.0, 270.0, 225.0)","(1.45, 1.51, 1.5074857142857143)"
11-01-2023 21:32:11.472571,"(4.6, 11.0, 10.217391304347826)","(51.0, 85.0, 74.0909090909091)","(10.0, 13.0, 12.271428571428572)","(10.0, 25.0, 21.910714285714285)","(18.0, 36.0, 35.30769230769231)","(15.0, 20.0, 18.272727272727273)","(61.0, 270.0, 245.0)","(1.45, 1.51, 1.5185549132947977)"
11-01-2023 21:32:12.637339,"(4.6, 11.0, 10.625)","(51.0, 85.0, 65.0)","(10.0, 13.0, 12.19047619047619)","(10.0, 22.0, 21.910714285714285)","(18.0, 36.0, 35.30769230769231)","(15.0, 18.5, 18.35483870967742)","(61.0, 310.0, 245.0)","(1.45, 1.52, 1.4663636363636363)"
11-01-2023 21:32:13.829863,"(4.2, 11.0, 10.777777777777779)","(51.0, 85.0, 76.66666666666667)","(10.0, 13.0, 13.777777777777779)","(9.0, 22.0, 25.25)","(18.0, 36.0, 40.125)","(15.0, 18.5, 18.40909090909091)","(61.0, 310.0, 240.0)","(1.45, 1.54, 1.4575)"
11-01-2023 21:32:14.987022,"(4.2, 11.0, 10.758620689655173)","(51.0, 110.0, 76.66666666666667)","(10.0, 14.0, 13.777777777777779)","(9.0, 27.0, 22.2)","(18.0, 42.0, 38.08695652173913)","(15.0, 20.0, 18.82758620689655)","(61.0, 300.0, 192.22222222222223)","(1.45, 1.52, 1.4760869565217392)"
11-01-2023 21:32:16.172307,"(4.2, 11.0, 10.766666666666667)","(51.0, 110.0, 70.0)","(10.0, 14.0, 13.3)","(9.0, 27.0, 22.428571428571427)","(18.0, 42.0, 38.08695652173913)","(15.0, 20.0, 18.82758620689655)","(61.0, 290.0, 191.11111111111111)","(1.45, 1.5, 1.458)"
11-01-2023 21:32:17.400318,"(4.2, 11.0, 10.807692307692308)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.1)","(9.0, 27.0, 23.8125)","(18.0, 42.0, 28.875)","(15.0, 20.0, 18.82758620689655)","(61.0, 280.0, 191.11111111111111)","(1.45, 1.49, 1.4554545454545453)"
11-01-2023 21:32:18.548520,"(4.2, 12.0, 9.9)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.1)","(9.0, 27.0, 23.903225806451612)","(18.0, 42.0, 29.076923076923077)","(15.0, 20.0, 18.82758620689655)","(61.0, 280.0, 191.11111111111111)","(1.45, 1.49, 1.4641935483870967)"
11-01-2023 21:32:19.622188,"(4.2, 9.8, 9.4)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.1)","(9.0, 27.0, 23.903225806451612)","(18.0, 42.0, 30.4)","(15.0, 20.0, 18.82758620689655)","(61.0, 280.0, 191.25)","(1.45, 1.49, 1.4715384615384615)"
11-01-2023 21:32:20.762237,"(4.2, 9.8, 9.341176470588234)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.1)","(9.0, 27.0, 23.903225806451612)","(18.0, 40.0, 35.5)","(15.0, 20.0, 18.82758620689655)","(61.0, 270.0, 193.33333333333334)","(1.45, 1.49, 1.47)"
11-01-2023 21:32:21.863282,"(4.2, 9.8, 9.5)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.125)","(9.0, 27.0, 23.903225806451612)","(18.0, 38.0, 36.97435897435898)","(15.0, 20.0, 19.105263157894736)","(61.0, 260.0, 200.0)","(1.45, 1.49, 1.4827027027027027)"
11-01-2023 21:32:22.893361,"(4.2, 9.0, 8.614457831325302)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.545454545454545)","(9.0, 27.0, 23.608695652173914)","(18.0, 38.0, 36.97435897435898)","(15.0, 20.0, 19.105263157894736)","(61.0, 260.0, 200.0)","(1.45, 1.5, 1.4827027027027027)"
11-01-2023 21:32:24.013124,"(4.2, 9.0, 8.614457831325302)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.545454545454545)","(9.0, 27.0, 23.88)","(18.0, 38.0, 38.628571428571426)","(15.0, 20.0, 19.105263157894736)","(61.0, 260.0, 200.0)","(1.45, 1.5, 1.4827027027027027)"
11-01-2023 21:32:25.180364,"(4.2, 9.0, 8.604938271604938)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.545454545454545)","(9.0, 27.0, 23.88)","(18.0, 40.0, 38.054054054054056)","(15.0, 20.0, 19.105263157894736)","(61.0, 260.0, 196.0)","(1.45, 1.5, 1.498)"
11-01-2023 21:32:26.241243,"(4.2, 8.0, 7.801098901098901)","(51.0, 100.0, 91.11111111111111)","(10.0, 14.0, 13.727272727272727)","(9.0, 27.0, 23.88)","(18.0, 40.0, 38.054054054054056)","(15.0, 20.0, 19.089285714285715)","(61.0, 260.0, 196.0)","(1.45, 1.51, 1.4974418604651163)"
11-01-2023 21:32:27.341507,"(4.2, 8.0, 7.624870466321243)","(51.0, 100.0, 94.16666666666666)","(10.0, 15.0, 14.727272727272727)","(9.0, 27.0, 23.857142857142858)","(18.0, 40.0, 38.054054054054056)","(15.0, 20.0, 19.089285714285715)","(61.0, 260.0, 196.0)","(1.45, 1.51, 1.5021052631578948)"
