,Giant Payday,Cleopatras Strike,Bigfoot City,Zumurudee,Bobs All In,Cashanova,My Boy Lollipop,Vintage Kitten,River Rose,Macedonian Ruler,Were Just Sayin
10-01-2023 09:09:31.993360,"(10.0, 12.0, 11.55952380952381)","(2.3, 2.6, 2.5947826086956525)","(4.2, 5.6, 5.48411214953271)","(18.0, 34.0, 30.842105263157894)","(11.0, 18.0, 17.53846153846154)","(7.0, 9.0, 8.737499999999999)","(41.0, 110.0, 107.27272727272727)","(31.0, 65.0, 64.72222222222223)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.45945945945946)","(31.0, 85.0, 73.52941176470588)"
10-01-2023 09:09:33.289075,"(10.0, 12.0, 11.55952380952381)","(2.3, 2.6, 2.5956923076923077)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 30.842105263157894)","(11.0, 18.0, 17.53846153846154)","(7.0, 9.0, 8.737499999999999)","(41.0, 110.0, 107.27272727272727)","(31.0, 65.0, 64.75)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.45945945945946)","(31.0, 85.0, 73.52941176470588)"
10-01-2023 09:09:34.516303,"(10.0, 12.0, 11.55952380952381)","(2.3, 2.6, 2.5956923076923077)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 30.842105263157894)","(11.0, 18.0, 17.53846153846154)","(7.0, 9.0, 8.737499999999999)","(41.0, 110.0, 107.27272727272727)","(31.0, 65.0, 64.75)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.428571428571427)","(31.0, 85.0, 73.52941176470588)"
10-01-2023 09:09:35.824680,"(10.0, 12.0, 11.55952380952381)","(2.3, 2.6, 2.5956923076923077)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 30.88888888888889)","(11.0, 18.0, 17.53846153846154)","(7.0, 9.0, 8.737499999999999)","(41.0, 110.0, 107.27272727272727)","(31.0, 65.0, 64.75)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.384615384615383)","(31.0, 85.0, 73.52941176470588)"
10-01-2023 09:09:37.149507,"(10.0, 12.0, 11.55952380952381)","(2.3, 2.6, 2.5956923076923077)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 30.88888888888889)","(11.0, 18.0, 17.53846153846154)","(7.0, 9.0, 8.737499999999999)","(41.0, 110.0, 107.27272727272727)","(31.0, 65.0, 64.75)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.384615384615383)","(31.0, 85.0, 73.52941176470588)"
10-01-2023 09:09:38.367937,"(10.0, 12.0, 11.55952380952381)","(2.3, 2.6, 2.5956923076923077)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 31.0)","(11.0, 18.0, 17.53846153846154)","(7.0, 9.0, 8.737499999999999)","(41.0, 110.0, 97.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.615384615384617)","(31.0, 85.0, 75.45454545454545)"
10-01-2023 09:09:39.627281,"(10.0, 12.0, 11.588888888888889)","(2.3, 2.6, 2.5956923076923077)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 31.0)","(11.0, 18.0, 17.53846153846154)","(7.0, 9.0, 8.737499999999999)","(41.0, 110.0, 97.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.615384615384617)","(31.0, 85.0, 75.45454545454545)"
10-01-2023 09:09:40.903820,"(10.0, 12.0, 11.588888888888889)","(2.3, 2.6, 2.5913333333333335)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 30.615384615384617)","(11.0, 18.0, 17.53846153846154)","(7.0, 9.0, 8.752380952380953)","(41.0, 110.0, 97.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.615384615384617)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:42.124009,"(10.0, 12.0, 11.588888888888889)","(2.3, 2.6, 2.5913333333333335)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 30.615384615384617)","(11.0, 18.0, 17.53846153846154)","(7.0, 8.8, 8.657142857142857)","(41.0, 110.0, 97.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.615384615384617)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:43.309008,"(10.0, 12.0, 11.588888888888889)","(2.3, 2.6, 2.5913333333333335)","(4.2, 5.6, 5.480769230769231)","(18.0, 34.0, 30.615384615384617)","(11.0, 18.0, 17.53846153846154)","(7.0, 8.8, 8.633333333333333)","(41.0, 110.0, 97.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.975609756097562)","(13.0, 17.0, 16.615384615384617)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:44.521708,"(10.0, 12.0, 11.588888888888889)","(2.3, 2.6, 2.589268292682927)","(4.2, 5.6, 5.476)","(18.0, 34.0, 29.6)","(11.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.633333333333333)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.615384615384617)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:45.731129,"(10.0, 12.0, 11.673913043478262)","(2.3, 2.6, 2.589268292682927)","(4.2, 5.6, 5.520408163265306)","(18.0, 34.0, 30.125)","(11.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.666666666666668)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:46.951071,"(10.0, 12.5, 11.904761904761905)","(2.3, 2.58, 2.578148148148148)","(4.2, 5.6, 5.520408163265306)","(18.0, 32.0, 30.125)","(11.0, 18.0, 17.6)","(7.0, 8.8, 8.666666666666668)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 78.0)"
10-01-2023 09:09:48.157801,"(10.0, 12.5, 11.956521739130435)","(2.3, 2.58, 2.5773684210526318)","(4.2, 5.6, 5.523255813953488)","(18.0, 32.0, 30.125)","(11.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.666666666666668)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:49.362219,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.575833333333333)","(4.2, 5.6, 5.523255813953488)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.666666666666668)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:50.574006,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.575833333333333)","(4.2, 5.6, 5.523255813953488)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.666666666666668)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:51.751835,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.575833333333333)","(4.2, 5.6, 5.523255813953488)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.666666666666668)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:52.984472,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.575833333333333)","(4.2, 5.6, 5.523255813953488)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.666666666666668)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 78.0)"
10-01-2023 09:09:54.234602,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.5752380952380953)","(4.2, 5.6, 5.523255813953488)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.666666666666668)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:55.383532,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.5752380952380953)","(4.2, 5.6, 5.523255813953488)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.6)","(7.0, 8.8, 8.65)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.583333333333332)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:56.613653,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.564137931034483)","(4.2, 5.6, 5.55)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.6)","(7.0, 8.8, 8.575757575757576)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.565217391304348)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:57.864781,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.5683333333333334)","(4.2, 5.6, 5.55)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.6)","(7.0, 8.8, 8.565714285714286)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.8125)","(31.0, 85.0, 76.25)"
10-01-2023 09:09:59.078923,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.567142857142857)","(4.2, 5.6, 5.55)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.6)","(7.0, 8.8, 8.565714285714286)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.6875)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.8125)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:00.269465,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.567142857142857)","(4.2, 5.6, 5.55)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.6)","(7.0, 8.8, 8.565714285714286)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 22.0, 20.923076923076923)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:01.498300,"(10.0, 12.5, 11.756410256410255)","(2.25, 2.58, 2.5681081081081083)","(4.2, 5.6, 5.55)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.565714285714286)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 22.0, 23.176470588235293)","(13.0, 17.0, 16.5625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:02.695100,"(10.0, 12.5, 11.716216216216216)","(2.25, 2.58, 2.5681081081081083)","(4.2, 5.6, 5.55)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.565714285714286)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.176470588235293)","(13.0, 17.0, 16.5625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:03.902044,"(10.0, 12.5, 11.728571428571428)","(2.25, 2.58, 2.5681081081081083)","(4.2, 5.6, 5.542307692307692)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.565714285714286)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.176470588235293)","(13.0, 17.0, 16.5625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:05.105370,"(10.0, 12.5, 11.728571428571428)","(2.25, 2.58, 2.5681081081081083)","(4.2, 5.6, 5.542307692307692)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.565714285714286)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.176470588235293)","(13.0, 17.0, 16.5625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:06.301833,"(10.0, 12.5, 11.728571428571428)","(2.25, 2.58, 2.5593333333333335)","(4.2, 5.6, 5.529411764705882)","(18.0, 32.0, 30.125)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.8, 8.561538461538461)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.23076923076923)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:07.473062,"(10.0, 12.5, 11.789473684210526)","(2.25, 2.58, 2.5593333333333335)","(4.2, 5.6, 5.529411764705882)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.535483870967742)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.311475409836067)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:08.684262,"(10.0, 12.5, 12.075342465753424)","(2.25, 2.56, 2.5556756756756758)","(4.2, 5.6, 5.529411764705882)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.533333333333333)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.311475409836067)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:09.888031,"(10.0, 12.5, 12.126865671641792)","(2.25, 2.56, 2.5556756756756758)","(4.2, 5.6, 5.529411764705882)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.533333333333333)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.311475409836067)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:11.115658,"(10.0, 12.0, 11.886363636363637)","(2.25, 2.56, 2.5556756756756758)","(4.2, 5.6, 5.529411764705882)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.533333333333333)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:12.350360,"(10.0, 12.5, 11.882352941176471)","(2.25, 2.56, 2.5713725490196078)","(4.2, 5.6, 5.514285714285714)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.533333333333333)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:13.512308,"(10.0, 12.0, 11.882352941176471)","(2.25, 2.58, 2.5713725490196078)","(4.2, 5.6, 5.514285714285714)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.533333333333333)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:14.722506,"(10.0, 12.0, 11.857142857142858)","(2.25, 2.58, 2.573809523809524)","(4.2, 5.6, 5.514285714285714)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.533333333333333)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:15.965836,"(10.0, 12.0, 11.857142857142858)","(2.25, 2.58, 2.573809523809524)","(4.2, 5.6, 5.514285714285714)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.542857142857143)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:17.214144,"(10.0, 12.0, 11.857142857142858)","(2.25, 2.58, 2.592)","(4.2, 5.6, 5.514285714285714)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.542857142857143)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:18.416375,"(10.0, 12.0, 11.857142857142858)","(2.25, 2.6, 2.592)","(4.2, 5.6, 5.514285714285714)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.545945945945945)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.5625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:19.621009,"(10.0, 12.0, 11.75)","(2.25, 2.6, 2.588888888888889)","(4.2, 5.6, 5.514285714285714)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.545945945945945)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:20.777883,"(10.0, 12.0, 11.68)","(2.25, 2.6, 2.588888888888889)","(4.2, 5.6, 5.51)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.545945945945945)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:21.987418,"(10.0, 12.0, 11.829787234042554)","(2.25, 2.6, 2.588888888888889)","(4.2, 5.6, 5.48)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.454545454545453)","(7.0, 8.6, 8.56875)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:23.241764,"(10.0, 12.5, 11.78888888888889)","(2.25, 2.6, 2.5877192982456143)","(4.2, 5.5, 5.48)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.625)","(7.0, 8.6, 8.56875)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:24.425394,"(10.0, 12.0, 11.9)","(2.25, 2.6, 2.5875)","(4.2, 5.5, 5.48)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.625)","(7.0, 8.6, 8.56875)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:25.650201,"(10.0, 12.0, 11.9)","(2.25, 2.6, 2.5875)","(4.2, 5.5, 5.48)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.625)","(7.0, 8.6, 8.571428571428571)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:26.839371,"(10.0, 12.0, 11.9)","(2.25, 2.6, 2.5841176470588234)","(4.2, 5.5, 5.47)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.625)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.625)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:28.039682,"(10.0, 12.0, 11.846153846153847)","(2.25, 2.6, 2.574488188976378)","(4.2, 5.5, 5.46829268292683)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.625)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 23.333333333333332)","(13.0, 17.0, 16.555555555555557)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:29.268998,"(10.0, 12.0, 11.369565217391305)","(2.25, 2.58, 2.561081081081081)","(4.2, 5.6, 5.48)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.625)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 24.0, 24.307692307692307)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:30.502801,"(10.0, 12.0, 11.369565217391305)","(2.25, 2.56, 2.547142857142857)","(4.2, 5.6, 5.48)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.625)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 25.0, 25.833333333333332)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:31.668145,"(10.0, 12.0, 11.369565217391305)","(2.25, 2.56, 2.547142857142857)","(4.2, 5.6, 5.486315789473684)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.625)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 26.0, 26.25)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:32.860853,"(10.0, 12.0, 11.369565217391305)","(2.25, 2.56, 2.5443478260869568)","(4.2, 5.6, 5.486315789473684)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.571428571428573)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 27.0, 27.0)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:34.063400,"(10.0, 12.0, 11.369565217391305)","(2.25, 2.58, 2.562962962962963)","(4.2, 5.6, 5.486315789473684)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.4)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 28.0, 27.0)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:35.274683,"(10.0, 12.0, 11.325581395348838)","(2.25, 2.58, 2.562962962962963)","(4.2, 5.6, 5.486315789473684)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.4)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 28.0, 27.0)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:36.548588,"(10.0, 12.0, 11.325581395348838)","(2.25, 2.58, 2.5616)","(4.2, 5.6, 5.486315789473684)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.4)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 28.0, 27.625)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:37.767629,"(10.0, 12.0, 11.291666666666666)","(2.25, 2.58, 2.547142857142857)","(4.2, 5.6, 5.486315789473684)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.4)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 28.0, 27.75)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:38.925477,"(10.0, 12.0, 11.291666666666666)","(2.25, 2.58, 2.547142857142857)","(4.2, 5.6, 5.486315789473684)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.4)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 28.0, 27.625)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:40.158208,"(10.0, 12.0, 11.291666666666666)","(2.25, 2.58, 2.565161290322581)","(4.2, 5.6, 5.486315789473684)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.4)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(14.0, 28.0, 27.625)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:41.403295,"(10.0, 12.0, 11.291666666666666)","(2.25, 2.58, 2.572)","(4.2, 5.6, 5.478651685393259)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.4)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(15.0, 28.0, 27.7)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:42.580675,"(10.0, 12.0, 11.291666666666666)","(2.25, 2.58, 2.572)","(4.2, 5.6, 5.478651685393259)","(18.0, 32.0, 30.333333333333332)","(12.0, 18.0, 17.4)","(7.0, 8.8, 8.56231884057971)","(41.0, 110.0, 107.5)","(31.0, 65.0, 64.72222222222223)","(15.0, 28.0, 27.7)","(13.0, 17.5, 16.545454545454547)","(31.0, 85.0, 76.25)"
10-01-2023 09:10:43.799323,"(10.0, 12.0, 11.291666666666666)","(2.25, 2.58, 2.5714606741573034)","(4.2, 5.6, 5.478651685393259)","(18.0, 32.0, 31.4)","(12.0, 18.0, 17.24)","(7.0, 8.8, 8.607407407407408)","(41.0, 110.0, 139.23076923076923)","(31.0, 65.0, 68.5)","(15.0, 28.0, 28.0)","(13.0, 17.5, 16.566666666666666)","(31.0, 85.0, 78.33333333333333)"
10-01-2023 09:10:45.022296,"(10.0, 12.0, 11.291666666666666)","(2.25, 2.6, 2.576451612903226)","(4.2, 5.6, 5.384615384615385)","(18.0, 32.0, 32.0)","(12.0, 18.5, 17.8)","(7.0, 8.8, 8.586666666666668)","(41.0, 150.0, 125.83333333333334)","(31.0, 70.0, 68.69565217391305)","(15.0, 29.0, 28.7)","(13.0, 17.5, 16.566666666666666)","(31.0, 85.0, 83.33333333333333)"
10-01-2023 09:10:46.203509,"(10.0, 12.0, 11.27450980392157)","(2.25, 2.58, 2.5693333333333332)","(4.2, 5.5, 5.1571428571428575)","(18.0, 34.0, 32.18181818181818)","(12.0, 18.0, 17.857142857142858)","(7.0, 8.8, 8.666666666666666)","(41.0, 130.0, 107.5)","(31.0, 70.0, 68.69565217391305)","(15.0, 29.0, 28.0)","(13.0, 17.5, 16.59090909090909)","(31.0, 85.0, 83.33333333333333)"
