,Kooringa Magic,Bonbon Fire,Magic Charm,Blazing Bonus,Jimary Decoder,Miss Dudette,Spritely Olive,Chantelle Smells
15-12-2022 12:02:25.964801,"(3.3, 4.5, 4.31)","(2.9, 3.45, 3.3964285714285714)","(26.0, 55.0, 49.72)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.488571428571428)","(61.0, 280.0, 261.33333333333337)","(51.0, 220.0, 203.33333333333334)"
15-12-2022 12:02:27.114315,"(3.3, 4.5, 4.31)","(2.9, 3.45, 3.375)","(26.0, 55.0, 50.111111111111114)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.473684210526316)","(61.0, 280.0, 261.33333333333337)","(51.0, 220.0, 203.33333333333334)"
15-12-2022 12:02:28.238702,"(3.3, 4.5, 4.31)","(2.9, 3.45, 3.375)","(26.0, 55.0, 50.875)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.403448275862069)","(61.0, 280.0, 261.33333333333337)","(51.0, 220.0, 208.23529411764707)"
15-12-2022 12:02:29.339247,"(3.3, 4.5, 4.31)","(2.9, 3.45, 3.375)","(26.0, 55.0, 52.148148148148145)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.521052631578947)","(61.0, 280.0, 233.33333333333331)","(51.0, 220.0, 208.23529411764707)"
15-12-2022 12:02:30.477665,"(3.3, 4.5, 4.31)","(2.9, 3.45, 3.3625)","(26.0, 55.0, 52.148148148148145)","(31.0, 80.0, 70.17857142857143)","(4.4, 5.1, 5.072727272727272)","(3.6, 4.9, 4.532432432432432)","(61.0, 280.0, 254.54545454545453)","(51.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:31.541043,"(3.3, 4.5, 4.308)","(2.9, 3.45, 3.39)","(26.0, 55.0, 52.148148148148145)","(31.0, 80.0, 72.70833333333334)","(4.4, 5.1, 4.8999999999999995)","(3.6, 4.9, 4.532432432432432)","(61.0, 280.0, 233.33333333333331)","(51.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:32.629775,"(3.3, 4.5, 4.308)","(2.9, 3.45, 3.4016129032258067)","(26.0, 55.0, 53.565217391304344)","(31.0, 80.0, 72.70833333333334)","(4.4, 5.1, 5.078571428571428)","(3.6, 4.9, 4.441463414634146)","(61.0, 280.0, 233.33333333333331)","(51.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:33.764116,"(3.3, 4.4, 4.258823529411765)","(2.9, 3.45, 3.403125)","(26.0, 55.0, 53.625)","(31.0, 80.0, 76.05263157894737)","(4.4, 5.1, 5.06)","(3.6, 4.8, 4.441463414634146)","(71.0, 280.0, 254.54545454545453)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:34.909700,"(3.3, 4.4, 4.311111111111112)","(2.9, 3.45, 3.403125)","(26.0, 55.0, 53.625)","(31.0, 80.0, 76.05263157894737)","(4.4, 5.1, 4.683333333333333)","(3.6, 4.8, 4.45945945945946)","(71.0, 280.0, 233.33333333333331)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:36.082180,"(3.3, 4.4, 4.3500000000000005)","(2.9, 3.45, 3.3785714285714286)","(26.0, 55.0, 53.625)","(31.0, 80.0, 76.05263157894737)","(4.4, 5.1, 5.021428571428571)","(3.6, 4.8, 4.485)","(71.0, 280.0, 254.54545454545453)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:37.285552,"(3.3, 4.4, 4.32)","(2.9, 3.6, 3.4)","(26.0, 55.0, 53.625)","(31.0, 80.0, 76.05263157894737)","(4.4, 5.1, 5.021428571428571)","(3.6, 4.8, 4.273684210526316)","(71.0, 280.0, 254.54545454545453)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:38.485755,"(3.3, 4.4, 4.283333333333333)","(2.9, 3.6, 3.557894736842105)","(26.0, 55.0, 53.625)","(31.0, 80.0, 76.05263157894737)","(4.4, 5.1, 5.021428571428571)","(3.6, 4.8, 4.167441860465116)","(71.0, 280.0, 233.33333333333331)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:39.733010,"(3.3, 4.4, 4.334482758620689)","(2.9, 3.6, 3.535)","(26.0, 55.0, 53.625)","(31.0, 80.0, 76.05263157894737)","(4.4, 5.1, 5.0)","(3.6, 4.8, 4.189473684210526)","(71.0, 280.0, 254.54545454545453)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:40.947959,"(3.3, 4.4, 4.320833333333333)","(2.9, 3.7, 3.6358974358974363)","(26.0, 55.0, 53.625)","(31.0, 80.0, 76.05263157894737)","(4.4, 5.1, 5.0)","(3.6, 4.8, 4.326530612244898)","(71.0, 280.0, 254.54545454545453)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:42.194123,"(3.3, 4.4, 4.320833333333333)","(2.9, 3.7, 3.604761904761905)","(26.0, 55.0, 53.625)","(31.0, 80.0, 76.05263157894737)","(4.4, 5.1, 5.0)","(3.6, 4.8, 4.345454545454546)","(71.0, 280.0, 233.33333333333331)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:43.417622,"(3.5, 4.4, 4.268965517241379)","(2.9, 3.7, 3.604761904761905)","(26.0, 55.0, 53.625)","(41.0, 80.0, 76.05263157894737)","(4.2, 5.1, 5.0)","(3.7, 4.8, 4.345454545454546)","(81.0, 280.0, 233.33333333333331)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:44.615877,"(3.5, 4.4, 4.320833333333333)","(2.9, 3.7, 3.646666666666667)","(26.0, 55.0, 53.625)","(41.0, 80.0, 76.05263157894737)","(4.2, 5.0, 4.927586206896552)","(3.7, 4.7, 4.665)","(81.0, 280.0, 254.54545454545453)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:45.809350,"(3.5, 4.4, 4.35)","(2.9, 3.7, 3.646666666666667)","(26.0, 55.0, 53.625)","(41.0, 80.0, 76.05263157894737)","(4.2, 5.0, 4.911475409836066)","(3.7, 4.7, 4.3304347826086955)","(81.0, 280.0, 254.54545454545453)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:46.989888,"(3.5, 4.4, 4.344444444444444)","(2.9, 3.7, 3.661538461538462)","(26.0, 55.0, 52.64285714285714)","(41.0, 80.0, 76.05263157894737)","(4.2, 5.0, 4.911475409836066)","(3.7, 4.8, 4.3304347826086955)","(81.0, 280.0, 254.54545454545453)","(61.0, 220.0, 208.88888888888889)"
15-12-2022 12:02:48.130748,"(3.5, 4.4, 4.316666666666667)","(2.9, 3.7, 3.592857142857143)","(26.0, 55.0, 50.470588235294116)","(41.0, 80.0, 72.3913043478261)","(4.2, 4.9, 4.779629629629629)","(3.7, 4.0, 4.36060606060606)","(81.0, 280.0, 186.66666666666666)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:02:49.347896,"(3.5, 4.4, 4.112)","(2.9, 3.7, 3.67)","(26.0, 55.0, 50.470588235294116)","(41.0, 80.0, 71.66666666666667)","(4.2, 4.8, 4.779629629629629)","(3.7, 4.7, 4.354054054054054)","(81.0, 280.0, 232.59259259259258)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:02:50.469935,"(3.5, 4.4, 4.112)","(2.9, 3.75, 3.7023809523809526)","(26.0, 55.0, 50.470588235294116)","(41.0, 80.0, 71.66666666666667)","(4.2, 4.8, 4.591304347826087)","(3.7, 4.7, 4.3625)","(81.0, 280.0, 246.66666666666669)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:02:51.507755,"(3.5, 4.4, 4.1125)","(2.9, 3.75, 3.738235294117647)","(26.0, 55.0, 50.470588235294116)","(41.0, 80.0, 71.66666666666667)","(4.2, 4.8, 4.591304347826087)","(3.7, 4.5, 4.338461538461538)","(81.0, 280.0, 232.59259259259258)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:02:52.660992,"(3.5, 4.4, 4.1125)","(2.9, 3.75, 3.7874999999999996)","(26.0, 55.0, 50.470588235294116)","(41.0, 80.0, 71.66666666666667)","(4.2, 4.8, 4.591304347826087)","(3.7, 4.5, 4.214285714285714)","(81.0, 280.0, 232.59259259259258)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:02:53.850994,"(3.5, 4.4, 4.1125)","(2.9, 3.8, 3.7874999999999996)","(26.0, 55.0, 50.470588235294116)","(41.0, 80.0, 72.3913043478261)","(4.2, 4.8, 4.74375)","(3.7, 4.3, 4.164705882352941)","(81.0, 280.0, 232.59259259259258)","(61.0, 220.0, 191.42857142857144)"
15-12-2022 12:02:55.057951,"(3.5, 4.4, 4.3310344827586205)","(2.9, 3.9, 3.8347826086956522)","(26.0, 55.0, 50.470588235294116)","(41.0, 80.0, 72.3913043478261)","(4.2, 4.9, 4.862962962962963)","(3.7, 4.3, 4.164705882352941)","(81.0, 280.0, 232.59259259259258)","(61.0, 220.0, 191.42857142857144)"
15-12-2022 12:02:56.241608,"(3.4, 4.4, 4.333333333333333)","(2.9, 3.9, 3.8347826086956522)","(26.0, 55.0, 50.470588235294116)","(41.0, 80.0, 72.3913043478261)","(4.2, 4.9, 4.771428571428572)","(3.7, 4.3, 4.217857142857143)","(81.0, 280.0, 209.41176470588238)","(61.0, 220.0, 191.42857142857144)"
15-12-2022 12:02:57.384815,"(3.4, 4.4, 4.366666666666667)","(2.9, 3.85, 3.81875)","(26.0, 55.0, 50.1875)","(41.0, 80.0, 72.3913043478261)","(4.2, 4.9, 4.833333333333334)","(3.7, 4.3, 4.217857142857143)","(81.0, 280.0, 180.0)","(61.0, 220.0, 191.42857142857144)"
15-12-2022 12:02:58.627607,"(3.4, 4.6, 4.553846153846154)","(2.9, 3.85, 3.8291666666666666)","(26.0, 55.0, 51.333333333333336)","(41.0, 80.0, 72.3913043478261)","(4.2, 4.9, 4.833333333333334)","(3.7, 4.3, 4.129629629629629)","(81.0, 280.0, 180.0)","(61.0, 220.0, 191.42857142857144)"
15-12-2022 12:02:59.807103,"(3.4, 4.6, 4.386842105263158)","(2.9, 3.85, 3.825)","(26.0, 55.0, 51.333333333333336)","(41.0, 80.0, 72.3913043478261)","(4.2, 4.9, 4.757142857142857)","(3.7, 4.3, 3.9054545454545453)","(81.0, 280.0, 209.41176470588238)","(61.0, 220.0, 191.42857142857144)"
15-12-2022 12:03:01.085703,"(3.4, 4.6, 4.394285714285714)","(2.9, 3.9, 3.72)","(26.0, 55.0, 51.333333333333336)","(41.0, 80.0, 72.3913043478261)","(4.2, 4.9, 4.784210526315789)","(3.7, 4.1, 3.9057142857142857)","(81.0, 280.0, 209.41176470588238)","(61.0, 220.0, 191.42857142857144)"
15-12-2022 12:03:02.258884,"(3.4, 4.6, 4.375)","(2.9, 3.9, 3.7846153846153845)","(26.0, 55.0, 51.5)","(41.0, 80.0, 72.70833333333334)","(4.2, 4.8, 4.643478260869565)","(3.7, 4.1, 3.9115384615384614)","(81.0, 280.0, 180.0)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:03:03.447084,"(3.4, 4.6, 4.3585365853658535)","(2.9, 3.9, 3.835483870967742)","(26.0, 55.0, 51.5)","(41.0, 80.0, 72.70833333333334)","(4.2, 4.8, 4.678787878787879)","(3.7, 4.0, 3.921186440677966)","(81.0, 280.0, 180.0)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:03:04.687772,"(3.4, 4.6, 4.384782608695652)","(2.9, 3.9, 3.835483870967742)","(26.0, 55.0, 51.5)","(41.0, 80.0, 72.70833333333334)","(4.2, 4.8, 4.678787878787879)","(3.6, 4.0, 3.921186440677966)","(81.0, 280.0, 209.41176470588238)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:03:06.025556,"(3.4, 4.6, 4.446511627906977)","(2.9, 3.9, 3.835483870967742)","(26.0, 55.0, 51.5)","(41.0, 80.0, 72.70833333333334)","(4.2, 4.8, 4.6375)","(3.6, 4.0, 3.91875)","(81.0, 280.0, 209.41176470588238)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:03:07.422364,"(3.4, 4.6, 4.471698113207547)","(2.9, 3.9, 3.857142857142857)","(26.0, 55.0, 51.5)","(41.0, 80.0, 72.70833333333334)","(4.2, 4.7, 4.6375)","(3.6, 4.0, 3.91875)","(81.0, 280.0, 209.41176470588238)","(61.0, 220.0, 166.0)"
15-12-2022 12:03:08.850552,"(3.4, 4.6, 4.469230769230769)","(2.9, 3.9, 3.8714285714285714)","(26.0, 60.0, 55.63636363636364)","(41.0, 80.0, 72.70833333333334)","(4.2, 4.7, 4.56875)","(3.6, 4.0, 3.91875)","(81.0, 280.0, 209.41176470588238)","(61.0, 220.0, 192.72727272727275)"
15-12-2022 12:03:10.260821,"(3.4, 4.6, 4.421052631578948)","(2.9, 3.9, 3.873333333333333)","(26.0, 60.0, 54.0)","(41.0, 80.0, 72.70833333333334)","(4.2, 4.7, 4.547826086956522)","(3.6, 4.1, 4.069565217391304)","(81.0, 280.0, 176.15384615384616)","(61.0, 220.0, 188.23529411764707)"
15-12-2022 12:03:11.620832,"(3.4, 4.6, 4.421621621621622)","(2.9, 3.9, 3.82)","(26.0, 65.0, 54.0)","(41.0, 80.0, 72.70833333333334)","(4.2, 4.7, 4.553658536585366)","(3.6, 4.1, 4.072727272727272)","(81.0, 280.0, 205.0)","(61.0, 220.0, 188.23529411764707)"
15-12-2022 12:03:12.952670,"(3.4, 4.6, 4.421621621621622)","(2.9, 3.9, 3.82)","(26.0, 65.0, 54.0)","(41.0, 80.0, 72.0)","(4.2, 4.7, 4.537209302325581)","(3.6, 4.1, 4.079661016949152)","(81.0, 280.0, 205.0)","(61.0, 220.0, 188.23529411764707)"
15-12-2022 12:03:14.078073,"(3.4, 4.6, 4.470588235294118)","(2.9, 3.9, 3.809090909090909)","(26.0, 65.0, 63.09090909090909)","(41.0, 80.0, 70.45454545454545)","(4.2, 4.7, 4.557894736842106)","(3.6, 4.1, 4.094285714285714)","(81.0, 280.0, 194.73684210526315)","(61.0, 220.0, 175.0)"
15-12-2022 12:03:15.377053,"(3.4, 4.6, 4.476923076923077)","(2.9, 3.8, 3.7399999999999998)","(26.0, 60.0, 58.526315789473685)","(41.0, 75.0, 70.45454545454545)","(4.2, 4.7, 4.56875)","(3.6, 4.1, 4.087)","(81.0, 270.0, 182.0)","(61.0, 210.0, 159.0909090909091)"
15-12-2022 12:03:16.641667,"(3.4, 4.6, 4.476923076923077)","(2.9, 3.8, 3.7399999999999998)","(26.0, 60.0, 58.88)","(41.0, 75.0, 70.45454545454545)","(4.2, 4.7, 4.67)","(3.6, 4.1, 4.087)","(81.0, 270.0, 182.0)","(61.0, 210.0, 173.07692307692307)"
15-12-2022 12:03:17.954662,"(3.4, 4.6, 4.476923076923077)","(2.9, 3.8, 3.7580882352941174)","(26.0, 60.0, 55.26315789473684)","(41.0, 75.0, 52.32142857142857)","(4.2, 4.7, 4.647058823529411)","(3.6, 4.1, 4.0874999999999995)","(81.0, 270.0, 204.0)","(61.0, 210.0, 190.0)"
15-12-2022 12:03:19.215834,"(3.4, 4.6, 4.474074074074074)","(2.9, 3.8, 3.7580882352941174)","(26.0, 70.0, 55.26315789473684)","(41.0, 55.0, 52.32142857142857)","(4.2, 4.7, 4.647058823529411)","(3.6, 4.1, 4.083544303797468)","(81.0, 270.0, 204.0)","(61.0, 210.0, 190.0)"
15-12-2022 12:03:20.442423,"(3.4, 4.6, 4.474074074074074)","(2.9, 3.8, 3.7725)","(26.0, 70.0, 55.26315789473684)","(41.0, 55.0, 52.32142857142857)","(4.2, 4.7, 4.637113402061855)","(3.6, 4.1, 4.083116883116883)","(81.0, 270.0, 222.10526315789474)","(61.0, 210.0, 190.0)"
15-12-2022 12:03:21.642120,"(3.4, 4.6, 4.474074074074074)","(2.9, 3.75, 3.7431034482758623)","(26.0, 70.0, 55.26315789473684)","(41.0, 55.0, 52.32142857142857)","(4.2, 4.8, 4.637113402061855)","(3.6, 4.1, 4.083116883116883)","(81.0, 270.0, 222.10526315789474)","(61.0, 210.0, 190.0)"
15-12-2022 12:03:22.866323,"(3.4, 4.6, 4.474074074074074)","(2.9, 3.75, 3.7431034482758623)","(26.0, 70.0, 55.26315789473684)","(41.0, 55.0, 52.32142857142857)","(4.2, 4.8, 4.637113402061855)","(3.6, 4.1, 4.085869565217391)","(81.0, 270.0, 207.82608695652175)","(61.0, 210.0, 190.0)"
15-12-2022 12:03:24.089042,"(3.4, 4.6, 4.474074074074074)","(2.9, 3.8, 3.7357142857142858)","(26.0, 65.0, 52.5945945945946)","(41.0, 55.0, 52.32142857142857)","(4.2, 4.8, 4.531746031746032)","(3.6, 4.1, 4.085714285714285)","(81.0, 270.0, 200.0)","(61.0, 210.0, 176.66666666666666)"
15-12-2022 12:03:25.243204,"(3.4, 4.6, 4.474074074074074)","(2.9, 3.8, 3.752439024390244)","(26.0, 65.0, 55.791666666666664)","(41.0, 55.0, 52.32142857142857)","(4.2, 4.6, 4.530769230769231)","(3.6, 4.1, 4.135922330097087)","(81.0, 260.0, 200.0)","(61.0, 210.0, 186.47058823529412)"
15-12-2022 12:03:26.427512,"(3.4, 4.6, 4.474074074074074)","(2.9, 3.8, 3.753125)","(26.0, 65.0, 55.63265306122449)","(41.0, 55.0, 52.72727272727273)","(4.2, 4.6, 4.530769230769231)","(3.6, 4.2, 4.143103448275863)","(81.0, 260.0, 200.0)","(61.0, 210.0, 179.23076923076923)"
15-12-2022 12:03:27.478817,"(3.5, 4.6, 4.474074074074074)","(3.1, 3.8, 3.753125)","(31.0, 65.0, 55.63265306122449)","(41.0, 55.0, 52.72727272727273)","(3.9, 4.6, 4.530769230769231)","(3.6, 4.2, 4.138317757009346)","(81.0, 260.0, 200.0)","(81.0, 210.0, 179.23076923076923)"
15-12-2022 12:03:28.626153,"(3.5, 4.6, 4.458333333333334)","(3.1, 3.8, 3.745833333333333)","(31.0, 65.0, 55.63265306122449)","(41.0, 55.0, 52.72727272727273)","(3.9, 4.6, 4.532)","(3.6, 4.2, 4.1301886792452835)","(81.0, 260.0, 200.0)","(81.0, 210.0, 187.77777777777777)"
15-12-2022 12:03:29.796806,"(3.5, 4.6, 4.458333333333334)","(3.1, 3.8, 3.73625)","(31.0, 65.0, 55.63265306122449)","(41.0, 55.0, 52.72727272727273)","(3.9, 4.6, 4.533057851239669)","(3.6, 4.2, 4.146808510638298)","(81.0, 260.0, 200.0)","(81.0, 210.0, 179.23076923076923)"
15-12-2022 12:03:31.003985,"(3.5, 4.6, 4.458333333333334)","(3.1, 3.8, 3.678125)","(31.0, 65.0, 52.72727272727273)","(41.0, 55.0, 52.72727272727273)","(3.9, 4.6, 4.5285714285714285)","(3.6, 4.2, 4.155555555555556)","(81.0, 260.0, 200.0)","(81.0, 210.0, 179.23076923076923)"
15-12-2022 12:03:32.166062,"(3.5, 4.6, 4.562666666666667)","(3.1, 3.8, 3.737096774193548)","(31.0, 65.0, 52.72727272727273)","(41.0, 55.0, 52.32142857142857)","(3.9, 4.6, 4.5285714285714285)","(3.6, 4.2, 4.155140186915888)","(81.0, 260.0, 200.0)","(81.0, 210.0, 179.23076923076923)"
15-12-2022 12:03:33.456362,"(3.5, 4.6, 4.563513513513513)","(3.1, 3.75, 3.7333333333333334)","(31.0, 65.0, 55.714285714285715)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.529850746268656)","(3.5, 4.2, 4.149514563106797)","(81.0, 260.0, 200.0)","(81.0, 210.0, 187.77777777777777)"
15-12-2022 12:03:34.588943,"(3.5, 4.6, 4.563513513513513)","(3.1, 3.75, 3.716666666666667)","(31.0, 65.0, 55.714285714285715)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.529850746268656)","(3.5, 4.2, 4.14468085106383)","(81.0, 260.0, 162.5)","(81.0, 210.0, 179.23076923076923)"
15-12-2022 12:03:35.694477,"(3.5, 4.6, 4.563513513513513)","(3.1, 3.75, 3.720833333333333)","(31.0, 65.0, 55.714285714285715)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.527027027027027)","(3.5, 4.2, 4.148)","(81.0, 260.0, 168.23529411764707)","(81.0, 210.0, 179.23076923076923)"
15-12-2022 12:03:36.849640,"(3.5, 4.6, 4.563513513513513)","(3.1, 3.75, 3.728846153846154)","(31.0, 60.0, 59.23076923076923)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.527027027027027)","(3.5, 4.2, 4.152293577981651)","(81.0, 260.0, 206.47058823529412)","(81.0, 210.0, 187.77777777777777)"
15-12-2022 12:03:37.966651,"(3.5, 4.6, 4.563513513513513)","(3.1, 3.75, 3.728846153846154)","(31.0, 60.0, 59.23076923076923)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.5279720279720275)","(3.5, 4.2, 4.149514563106797)","(81.0, 260.0, 221.0)","(81.0, 210.0, 187.77777777777777)"
15-12-2022 12:03:39.070037,"(3.5, 4.6, 4.563513513513513)","(3.1, 3.75, 3.7485714285714287)","(31.0, 60.0, 59.23076923076923)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.5279720279720275)","(3.5, 4.2, 4.149514563106797)","(81.0, 260.0, 221.0)","(81.0, 210.0, 187.77777777777777)"
15-12-2022 12:03:40.117533,"(3.5, 4.6, 4.563513513513513)","(3.1, 3.75, 3.7485714285714287)","(31.0, 60.0, 59.23076923076923)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.5279720279720275)","(3.5, 4.2, 4.149514563106797)","(81.0, 260.0, 221.0)","(81.0, 210.0, 187.77777777777777)"
15-12-2022 12:03:41.234689,"(3.5, 4.6, 4.563013698630137)","(3.1, 3.8, 3.736666666666667)","(31.0, 60.0, 59.23076923076923)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.527027027027027)","(3.5, 4.2, 4.152293577981651)","(81.0, 260.0, 189.0909090909091)","(81.0, 210.0, 179.23076923076923)"
15-12-2022 12:03:42.412241,"(3.5, 4.6, 4.561428571428571)","(3.1, 3.8, 3.736666666666667)","(31.0, 60.0, 59.23076923076923)","(31.0, 55.0, 52.32142857142857)","(3.8, 4.6, 4.527027027027027)","(3.5, 4.2, 4.1587628865979385)","(81.0, 260.0, 224.54545454545456)","(81.0, 210.0, 192.85714285714286)"
15-12-2022 12:03:43.583742,"(3.5, 4.6, 4.56046511627907)","(3.1, 3.8, 3.744155844155844)","(31.0, 65.0, 52.0)","(31.0, 55.0, 51.81818181818182)","(3.8, 4.6, 4.529838709677419)","(3.5, 4.2, 4.13939393939394)","(81.0, 260.0, 205.0)","(81.0, 210.0, 191.73913043478262)"
15-12-2022 12:03:44.756161,"(3.5, 4.6, 4.56046511627907)","(3.1, 3.8, 3.7444444444444445)","(31.0, 65.0, 52.0)","(31.0, 55.0, 51.81818181818182)","(3.8, 4.6, 4.528125)","(3.5, 4.2, 4.129824561403509)","(81.0, 260.0, 181.42857142857142)","(81.0, 210.0, 191.73913043478262)"
15-12-2022 12:03:45.998539,"(3.5, 4.6, 4.586666666666666)","(3.1, 3.8, 3.7395061728395063)","(31.0, 65.0, 53.529411764705884)","(31.0, 55.0, 51.81818181818182)","(3.8, 4.6, 4.504651162790697)","(3.5, 4.2, 4.129824561403509)","(81.0, 260.0, 202.10526315789474)","(81.0, 210.0, 191.73913043478262)"
15-12-2022 12:03:47.398853,"(3.5, 4.6, 4.580487804878048)","(3.1, 3.8, 3.7466666666666666)","(31.0, 65.0, 55.3448275862069)","(31.0, 55.0, 51.81818181818182)","(3.8, 4.6, 4.50421052631579)","(3.5, 4.2, 4.128571428571429)","(81.0, 260.0, 202.10526315789474)","(81.0, 210.0, 190.9090909090909)"
15-12-2022 12:03:48.733177,"(3.5, 4.6, 4.580487804878048)","(3.1, 3.8, 3.7466666666666666)","(31.0, 65.0, 52.027027027027025)","(31.0, 55.0, 52.0)","(3.8, 4.6, 4.53013698630137)","(3.5, 4.2, 4.109090909090909)","(81.0, 260.0, 181.42857142857142)","(81.0, 210.0, 190.9090909090909)"
15-12-2022 12:03:49.908531,"(3.5, 4.6, 4.548780487804878)","(3.1, 3.9, 3.8723076923076922)","(31.0, 65.0, 52.27272727272727)","(31.0, 55.0, 54.0)","(3.8, 4.6, 4.780154639175258)","(3.5, 4.2, 4.092307692307692)","(81.0, 260.0, 210.0)","(81.0, 210.0, 189.1304347826087)"
15-12-2022 12:03:51.221181,"(3.5, 4.5, 4.466666666666667)","(3.1, 3.9, 3.853968253968254)","(31.0, 65.0, 51.875)","(31.0, 55.0, 58.0)","(3.8, 4.8, 4.781866666666667)","(3.5, 4.1, 4.09)","(81.0, 260.0, 180.0)","(81.0, 210.0, 189.1304347826087)"
15-12-2022 12:03:52.531903,"(3.5, 4.5, 4.439130434782609)","(3.1, 3.85, 3.841666666666667)","(31.0, 65.0, 51.875)","(31.0, 70.0, 58.0)","(3.8, 4.8, 4.784340659340659)","(3.5, 4.1, 4.081818181818182)","(81.0, 260.0, 180.0)","(81.0, 210.0, 189.1304347826087)"
15-12-2022 12:03:53.811218,"(3.5, 4.5, 4.378260869565217)","(3.1, 3.85, 3.825)","(31.0, 65.0, 52.027027027027025)","(31.0, 70.0, 57.27272727272727)","(3.8, 4.8, 4.78112676056338)","(3.5, 4.2, 4.095)","(81.0, 260.0, 203.52941176470588)","(81.0, 210.0, 189.1304347826087)"
15-12-2022 12:03:55.250467,"(3.5, 4.5, 4.389473684210526)","(3.1, 3.85, 3.7894736842105265)","(31.0, 65.0, 56.351351351351354)","(31.0, 70.0, 57.27272727272727)","(3.8, 4.8, 4.780177514792899)","(3.5, 4.1, 4.0836734693877546)","(81.0, 260.0, 144.44444444444446)","(81.0, 210.0, 189.1304347826087)"
15-12-2022 12:03:56.626361,"(3.5, 4.5, 4.414814814814815)","(3.1, 3.85, 3.795)","(31.0, 65.0, 52.368421052631575)","(31.0, 70.0, 63.333333333333336)","(3.8, 4.8, 4.678861788617886)","(3.5, 4.1, 4.025373134328358)","(81.0, 260.0, 209.0909090909091)","(81.0, 210.0, 189.1304347826087)"
15-12-2022 12:03:58.254766,"(3.5, 4.4, 4.388888888888888)","(3.1, 3.85, 3.8107142857142855)","(31.0, 65.0, 53.57142857142857)","(31.0, 70.0, 63.333333333333336)","(3.8, 4.7, 4.739344262295082)","(3.5, 4.1, 4.0344827586206895)","(81.0, 260.0, 209.0909090909091)","(81.0, 210.0, 189.1304347826087)"
15-12-2022 12:03:59.497736,"(3.5, 4.6, 4.388888888888888)","(3.1, 3.85, 3.8107142857142855)","(31.0, 65.0, 53.57142857142857)","(31.0, 70.0, 63.333333333333336)","(3.8, 4.8, 4.628070175438596)","(3.5, 4.1, 4.06595744680851)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 192.85714285714286)"
15-12-2022 12:04:00.765066,"(3.5, 4.5, 4.4875)","(3.1, 3.8, 3.7625)","(31.0, 65.0, 52.027027027027025)","(31.0, 70.0, 63.333333333333336)","(3.8, 4.7, 4.626785714285714)","(3.5, 4.1, 4.037878787878788)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 192.85714285714286)"
15-12-2022 12:04:01.916037,"(3.5, 4.5, 4.485714285714286)","(3.1, 3.85, 3.775)","(31.0, 65.0, 52.027027027027025)","(31.0, 70.0, 61.25)","(3.8, 4.7, 4.625423728813559)","(3.5, 4.1, 4.048684210526315)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 200.0)"
