,Urana Blazer,Cudal Coyote,Mumble Bug,Ballina,All Stoked Up,Skylas Elite,Blue Mojito,Fabulous Carter
04-01-2023 15:10:11.632244,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:12.721657,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:13.818813,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:14.830322,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:15.876330,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:17.001685,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:18.061951,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:19.075042,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:20.218425,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:21.379204,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:22.529848,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:23.619976,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:24.838594,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:26.067566,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:27.248326,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:28.373989,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:29.494669,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:30.591356,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:31.647786,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:32.641119,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:33.809676,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:34.988352,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:36.113519,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:37.284091,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 187.23076923076923)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:38.444531,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 229.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:39.684706,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 229.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:40.884308,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.624242424242425)","(14.0, 30.0, 28.35)","(51.0, 410.0, 229.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:42.073210,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.624242424242425)","(14.0, 30.0, 28.35)","(51.0, 410.0, 229.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:43.203834,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.624242424242425)","(14.0, 30.0, 28.35)","(51.0, 410.0, 229.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:44.375627,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:45.436697,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:46.437951,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:47.480878,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 6.863207547169811)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:48.603166,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:49.685706,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:50.866376,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:52.033299,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:53.111838,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:54.152334,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:55.210477,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:56.248031,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:57.343564,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:58.534300,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:10:59.798736,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:01.037949,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:02.179693,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:03.380663,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:04.612907,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:05.834438,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:07.039789,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:08.242503,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 170.0)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:09.453892,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:10.606503,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:11.727642,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:12.906721,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:14.095990,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:15.260411,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:16.452294,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:17.644705,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:18.880010,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:20.093157,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:21.523332,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:22.953745,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:24.258766,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:25.525220,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:26.821760,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:28.165176,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:29.465413,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:30.617909,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:31.820771,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:33.018477,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:34.208599,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 3.723809523809524)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:35.403986,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:36.668995,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 232.5)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:37.970716,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 11.88888888888889)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 191.53846153846155)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:39.192733,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 188.46153846153845)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:40.423576,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 188.46153846153845)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:41.802299,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 188.46153846153845)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:43.192554,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.075)","(14.0, 30.0, 28.35)","(51.0, 410.0, 188.46153846153845)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:44.519650,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 188.46153846153845)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:45.993434,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 188.46153846153845)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:47.458019,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 188.46153846153845)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
04-01-2023 15:11:48.821144,"(7.5, 13.0, 12.364705882352942)","(8.5, 16.5, 14.263157894736842)","(6.5, 14.5, 12.575)","(3.5, 6.2, 4.026086956521739)","(14.0, 30.0, 28.35)","(51.0, 410.0, 188.46153846153845)","(4.0, 7.0, 5.833333333333333)","(3.4, 5.9, 3.6568181818181817)"
