,This Skilled Cat,Buzz N Joe,Temoin Chaud,Onthetake,Nics Hero,Dunvegan,Gwennybegg,Invertational,Arachidi
05-01-2023 15:39:34.032096,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.742105263157895)","(14.0, 48.0, 45.599999999999994)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 30.0, 26.714285714285715)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.38, 2.333125)","(4.4, 6.0, 5.625)"
05-01-2023 15:39:35.193635,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.742105263157895)","(14.0, 48.0, 45.599999999999994)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 30.0, 26.714285714285715)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.38, 2.333125)","(4.4, 6.0, 5.625)"
05-01-2023 15:39:36.392761,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.742105263157895)","(14.0, 48.0, 45.599999999999994)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 30.0, 26.714285714285715)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.38, 2.333125)","(4.4, 6.0, 5.625)"
05-01-2023 15:39:37.632142,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.75)","(14.0, 48.0, 45.81818181818181)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:38.823267,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.75)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:40.040455,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.75)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:41.241613,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.75)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:42.405271,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.75)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:43.659752,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.75)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:44.864658,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.75)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:45.985468,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.9, 5.75)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:47.178257,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.6, 5.523255813953488)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:48.339312,"(8.0, 16.5, 13.166666666666666)","(4.6, 5.6, 5.521428571428571)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 253.33333333333331)","(2.15, 2.36, 2.343243243243243)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:49.501710,"(8.0, 16.0, 13.0)","(4.6, 5.6, 5.518852459016394)","(14.0, 46.0, 42.33333333333333)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:50.762090,"(8.0, 16.0, 13.0)","(4.6, 5.9, 5.827272727272727)","(14.0, 46.0, 49.833333333333336)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:52.029865,"(8.0, 16.0, 13.0)","(4.6, 5.9, 5.827272727272727)","(14.0, 55.0, 49.833333333333336)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:53.261510,"(8.0, 16.0, 13.0)","(4.6, 5.9, 5.826315789473685)","(14.0, 55.0, 49.833333333333336)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:54.432280,"(8.0, 16.0, 13.0)","(4.6, 6.4, 6.2153846153846155)","(14.0, 55.0, 49.833333333333336)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.615384615384615)"
05-01-2023 15:39:55.611019,"(8.0, 16.0, 13.0)","(4.6, 6.4, 6.2153846153846155)","(14.0, 55.0, 49.833333333333336)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.583333333333333)"
05-01-2023 15:39:56.747296,"(8.0, 16.0, 13.0)","(4.6, 6.4, 6.23421052631579)","(14.0, 55.0, 49.833333333333336)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.36, 2.341212121212121)","(4.4, 6.0, 5.583333333333333)"
05-01-2023 15:39:57.988161,"(8.0, 16.0, 13.0)","(4.6, 6.4, 6.23421052631579)","(14.0, 55.0, 49.833333333333336)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.38, 2.2860150375939847)","(4.4, 6.0, 5.583333333333333)"
05-01-2023 15:39:59.321277,"(8.0, 16.0, 12.833333333333334)","(4.6, 6.4, 6.164285714285715)","(14.0, 55.0, 45.666666666666664)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.38, 2.2860150375939847)","(4.4, 6.0, 5.583333333333333)"
05-01-2023 15:40:00.628650,"(8.0, 15.5, 12.833333333333334)","(4.6, 6.4, 6.164285714285715)","(14.0, 50.0, 45.666666666666664)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.38, 2.2860150375939847)","(4.4, 6.0, 5.583333333333333)"
05-01-2023 15:40:01.785607,"(8.0, 15.5, 12.833333333333334)","(4.6, 6.4, 6.164285714285715)","(14.0, 50.0, 45.666666666666664)","(41.0, 130.0, 117.5)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.38, 2.2860150375939847)","(4.4, 6.0, 5.583333333333333)"
05-01-2023 15:40:02.922768,"(8.0, 15.5, 12.833333333333334)","(4.6, 6.4, 6.164285714285715)","(14.0, 50.0, 45.666666666666664)","(41.0, 130.0, 118.88888888888889)","(14.0, 26.0, 24.555555555555557)","(15.0, 24.0, 21.9375)","(61.0, 310.0, 190.0)","(2.15, 2.38, 2.2860150375939847)","(4.4, 6.0, 5.583333333333333)"
05-01-2023 15:40:04.211834,"(8.0, 15.5, 12.833333333333334)","(4.6, 6.4, 6.164285714285715)","(14.0, 50.0, 35.333333333333336)","(41.0, 130.0, 118.88888888888889)","(14.0, 26.0, 22.0)","(15.0, 24.0, 20.25)","(61.0, 310.0, 190.0)","(2.15, 2.38, 2.290071942446043)","(4.4, 6.0, 5.583333333333333)"
05-01-2023 15:40:05.482752,"(8.0, 15.5, 14.5)","(4.6, 6.4, 6.209615384615385)","(14.0, 50.0, 38.0)","(41.0, 130.0, 118.88888888888889)","(14.0, 26.0, 22.0)","(15.0, 24.0, 22.166666666666668)","(61.0, 310.0, 190.0)","(2.15, 2.38, 2.290071942446043)","(4.4, 6.0, 5.625)"
05-01-2023 15:40:06.681953,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.4, 5.9)","(14.0, 48.0, 34.0)","(41.0, 130.0, 118.88888888888889)","(14.0, 26.0, 22.0)","(15.0, 24.0, 22.166666666666668)","(61.0, 310.0, 156.66666666666666)","(2.15, 2.38, 2.290071942446043)","(4.4, 6.0, 5.625)"
05-01-2023 15:40:07.950136,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 5.9)","(14.0, 46.0, 33.333333333333336)","(41.0, 130.0, 118.88888888888889)","(14.0, 26.0, 22.0)","(15.0, 24.0, 22.166666666666668)","(61.0, 290.0, 151.42857142857142)","(2.15, 2.38, 2.290071942446043)","(4.4, 6.0, 5.625)"
05-01-2023 15:40:09.128943,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 5.9)","(14.0, 44.0, 33.333333333333336)","(41.0, 130.0, 107.5)","(14.0, 26.0, 23.6)","(15.0, 24.0, 21.0)","(61.0, 280.0, 151.42857142857142)","(2.15, 2.38, 2.290071942446043)","(4.4, 6.0, 5.625)"
05-01-2023 15:40:10.351432,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 5.9)","(14.0, 44.0, 35.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 280.0, 200.0)","(2.15, 2.38, 2.290071942446043)","(4.4, 6.0, 5.666666666666667)"
05-01-2023 15:40:11.527226,"(8.0, 16.0, 14.0)","(4.6, 6.2, 5.9)","(14.0, 42.0, 35.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 270.0, 162.5)","(2.15, 2.38, 2.290071942446043)","(4.4, 6.0, 5.666666666666667)"
05-01-2023 15:40:12.717858,"(8.0, 16.0, 14.0)","(4.6, 6.2, 5.818181818181818)","(14.0, 42.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.38, 2.290071942446043)","(4.4, 6.0, 5.666666666666667)"
05-01-2023 15:40:13.873783,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.170909090909091)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.38, 2.2897902097902096)","(4.4, 6.0, 5.647058823529412)"
05-01-2023 15:40:15.028329,"(8.0, 16.0, 14.0)","(4.6, 6.4, 6.170909090909091)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.38, 2.2690332326283986)","(4.4, 6.0, 5.647058823529412)"
05-01-2023 15:40:16.129914,"(8.0, 16.0, 14.0)","(4.6, 6.4, 5.777777777777778)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.2690332326283986)","(4.4, 6.0, 5.647058823529412)"
05-01-2023 15:40:17.235513,"(8.0, 16.0, 14.0)","(4.6, 6.4, 5.777777777777778)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.2690332326283986)","(4.4, 6.0, 5.647058823529412)"
05-01-2023 15:40:18.338658,"(8.0, 16.0, 14.0)","(4.6, 6.4, 5.92)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.647058823529412)"
05-01-2023 15:40:19.471484,"(8.0, 16.0, 14.0)","(4.6, 6.2, 5.9)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.647058823529412)"
05-01-2023 15:40:20.648824,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.9)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.647058823529412)"
05-01-2023 15:40:21.782596,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.9)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 21.0)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.647058823529412)"
05-01-2023 15:40:22.944974,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.9)","(14.0, 40.0, 32.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 24.0, 26.333333333333332)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:24.154406,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.9)","(14.0, 40.0, 36.25)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 30.0, 26.333333333333332)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:25.405437,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.066666666666666)","(14.0, 44.0, 40.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 30.0, 22.333333333333332)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:26.627630,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.066666666666666)","(14.0, 50.0, 40.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 34.0, 24.2)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:27.822680,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.025)","(14.0, 50.0, 43.75)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 32.0, 26.333333333333332)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:29.050165,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.025)","(14.0, 30.0, 28.5)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 30.0, 24.0)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:30.240269,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.13)","(14.0, 30.0, 28.5)","(41.0, 130.0, 107.5)","(14.0, 26.0, 24.666666666666664)","(15.0, 29.0, 22.333333333333332)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:31.400703,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.866666666666666)","(14.0, 30.0, 28.5)","(41.0, 130.0, 107.5)","(14.0, 26.0, 21.75)","(15.0, 34.0, 24.2)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:32.606958,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.866666666666666)","(14.0, 30.0, 28.5)","(41.0, 130.0, 107.5)","(14.0, 26.0, 21.75)","(15.0, 32.0, 26.333333333333332)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:33.799001,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.866666666666666)","(14.0, 30.0, 28.5)","(41.0, 130.0, 107.5)","(14.0, 26.0, 21.75)","(15.0, 30.0, 26.333333333333332)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:35.013610,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.866666666666666)","(14.0, 30.0, 29.833333333333332)","(41.0, 130.0, 107.5)","(14.0, 26.0, 21.75)","(15.0, 30.0, 24.0)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:36.212071,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.942857142857143)","(14.0, 30.0, 29.0)","(41.0, 130.0, 107.5)","(14.0, 26.0, 23.18181818181818)","(15.0, 29.0, 22.333333333333332)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:37.369889,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.942857142857143)","(14.0, 30.0, 29.0)","(41.0, 130.0, 107.5)","(14.0, 25.0, 23.18181818181818)","(15.0, 34.0, 24.2)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.571428571428571)"
05-01-2023 15:40:38.523153,"(8.0, 16.0, 14.5)","(4.6, 6.2, 5.942857142857143)","(14.0, 30.0, 29.0)","(41.0, 130.0, 118.88888888888889)","(14.0, 25.0, 22.77777777777778)","(15.0, 32.0, 28.357142857142858)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:39.658061,"(8.0, 16.0, 14.5)","(4.6, 6.4, 6.165217391304348)","(14.0, 30.0, 27.0)","(41.0, 130.0, 118.88888888888889)","(14.0, 25.0, 21.041666666666668)","(15.0, 30.0, 22.8125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:40.837514,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.4, 5.92)","(14.0, 30.0, 27.0)","(41.0, 130.0, 118.88888888888889)","(14.0, 25.0, 22.857142857142858)","(15.0, 30.0, 25.625)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:42.008227,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.4, 6.217391304347826)","(14.0, 30.0, 27.0)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 28.0, 24.875)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:43.169608,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 6.0)","(14.0, 30.0, 27.0)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 27.0, 24.875)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:44.294465,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 6.0)","(14.0, 30.0, 27.0)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 27.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:45.414598,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 6.0)","(14.0, 30.0, 29.72222222222222)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:46.552059,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 6.0)","(14.0, 30.0, 29.72222222222222)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:47.698698,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 6.0)","(14.0, 30.0, 29.11111111111111)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:48.825193,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 6.0)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:49.989018,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.4, 6.2444444444444445)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:51.166728,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.4, 6.2444444444444445)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:52.344336,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.4, 6.2444444444444445)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:53.576644,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.4, 6.2444444444444445)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:54.841800,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.4, 6.288)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:56.119258,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 6.0)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:57.370536,"(8.0, 16.0, 14.833333333333334)","(4.6, 6.2, 6.0)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.269082706766917)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:58.626561,"(8.0, 18.0, 16.9)","(4.6, 6.2, 6.0)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.268916030534351)","(4.4, 6.0, 5.7)"
05-01-2023 15:40:59.769469,"(8.0, 17.5, 16.071428571428573)","(4.6, 6.2, 6.0)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.268916030534351)","(4.4, 6.0, 5.7)"
05-01-2023 15:41:00.901806,"(8.0, 17.5, 15.0)","(4.6, 6.2, 6.0)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 24.125)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.268916030534351)","(4.4, 6.0, 5.7)"
05-01-2023 15:41:02.112461,"(8.0, 17.5, 15.0)","(4.6, 6.4, 6.2444444444444445)","(14.0, 30.0, 28.6)","(41.0, 130.0, 118.88888888888889)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 21.8)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.268916030534351)","(4.4, 6.0, 5.7)"
05-01-2023 15:41:03.227863,"(8.0, 17.5, 14.285714285714286)","(4.6, 6.4, 6.2444444444444445)","(14.0, 30.0, 28.6)","(41.0, 130.0, 107.5)","(14.0, 24.0, 22.857142857142858)","(15.0, 26.0, 21.8)","(61.0, 260.0, 162.5)","(2.15, 2.28, 2.268916030534351)","(4.4, 6.0, 5.7)"
