,Another Chino,Cartanera,Dustys Got Talent,Kerman Rock,Blue Card,Shes Our Witness,Allegiance,Truevinsky,Comealilbitcloser,Idle Star,Masaru,Belafonte Boy,Paigeys Turn
07-12-2022 18:33:43.340833,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.4, 2.399375)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.681818181818183)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 42.15384615384615)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.0)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
07-12-2022 18:33:45.015634,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.4, 2.399375)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.9)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 42.15384615384615)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.0)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
07-12-2022 18:33:46.725764,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.4, 2.390980392156863)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.9)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 42.15384615384615)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
07-12-2022 18:33:48.277330,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.4, 2.3907692307692305)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.9)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 42.15384615384615)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
07-12-2022 18:33:49.905902,"(7.5, 8.2, 8.180681818181817)","(2.1, 2.4, 2.389090909090909)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.9)","(21.0, 38.0, 37.07692307692308)","(21.0, 44.0, 42.15384615384615)","(6.5, 6.8, 6.610526315789473)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
07-12-2022 18:33:51.615937,"(7.5, 8.2, 8.195092024539877)","(2.1, 2.4, 2.3716666666666666)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.15384615384615)","(6.5, 6.8, 6.604255319148936)","(31.0, 50.0, 48.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.73913043478261)","(16.0, 21.0, 19.84285714285714)"
07-12-2022 18:33:53.368985,"(7.5, 8.4, 8.361904761904762)","(2.1, 2.38, 2.3728571428571428)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.923076923076923)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.15384615384615)","(6.5, 6.8, 6.57090909090909)","(31.0, 50.0, 50.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.875)","(16.0, 21.0, 20.49056603773585)"
07-12-2022 18:33:54.990453,"(7.5, 8.4, 8.48235294117647)","(2.1, 2.38, 2.3728571428571428)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 29.0, 27.583333333333332)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 38.0)","(6.5, 6.6, 6.3517241379310345)","(31.0, 55.0, 50.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.875)","(16.0, 21.0, 20.49056603773585)"
07-12-2022 18:33:56.635895,"(7.5, 8.8, 8.694117647058823)","(2.1, 2.38, 2.3716666666666666)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.583333333333332)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 39.0)","(6.5, 6.4, 6.491666666666666)","(31.0, 55.0, 54.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.875)","(16.0, 21.0, 20.49056603773585)"
07-12-2022 18:33:58.344710,"(7.5, 8.8, 8.694117647058823)","(2.1, 2.38, 2.3716666666666666)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.583333333333332)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 42.0, 39.0)","(6.5, 6.6, 6.342857142857143)","(31.0, 60.0, 54.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.875)","(16.0, 21.0, 20.49056603773585)"
07-12-2022 18:33:59.965963,"(7.5, 8.8, 8.694117647058823)","(2.1, 2.38, 2.372682926829268)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 42.0, 39.0)","(6.5, 6.4, 6.29375)","(31.0, 60.0, 54.0)","(31.0, 50.0, 49.14285714285714)","(71.0, 110.0, 106.875)","(16.0, 21.0, 20.5)"
07-12-2022 18:34:01.500994,"(7.5, 8.8, 8.694117647058823)","(2.1, 2.38, 2.372682926829268)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 42.0, 39.0)","(6.5, 6.4, 6.29375)","(31.0, 60.0, 54.0)","(31.0, 50.0, 49.0)","(71.0, 110.0, 106.875)","(16.0, 21.0, 20.5)"
07-12-2022 18:34:03.069704,"(7.5, 8.8, 8.707692307692309)","(2.1, 2.38, 2.3866666666666667)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 42.0, 39.0)","(6.5, 6.4, 6.29375)","(31.0, 60.0, 54.0)","(31.0, 50.0, 49.0)","(71.0, 110.0, 98.95833333333333)","(16.0, 21.0, 20.5)"
07-12-2022 18:34:04.663935,"(7.5, 8.8, 8.707692307692309)","(2.1, 2.4, 2.3846153846153846)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.25)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 42.0, 39.0)","(6.5, 6.4, 6.252173913043478)","(31.0, 60.0, 54.0)","(31.0, 50.0, 49.0)","(71.0, 100.0, 98.95833333333333)","(16.0, 21.0, 20.5)"
07-12-2022 18:34:06.306119,"(7.5, 8.8, 8.79245283018868)","(2.1, 2.4, 2.3417142857142856)","(26.0, 40.0, 38.5)","(31.0, 40.0, 36.666666666666664)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.7)","(21.0, 38.0, 37.45454545454545)","(21.0, 42.0, 42.8)","(6.5, 6.4, 6.310144927536232)","(31.0, 60.0, 58.83870967741935)","(31.0, 50.0, 55.42857142857143)","(71.0, 100.0, 98.91304347826087)","(16.0, 21.0, 20.54)"
07-12-2022 18:34:07.899071,"(7.5, 8.8, 8.79245283018868)","(2.1, 2.36, 2.3472)","(26.0, 40.0, 38.5)","(31.0, 38.0, 36.666666666666664)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.928571428571427)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.8)","(6.5, 6.6, 6.310144927536232)","(31.0, 60.0, 58.83870967741935)","(31.0, 60.0, 55.42857142857143)","(71.0, 100.0, 98.91304347826087)","(16.0, 21.0, 20.54)"
07-12-2022 18:34:09.536643,"(7.5, 8.8, 8.79245283018868)","(2.1, 2.36, 2.3472)","(26.0, 40.0, 38.5)","(31.0, 38.0, 36.666666666666664)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.928571428571427)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.8)","(6.5, 6.6, 6.317241379310345)","(31.0, 60.0, 58.83870967741935)","(31.0, 60.0, 55.42857142857143)","(71.0, 100.0, 98.91304347826087)","(16.0, 21.0, 20.54)"
07-12-2022 18:34:11.390597,"(7.5, 8.8, 8.79245283018868)","(2.1, 2.36, 2.3472)","(26.0, 40.0, 38.5)","(31.0, 38.0, 36.666666666666664)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.928571428571427)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.8)","(6.5, 6.4, 6.317241379310345)","(31.0, 60.0, 58.83870967741935)","(31.0, 60.0, 55.42857142857143)","(71.0, 100.0, 98.91304347826087)","(16.0, 21.0, 20.54)"
07-12-2022 18:34:12.955909,"(7.5, 8.8, 8.79245283018868)","(2.1, 2.36, 2.3472)","(26.0, 40.0, 38.5)","(31.0, 38.0, 36.666666666666664)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.928571428571427)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.8)","(6.5, 6.4, 6.317241379310345)","(31.0, 60.0, 58.83870967741935)","(31.0, 60.0, 55.42857142857143)","(71.0, 100.0, 98.91304347826087)","(16.0, 21.0, 20.54)"
07-12-2022 18:34:14.613865,"(7.5, 8.8, 8.79245283018868)","(2.1, 2.36, 2.3472)","(26.0, 40.0, 38.5)","(31.0, 38.0, 36.666666666666664)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.928571428571427)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.8)","(6.5, 6.4, 6.273684210526316)","(31.0, 60.0, 58.83870967741935)","(31.0, 60.0, 55.42857142857143)","(71.0, 100.0, 98.91304347826087)","(16.0, 21.0, 20.574074074074073)"
07-12-2022 18:34:16.333327,"(7.5, 8.8, 8.74909090909091)","(2.1, 2.36, 2.3388888888888886)","(26.0, 40.0, 38.5)","(31.0, 38.0, 36.666666666666664)","(21.0, 28.0, 27.083333333333332)","(13.0, 17.5, 16.928571428571427)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.8)","(6.5, 6.4, 6.34)","(31.0, 60.0, 59.2)","(31.0, 60.0, 55.42857142857143)","(71.0, 100.0, 98.91304347826087)","(16.0, 21.0, 20.574074074074073)"
07-12-2022 18:34:17.931880,"(7.5, 8.8, 8.736)","(2.1, 2.34, 2.320031075201989)","(26.0, 40.0, 38.5)","(31.0, 38.0, 36.666666666666664)","(21.0, 28.0, 26.458333333333332)","(13.0, 17.5, 16.928571428571427)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.8)","(6.5, 6.4, 6.314285714285715)","(31.0, 60.0, 58.0)","(31.0, 60.0, 57.33333333333333)","(71.0, 100.0, 99.5)","(16.0, 21.0, 20.563636363636363)"
07-12-2022 18:34:19.482009,"(7.5, 8.8, 8.736)","(2.1, 2.34, 2.299202127659574)","(26.0, 40.0, 38.5)","(31.0, 38.0, 36.666666666666664)","(21.0, 27.0, 27.157894736842106)","(13.0, 17.5, 16.810344827586206)","(21.0, 38.0, 37.45454545454545)","(21.0, 44.0, 42.8)","(6.5, 6.4, 6.314285714285715)","(31.0, 60.0, 58.0)","(31.0, 60.0, 57.33333333333333)","(71.0, 100.0, 99.5)","(16.0, 21.0, 20.563636363636363)"
07-12-2022 18:34:20.991343,"(7.5, 8.8, 8.773076923076923)","(2.1, 2.3, 2.299202127659574)","(26.0, 40.0, 38.285714285714285)","(31.0, 38.0, 35.81818181818182)","(21.0, 28.0, 27.157894736842106)","(13.0, 18.0, 16.954545454545453)","(21.0, 38.0, 37.52)","(21.0, 44.0, 42.8)","(6.5, 6.4, 6.25)","(31.0, 60.0, 58.0)","(31.0, 60.0, 57.33333333333333)","(71.0, 100.0, 99.5)","(16.0, 21.0, 20.563636363636363)"
07-12-2022 18:34:22.970861,"(7.5, 8.8, 8.968421052631578)","(2.1, 2.32, 2.257441860465116)","(26.0, 40.0, 38.285714285714285)","(31.0, 38.0, 35.81818181818182)","(21.0, 28.0, 27.5)","(13.0, 18.0, 16.954545454545453)","(21.0, 38.0, 37.53846153846154)","(21.0, 44.0, 40.0)","(6.5, 6.4, 6.438709677419355)","(31.0, 60.0, 59.375)","(31.0, 60.0, 57.66666666666667)","(71.0, 110.0, 106.73913043478261)","(16.0, 23.0, 22.307692307692307)"
07-12-2022 18:34:25.150239,"(7.5, 9.0, 8.88679245283019)","(2.1, 2.26, 2.1975490196078433)","(26.0, 40.0, 37.0)","(31.0, 38.0, 35.81818181818182)","(21.0, 28.0, 28.75)","(13.0, 18.0, 16.954545454545453)","(21.0, 38.0, 37.53846153846154)","(21.0, 42.0, 33.333333333333336)","(6.5, 6.6, 6.6169811320754715)","(31.0, 70.0, 61.42857142857143)","(31.0, 60.0, 57.6)","(71.0, 110.0, 104.44444444444444)","(16.0, 24.0, 23.181818181818183)"
