,Pollinate,Rubys Gem,Velocity Viola,Way Too Much,Downstairs Dave,Scott Ryder
07-12-2022 20:17:35.037862,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 24.0, 22.181818181818183)"
07-12-2022 20:17:36.071401,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 22.181818181818183)"
07-12-2022 20:17:37.021361,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 21.5)"
07-12-2022 20:17:38.106185,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 20.52173913043478)"
07-12-2022 20:17:39.298514,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.322077922077923)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 20.22222222222222)"
07-12-2022 20:17:40.491294,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.096551724137931)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 19.470588235294116)"
07-12-2022 20:17:41.599361,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.096551724137931)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 19.470588235294116)"
07-12-2022 20:17:42.575156,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.047058823529412)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 19.470588235294116)"
07-12-2022 20:17:43.564473,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 6.9)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 19.470588235294116)"
07-12-2022 20:17:44.713854,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.272340425531915)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.0, 8.8, 8.4)","(20.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:45.929120,"(2.5, 3.05, 2.8936842105263154)","(4.4, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(19.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:46.945629,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:47.919258,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:48.956333,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:50.123658,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.685714285714287)","(18.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:51.241397,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:52.222296,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:53.170856,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:54.203921,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 23.0, 19.52173913043478)"
07-12-2022 20:17:55.230124,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 23.0, 20.8)"
07-12-2022 20:17:56.230298,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 22.0, 20.8)"
07-12-2022 20:17:57.283287,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 22.0, 20.2)"
07-12-2022 20:17:58.335347,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.4, 7.358333333333333)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 22.0, 20.8)"
07-12-2022 20:17:59.474303,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.6, 7.534246575342466)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 22.0, 19.4)"
07-12-2022 20:18:00.687799,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.6, 7.488607594936709)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 22.0, 19.36)"
07-12-2022 20:18:01.822387,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.6, 7.488607594936709)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 22.0, 19.327272727272728)"
07-12-2022 20:18:03.010078,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.6, 7.497674418604651)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 22.0, 20.714285714285715)"
07-12-2022 20:18:04.170554,"(2.6, 3.05, 2.9085714285714284)","(4.6, 7.6, 7.497674418604651)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 21.0, 19.625)"
07-12-2022 20:18:05.418919,"(2.6, 3.05, 2.9085714285714284)","(4.6, 7.6, 7.445714285714286)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 21.0, 19.476190476190474)"
07-12-2022 20:18:06.611142,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.6, 7.445714285714286)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 21.0, 19.19607843137255)"
07-12-2022 20:18:07.663558,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.6, 7.3)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 21.0, 19.19607843137255)"
07-12-2022 20:18:08.749029,"(2.6, 3.05, 2.8936842105263154)","(4.6, 7.6, 7.433333333333334)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(5.5, 8.8, 8.4)","(18.0, 21.0, 19.19607843137255)"
07-12-2022 20:18:09.794499,"(2.6, 3.05, 2.8936842105263154)","(5.0, 7.6, 7.433333333333334)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 21.0, 19.19607843137255)"
07-12-2022 20:18:10.904174,"(2.6, 3.05, 2.8936842105263154)","(5.0, 7.6, 7.5375)","(3.1, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 21.0, 19.19607843137255)"
07-12-2022 20:18:12.005954,"(2.6, 3.05, 2.8936842105263154)","(5.0, 7.6, 7.554545454545455)","(3.0, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 21.0, 17.574468085106382)"
07-12-2022 20:18:13.117813,"(2.6, 3.05, 2.8699999999999997)","(5.0, 8.2, 8.02)","(3.0, 3.6, 3.409659090909091)","(11.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 21.0, 19.666666666666668)"
07-12-2022 20:18:14.299304,"(2.6, 3.05, 2.8699999999999997)","(5.0, 8.2, 8.0)","(3.0, 3.6, 3.387974683544304)","(11.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 20.0, 17.333333333333332)"
07-12-2022 20:18:15.331323,"(2.6, 3.05, 2.878181818181818)","(5.0, 8.2, 7.866666666666666)","(3.0, 3.6, 3.387974683544304)","(11.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 20.0, 16.35)"
07-12-2022 20:18:16.503226,"(2.5, 3.0, 2.956)","(5.0, 8.2, 8.1)","(3.0, 3.6, 3.387974683544304)","(11.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.38888888888889)"
07-12-2022 20:18:17.731100,"(2.5, 2.98, 2.94)","(5.0, 8.2, 8.34)","(3.0, 3.6, 3.287333333333333)","(11.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.25)"
07-12-2022 20:18:19.021936,"(2.5, 2.96, 2.9314285714285715)","(5.0, 8.4, 8.342857142857143)","(3.0, 3.6, 3.3416666666666663)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.102941176470587)"
07-12-2022 20:18:20.149579,"(2.5, 2.96, 2.7957894736842106)","(5.0, 8.4, 8.342857142857143)","(3.0, 3.55, 3.3125)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.102941176470587)"
07-12-2022 20:18:21.271213,"(2.5, 2.94, 2.8080000000000003)","(5.0, 8.6, 8.457142857142857)","(3.0, 3.55, 3.3125)","(12.0, 99999, 99990)","(6.0, 8.8, 8.685714285714287)","(14.0, 19.5, 16.102941176470587)"
07-12-2022 20:18:22.398353,"(2.5, 2.92, 2.795)","(5.0, 8.6, 8.457142857142857)","(3.0, 3.5, 3.3125)","(12.0, 99999, 99990)","(6.0, 8.8, 8.685714285714287)","(14.0, 19.5, 16.102941176470587)"
07-12-2022 20:18:23.581696,"(2.5, 2.9, 2.776842105263158)","(5.0, 8.6, 8.503225806451612)","(3.0, 3.5, 3.3000000000000003)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.102941176470587)"
07-12-2022 20:18:24.705158,"(2.5, 2.88, 2.793846153846154)","(5.0, 8.6, 8.541176470588235)","(3.0, 3.5, 3.2494117647058824)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.116666666666667)"
07-12-2022 20:18:25.686768,"(2.5, 2.84, 2.822857142857143)","(5.0, 8.6, 8.591044776119404)","(3.0, 3.5, 3.2551724137931037)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.116666666666667)"
07-12-2022 20:18:26.682017,"(2.5, 2.8, 2.7866666666666666)","(5.0, 8.6, 8.591044776119404)","(3.0, 3.5, 3.27)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.116666666666667)"
07-12-2022 20:18:27.791661,"(2.5, 2.8, 2.750769230769231)","(5.0, 8.6, 8.591044776119404)","(3.0, 3.45, 3.2653846153846153)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(14.0, 19.5, 16.116666666666667)"
07-12-2022 20:18:28.913292,"(2.5, 2.8, 2.77)","(5.5, 8.6, 8.591044776119404)","(3.0, 3.45, 3.267391304347826)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 19.5, 16.6)"
07-12-2022 20:18:29.997640,"(2.5, 2.8, 2.750769230769231)","(5.5, 8.6, 8.591044776119404)","(3.0, 3.45, 3.2565573770491802)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 19.0, 16.833333333333332)"
07-12-2022 20:18:31.109973,"(2.5, 2.8, 2.777142857142857)","(5.5, 8.4, 8.377142857142857)","(3.0, 3.45, 3.3024999999999998)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 16.416666666666668)"
07-12-2022 20:18:32.162141,"(2.5, 2.8, 2.76)","(5.5, 8.4, 8.377142857142857)","(3.0, 3.45, 3.3024590163934424)","(12.0, 99999, 99990)","(6.0, 8.8, 8.533333333333333)","(13.0, 18.5, 16.833333333333332)"
07-12-2022 20:18:33.163326,"(2.5, 2.78, 2.77)","(5.5, 8.4, 8.377142857142857)","(3.0, 3.45, 3.351639344262295)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 16.27777777777778)"
07-12-2022 20:18:34.238683,"(2.5, 2.8, 2.756923076923077)","(5.5, 8.4, 8.377142857142857)","(3.0, 3.45, 3.304838709677419)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 17.5)"
07-12-2022 20:18:35.300554,"(2.5, 2.8, 2.78)","(5.5, 8.4, 8.371830985915492)","(3.0, 3.45, 3.304838709677419)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 17.0)"
07-12-2022 20:18:36.345896,"(2.5, 2.8, 2.756923076923077)","(5.5, 8.4, 8.371428571428572)","(3.0, 3.45, 3.304838709677419)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 17.5)"
07-12-2022 20:18:37.449418,"(2.5, 2.82, 2.7515789473684213)","(5.5, 8.4, 8.371830985915492)","(3.0, 3.45, 3.3024590163934424)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 17.0)"
07-12-2022 20:18:38.465786,"(2.5, 2.82, 2.7533333333333334)","(5.5, 8.4, 8.371830985915492)","(3.0, 3.45, 3.3024590163934424)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 16.785714285714285)"
07-12-2022 20:18:39.511312,"(2.5, 2.8, 2.756923076923077)","(5.5, 8.4, 8.371830985915492)","(3.0, 3.45, 3.304838709677419)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 17.5)"
07-12-2022 20:18:40.440097,"(2.5, 2.8, 2.78)","(5.5, 8.4, 8.371428571428572)","(3.0, 3.45, 3.304838709677419)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 17.5)"
07-12-2022 20:18:41.500048,"(2.5, 2.8, 2.76)","(5.5, 8.8, 8.787878787878789)","(3.0, 3.45, 3.3024590163934424)","(12.0, 99999, 99990)","(6.0, 8.8, 8.4)","(13.0, 18.5, 17.75)"
07-12-2022 20:18:42.624650,"(2.5, 2.8, 2.777142857142857)","(5.5, 8.8, 8.787878787878789)","(3.0, 3.45, 3.325)","(12.0, 99999, 99990)","(6.0, 8.8, 8.533333333333333)","(13.0, 18.5, 17.75)"
07-12-2022 20:18:43.755258,"(2.5, 2.8, 2.764444444444444)","(5.5, 8.8, 8.787878787878789)","(3.0, 3.35, 3.325)","(12.0, 99999, 99990)","(6.0, 8.8, 8.533333333333333)","(13.0, 18.5, 17.75)"
07-12-2022 20:18:44.803709,"(2.5, 2.8, 2.7699999999999996)","(5.5, 8.8, 8.787878787878789)","(3.0, 3.35, 3.325)","(12.0, 99999, 99990)","(6.0, 8.8, 8.600000000000001)","(13.0, 18.5, 17.75)"
07-12-2022 20:18:45.780391,"(2.5, 2.8, 2.7699999999999996)","(5.5, 8.8, 8.788059701492537)","(3.0, 3.35, 3.3015151515151513)","(12.0, 99999, 99990)","(6.0, 8.8, 8.810526315789474)","(13.0, 18.5, 17.22222222222222)"
07-12-2022 20:18:46.727380,"(2.5, 2.8, 2.7885714285714283)","(5.5, 8.8, 8.787878787878789)","(3.0, 3.3, 3.291304347826087)","(12.0, 99999, 99990)","(6.0, 9.4, 8.7)","(13.0, 19.0, 17.5)"
07-12-2022 20:18:47.720691,"(2.5, 2.8, 2.7885714285714283)","(5.5, 8.8, 8.787878787878789)","(3.0, 3.3, 3.291304347826087)","(12.0, 99999, 99990)","(6.0, 9.4, 8.486956521739131)","(13.0, 18.5, 18.0)"
07-12-2022 20:18:48.855078,"(2.5, 2.8, 2.779259259259259)","(5.5, 8.6, 8.787878787878789)","(3.0, 3.3, 3.269230769230769)","(12.0, 99999, 99990)","(6.0, 9.4, 8.486956521739131)","(13.0, 18.5, 17.181818181818183)"
07-12-2022 20:18:49.867976,"(2.5, 2.78, 2.7714285714285714)","(5.5, 8.8, 8.787878787878789)","(3.0, 3.3, 3.269230769230769)","(12.0, 99999, 99990)","(6.0, 9.4, 8.626415094339624)","(13.0, 19.0, 18.214285714285715)"
07-12-2022 20:18:50.890092,"(2.5, 2.78, 2.7714285714285714)","(5.5, 8.8, 8.787500000000001)","(3.0, 3.3, 3.2551020408163267)","(13.0, 99999, 99990)","(6.0, 9.4, 8.385714285714284)","(13.0, 18.5, 18.214285714285715)"
07-12-2022 20:18:51.846994,"(2.5, 2.78, 2.7649999999999997)","(5.5, 8.8, 8.787692307692309)","(3.0, 3.3, 3.2551020408163267)","(13.0, 99999, 99990)","(6.0, 9.4, 8.313513513513513)","(13.0, 18.5, 17.574074074074073)"
07-12-2022 20:18:52.866722,"(2.5, 2.76, 2.7562499999999996)","(5.5, 8.8, 8.787692307692309)","(3.0, 3.3, 3.2551020408163267)","(13.0, 99999, 99990)","(6.0, 9.4, 8.307692307692307)","(13.0, 19.5, 17.574074074074073)"
07-12-2022 20:18:53.982622,"(2.5, 2.76, 2.745)","(5.5, 8.8, 8.356164383561644)","(2.9, 3.3, 3.2775)","(13.0, 99999, 99990)","(6.0, 9.4, 8.642857142857142)","(12.0, 19.5, 18.454545454545453)"
07-12-2022 20:18:55.065933,"(2.5, 2.78, 2.76125)","(5.5, 8.4, 8.356164383561644)","(2.9, 3.3, 3.274285714285714)","(13.0, 99999, 99990)","(6.0, 9.2, 8.5)","(12.0, 19.0, 18.714285714285715)"
07-12-2022 20:18:56.151429,"(2.5, 2.8, 2.7937499999999997)","(5.5, 8.8, 8.733333333333334)","(2.9, 3.3, 3.274285714285714)","(13.0, 99999, 99990)","(6.0, 9.2, 8.379999999999999)","(12.0, 19.0, 17.59090909090909)"
07-12-2022 20:18:57.162211,"(2.5, 2.82, 2.75125)","(5.5, 8.8, 8.78125)","(2.9, 3.3, 3.274285714285714)","(13.0, 99999, 99990)","(6.0, 9.2, 8.325)","(12.0, 19.5, 18.714285714285715)"
07-12-2022 20:18:58.114017,"(2.5, 2.82, 2.7648275862068967)","(5.5, 9.0, 8.897872340425533)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.319999999999999)","(12.0, 19.0, 18.25)"
07-12-2022 20:18:59.098978,"(2.5, 2.82, 2.7688)","(5.5, 9.0, 8.962790697674418)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.243478260869564)","(12.0, 18.5, 17.576923076923077)"
07-12-2022 20:19:00.080774,"(2.5, 2.82, 2.7760000000000002)","(5.5, 9.0, 8.868852459016393)","(2.9, 3.3, 3.270967741935484)","(13.0, 99999, 99990)","(6.0, 9.2, 8.295238095238094)","(12.0, 19.5, 18.25)"
07-12-2022 20:19:01.241286,"(2.5, 2.82, 2.7760000000000002)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.305882352941175)","(12.0, 19.5, 18.384615384615383)"
07-12-2022 20:19:02.327124,"(2.5, 2.8, 2.788)","(5.5, 9.0, 8.937662337662337)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.305882352941175)","(12.0, 19.0, 17.75)"
07-12-2022 20:19:03.288078,"(2.45, 2.8, 2.788)","(5.5, 9.0, 8.937662337662337)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.305882352941175)","(12.0, 18.5, 18.75)"
07-12-2022 20:19:04.231382,"(2.45, 2.84, 2.815)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.305882352941175)","(12.0, 19.0, 18.272727272727273)"
07-12-2022 20:19:05.162543,"(2.45, 2.8, 2.785)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.305882352941175)","(12.0, 19.5, 18.6)"
07-12-2022 20:19:06.059259,"(2.45, 2.84, 2.82)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.25)","(12.0, 19.5, 18.6)"
07-12-2022 20:19:07.030401,"(2.45, 2.82, 2.7866666666666666)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.295238095238094)","(12.0, 19.5, 18.56896551724138)"
07-12-2022 20:19:07.929348,"(2.45, 2.8, 2.7733333333333334)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.295238095238094)","(12.0, 19.5, 18.56896551724138)"
07-12-2022 20:19:08.854060,"(2.45, 2.8, 2.7733333333333334)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.346067415730337)","(12.0, 19.5, 18.75)"
07-12-2022 20:19:09.757601,"(2.45, 2.8, 2.7733333333333334)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.346067415730337)","(12.0, 19.5, 18.09375)"
07-12-2022 20:19:10.951179,"(2.45, 2.8, 2.78)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.346067415730337)","(12.0, 19.5, 18.5625)"
07-12-2022 20:19:11.823977,"(2.45, 2.8, 2.78)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.275)","(13.0, 99999, 99990)","(6.0, 9.2, 8.346067415730337)","(12.0, 19.5, 18.653846153846153)"
07-12-2022 20:19:12.822221,"(2.45, 2.78, 2.7666666666666666)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.26)","(13.0, 99999, 99990)","(6.0, 9.2, 8.33978494623656)","(12.0, 19.5, 18.5625)"
07-12-2022 20:19:13.927371,"(2.45, 2.78, 2.764)","(5.5, 9.0, 8.988888888888889)","(2.9, 3.3, 3.26)","(13.0, 99999, 99990)","(6.0, 9.2, 7.6197530864197525)","(12.0, 19.5, 18.5625)"
07-12-2022 20:19:15.075897,"(2.45, 2.78, 2.7666666666666666)","(5.5, 9.2, 9.184375)","(2.9, 3.3, 3.26)","(13.0, 99999, 99990)","(6.0, 9.2, 8.72)","(12.0, 19.5, 18.5625)"
07-12-2022 20:19:16.236280,"(2.45, 2.78, 2.7666666666666666)","(5.5, 9.2, 9.184375)","(2.9, 3.3, 3.26)","(13.0, 99999, 99990)","(6.0, 9.0, 8.681818181818182)","(12.0, 19.5, 18.176470588235293)"
07-12-2022 20:19:17.600209,"(2.45, 2.78, 2.7666666666666666)","(5.5, 9.2, 9.181395348837208)","(2.9, 3.3, 3.301219512195122)","(13.0, 99999, 99990)","(6.0, 9.0, 7.928571428571429)","(12.0, 19.5, 18.176470588235293)"
07-12-2022 20:19:18.809317,"(2.45, 2.74, 2.7047058823529415)","(5.5, 9.2, 9.122222222222222)","(2.9, 3.35, 3.3041666666666667)","(13.0, 99999, 99990)","(6.0, 9.0, 8.04)","(12.0, 19.5, 18.5625)"
07-12-2022 20:19:19.857681,"(2.45, 2.78, 2.7675)","(5.5, 9.4, 9.052173913043479)","(2.9, 3.35, 3.428571428571429)","(13.0, 99999, 99990)","(6.0, 9.0, 8.527272727272727)","(12.0, 19.5, 18.5625)"
07-12-2022 20:19:20.985495,"(2.45, 2.78, 2.705)","(5.5, 9.4, 9.047058823529412)","(2.9, 3.45, 3.428571428571429)","(13.0, 99999, 99990)","(6.0, 8.8, 8.4)","(12.0, 19.5, 18.25)"
07-12-2022 20:19:22.046552,"(2.45, 2.76, 2.7066666666666666)","(5.5, 9.4, 9.263636363636364)","(2.9, 3.45, 3.4250000000000003)","(13.0, 99999, 99990)","(6.0, 8.8, 8.56)","(12.0, 19.5, 17.25)"
07-12-2022 20:19:23.110125,"(2.45, 2.74, 2.7036363636363636)","(5.5, 9.4, 9.263636363636364)","(2.9, 3.5, 3.4370967741935483)","(13.0, 99999, 99990)","(6.0, 8.8, 8.56)","(12.0, 18.5, 18.142857142857142)"
07-12-2022 20:19:24.120602,"(2.45, 2.76, 2.7085714285714286)","(5.5, 9.4, 9.293333333333333)","(2.9, 3.5, 3.435)","(13.0, 99999, 99990)","(6.0, 8.6, 8.370000000000001)","(12.0, 18.5, 18.0)"
07-12-2022 20:19:24.988128,"(2.45, 2.78, 2.723529411764706)","(5.5, 9.4, 9.370000000000001)","(2.9, 3.5, 3.4370967741935483)","(13.0, 99999, 99990)","(6.0, 8.4, 8.370000000000001)","(12.0, 18.5, 17.833333333333332)"
07-12-2022 20:19:25.829126,"(2.45, 2.78, 2.75)","(5.5, 9.4, 9.343243243243244)","(2.9, 3.5, 3.4370967741935483)","(13.0, 99999, 99990)","(6.0, 8.4, 8.370000000000001)","(12.0, 18.5, 18.166666666666668)"
07-12-2022 20:19:26.862464,"(2.45, 2.72, 2.705)","(5.5, 9.6, 9.544444444444444)","(2.9, 3.5, 3.459090909090909)","(13.0, 99999, 99990)","(6.0, 8.2, 8.368421052631579)","(12.0, 19.5, 18.09375)"
07-12-2022 20:19:27.808814,"(2.45, 2.7, 2.682857142857143)","(5.5, 9.6, 9.544444444444444)","(2.9, 3.5, 3.459090909090909)","(13.0, 99999, 99990)","(6.0, 8.4, 8.368421052631579)","(12.0, 19.5, 17.894736842105264)"
07-12-2022 20:19:28.828170,"(2.45, 2.7, 2.6824242424242426)","(6.0, 9.6, 9.496103896103897)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.4, 8.523809523809524)","(12.0, 19.0, 18.066666666666666)"
07-12-2022 20:19:29.783147,"(2.45, 2.7, 2.6818750000000002)","(6.0, 9.8, 9.2)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.433333333333334)","(12.0, 19.0, 17.857142857142858)"
07-12-2022 20:19:30.718052,"(2.45, 2.7, 2.6818750000000002)","(6.0, 9.8, 9.355555555555556)","(2.9, 3.5, 3.4942307692307693)","(13.0, 99999, 99990)","(6.0, 8.6, 8.433333333333334)","(12.0, 19.0, 17.857142857142858)"
