,To Infinitynbeyond,The Movement,Sals Last Blast,Caymangone,Melati Boy,Ease Up Moby,Iam The Joker,Remember Bubbles,Curveball,Mythos
15-12-2022 11:23:48.913033,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 25.2)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 230.0, 260.0)","(5.5, 10.0, 8.8)"
15-12-2022 11:23:50.171749,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 32.57142857142857)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 280.0, 241.81818181818184)","(5.5, 10.0, 8.8)"
15-12-2022 11:23:51.423238,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 32.57142857142857)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 260.0, 241.81818181818184)","(5.5, 10.0, 8.8)"
15-12-2022 11:23:52.778813,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 32.57142857142857)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 260.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:23:54.002963,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 32.57142857142857)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:23:55.273314,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:23:56.446846,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:23:57.711524,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:23:59.015635,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:00.251665,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:01.486798,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:02.735340,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:03.893803,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:05.142631,"(2.05, 2.82, 2.405)","(26.0, 80.0, 52.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:06.362877,"(2.05, 2.82, 2.405)","(26.0, 80.0, 49.14285714285714)","(8.5, 22.0, 15.5)","(21.0, 50.0, 34.5)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:07.621779,"(2.05, 2.82, 2.405)","(26.0, 80.0, 49.14285714285714)","(8.5, 22.0, 15.5)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:08.869431,"(2.05, 2.82, 2.405)","(26.0, 80.0, 49.14285714285714)","(8.5, 22.0, 15.5)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:10.015172,"(2.05, 2.82, 2.405)","(26.0, 80.0, 49.14285714285714)","(8.5, 22.0, 15.5)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:11.365285,"(2.05, 2.82, 2.405)","(26.0, 80.0, 49.14285714285714)","(8.5, 22.0, 15.5)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:12.910940,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:14.419163,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:15.971894,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 22.0, 15.5)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:17.408577,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 22.0, 18.5)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:18.982345,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 28.0, 18.0)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:20.610331,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:21.884853,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:23.164842,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 39.66666666666667)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:24.464355,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:25.724422,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:27.054659,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 41.142857142857146)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:28.245290,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:29.421997,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:30.643066,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:31.957664,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:33.279033,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:34.588668,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:35.913270,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:37.119262,"(2.05, 2.82, 2.405)","(26.0, 80.0, 53.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:38.418198,"(2.05, 2.82, 2.405)","(26.0, 80.0, 49.14285714285714)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 8.8)"
15-12-2022 11:24:39.628738,"(2.05, 2.82, 2.405)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 7.266666666666667)"
15-12-2022 11:24:40.866661,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 7.266666666666667)"
15-12-2022 11:24:42.068630,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 7.266666666666667)"
15-12-2022 11:24:43.217873,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 183.33333333333334)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:44.341059,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:45.843103,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:47.055574,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:48.231853,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:49.357357,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 218.33333333333334)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:50.548905,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:51.720560,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:52.940394,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:54.065244,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:55.427291,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:56.687374,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:57.832468,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:24:58.952811,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:00.073179,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:01.202473,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:02.332983,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 29.666666666666664)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:03.489092,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 35.0)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:04.682954,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 35.0)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:05.806724,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 35.0)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:06.904789,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 35.0)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 210.0, 200.0)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:08.044659,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 35.0)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 200.0, 195.16129032258064)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:09.233995,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 40.61538461538461)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 200.0, 195.16129032258064)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:10.502419,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 40.61538461538461)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.0)","(4.8, 8.0, 6.35)","(71.0, 200.0, 195.16129032258064)","(71.0, 250.0, 176.0)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:11.663047,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 50.285714285714285)","(8.5, 27.0, 18.0)","(21.0, 50.0, 40.61538461538461)","(7.0, 12.5, 9.65)","(19.0, 50.0, 38.8)","(4.8, 8.0, 6.35)","(71.0, 200.0, 195.16129032258064)","(71.0, 250.0, 134.375)","(5.5, 10.0, 6.720000000000001)"
15-12-2022 11:25:12.896552,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 51.42857142857143)","(8.5, 27.0, 18.0)","(21.0, 50.0, 40.61538461538461)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.66666666666667)","(4.8, 8.0, 6.35)","(71.0, 200.0, 195.16129032258064)","(71.0, 250.0, 196.25)","(5.5, 10.0, 6.680000000000001)"
15-12-2022 11:25:14.329990,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 55.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 40.61538461538461)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.66666666666667)","(4.8, 8.0, 6.35)","(71.0, 200.0, 195.16129032258064)","(71.0, 240.0, 196.25)","(5.5, 9.6, 7.75)"
15-12-2022 11:25:15.613012,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 55.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 40.61538461538461)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.66666666666667)","(4.8, 8.0, 6.35)","(71.0, 200.0, 195.16129032258064)","(71.0, 240.0, 196.25)","(5.5, 9.6, 7.066666666666667)"
15-12-2022 11:25:16.950190,"(2.05, 2.82, 2.543333333333333)","(26.0, 80.0, 55.0)","(8.5, 27.0, 18.0)","(21.0, 50.0, 40.61538461538461)","(7.0, 12.5, 9.65)","(19.0, 50.0, 40.66666666666667)","(4.8, 8.0, 6.35)","(71.0, 200.0, 195.16129032258064)","(71.0, 240.0, 196.25)","(5.5, 9.4, 7.066666666666667)"
