,Always Broke,Go Katie Go,Lone Dancer,Sids Mate,Shouting Gunn,Trinity Ann
06-01-2023 14:50:43.167882,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.4792857142857143)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:44.155877,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.49)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:45.178166,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.5, 1.4792857142857143)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:46.206230,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.4792857142857143)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:47.272879,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.4851219512195122)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:48.306616,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.4851219512195122)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:49.280121,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.4851219512195122)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:50.236410,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.4851219512195122)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:51.208821,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.496875)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:52.154946,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.5, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:53.184257,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:54.168805,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:55.125757,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:56.160055,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:57.181693,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:58.231217,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.496875)","(71.0, 480.0, 345.0)"
06-01-2023 14:50:59.219143,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.5, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:00.221830,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:01.165703,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:02.198125,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.49, 1.486)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:03.245955,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.49, 1.525)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:04.171842,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.4)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.525)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:05.115100,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.142857142857142)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.525)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:06.310108,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.142857142857142)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.52625)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:07.744286,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.0)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.52625)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:08.878000,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.0)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.5146969696969697)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:09.948285,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.0)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5122222222222221)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:11.092553,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.070588235294117)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5122222222222221)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:12.198199,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.0)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.50875)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:13.307491,"(7.5, 13.0, 12.625)","(7.0, 8.6, 8.0)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5105263157894737)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:14.382533,"(7.5, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.4957142857142858)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:15.429717,"(7.5, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.4957142857142858)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:16.453583,"(7.5, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.4957142857142858)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:17.564207,"(7.5, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:18.643567,"(7.5, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:19.719578,"(7.5, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:20.863526,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.5061111111111112)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:21.798407,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5061111111111112)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:22.814460,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5061111111111112)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:23.784771,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5061111111111112)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:24.859240,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.500952380952381)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:25.954969,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.500952380952381)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:27.004360,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.510625)","(71.0, 480.0, 345.0)"
06-01-2023 14:51:28.139099,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:29.251670,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:30.314208,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:31.361221,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:32.334614,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.5283333333333333)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:33.469701,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:34.568179,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.742857142857143)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:35.547962,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.742857142857143)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:36.582553,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.742857142857143)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:37.755730,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.742857142857143)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:38.810964,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.742857142857143)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.498888888888889)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:40.010794,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.742857142857143)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.51875)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:41.176897,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.742857142857143)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.500952380952381)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:42.400445,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.51875)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:43.732391,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.51875)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:44.859012,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.51875)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:45.918647,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.51875)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:46.909210,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.51875)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:47.912768,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.5235714285714286)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:49.025879,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.53, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:50.091865,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:51.083405,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:52.140367,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:53.170402,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:54.295526,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:55.307670,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:56.249374,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:57.386397,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:58.488605,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:51:59.570392,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:52:00.575083,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:52:01.556711,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:52:02.631117,"(8.0, 13.0, 12.625)","(7.0, 8.6, 7.933333333333333)","(21.0, 36.0, 29.454545454545453)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.52, 1.5116666666666667)","(71.0, 480.0, 264.0)"
06-01-2023 14:52:03.733035,"(8.0, 13.0, 12.625)","(7.0, 8.6, 8.24)","(21.0, 36.0, 32.666666666666664)","(7.0, 11.0, 10.708333333333334)","(1.28, 1.52, 1.4823076923076923)","(71.0, 480.0, 300.0)"
06-01-2023 14:52:04.682737,"(8.0, 13.0, 12.692307692307692)","(7.0, 8.6, 8.24)","(21.0, 34.0, 32.666666666666664)","(7.0, 11.0, 10.708333333333334)","(1.28, 1.49, 1.4852380952380952)","(71.0, 480.0, 300.0)"
06-01-2023 14:52:05.714501,"(8.0, 13.0, 12.8125)","(7.0, 8.6, 8.12)","(21.0, 34.0, 32.666666666666664)","(7.0, 11.0, 10.73076923076923)","(1.28, 1.49, 1.4823076923076923)","(71.0, 480.0, 300.0)"
06-01-2023 14:52:06.874612,"(8.0, 14.0, 13.142857142857142)","(7.0, 8.6, 8.24)","(21.0, 34.0, 32.666666666666664)","(7.0, 11.0, 10.73076923076923)","(1.28, 1.49, 1.478888888888889)","(71.0, 480.0, 300.0)"
06-01-2023 14:52:08.257279,"(8.0, 14.0, 13.5)","(7.0, 8.6, 8.12)","(21.0, 34.0, 32.666666666666664)","(7.0, 11.0, 10.363636363636363)","(1.28, 1.49, 1.478888888888889)","(71.0, 480.0, 300.0)"
06-01-2023 14:52:09.557577,"(8.0, 14.0, 12.928571428571429)","(7.0, 8.6, 8.12)","(21.0, 34.0, 30.571428571428573)","(7.0, 11.0, 10.363636363636363)","(1.28, 1.49, 1.4877777777777779)","(71.0, 480.0, 264.0)"
06-01-2023 14:52:10.563171,"(8.0, 14.0, 12.5)","(7.0, 8.6, 8.12)","(21.0, 34.0, 30.571428571428573)","(7.0, 11.0, 10.363636363636363)","(1.28, 1.51, 1.4794117647058824)","(71.0, 480.0, 264.0)"
06-01-2023 14:52:11.669469,"(8.0, 14.0, 12.5)","(7.0, 8.6, 8.17142857142857)","(21.0, 34.0, 30.571428571428573)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.4877777777777779)","(71.0, 480.0, 264.0)"
06-01-2023 14:52:12.777523,"(8.0, 14.0, 12.5)","(7.0, 8.6, 8.17142857142857)","(21.0, 34.0, 30.615384615384617)","(7.0, 11.0, 10.363636363636363)","(1.28, 1.51, 1.478888888888889)","(71.0, 480.0, 312.0)"
06-01-2023 14:52:13.841492,"(8.0, 14.0, 13.166666666666666)","(7.0, 8.6, 8.176470588235293)","(21.0, 34.0, 32.30769230769231)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.49, 1.478888888888889)","(71.0, 480.0, 320.0)"
06-01-2023 14:52:14.957730,"(8.0, 14.0, 13.166666666666666)","(7.0, 8.6, 8.078260869565216)","(21.0, 34.0, 32.30769230769231)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.49, 1.4757142857142858)","(71.0, 480.0, 320.0)"
06-01-2023 14:52:16.019922,"(8.0, 14.0, 13.136363636363637)","(7.0, 8.6, 8.12)","(21.0, 34.0, 32.30769230769231)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.49, 1.478888888888889)","(71.0, 480.0, 313.3333333333333)"
06-01-2023 14:52:16.952273,"(8.0, 14.0, 13.136363636363637)","(7.0, 8.6, 8.12)","(21.0, 34.0, 32.30769230769231)","(7.0, 11.0, 10.363636363636363)","(1.28, 1.49, 1.478888888888889)","(71.0, 480.0, 313.3333333333333)"
06-01-2023 14:52:17.987818,"(8.0, 14.0, 13.136363636363637)","(7.0, 8.6, 7.968421052631578)","(21.0, 34.0, 30.571428571428573)","(7.0, 11.0, 10.222222222222221)","(1.28, 1.51, 1.4833333333333334)","(71.0, 480.0, 313.3333333333333)"
06-01-2023 14:52:18.960069,"(8.0, 14.0, 12.272727272727273)","(7.0, 8.6, 7.914285714285715)","(21.0, 34.0, 30.571428571428573)","(7.0, 11.0, 10.363636363636363)","(1.28, 1.5, 1.4785714285714286)","(71.0, 480.0, 313.3333333333333)"
06-01-2023 14:52:19.936045,"(8.0, 14.0, 12.272727272727273)","(6.5, 8.6, 7.7)","(21.0, 34.0, 30.571428571428573)","(7.0, 11.0, 10.263157894736842)","(1.28, 1.5, 1.4833333333333334)","(71.0, 480.0, 313.3333333333333)"
06-01-2023 14:52:20.956038,"(8.0, 14.0, 12.272727272727273)","(6.5, 8.6, 7.7)","(21.0, 34.0, 30.615384615384617)","(7.0, 11.0, 10.416666666666666)","(1.28, 1.5, 1.468888888888889)","(71.0, 480.0, 337.14285714285717)"
06-01-2023 14:52:21.956002,"(8.0, 14.0, 13.208333333333334)","(6.5, 8.6, 7.676923076923076)","(21.0, 34.0, 32.42857142857143)","(7.0, 11.0, 10.416666666666666)","(1.28, 1.48, 1.4666666666666666)","(71.0, 480.0, 337.14285714285717)"
06-01-2023 14:52:22.993317,"(8.0, 14.0, 13.217391304347826)","(6.5, 8.6, 7.945454545454545)","(21.0, 34.0, 32.42857142857143)","(7.0, 11.0, 10.416666666666666)","(1.28, 1.5, 1.4807692307692308)","(71.0, 480.0, 337.14285714285717)"
06-01-2023 14:52:24.057255,"(8.0, 14.0, 13.147058823529411)","(6.5, 8.6, 7.945454545454545)","(21.0, 34.0, 32.42857142857143)","(7.0, 11.0, 10.416666666666666)","(1.28, 1.5, 1.4666666666666666)","(71.0, 480.0, 337.14285714285717)"
06-01-2023 14:52:25.065456,"(8.0, 14.0, 12.157894736842104)","(6.5, 8.6, 8.114285714285714)","(21.0, 34.0, 32.38461538461539)","(7.0, 11.0, 10.285714285714286)","(1.28, 1.5, 1.4839130434782608)","(71.0, 480.0, 413.33333333333337)"
06-01-2023 14:52:26.072582,"(8.0, 14.0, 12.157894736842104)","(6.5, 8.6, 8.114285714285714)","(21.0, 34.0, 32.38461538461539)","(7.0, 11.0, 10.137931034482758)","(1.28, 1.51, 1.48)","(71.0, 480.0, 380.0)"
06-01-2023 14:52:27.049751,"(8.0, 14.0, 12.157894736842104)","(6.5, 8.6, 8.114285714285714)","(21.0, 34.0, 32.25)","(7.0, 11.0, 10.285714285714286)","(1.28, 1.51, 1.501219512195122)","(71.0, 480.0, 380.0)"
06-01-2023 14:52:28.037701,"(8.0, 14.0, 12.157894736842104)","(6.5, 8.6, 7.860869565217391)","(21.0, 34.0, 32.17391304347826)","(7.0, 11.0, 10.285714285714286)","(1.28, 1.52, 1.501219512195122)","(71.0, 480.0, 380.0)"
06-01-2023 14:52:29.150777,"(8.5, 14.0, 12.157894736842104)","(6.5, 8.6, 7.655555555555555)","(19.0, 34.0, 32.44444444444444)","(7.0, 11.0, 9.846153846153847)","(1.28, 1.52, 1.47625)","(71.0, 480.0, 380.0)"
06-01-2023 14:52:30.205810,"(8.5, 14.0, 13.102564102564102)","(6.5, 8.6, 7.655555555555555)","(19.0, 34.0, 32.44444444444444)","(7.0, 11.0, 10.15)","(1.28, 1.48, 1.51)","(71.0, 480.0, 380.0)"
06-01-2023 14:52:31.242718,"(8.5, 14.0, 13.114285714285714)","(6.5, 8.6, 7.992857142857143)","(19.0, 34.0, 32.5)","(7.0, 10.5, 9.975000000000001)","(1.28, 1.52, 1.499090909090909)","(71.0, 480.0, 5139.5)"
06-01-2023 14:52:32.228651,"(8.5, 14.0, 13.114285714285714)","(6.5, 8.6, 8.114285714285714)","(19.0, 34.0, 32.5)","(7.0, 10.5, 9.975000000000001)","(1.28, 1.51, 1.4982142857142857)","(71.0, 99998, 5139.5)"
06-01-2023 14:52:33.185059,"(8.5, 14.0, 13.114285714285714)","(6.5, 8.6, 7.9461538461538455)","(19.0, 34.0, 32.5)","(7.0, 10.5, 9.628124999999999)","(1.28, 1.52, 1.5123308270676692)","(71.0, 99998, 5139.5)"
06-01-2023 14:52:34.170643,"(8.5, 13.5, 13.078947368421053)","(6.5, 8.6, 8.127777777777778)","(19.0, 34.0, 32.5)","(7.0, 10.5, 9.578378378378378)","(1.28, 1.52, 1.513953488372093)","(71.0, 99998, 5139.5)"
06-01-2023 14:52:35.221772,"(8.5, 13.5, 13.065217391304348)","(6.5, 8.6, 8.127777777777778)","(19.0, 34.0, 32.17391304347826)","(7.0, 10.5, 9.90294117647059)","(1.28, 1.52, 1.513953488372093)","(71.0, 99998, 345.0)"
