,Solitary One,Rosas Routine,Chase Me Chopper,My Mates Barney,Thriller Strike,Heslea,Flying Caliente,Rev Up Rusty
14-12-2022 19:05:52.552539,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 21.5)","(9.0, 26.0, 19.75)","(21.0, 90.0, 83.11111111111111)","(6.0, 12.0, 11.826666666666666)","(3.8, 5.6, 5.2)","(7.0, 9.2, 8.5)","(31.0, 160.0, 100.92307692307693)"
14-12-2022 19:05:53.712585,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 21.5)","(9.0, 26.0, 19.75)","(21.0, 90.0, 60.57142857142857)","(6.0, 12.0, 11.826666666666666)","(3.8, 5.6, 5.2)","(7.0, 9.2, 8.5)","(31.0, 160.0, 126.5)"
14-12-2022 19:05:54.895935,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 25.0, 16.375)","(21.0, 85.0, 74.22222222222223)","(6.0, 12.0, 11.826666666666666)","(3.8, 5.6, 5.2)","(7.0, 9.2, 8.5)","(31.0, 140.0, 126.5)"
14-12-2022 19:05:56.056523,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.22222222222223)","(6.0, 12.0, 11.826666666666666)","(3.8, 5.6, 5.2)","(7.0, 9.2, 8.5)","(31.0, 140.0, 126.5)"
14-12-2022 19:05:57.324674,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.22222222222223)","(6.0, 12.0, 11.826666666666666)","(3.8, 5.6, 5.2)","(7.0, 9.2, 8.5)","(31.0, 140.0, 126.5)"
14-12-2022 19:05:58.561042,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.826666666666666)","(3.8, 5.6, 5.2)","(7.0, 9.2, 8.5)","(31.0, 140.0, 126.5)"
14-12-2022 19:05:59.877440,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.826666666666666)","(3.8, 5.6, 5.2)","(7.0, 9.2, 8.5)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:01.089471,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.826666666666666)","(3.8, 5.6, 5.2)","(7.0, 9.2, 8.35)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:02.246249,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.711111111111112)","(3.8, 5.6, 5.2)","(7.0, 10.0, 8.35)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:03.355089,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.711111111111112)","(3.8, 5.6, 5.2)","(7.0, 10.0, 8.35)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:04.542129,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.711111111111112)","(3.8, 5.6, 5.2)","(7.0, 10.0, 8.35)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:05.826980,"(2.05, 2.24, 2.186666666666667)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.711111111111112)","(3.8, 5.6, 5.2)","(7.0, 10.0, 8.7)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:07.074600,"(2.05, 2.22, 2.184)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.711111111111112)","(3.8, 5.6, 5.2)","(7.0, 9.6, 8.7)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:08.209252,"(2.05, 2.22, 2.184)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.711111111111112)","(3.8, 5.6, 5.2)","(7.0, 9.6, 8.7)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:09.409778,"(2.05, 2.22, 2.184)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.711111111111112)","(3.8, 5.6, 5.2)","(7.0, 9.6, 8.7)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:10.637088,"(2.05, 2.22, 2.1750000000000003)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.781818181818181)","(3.8, 5.6, 5.2)","(7.0, 9.6, 8.7)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:11.850880,"(2.05, 2.22, 2.1750000000000003)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.781818181818181)","(3.8, 5.6, 5.2)","(7.0, 9.6, 8.7)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:13.035741,"(2.05, 2.22, 2.1750000000000003)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.781818181818181)","(3.7, 5.6, 5.2)","(7.0, 9.6, 8.7)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:14.247571,"(2.05, 2.22, 2.184)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.781818181818181)","(3.7, 5.6, 5.2)","(7.0, 9.6, 8.057142857142857)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:15.406697,"(2.05, 2.22, 2.184)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.781818181818181)","(3.7, 5.6, 5.2)","(7.0, 9.6, 7.95)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:16.565693,"(2.05, 2.22, 2.184)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.781818181818181)","(3.7, 5.6, 5.2)","(7.0, 9.6, 7.95)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:17.703520,"(2.05, 2.22, 2.184)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.781818181818181)","(3.7, 5.6, 5.2)","(7.0, 9.6, 7.95)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:18.897977,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.2)","(7.0, 9.6, 7.95)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:19.985725,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.2)","(7.0, 9.6, 7.95)","(31.0, 140.0, 126.5)"
14-12-2022 19:06:21.096242,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.2)","(7.0, 9.6, 7.95)","(31.0, 140.0, 83.33333333333333)"
14-12-2022 19:06:22.284080,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 7.95)","(31.0, 120.0, 84.88888888888889)"
14-12-2022 19:06:23.523190,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 7.95)","(31.0, 100.0, 82.75)"
14-12-2022 19:06:24.708322,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 7.95)","(31.0, 90.0, 74.0)"
14-12-2022 19:06:25.739051,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 7.95)","(31.0, 80.0, 60.0)"
14-12-2022 19:06:26.879937,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 7.95)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:28.095675,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.52)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 8.057142857142857)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:29.335431,"(2.05, 2.24, 2.186666666666667)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.8)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 8.057142857142857)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:30.581158,"(2.05, 2.22, 2.184)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.8)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 8.057142857142857)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:31.698657,"(2.05, 2.22, 2.184)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.8)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 8.057142857142857)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:32.773173,"(2.05, 2.22, 2.184)","(14.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 12.0, 11.8)","(3.7, 5.6, 5.133333333333334)","(7.0, 9.6, 8.057142857142857)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:33.936278,"(2.05, 2.2, 2.1672727272727275)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 13.0, 12.727272727272727)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.6, 8.057142857142857)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:35.165957,"(2.05, 2.2, 2.1672727272727275)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.636363636363637)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.6, 8.057142857142857)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:36.412637,"(2.05, 2.2, 2.1672727272727275)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.6, 8.5)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:37.546664,"(2.05, 2.2, 2.1672727272727275)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:38.659331,"(2.05, 2.2, 2.1672727272727275)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:39.765689,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:40.930963,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:42.168591,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 22.625)","(21.0, 80.0, 74.22222222222223)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:43.317923,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 57.84615384615385)"
14-12-2022 19:06:44.488405,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 19.0)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.066666666666666)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:45.612826,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 19.0)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.4, 8.066666666666666)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:46.783807,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 19.0)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.5625)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:47.944149,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 19.0)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.7)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:49.082151,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 19.0)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.7)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.2, 8.5)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:50.197652,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 19.0)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.7)","(3.8, 5.6, 5.133333333333334)","(7.0, 10.0, 8.044444444444444)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:51.320046,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 19.0)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.7)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.4)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:52.604514,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 19.0)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.7)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.4)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:53.908781,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.7)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.9714285714285715)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:55.118922,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.909090909090909)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:56.283167,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.909090909090909)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:57.478037,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.909090909090909)","(31.0, 80.0, 58.0)"
14-12-2022 19:06:58.774588,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.909090909090909)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:00.142226,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 16.857142857142858)","(9.0, 24.0, 18.75)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.909090909090909)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:01.503873,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 22.0)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.909090909090909)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:02.789984,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 21.53846153846154)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.909090909090909)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:04.261032,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 21.53846153846154)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 7.909090909090909)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:05.669544,"(2.05, 2.22, 2.1763636363636367)","(15.0, 28.0, 21.53846153846154)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:06.957593,"(2.05, 2.24, 2.1784615384615384)","(15.0, 28.0, 21.53846153846154)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:08.242617,"(2.05, 2.24, 2.1784615384615384)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:09.500545,"(2.05, 2.24, 2.195555555555556)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:10.794634,"(2.05, 2.24, 2.195555555555556)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:12.032770,"(2.05, 2.24, 2.195555555555556)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 58.0)"
14-12-2022 19:07:13.171519,"(2.05, 2.24, 2.195555555555556)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 61.14285714285714)"
14-12-2022 19:07:14.428464,"(2.05, 2.24, 2.195555555555556)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 61.14285714285714)"
14-12-2022 19:07:15.577265,"(2.05, 2.24, 2.195555555555556)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 61.14285714285714)"
14-12-2022 19:07:16.812149,"(2.05, 2.24, 2.2114285714285717)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 61.14285714285714)"
14-12-2022 19:07:18.001039,"(2.05, 2.24, 2.2254545454545456)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 61.14285714285714)"
14-12-2022 19:07:19.279927,"(2.05, 2.24, 2.2254545454545456)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 22.9)","(21.0, 80.0, 74.80000000000001)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 61.14285714285714)"
14-12-2022 19:07:20.595452,"(2.05, 2.24, 2.2254545454545456)","(15.0, 26.0, 20.46153846153846)","(9.0, 24.0, 20.5)","(21.0, 80.0, 63.0)","(6.0, 14.0, 13.25)","(3.8, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 48.5)"
14-12-2022 19:07:21.791857,"(2.05, 2.24, 2.2254545454545456)","(14.0, 26.0, 18.333333333333332)","(10.0, 24.0, 20.5)","(21.0, 80.0, 63.0)","(7.0, 14.0, 13.25)","(3.9, 5.6, 5.133333333333334)","(7.0, 9.0, 8.0)","(31.0, 80.0, 48.5)"
14-12-2022 19:07:22.965099,"(2.05, 2.22, 2.202857142857143)","(14.0, 24.0, 17.666666666666668)","(10.0, 24.0, 22.25)","(21.0, 80.0, 73.75)","(7.0, 14.0, 13.25)","(3.9, 5.6, 5.133333333333334)","(7.0, 8.8, 7.8769230769230765)","(31.0, 80.0, 57.09090909090909)"
14-12-2022 19:07:24.045878,"(2.05, 2.22, 2.206153846153846)","(14.0, 24.0, 20.869565217391305)","(10.0, 23.0, 19.4375)","(21.0, 75.0, 62.099999999999994)","(7.0, 14.0, 12.125)","(3.9, 5.6, 5.288888888888889)","(7.0, 8.8, 7.855555555555555)","(31.0, 80.0, 52.0)"
14-12-2022 19:07:25.297527,"(2.05, 2.22, 2.206153846153846)","(14.0, 24.0, 20.869565217391305)","(10.0, 23.0, 21.227272727272727)","(21.0, 75.0, 65.25)","(7.0, 14.0, 12.0)","(3.9, 5.6, 5.288888888888889)","(7.0, 8.8, 7.855555555555555)","(31.0, 80.0, 63.529411764705884)"
14-12-2022 19:07:26.542008,"(2.05, 2.22, 2.206153846153846)","(14.0, 24.0, 20.8)","(10.0, 22.0, 19.6)","(21.0, 70.0, 65.25)","(7.0, 14.5, 12.866666666666667)","(3.9, 5.6, 5.356521739130435)","(7.0, 8.6, 8.0)","(31.0, 80.0, 63.529411764705884)"
14-12-2022 19:07:27.765847,"(2.05, 2.22, 2.206153846153846)","(14.0, 24.0, 20.666666666666668)","(10.0, 22.0, 17.178571428571427)","(21.0, 70.0, 66.4)","(7.0, 14.0, 13.642857142857142)","(3.9, 5.6, 5.356521739130435)","(7.0, 8.6, 8.0)","(31.0, 80.0, 63.529411764705884)"
14-12-2022 19:07:28.842581,"(2.05, 2.24, 2.224)","(14.0, 24.0, 18.0)","(10.0, 21.0, 19.916666666666664)","(21.0, 70.0, 66.4)","(7.0, 14.5, 13.642857142857142)","(3.9, 5.6, 5.356521739130435)","(7.0, 8.6, 7.9)","(31.0, 80.0, 63.529411764705884)"
14-12-2022 19:07:29.989589,"(2.05, 2.24, 2.224)","(14.0, 24.0, 18.0)","(10.0, 21.0, 19.916666666666664)","(21.0, 70.0, 66.22222222222223)","(7.0, 14.5, 14.0)","(3.9, 5.6, 5.155555555555555)","(7.0, 8.6, 7.9)","(31.0, 80.0, 63.529411764705884)"
14-12-2022 19:07:31.242780,"(2.05, 2.24, 2.224)","(14.0, 24.0, 20.0)","(10.0, 21.0, 19.916666666666664)","(21.0, 70.0, 66.22222222222223)","(7.0, 14.5, 14.0)","(3.9, 5.6, 5.155555555555555)","(7.0, 8.6, 7.9)","(31.0, 80.0, 63.529411764705884)"
14-12-2022 19:07:32.452639,"(2.05, 2.24, 2.224)","(14.0, 24.0, 18.0)","(10.0, 21.0, 19.916666666666664)","(21.0, 70.0, 66.22222222222223)","(7.0, 14.5, 14.0)","(3.9, 5.6, 5.155555555555555)","(7.0, 8.6, 7.9)","(31.0, 80.0, 63.529411764705884)"
