,Smug Doug,Jills A Star,Red Fog,Evelyn Dawn,Flying Jarrad,Coconut Santiago,Tonics Girl,Kraken Chino
15-12-2022 10:59:22.089951,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 33.333333333333336)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:23.226825,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 33.333333333333336)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:24.406768,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 33.333333333333336)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:25.569704,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 33.333333333333336)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:26.694371,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 33.333333333333336)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:27.834700,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 33.333333333333336)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:28.831338,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 33.333333333333336)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:29.864154,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 33.333333333333336)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:30.967477,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 60.0, 32.77777777777778)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:32.103850,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 55.0, 32.77777777777778)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:33.258930,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 55.0, 32.77777777777778)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:34.441259,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 55.0, 32.77777777777778)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:35.567997,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 55.0, 32.77777777777778)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:36.683375,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 55.0, 32.77777777777778)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:37.808807,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 55.0, 32.77777777777778)","(8.5, 19.0, 12.125)","(10.0, 27.0, 19.842105263157897)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:38.923743,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 55.0, 34.166666666666664)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:39.990422,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 55.0, 37.5)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:41.057287,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 75.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:42.101504,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:43.131955,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:44.167845,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:45.239123,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:46.285600,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:47.427384,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:48.531738,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:49.723319,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:50.881255,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:52.047755,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:53.155116,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:54.223175,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:55.245228,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:56.263766,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:57.399638,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:58.475531,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 10:59:59.589813,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:00.771657,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:01.933443,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:03.089803,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:04.320340,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:05.536506,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:06.708651,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:07.909048,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:09.082789,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:10.238565,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:11.374177,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:12.489331,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:13.644507,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:14.760082,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:15.839254,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:16.902789,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:17.971177,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:19.060949,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:20.238115,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:21.419585,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:22.576514,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:23.789887,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:24.967402,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:26.166972,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:27.451760,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:28.663544,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:29.924134,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:31.088631,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:32.252668,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:33.392723,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:34.544612,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 8.1)","(4.8, 8.4, 7.951515151515151)"
15-12-2022 11:00:35.659704,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:36.754783,"(4.6, 8.0, 7.526315789473684)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:37.773920,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:38.771401,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:39.775022,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:40.781302,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:41.854113,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:42.898930,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:43.929928,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:44.963188,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:46.014224,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:47.112071,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:48.182774,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:49.235696,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:50.282357,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
15-12-2022 11:00:51.294130,"(4.6, 8.0, 6.653846153846153)","(2.9, 4.2, 3.4126315789473685)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 16.052631578947366)","(10.0, 27.0, 21.6875)","(5.0, 9.4, 6.614285714285715)","(4.8, 8.4, 7.2)"
