,Aussie Summer,Sin Rap Miss,Wong Bias,Zipping Swazi,Rich Mans World,Mud Muffin
12-01-2023 17:48:46.790929,"(9.0, 21.0, 17.578947368421055)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 10.75)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 30.846153846153847)"
12-01-2023 17:48:47.849766,"(9.0, 21.0, 17.578947368421055)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:48.980677,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:50.049695,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:51.242638,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:52.461215,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:53.559406,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:54.679646,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:55.809085,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:57.063659,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:58.175914,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:48:59.413214,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:00.552012,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:02.006565,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:03.206686,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:04.600471,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:05.838837,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:06.992480,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:08.127175,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:09.281744,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:10.467214,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 38.25)"
12-01-2023 17:49:11.601280,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 42.0, 39.9375)"
12-01-2023 17:49:12.811393,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:13.947520,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:15.070184,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:16.212289,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:17.344995,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:18.385648,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:19.500038,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:20.666251,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:21.828290,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:23.002191,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:24.218002,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:25.296694,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:26.417421,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:27.636014,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:28.749541,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:29.874268,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:31.048290,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:32.152858,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:33.261047,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:34.458958,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:35.623443,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:36.708390,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:37.790935,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:38.901274,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:39.967771,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:41.132934,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:42.240760,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:43.360421,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:44.470455,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:45.523397,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:46.711930,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.804761904761904)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:47.860820,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 13.352380952380953)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:49.068856,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:50.353467,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:51.670687,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:53.094590,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:54.208613,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:55.280684,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 44.0, 39.9375)"
12-01-2023 17:49:56.321286,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 44.0, 36.5625)"
12-01-2023 17:49:57.423161,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 40.0, 36.5625)"
12-01-2023 17:49:58.552243,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 40.0, 36.5625)"
12-01-2023 17:49:59.692952,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 13.352380952380953)","(18.0, 40.0, 36.5625)"
12-01-2023 17:50:00.765277,"(9.0, 21.0, 20.0625)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.0, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:01.964102,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:03.275828,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:04.392787,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:05.581201,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:06.814963,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:07.957278,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:09.154878,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:10.329927,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:11.410165,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:12.483302,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:13.553317,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:14.588620,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:15.668497,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:16.740980,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:17.676371,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:18.807119,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:19.926535,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:20.984368,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:22.159631,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:23.304103,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:24.375077,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:25.480916,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:26.737773,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.25)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:27.797749,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:29.055417,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:30.114973,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:31.142733,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:32.282632,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:33.326860,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:34.397631,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:35.540224,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:36.615193,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.3, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:37.650374,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:38.731144,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:39.872449,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:40.876317,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:41.912198,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:42.865248,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:43.935337,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:45.014206,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:46.056206,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:47.068470,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.1996774193548387)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
12-01-2023 17:50:48.130922,"(9.0, 21.0, 16.785714285714285)","(3.1, 4.9, 3.214814814814815)","(6.5, 11.5, 11.32906976744186)","(2.05, 3.4, 2.3200000000000003)","(7.0, 14.5, 12.725)","(18.0, 40.0, 26.5625)"
