,Velocity Framed,Kilcoy Castle,Bermuda Sky,Far Out Lexi,Caledonia,Barking Bush
09-01-2023 17:43:03.703388,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.99)","(8.0, 14.0, 12.035714285714286)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.8307692307692305)"
09-01-2023 17:43:04.697362,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.99)","(8.0, 14.0, 12.035714285714286)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 7.0588235294117645)"
09-01-2023 17:43:05.669160,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.9)","(8.0, 14.0, 12.035714285714286)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 7.0588235294117645)"
09-01-2023 17:43:06.651039,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.9)","(8.0, 14.0, 12.035714285714286)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 7.02)"
09-01-2023 17:43:07.594502,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.966666666666667)","(8.0, 14.0, 12.035714285714286)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.9)"
09-01-2023 17:43:08.570415,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.966666666666667)","(8.0, 14.0, 12.035714285714286)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:09.476408,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.966666666666667)","(8.0, 14.0, 12.035714285714286)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:10.426469,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.966666666666667)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:11.358889,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.966666666666667)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:12.291441,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.966666666666667)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:13.260333,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.966666666666667)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:14.268871,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.7875)","(4.2, 5.2, 4.95)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:15.349464,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.966666666666667)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.690909090909091)"
09-01-2023 17:43:16.372899,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:17.353726,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:18.360105,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:19.456433,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:20.473113,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:21.534180,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.042105263157895)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:22.563464,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.3, 4.028125)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:23.665553,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:24.714257,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:25.798690,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:26.898077,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:27.914638,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:29.081595,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:30.110197,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:31.154416,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:32.144658,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 4.953846153846154)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.028125)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:33.259907,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.2, 5.072727272727272)","(8.0, 14.0, 12.25)","(3.4, 4.2, 4.0125)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:34.235176,"(5.0, 9.0, 8.10909090909091)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.4, 5.390697674418605)","(8.0, 14.0, 12.25)","(3.4, 4.2, 3.9702702702702704)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:35.222960,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.4, 5.396800000000001)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.949056603773585)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:36.131309,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.5, 5.425)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.949056603773585)","(5.0, 7.2, 6.690909090909091)"
09-01-2023 17:43:37.052718,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.776470588235294)","(4.2, 5.5, 5.425)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.947222222222222)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:38.013566,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.75625)","(4.2, 5.5, 5.490625)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.947222222222222)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:38.959823,"(5.0, 9.0, 8.3)","(4.6, 5.1, 4.75625)","(4.2, 5.5, 5.490625)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.9316326530612242)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:39.947436,"(5.0, 9.0, 8.10909090909091)","(4.6, 5.1, 4.75625)","(4.2, 5.5, 5.490625)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.9316326530612242)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:40.861310,"(5.0, 9.0, 8.10909090909091)","(4.6, 5.1, 4.75625)","(4.2, 5.5, 5.490625)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.9316326530612242)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:41.992342,"(5.0, 9.0, 8.10909090909091)","(4.6, 5.1, 4.75625)","(4.2, 5.5, 5.411111111111111)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.9316326530612242)","(5.0, 7.2, 6.966666666666667)"
09-01-2023 17:43:43.263998,"(5.0, 9.0, 8.533333333333333)","(4.6, 5.1, 4.75625)","(4.2, 5.5, 5.411111111111111)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.9206521739130435)","(5.0, 7.2, 6.640000000000001)"
09-01-2023 17:43:44.541838,"(5.0, 9.0, 8.142857142857142)","(4.6, 5.1, 4.75625)","(4.2, 5.5, 5.411111111111111)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.9316326530612242)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:45.652000,"(5.0, 9.0, 8.76)","(4.6, 5.1, 4.75625)","(4.2, 5.5, 5.411111111111111)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.9316326530612242)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:46.561903,"(5.0, 9.0, 8.333333333333334)","(4.6, 5.1, 4.747058823529412)","(4.2, 5.5, 5.411111111111111)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8884615384615384)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:47.726482,"(5.0, 9.0, 8.333333333333334)","(4.6, 5.0, 4.766666666666667)","(4.2, 5.5, 5.566666666666666)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8884615384615384)","(5.0, 7.2, 6.85)"
09-01-2023 17:43:48.869447,"(5.0, 9.0, 8.714285714285714)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.566666666666666)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8884615384615384)","(5.0, 7.2, 6.814285714285714)"
09-01-2023 17:43:49.949393,"(5.0, 9.0, 8.5)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.566666666666666)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8884615384615384)","(5.0, 7.2, 6.75)"
09-01-2023 17:43:51.038563,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.566666666666666)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8884615384615384)","(5.0, 7.2, 6.666666666666667)"
09-01-2023 17:43:52.034191,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.566666666666666)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8884615384615384)","(5.0, 7.2, 6.666666666666667)"
09-01-2023 17:43:53.062425,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.566666666666666)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8875)","(5.0, 7.2, 6.666666666666667)"
09-01-2023 17:43:54.027012,"(5.0, 9.0, 8.818181818181818)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.566666666666666)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8875)","(5.0, 7.2, 6.666666666666667)"
09-01-2023 17:43:55.151210,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8875)","(5.0, 7.2, 6.666666666666667)"
09-01-2023 17:43:56.323422,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8875)","(5.0, 7.2, 6.666666666666667)"
09-01-2023 17:43:57.541585,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8875)","(5.0, 7.2, 6.8)"
09-01-2023 17:43:58.537403,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8875)","(5.0, 7.2, 6.8)"
09-01-2023 17:43:59.533303,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.8875)","(5.0, 7.2, 7.0)"
09-01-2023 17:44:00.608180,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.666666666666667)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.863888888888889)","(5.0, 7.2, 7.0)"
09-01-2023 17:44:01.696215,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.1, 3.895)","(5.0, 7.2, 7.0)"
09-01-2023 17:44:02.851387,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.0, 3.895)","(5.0, 7.2, 7.0)"
09-01-2023 17:44:04.043474,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.681818181818182)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.0, 3.895)","(5.0, 7.2, 7.0)"
09-01-2023 17:44:05.261936,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.617647058823529)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.0, 3.9238095238095236)","(5.0, 7.2, 7.25)"
09-01-2023 17:44:06.456432,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.617647058823529)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.0, 3.9238095238095236)","(5.0, 7.4, 7.25)"
09-01-2023 17:44:07.595737,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.617647058823529)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.0, 3.9238095238095236)","(5.0, 7.4, 7.25)"
09-01-2023 17:44:08.641705,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.617647058823529)","(4.2, 5.6, 5.583333333333333)","(8.0, 14.0, 12.25)","(3.4, 4.0, 3.9238095238095236)","(5.0, 7.4, 7.25)"
09-01-2023 17:44:09.677886,"(5.0, 9.0, 8.75)","(4.6, 5.0, 4.617647058823529)","(4.2, 5.6, 5.625)","(8.0, 14.0, 12.625)","(3.4, 4.0, 3.9238095238095236)","(5.0, 7.4, 7.25)"
09-01-2023 17:44:10.736933,"(5.0, 9.0, 8.0)","(4.6, 5.0, 4.666666666666667)","(4.2, 5.7, 5.625)","(8.0, 14.5, 13.5)","(3.4, 4.0, 3.9)","(5.0, 7.4, 7.25)"
09-01-2023 17:44:11.833100,"(5.0, 9.0, 8.533333333333333)","(4.6, 5.0, 4.666666666666667)","(4.2, 5.7, 5.625)","(8.0, 14.5, 13.5)","(3.4, 4.0, 3.9)","(5.0, 7.4, 7.342857142857143)"
09-01-2023 17:44:12.814268,"(5.0, 9.0, 8.475)","(4.6, 5.0, 4.666666666666667)","(4.2, 5.7, 5.625)","(8.0, 14.5, 13.5)","(3.4, 4.0, 3.9)","(5.0, 7.4, 7.342857142857143)"
09-01-2023 17:44:13.872339,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.666666666666667)","(4.2, 5.7, 5.625)","(8.0, 14.5, 13.5)","(3.4, 4.0, 3.9)","(5.0, 7.4, 7.342857142857143)"
09-01-2023 17:44:14.878504,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.666666666666667)","(4.2, 5.7, 5.625)","(8.0, 14.5, 13.5)","(3.4, 4.0, 3.9)","(5.0, 7.4, 7.342857142857143)"
09-01-2023 17:44:15.978664,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.633333333333334)","(4.2, 5.7, 5.65)","(8.0, 14.5, 13.5)","(3.4, 4.0, 3.9)","(5.0, 7.4, 7.342857142857143)"
09-01-2023 17:44:17.126652,"(5.0, 9.0, 8.475)","(4.6, 5.0, 4.633333333333334)","(4.2, 5.7, 5.65)","(8.0, 14.5, 13.5)","(3.4, 4.0, 3.9)","(5.0, 7.4, 7.342857142857143)"
09-01-2023 17:44:18.254638,"(5.0, 9.0, 8.475)","(4.6, 5.0, 4.633333333333334)","(4.2, 5.7, 5.622222222222222)","(8.0, 14.5, 15.357142857142858)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:19.303551,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.622222222222222)","(8.0, 16.0, 13.0)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:20.302695,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.622222222222222)","(8.0, 16.5, 13.318181818181818)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:21.290439,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.622222222222222)","(8.0, 16.5, 14.166666666666666)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:22.398534,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.622222222222222)","(8.0, 14.5, 14.071428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:23.438022,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.55)","(8.0, 14.5, 12.75)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:24.377829,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.75)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:25.396110,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.75)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:26.639656,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.75)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:27.708993,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:28.766501,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:29.810783,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:30.830387,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:31.868408,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:32.864969,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:33.841348,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:34.887646,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:35.944959,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:37.106512,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:38.210573,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:39.386111,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:40.470701,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:41.615142,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.6625)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:42.687479,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.7, 5.779999999999999)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.896)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:43.755153,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.8, 5.779999999999999)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.896)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:44.882335,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.607142857142857)","(4.2, 5.8, 5.783333333333333)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.896)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:46.011966,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.607142857142857)","(4.2, 5.8, 5.783333333333333)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.896)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:47.088770,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.607142857142857)","(4.2, 5.8, 5.783333333333333)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.896)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:48.341721,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.607142857142857)","(4.2, 5.8, 5.783333333333333)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.896)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:49.556088,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.607142857142857)","(4.2, 5.8, 5.783333333333333)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.896)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:51.079082,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.607142857142857)","(4.2, 5.8, 5.783333333333333)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:52.167925,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.607142857142857)","(4.2, 5.8, 5.783333333333333)","(8.0, 14.0, 12.571428571428571)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:53.396029,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.8, 5.6)","(8.0, 14.0, 12.833333333333334)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:54.420543,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.8, 5.6571428571428575)","(8.0, 13.5, 12.833333333333334)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:55.535222,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.8, 5.6571428571428575)","(8.0, 13.5, 12.833333333333334)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:56.566622,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.8, 5.6571428571428575)","(8.0, 13.5, 12.833333333333334)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:57.695991,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.8, 5.5777777777777775)","(8.0, 13.5, 12.833333333333334)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:58.712221,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.8, 5.5777777777777775)","(8.0, 13.5, 12.833333333333334)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
09-01-2023 17:44:59.758756,"(5.0, 9.0, 8.3)","(4.6, 5.0, 4.65)","(4.2, 5.8, 5.5777777777777775)","(8.0, 13.5, 12.833333333333334)","(3.4, 4.0, 3.9043478260869566)","(5.0, 7.4, 7.16)"
