,Mollidor,Hear The Call Nz,Harry Croft,My Ultimate Heston,Chasin Dreamz,Downtown Lucca,Awayovernight Nz,Jaydes Terror,Rocco Variety
08-12-2022 14:55:31.236555,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 24.375)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:32.706193,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 24.375)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:34.153905,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 24.375)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:35.657947,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 24.375)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:37.048420,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 24.375)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:38.266242,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 24.375)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:39.673457,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:41.105982,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:42.628550,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:44.155810,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:45.648232,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:47.090012,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:48.483171,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:49.931506,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:51.313943,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:52.722457,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 34.5)","(14.0, 26.0, 21.666666666666664)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 40.66666666666667)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:54.144547,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:55.510993,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:56.879344,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:58.283656,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:55:59.696038,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:01.027050,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:02.400846,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:03.734019,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:05.026424,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:06.284294,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:07.621763,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:08.924452,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:10.213237,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:11.620160,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:13.039707,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:14.584636,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:16.163426,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:17.611048,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:19.085475,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:20.554229,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:21.998417,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:23.364294,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:24.629659,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:26.083984,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:27.448821,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:28.886428,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 20.4)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 35.5)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:30.379618,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:31.939919,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:33.353938,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:34.803808,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:36.224124,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:37.650463,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:39.123387,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:40.610076,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:42.090095,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:43.504460,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:44.873837,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:46.298051,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:47.742966,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:49.125802,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:50.572163,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:52.016272,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:53.460626,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:54.917508,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:56.357101,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:57.877755,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:56:59.321910,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:00.792988,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:02.228848,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:03.971192,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:05.596832,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:07.246300,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.75)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:08.793388,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:10.394936,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:11.933834,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:13.465474,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:15.050147,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:16.516356,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:18.019623,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:19.512049,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:20.992266,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:22.525432,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:24.060217,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:25.840191,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
08-12-2022 14:57:27.506247,"(19.0, 36.0, 24.0)","(1.85, 99999, 99990)","(21.0, 42.0, 27.0)","(14.0, 26.0, 23.833333333333332)","(17.0, 29.0, 22.0)","(8.5, 15.5, 11.166666666666666)","(3.0, 99999, 99990)","(26.0, 50.0, 45.333333333333336)","(16.0, 30.0, 19.333333333333332)"
