,Yuna Bale,Bruisin Bull,Silver Lad,Tiger Worm,Whiskey Roll,Muddle Puddle,Bye Bye Blues,Nitro Britt
09-01-2023 18:39:51.543939,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.766666666666667)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 11.5)","(3.4, 5.5, 4.344444444444445)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:39:52.732477,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.766666666666667)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 11.5)","(3.4, 5.5, 4.344444444444445)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:39:54.191253,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.766666666666667)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 11.5)","(3.4, 5.5, 4.3)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:39:55.675549,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.663636363636364)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 11.5)","(3.4, 4.9, 4.3)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:39:57.072078,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.663636363636364)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 11.5)","(3.4, 4.9, 4.3)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:39:58.414409,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.663636363636364)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 11.5)","(3.4, 4.9, 4.3)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:39:59.902064,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.663636363636364)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 11.5)","(3.4, 4.9, 4.3)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:01.229040,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.663636363636364)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 11.5)","(3.4, 4.9, 4.3)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:02.439111,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.663636363636364)","(4.8, 10.0, 8.433333333333334)","(7.5, 15.5, 9.18888888888889)","(3.4, 4.9, 4.3)","(11.0, 21.0, 19.2)","(4.8, 5.5, 4.6000000000000005)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:03.665002,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.663636363636364)","(4.8, 10.0, 9.08)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.085714285714286)","(11.0, 21.0, 19.2)","(4.8, 5.4, 4.6000000000000005)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:04.876518,"(12.0, 26.0, 19.75)","(9.0, 13.5, 10.211111111111112)","(4.8, 10.0, 9.08)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.492857142857143)","(11.0, 21.0, 19.2)","(4.8, 5.4, 4.6000000000000005)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:06.156077,"(12.0, 26.0, 19.75)","(9.0, 13.0, 10.700000000000001)","(4.8, 10.0, 9.08)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.366666666666666)","(11.0, 21.0, 19.2)","(4.8, 5.4, 4.6000000000000005)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:07.461936,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.08)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.366666666666666)","(11.0, 21.0, 19.2)","(4.8, 5.4, 4.6000000000000005)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:08.744755,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 8.9)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.665217391304348)","(11.0, 21.0, 19.2)","(4.8, 5.4, 4.6000000000000005)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:10.016823,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 8.9)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.665217391304348)","(11.0, 21.0, 19.2)","(4.8, 5.4, 4.6000000000000005)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:11.255814,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.5)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 19.2)","(4.8, 5.4, 4.6000000000000005)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:12.555218,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.25)","(11.0, 21.0, 16.0)","(4.8, 5.4, 4.62)","(5.0, 8.0, 7.483333333333333)"
09-01-2023 18:40:13.831401,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.25)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.0, 7.6499999999999995)"
09-01-2023 18:40:15.214789,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.25)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:16.621258,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.25)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:17.875135,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.25)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:19.200188,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:20.590893,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:21.920419,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:23.171453,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:24.373891,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:25.640338,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:26.793251,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.700000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:28.168692,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.100000000000001)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:29.571951,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:30.872464,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:32.039958,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:33.241564,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.25)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:34.577396,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.25)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:35.953808,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.25)","(11.0, 21.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:37.296113,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.25)","(11.0, 21.0, 13.181818181818182)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:38.617075,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 5.0, 4.185714285714285)","(11.0, 20.0, 16.75)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:39.704519,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.7, 4.185714285714285)","(11.0, 21.0, 13.416666666666666)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:40.730571,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.7, 4.185714285714285)","(11.0, 18.0, 13.416666666666666)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:41.834945,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.7, 4.185714285714285)","(11.0, 18.0, 13.416666666666666)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:42.975376,"(12.0, 26.0, 19.75)","(9.0, 12.5, 10.838461538461539)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.7, 4.214285714285714)","(11.0, 18.0, 13.857142857142858)","(4.8, 5.5, 4.62)","(5.0, 8.2, 7.6499999999999995)"
09-01-2023 18:40:44.290647,"(12.0, 26.0, 19.75)","(9.0, 19.0, 13.633333333333333)","(4.8, 10.0, 9.676923076923078)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 5.147058823529411)","(5.0, 8.2, 9.15)"
09-01-2023 18:40:45.434760,"(12.0, 26.0, 21.833333333333336)","(9.0, 18.0, 14.0)","(4.8, 10.0, 9.51)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.6, 5.147058823529411)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:46.715423,"(12.0, 27.0, 20.25)","(9.0, 17.0, 14.666666666666668)","(4.8, 10.0, 9.54)","(7.5, 15.5, 9.82)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.6, 5.147058823529411)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:47.890274,"(12.0, 27.0, 20.25)","(9.0, 17.0, 14.666666666666668)","(4.8, 10.0, 9.08)","(7.5, 15.5, 9.544444444444444)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.6, 5.147058823529411)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:49.146558,"(12.0, 27.0, 20.25)","(9.0, 17.0, 14.666666666666668)","(4.8, 10.0, 9.14)","(7.5, 15.5, 10.040000000000001)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.6, 5.269230769230769)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:50.305247,"(12.0, 27.0, 20.25)","(9.0, 17.0, 14.666666666666668)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.040000000000001)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 5.269230769230769)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:51.475136,"(12.0, 27.0, 20.25)","(9.0, 17.0, 16.263157894736842)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.040000000000001)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:52.531314,"(12.0, 27.0, 20.25)","(9.0, 16.0, 12.7)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:53.801891,"(12.0, 27.0, 20.25)","(9.0, 15.5, 13.833333333333334)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:54.924977,"(12.0, 27.0, 20.25)","(9.0, 16.5, 14.3)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:56.046299,"(12.0, 27.0, 20.25)","(9.0, 16.0, 14.0)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:57.383437,"(12.0, 27.0, 20.25)","(9.0, 16.0, 14.0)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:58.539680,"(12.0, 27.0, 20.25)","(9.0, 16.0, 14.0)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:40:59.953388,"(12.0, 27.0, 20.25)","(9.0, 16.0, 14.0)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.857142857142858)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:01.182504,"(12.0, 27.0, 20.25)","(9.0, 16.0, 14.0)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:02.375920,"(12.0, 27.0, 20.25)","(9.0, 16.0, 14.0)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:03.563991,"(12.0, 27.0, 20.25)","(9.0, 16.0, 14.0)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:04.756532,"(12.0, 27.0, 20.25)","(9.0, 16.0, 14.0)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:05.936526,"(12.0, 27.0, 20.25)","(9.0, 16.0, 12.923076923076923)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:07.026312,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:08.166369,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:09.324909,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:10.466315,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:11.632017,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:12.853747,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.14)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:13.999185,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 8.925)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 9.15)"
09-01-2023 18:41:15.086922,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 8.975)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.214285714285714)","(11.0, 22.0, 13.23076923076923)","(4.8, 5.5, 4.824999999999999)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:16.239300,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.646153846153846)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.463636363636364)","(11.0, 22.0, 14.375)","(4.8, 5.5, 4.96)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:17.339378,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.646153846153846)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.463636363636364)","(11.0, 20.0, 13.916666666666666)","(4.8, 5.5, 5.183333333333334)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:18.407057,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.357142857142858)","(7.5, 15.0, 10.866666666666667)","(3.4, 4.9, 4.708)","(11.0, 21.0, 13.916666666666666)","(4.8, 5.3, 5.1)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:19.558594,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 8.9)","(7.5, 15.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 21.0, 13.916666666666666)","(4.8, 5.2, 4.654545454545454)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:20.666084,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 8.9)","(7.5, 16.0, 11.48)","(3.4, 4.9, 4.708)","(11.0, 21.0, 12.92)","(4.8, 5.1, 4.575)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:21.775690,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.522222222222222)","(7.5, 15.5, 11.48)","(3.4, 4.9, 4.708)","(11.0, 23.0, 12.92)","(4.8, 5.1, 4.654545454545454)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:22.856710,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.522222222222222)","(7.5, 15.5, 11.48)","(3.4, 4.9, 4.708)","(11.0, 23.0, 12.952380952380953)","(4.8, 5.1, 4.88)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:23.971028,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.4875)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 22.0, 15.0)","(4.8, 5.0, 4.72)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:25.100829,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.525)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 20.0, 12.741379310344827)","(4.8, 4.8, 4.72)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:26.211357,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.1)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 19.5, 12.741379310344827)","(4.8, 4.8, 4.72)","(5.0, 10.0, 8.75)"
09-01-2023 18:41:27.357828,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.684615384615384)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 19.5, 12.741379310344827)","(4.8, 4.8, 4.769230769230769)","(5.0, 10.0, 8.0)"
09-01-2023 18:41:28.419623,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.0)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 19.5, 12.741379310344827)","(4.8, 4.8, 4.778947368421052)","(5.0, 10.0, 8.0)"
09-01-2023 18:41:29.441962,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 9.525)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 19.5, 12.741379310344827)","(4.8, 5.0, 4.778947368421052)","(5.0, 10.0, 8.0)"
09-01-2023 18:41:30.487761,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 10.0, 7.230769230769231)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 19.5, 12.741379310344827)","(4.8, 5.0, 4.778947368421052)","(5.0, 10.0, 8.0)"
09-01-2023 18:41:31.513476,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 9.8, 8.955555555555556)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 19.5, 12.741379310344827)","(4.8, 5.0, 4.778947368421052)","(5.0, 10.0, 8.0)"
09-01-2023 18:41:32.582497,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 9.8, 9.08)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 19.5, 12.741379310344827)","(4.8, 5.0, 4.778947368421052)","(5.0, 10.0, 6.8)"
09-01-2023 18:41:33.646494,"(12.0, 27.0, 20.25)","(9.0, 15.5, 12.73076923076923)","(4.8, 9.8, 8.666666666666668)","(7.5, 16.0, 11.200000000000001)","(3.4, 4.9, 4.708)","(11.0, 19.5, 12.741379310344827)","(4.8, 5.0, 4.778947368421052)","(5.0, 10.0, 6.8)"
