,Cyber Crime,Minor Ash,Curly Fries,Hosey Sidekick,Hang A Boot,Call Me Kiah,Mepunga Reject,Jagger Bale
07-12-2022 19:12:25.047597,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7729729729729735)","(17.0, 19.5, 18.75)","(8.5, 22.0, 21.676470588235293)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:26.320953,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.631578947368421)","(17.0, 19.5, 18.75)","(8.5, 22.0, 21.676470588235293)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:27.564690,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.631578947368421)","(17.0, 19.5, 18.75)","(8.5, 22.0, 21.676470588235293)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:28.837496,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.631578947368421)","(17.0, 19.5, 18.75)","(8.5, 22.0, 21.676470588235293)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:29.957314,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.631578947368421)","(17.0, 19.5, 18.75)","(8.5, 22.0, 21.676470588235293)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:31.287044,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7729729729729735)","(17.0, 19.5, 18.75)","(8.5, 22.0, 20.5)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:32.638426,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7729729729729735)","(17.0, 19.5, 18.75)","(8.5, 22.0, 20.5)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:33.987845,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7729729729729735)","(17.0, 19.5, 18.75)","(8.5, 22.0, 21.676470588235293)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:35.299829,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.631578947368421)","(17.0, 19.5, 18.75)","(8.5, 22.0, 21.676470588235293)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:36.586942,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7729729729729735)","(17.0, 19.5, 18.75)","(8.5, 22.0, 20.5)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:37.939224,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7729729729729735)","(17.0, 19.5, 18.75)","(8.5, 22.0, 20.5)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:39.263286,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.722222222222222)","(17.0, 19.5, 18.75)","(8.5, 22.0, 21.676470588235293)","(4.2, 5.5, 4.841176470588235)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:40.587099,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 5.9, 5.722222222222222)","(17.0, 19.5, 18.75)","(8.5, 22.0, 19.928571428571427)","(4.2, 5.5, 4.8538461538461535)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:41.822235,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 5.9, 5.825925925925926)","(17.0, 19.5, 18.75)","(8.5, 21.0, 19.38)","(4.2, 5.5, 4.8538461538461535)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:43.254664,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 5.9, 5.672727272727273)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.5, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:44.551043,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:45.969018,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:47.251628,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.875862068965517)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:48.526018,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.875862068965517)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:49.856456,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:51.077624,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:52.408687,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:53.709790,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.875862068965517)","(17.0, 19.5, 18.25)","(8.5, 21.0, 20.1)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:55.011615,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 21.0, 21.13157894736842)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:56.366756,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 22.0, 21.13157894736842)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:57.494414,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 22.0, 21.13157894736842)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:12:58.881655,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.875862068965517)","(17.0, 19.5, 18.25)","(8.5, 22.0, 21.13157894736842)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:13:00.302869,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.875862068965517)","(17.0, 19.5, 18.25)","(8.5, 22.0, 21.13157894736842)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:13:01.672158,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.25)","(8.5, 22.0, 21.13157894736842)","(4.2, 5.3, 5.05)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.4)"
07-12-2022 19:13:03.043541,"(14.0, 25.0, 19.428571428571427)","(2.05, 2.5, 2.48)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.75)","(8.5, 22.0, 18.184210526315788)","(4.2, 5.3, 5.114285714285715)","(18.0, 29.0, 23.0)","(26.0, 70.0, 61.5)"
07-12-2022 19:13:04.445865,"(14.0, 24.0, 19.416666666666668)","(2.05, 2.5, 2.4623529411764706)","(4.2, 6.0, 5.8125)","(17.0, 19.5, 18.0)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.4, 5.114285714285715)","(18.0, 29.0, 24.57894736842105)","(26.0, 70.0, 61.5)"
07-12-2022 19:13:05.757907,"(14.0, 24.0, 22.166666666666668)","(2.05, 2.5, 2.4326315789473685)","(4.2, 6.0, 5.894117647058824)","(17.0, 19.5, 18.0)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.4, 5.114285714285715)","(18.0, 29.0, 24.57894736842105)","(26.0, 70.0, 64.33333333333334)"
07-12-2022 19:13:07.097400,"(14.0, 22.0, 20.833333333333332)","(2.05, 2.5, 2.4326315789473685)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.75)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.4, 5.114285714285715)","(18.0, 29.0, 23.0)","(26.0, 70.0, 64.33333333333334)"
07-12-2022 19:13:08.386096,"(14.0, 22.0, 20.833333333333332)","(2.05, 2.5, 2.4326315789473685)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.75)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.4, 4.8545454545454545)","(18.0, 29.0, 23.0)","(26.0, 70.0, 64.33333333333334)"
07-12-2022 19:13:09.680411,"(14.0, 22.0, 20.833333333333332)","(2.05, 2.5, 2.4326315789473685)","(4.2, 6.0, 5.7272727272727275)","(17.0, 19.5, 18.0)","(8.5, 18.5, 21.38888888888889)","(4.2, 5.4, 5.05)","(18.0, 29.0, 24.57894736842105)","(26.0, 70.0, 64.33333333333334)"
07-12-2022 19:13:11.108871,"(14.0, 22.0, 19.375)","(2.05, 2.5, 2.4326315789473685)","(4.2, 6.0, 5.875862068965517)","(17.0, 19.5, 18.0)","(8.5, 22.0, 18.184210526315788)","(4.2, 5.3, 5.05)","(18.0, 29.0, 24.57894736842105)","(26.0, 70.0, 55.77777777777778)"
07-12-2022 19:13:12.861397,"(14.0, 22.0, 19.375)","(2.05, 2.5, 2.4326315789473685)","(4.2, 6.0, 5.92)","(17.0, 19.5, 18.0)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.3, 5.1125)","(18.0, 29.0, 24.57894736842105)","(26.0, 70.0, 62.0)"
07-12-2022 19:13:14.252926,"(14.0, 22.0, 19.375)","(2.05, 2.5, 2.4326315789473685)","(4.2, 6.0, 5.92)","(17.0, 19.5, 18.0)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.3, 5.18)","(18.0, 29.0, 23.0)","(26.0, 70.0, 62.5)"
07-12-2022 19:13:15.908160,"(14.0, 22.0, 19.375)","(2.05, 2.5, 2.4326315789473685)","(4.2, 6.0, 5.875862068965517)","(17.0, 19.5, 18.0)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.3, 5.194736842105263)","(18.0, 29.0, 23.0)","(26.0, 70.0, 49.53846153846154)"
07-12-2022 19:13:17.423733,"(14.0, 22.0, 19.375)","(2.05, 2.5, 2.376)","(4.2, 6.0, 5.935714285714286)","(17.0, 19.5, 18.75)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.3, 5.194736842105263)","(18.0, 29.0, 23.0)","(26.0, 70.0, 53.53333333333333)"
07-12-2022 19:13:18.851079,"(14.0, 22.0, 19.083333333333332)","(2.05, 2.44, 2.3899999999999997)","(4.2, 6.0, 6.28888888888889)","(17.0, 19.5, 18.25)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 23.0)","(26.0, 70.0, 56.27777777777778)"
07-12-2022 19:13:20.288237,"(14.0, 22.0, 19.083333333333332)","(2.05, 2.42, 2.353333333333333)","(4.2, 6.4, 6.2594594594594595)","(17.0, 19.5, 18.52777777777778)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.3, 5.154545454545454)","(18.0, 29.0, 22.77777777777778)","(26.0, 70.0, 55.05)"
07-12-2022 19:13:21.865983,"(14.0, 22.0, 19.083333333333332)","(2.05, 2.42, 2.347272727272727)","(4.2, 6.6, 6.3307692307692305)","(17.0, 19.5, 18.52777777777778)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.2, 5.18)","(18.0, 29.0, 24.130434782608695)","(26.0, 70.0, 55.05)"
07-12-2022 19:13:23.277543,"(14.0, 22.0, 19.083333333333332)","(2.05, 2.42, 2.347272727272727)","(4.2, 6.6, 6.3)","(17.0, 19.5, 17.723684210526315)","(8.5, 18.5, 18.184210526315788)","(4.2, 5.3, 5.18)","(18.0, 29.0, 24.130434782608695)","(26.0, 70.0, 55.05)"
07-12-2022 19:13:24.624027,"(14.0, 22.0, 20.125)","(2.05, 2.42, 2.402222222222222)","(4.2, 6.6, 6.4799999999999995)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.10377358490566)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 26.395348837209305)","(26.0, 70.0, 55.05)"
07-12-2022 19:13:26.141615,"(14.0, 22.0, 20.125)","(2.05, 2.42, 2.4107692307692306)","(4.2, 6.6, 6.449999999999999)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 61.457142857142856)"
07-12-2022 19:13:27.424576,"(14.0, 22.0, 20.125)","(2.05, 2.42, 2.405)","(4.2, 6.6, 6.485714285714286)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 61.5774647887324)"
07-12-2022 19:13:28.823392,"(14.0, 22.0, 20.125)","(2.05, 2.42, 2.391764705882353)","(4.2, 6.6, 6.4222222222222225)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 5.06)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.626865671641795)"
07-12-2022 19:13:30.250825,"(14.0, 22.0, 20.125)","(2.05, 2.42, 2.405)","(4.2, 6.6, 6.4222222222222225)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 5.157142857142857)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.626865671641795)"
07-12-2022 19:13:31.467248,"(14.0, 22.0, 20.125)","(2.05, 2.42, 2.405)","(4.2, 6.6, 6.4222222222222225)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 5.157142857142857)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.626865671641795)"
07-12-2022 19:13:32.733157,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.42, 2.37)","(4.2, 6.6, 6.553846153846154)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.626865671641795)"
07-12-2022 19:13:34.251660,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.4, 2.3454545454545452)","(4.2, 6.6, 6.553846153846154)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 4.869230769230769)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.90909090909091)"
07-12-2022 19:13:35.543919,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.4, 2.3454545454545452)","(4.2, 6.6, 6.614285714285715)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 4.930769230769231)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 63.21739130434783)"
07-12-2022 19:13:36.910577,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.292)","(4.2, 7.0, 6.333333333333334)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 5.033333333333333)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 63.21739130434783)"
07-12-2022 19:13:38.341657,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.3276190476190473)","(4.2, 7.0, 6.705263157894737)","(17.0, 19.5, 17.572916666666668)","(8.5, 18.5, 17.180851063829788)","(4.2, 5.3, 5.157142857142857)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 63.21739130434783)"
07-12-2022 19:13:39.765760,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.313333333333333)","(4.4, 7.0, 6.766666666666667)","(16.0, 19.5, 17.572916666666668)","(9.0, 18.5, 17.180851063829788)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 63.21739130434783)"
07-12-2022 19:13:41.152273,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.313333333333333)","(4.4, 7.0, 6.705263157894737)","(16.0, 19.5, 17.572916666666668)","(9.0, 18.5, 17.180851063829788)","(4.2, 5.3, 5.14)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 63.21739130434783)"
07-12-2022 19:13:42.562943,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.313333333333333)","(4.4, 7.0, 6.705263157894737)","(16.0, 19.5, 17.572916666666668)","(9.0, 18.5, 17.180851063829788)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 63.21739130434783)"
07-12-2022 19:13:43.803202,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.313333333333333)","(4.4, 7.0, 6.855555555555555)","(16.0, 19.5, 17.572916666666668)","(9.0, 18.5, 17.180851063829788)","(4.2, 5.3, 5.157142857142857)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.16438356164383)"
07-12-2022 19:13:45.102486,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.313333333333333)","(4.4, 7.0, 6.855555555555555)","(16.0, 19.5, 17.941176470588236)","(9.0, 18.5, 17.46)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.16438356164383)"
07-12-2022 19:13:46.472457,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.313333333333333)","(4.4, 7.0, 6.855555555555555)","(16.0, 19.0, 17.272727272727273)","(9.0, 18.0, 17.185714285714287)","(4.2, 5.3, 5.17)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.16438356164383)"
07-12-2022 19:13:47.968004,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.313333333333333)","(4.4, 7.0, 6.91)","(16.0, 19.0, 17.272727272727273)","(9.0, 18.0, 17.185714285714287)","(4.2, 5.2, 4.95)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.16438356164383)"
07-12-2022 19:13:49.196805,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.313333333333333)","(4.4, 7.0, 6.82)","(16.0, 19.0, 17.272727272727273)","(9.0, 18.0, 17.185714285714287)","(4.2, 5.2, 4.95)","(18.0, 29.0, 26.925925925925924)","(26.0, 70.0, 62.16438356164383)"
07-12-2022 19:13:50.509787,"(14.0, 22.0, 21.347826086956523)","(2.05, 2.38, 2.31030303030303)","(4.4, 7.0, 6.82)","(16.0, 19.0, 17.157894736842106)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.2, 5.14)","(18.0, 29.0, 25.18181818181818)","(26.0, 70.0, 50.869565217391305)"
07-12-2022 19:13:51.806171,"(14.0, 22.0, 21.361702127659573)","(2.05, 2.38, 2.307027027027027)","(4.4, 7.0, 6.82)","(16.0, 19.0, 17.157894736842106)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 4.8999999999999995)","(18.0, 29.0, 26.0)","(26.0, 70.0, 56.25)"
07-12-2022 19:13:53.104967,"(14.0, 22.0, 21.361702127659573)","(2.05, 2.38, 2.307027027027027)","(4.4, 7.0, 6.4)","(16.0, 19.0, 18.333333333333332)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 4.8999999999999995)","(18.0, 29.0, 26.40740740740741)","(26.0, 70.0, 56.25)"
07-12-2022 19:13:54.360483,"(14.0, 22.0, 21.928571428571427)","(2.05, 2.38, 2.31030303030303)","(4.4, 7.0, 6.25)","(16.0, 19.0, 21.666666666666664)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 4.95)","(18.0, 29.0, 26.40740740740741)","(26.0, 70.0, 63.583333333333336)"
07-12-2022 19:13:55.786656,"(14.0, 22.0, 21.617021276595743)","(2.05, 2.38, 2.31030303030303)","(4.4, 7.0, 6.428571428571429)","(16.0, 22.0, 19.818181818181817)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.2, 5.14)","(18.0, 29.0, 27.333333333333332)","(26.0, 65.0, 57.02040816326531)"
07-12-2022 19:13:57.094846,"(14.0, 22.0, 21.81818181818182)","(2.05, 2.38, 2.31030303030303)","(4.4, 7.0, 6.428571428571429)","(16.0, 22.0, 19.818181818181817)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 5.157142857142857)","(18.0, 29.0, 27.333333333333332)","(26.0, 65.0, 56.15384615384615)"
07-12-2022 19:13:58.365266,"(14.0, 22.0, 21.81818181818182)","(2.05, 2.36, 2.313333333333333)","(4.4, 7.0, 6.666666666666667)","(16.0, 22.0, 17.846153846153847)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 27.333333333333332)","(26.0, 65.0, 58.63636363636364)"
07-12-2022 19:13:59.591574,"(14.0, 22.0, 21.81818181818182)","(2.05, 2.36, 2.3085714285714283)","(4.4, 7.0, 6.666666666666667)","(16.0, 22.0, 19.545454545454547)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 27.333333333333332)","(26.0, 65.0, 58.63636363636364)"
07-12-2022 19:14:00.960323,"(14.0, 22.0, 21.81818181818182)","(2.05, 2.36, 2.3085714285714283)","(4.4, 7.0, 6.666666666666667)","(16.0, 22.0, 19.75)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 5.033333333333333)","(18.0, 29.0, 27.333333333333332)","(26.0, 65.0, 59.0)"
07-12-2022 19:14:02.396060,"(14.0, 27.0, 25.0)","(2.05, 2.36, 2.3085714285714283)","(4.4, 7.0, 6.625)","(16.0, 22.0, 18.8)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 4.930769230769231)","(18.0, 29.0, 27.653846153846153)","(26.0, 65.0, 60.333333333333336)"
07-12-2022 19:14:03.923249,"(14.0, 32.0, 31.3125)","(2.05, 2.36, 2.312)","(4.4, 7.0, 6.625)","(16.0, 22.0, 19.0)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 4.930769230769231)","(18.0, 29.0, 27.653846153846153)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:05.304335,"(14.0, 30.0, 29.4375)","(2.05, 2.36, 2.3)","(4.6, 7.0, 6.516129032258064)","(16.0, 22.0, 19.958333333333332)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 5.175757575757576)","(18.0, 29.0, 27.653846153846153)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:06.643531,"(14.0, 27.0, 26.17241379310345)","(2.05, 2.36, 2.3)","(4.6, 7.0, 6.516129032258064)","(16.0, 22.0, 20.558823529411764)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.2, 5.0777777777777775)","(18.0, 29.0, 27.653846153846153)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:08.052663,"(14.0, 27.0, 24.09090909090909)","(2.05, 2.36, 2.3)","(4.6, 7.0, 6.516129032258064)","(16.0, 22.0, 20.558823529411764)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 5.0777777777777775)","(18.0, 29.0, 27.653846153846153)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:09.407544,"(14.0, 27.0, 25.0)","(2.05, 2.36, 2.3)","(4.6, 7.0, 6.516129032258064)","(16.0, 22.0, 19.958333333333332)","(9.0, 18.0, 17.423076923076923)","(4.2, 5.3, 4.957142857142857)","(18.0, 29.0, 27.958333333333332)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:10.670768,"(14.0, 27.0, 25.76923076923077)","(2.05, 2.36, 2.3)","(4.6, 7.0, 6.516129032258064)","(16.0, 22.0, 19.958333333333332)","(9.0, 18.0, 17.347826086956523)","(4.2, 5.3, 4.869230769230769)","(18.0, 29.0, 27.958333333333332)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:11.982345,"(14.0, 27.0, 25.76923076923077)","(2.05, 2.36, 2.3)","(4.6, 7.0, 6.516129032258064)","(16.0, 22.0, 19.958333333333332)","(9.0, 18.0, 17.347826086956523)","(4.2, 5.3, 4.95)","(18.0, 29.0, 27.958333333333332)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:13.271462,"(14.0, 27.0, 25.76923076923077)","(2.05, 2.36, 2.3)","(4.6, 7.0, 6.390243902439025)","(16.0, 22.0, 19.445945945945947)","(9.0, 18.0, 17.347826086956523)","(4.2, 5.2, 4.866666666666667)","(18.0, 29.0, 27.958333333333332)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:14.653380,"(14.0, 27.0, 26.21951219512195)","(2.05, 2.36, 2.333333333333333)","(4.6, 7.0, 6.390243902439025)","(16.0, 22.0, 19.24468085106383)","(9.0, 18.0, 16.823529411764707)","(4.2, 5.2, 4.405679513184585)","(18.0, 29.0, 28.264705882352942)","(26.0, 65.0, 61.61290322580645)"
07-12-2022 19:14:15.867270,"(14.0, 27.0, 26.21951219512195)","(2.05, 2.36, 2.3221052631578947)","(4.6, 7.0, 6.390243902439025)","(16.0, 22.0, 19.24468085106383)","(9.0, 18.0, 16.823529411764707)","(4.2, 4.6, 4.4021739130434785)","(18.0, 29.0, 27.5)","(26.0, 65.0, 62.71739130434783)"
