,Bare Knuckles,Scott Monster,Rainbows Gold,Tabasco Lad,Jolly Johnny,Gabriella Maree,Tinker Mike,Aston Cigar
10-01-2023 14:52:06.955021,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:08.137785,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:09.321771,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:10.407933,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:11.502563,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:12.601858,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:13.685487,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:14.775729,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:15.799697,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.64)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:16.935126,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.533333333333333)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:18.019837,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.533333333333333)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:19.111402,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.533333333333333)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:20.266887,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 12.866666666666667)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:21.458661,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 12.866666666666667)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:22.728793,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:23.908136,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:25.037403,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 12.866666666666667)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:26.212495,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 12.866666666666667)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:27.304767,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 12.866666666666667)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:28.452844,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:29.557568,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:30.794040,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:31.847488,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:32.972793,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:34.133670,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:35.301308,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:36.415551,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.719999999999999)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:37.508615,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 12.866666666666667)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 12.5, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:38.625182,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 31.944444444444443)","(8.0, 15.0, 13.577777777777778)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:39.724783,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.622222222222222)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:40.740912,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.622222222222222)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:41.805517,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.622222222222222)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:42.907351,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.622222222222222)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:44.028311,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.622222222222222)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:45.110400,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.622222222222222)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:46.180001,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.622222222222222)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:47.366303,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.622222222222222)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:48.508877,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 14.046153846153846)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:49.580757,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:50.620861,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:51.698894,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:52.834792,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:53.937117,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:55.049932,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:56.197514,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:57.354016,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:58.477652,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:52:59.628843,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:00.782034,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.830769230769231)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:01.962237,"(6.0, 12.0, 7.230769230769231)","(18.0, 48.0, 28.9375)","(8.0, 15.0, 13.654545454545454)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:03.187681,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:04.359230,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:05.460090,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:06.518906,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:07.635412,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:08.841463,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:09.988585,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:11.122108,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:12.288953,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:13.411892,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:14.497729,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:15.943840,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:17.053386,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:18.144531,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:19.543701,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:20.895692,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:22.133648,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:23.304125,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.6)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:24.501368,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.444444444444445)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:25.640185,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.444444444444445)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:26.767591,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.444444444444445)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:27.809818,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 13.444444444444445)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:28.812289,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:29.887398,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:30.924584,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:31.892775,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:32.963696,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:34.106411,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:35.261923,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:36.387571,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:37.454730,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:38.521959,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:39.711064,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:40.838434,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 9.436363636363637)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
10-01-2023 14:53:41.861074,"(6.0, 12.0, 7.230769230769231)","(18.0, 50.0, 29.6875)","(8.0, 15.0, 12.733333333333334)","(3.9, 5.5, 4.3545454545454545)","(4.2, 7.2, 5.1)","(7.5, 13.0, 10.314285714285715)","(5.5, 8.2, 6.04)","(6.0, 12.0, 6.375)"
