,Superb,Blue Cascade,Burn Rate,Down Under Boy,Dr Gwen,Dr Bella,Grumpy Ellie
07-12-2022 19:13:45.730315,"(9.0, 19.0, 14.388235294117646)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.5214285714285714)","(4.6, 7.4, 5.24)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:46.981172,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.2626666666666666)","(2.4, 3.2, 2.7930232558139534)","(4.6, 7.4, 5.2105263157894735)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:48.402532,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.217241379310345)","(2.4, 3.2, 2.816279069767442)","(4.6, 7.4, 5.2105263157894735)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:49.683229,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.217241379310345)","(2.4, 3.2, 2.816279069767442)","(4.6, 7.4, 4.873684210526316)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:50.922708,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.6642857142857146)","(4.6, 7.4, 4.873684210526316)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:52.190625,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.7)","(4.6, 7.4, 5.08)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:53.358505,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.7)","(4.6, 7.4, 5.08)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:54.559306,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.2626666666666666)","(2.4, 3.2, 2.9023809523809527)","(4.6, 7.4, 5.042105263157895)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:55.852400,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.2626666666666666)","(2.4, 3.2, 2.9261904761904765)","(4.6, 7.4, 5.042105263157895)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:57.100367,"(9.0, 19.0, 14.1)","(31.0, 340.0, 120.0)","(2.9, 5.1, 3.217241379310345)","(2.4, 3.2, 2.9195121951219516)","(4.6, 7.4, 5.042105263157895)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:58.262269,"(9.0, 19.0, 14.388235294117646)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.217241379310345)","(2.4, 3.2, 2.756818181818182)","(4.6, 7.4, 5.24)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:13:59.461941,"(9.0, 19.0, 14.1)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.9804878048780488)","(4.6, 7.4, 5.2105263157894735)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:00.718711,"(9.0, 19.0, 14.1)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.5214285714285714)","(4.6, 7.4, 5.2105263157894735)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:01.888398,"(9.0, 19.0, 14.1)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.7930232558139534)","(4.6, 7.4, 5.2105263157894735)","(11.0, 25.0, 22.4)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:03.073871,"(9.0, 19.0, 14.1)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.2626666666666666)","(2.4, 3.2, 2.816279069767442)","(4.6, 7.4, 4.873684210526316)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:04.297795,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.217241379310345)","(2.4, 3.2, 2.6285714285714286)","(4.6, 7.4, 4.873684210526316)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:05.555052,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.83953488372093)","(4.6, 7.4, 5.08)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:06.866052,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.1813793103448273)","(2.4, 3.2, 2.854761904761905)","(4.6, 7.4, 5.08)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:08.218184,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.2626666666666666)","(2.4, 3.2, 2.8785714285714286)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:09.487552,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.217241379310345)","(2.4, 3.2, 2.7357142857142858)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:10.676767,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.1, 3.217241379310345)","(2.4, 3.2, 2.9261904761904765)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:11.890345,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.1, 4.2)","(2.4, 3.2, 2.756818181818182)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 23.555555555555557)","(10.0, 20.0, 18.0)"
07-12-2022 19:14:13.092939,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.0, 4.2)","(2.4, 3.2, 2.756818181818182)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:14.301499,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.0, 4.2)","(2.4, 3.2, 2.756818181818182)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:15.435133,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.0, 4.35)","(2.4, 3.2, 2.624242424242424)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:16.628049,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.0, 4.35)","(2.4, 3.2, 2.7930232558139534)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:17.829395,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.0, 4.24)","(2.4, 3.2, 2.816279069767442)","(4.6, 7.4, 5.533333333333333)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:18.974538,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.0, 4.24)","(2.4, 3.2, 2.6642857142857146)","(4.6, 7.4, 5.575609756097561)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:20.213373,"(9.0, 19.0, 15.5)","(31.0, 340.0, 186.0)","(2.9, 5.0, 4.184)","(2.4, 3.2, 2.854761904761905)","(4.6, 9.6, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:21.398692,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.184)","(2.4, 3.2, 2.7625)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:22.555026,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.184)","(2.4, 3.2, 2.7625)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:23.777959,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.326666666666666)","(2.4, 3.2, 2.7454545454545456)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:25.031970,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.2)","(2.4, 3.2, 2.5035714285714286)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:26.252863,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.539285714285714)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:27.321766,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.539285714285714)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:28.491408,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.5214285714285714)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:29.643649,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7795454545454548)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:30.808761,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.592857142857143)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:31.992063,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.6285714285714286)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:33.231280,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.734090909090909)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:34.639173,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.734090909090909)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:35.931353,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.557142857142857)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:37.246765,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.768181818181818)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:38.562667,"(9.0, 19.0, 15.5)","(31.0, 340.0, 85.0)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.52258064516129)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:39.751508,"(9.0, 19.0, 15.5)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.768181818181818)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:40.986246,"(9.0, 19.0, 15.5)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.768181818181818)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 16.666666666666668)"
07-12-2022 19:14:42.305110,"(9.0, 19.0, 15.5)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.781395348837209)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:43.569352,"(9.0, 19.0, 11.166666666666666)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.6107142857142858)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:44.701449,"(9.0, 19.0, 11.166666666666666)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8511627906976744)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:45.909792,"(9.0, 19.0, 11.166666666666666)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7454545454545456)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:47.104175,"(9.0, 19.0, 11.166666666666666)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7454545454545456)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:48.287594,"(9.0, 19.0, 11.166666666666666)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.768181818181818)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:49.528103,"(9.0, 19.0, 11.166666666666666)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.781395348837209)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:50.828696,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.575)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:52.068656,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.6107142857142858)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:53.199475,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.827906976744186)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:54.352164,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.827906976744186)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:55.500783,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8511627906976744)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:56.510706,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8511627906976744)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:57.691509,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.717857142857143)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:14:58.934538,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7535714285714286)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:00.185165,"(9.0, 18.5, 11.379999999999999)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7892857142857146)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:01.440351,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7454545454545456)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:02.680937,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.5035714285714286)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:03.974305,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8041666666666667)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:05.137707,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.781395348837209)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:06.349170,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.804651162790698)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:07.626554,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.827906976744186)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:08.859498,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8511627906976744)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:09.970333,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8511627906976744)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:11.135440,"(9.0, 19.0, 10.54)","(31.0, 340.0, 86.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7454545454545456)","(4.6, 7.8, 5.666666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:12.463459,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.5035714285714286)","(4.6, 7.8, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:13.568531,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.768181818181818)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:14.884799,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.781395348837209)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:16.211704,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.575)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:17.422087,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.827906976744186)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:18.631193,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8511627906976744)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:19.885455,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8666666666666667)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:21.132744,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8666666666666667)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:22.438989,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.756818181818182)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:23.764394,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7795454545454548)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:25.209735,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7795454545454548)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:26.704566,"(9.0, 19.0, 10.54)","(31.0, 340.0, 122.85714285714286)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7930232558139534)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:28.043387,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7930232558139534)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:29.322388,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.816279069767442)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:30.589124,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.83953488372093)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:31.800871,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.557142857142857)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:33.110607,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.592857142857143)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:34.539534,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.816279069767442)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:35.857081,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.83953488372093)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:37.190142,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.8666666666666667)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:38.426254,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.890476190476191)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:39.600091,"(9.0, 19.0, 10.54)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.7892857142857146)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:40.883851,"(9.0, 19.0, 10.027272727272727)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.467857142857143)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
07-12-2022 19:15:42.229273,"(9.0, 19.0, 10.027272727272727)","(31.0, 340.0, 176.66666666666666)","(2.9, 5.0, 4.6)","(2.4, 3.2, 2.768181818181818)","(4.6, 7.6, 7.266666666666666)","(11.0, 25.0, 22.4)","(10.0, 20.0, 13.666666666666666)"
