,My Mums Value,Westar Storm,My Place Friday,Makani Girl,Mepunga Echo,Bourne Brett,Rage Quit,Jessore
10-01-2023 12:57:31.557428,"(4.2, 7.2, 4.552941176470588)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:32.703390,"(4.2, 7.2, 4.552941176470588)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:33.858087,"(4.2, 7.2, 4.552941176470588)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:35.051224,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:36.196771,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:37.385726,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:38.537390,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:39.731832,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:40.980986,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:42.199289,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:43.377002,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 116.66666666666667)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:44.535538,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:45.734689,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:46.990081,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:48.266878,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:49.384346,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:50.439710,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:51.785923,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:53.124429,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:54.438358,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:55.841350,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:57.235873,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:58.474830,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:57:59.639264,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:00.836400,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:02.076520,"(4.2, 7.2, 5.025)","(21.0, 160.0, 61.42857142857143)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:03.342089,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:04.530355,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:05.820863,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 85.0)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:07.038669,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:08.271205,"(4.2, 7.2, 5.025)","(21.0, 160.0, 83.88888888888889)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:09.495669,"(4.2, 7.2, 5.025)","(21.0, 160.0, 83.88888888888889)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:10.598978,"(4.2, 7.2, 5.025)","(21.0, 160.0, 83.88888888888889)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:11.785001,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:12.973227,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:14.212461,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:15.579609,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:16.790999,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:18.141866,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:19.609426,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:20.912919,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:22.305301,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:23.626249,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:24.873188,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:26.031882,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:27.195293,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:28.414187,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:29.586055,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:30.770873,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:31.915740,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:33.055898,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 117.77777777777777)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:34.200891,"(4.2, 7.2, 5.025)","(21.0, 160.0, 72.1875)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 86.42857142857143)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:35.572124,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 86.42857142857143)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:36.817920,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 86.42857142857143)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:38.077417,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 86.42857142857143)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:39.374106,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 86.42857142857143)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:40.662491,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 82.85714285714286)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:41.876118,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 82.85714285714286)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:43.138082,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 82.85714285714286)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:44.305746,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 82.85714285714286)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:45.567432,"(4.2, 7.2, 5.025)","(21.0, 160.0, 82.77777777777777)","(8.0, 14.5, 9.9)","(3.4, 5.0, 4.65)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 82.85714285714286)","(4.6, 8.2, 7.188095238095237)","(10.0, 21.0, 20.049999999999997)"
10-01-2023 12:58:46.747791,"(4.2, 7.2, 5.025)","(21.0, 160.0, 85.86666666666667)","(8.0, 14.5, 10.066666666666666)","(3.4, 5.0, 4.381707317073171)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 6.918749999999999)","(10.0, 21.0, 20.32142857142857)"
10-01-2023 12:58:47.900573,"(4.2, 7.2, 5.025)","(21.0, 160.0, 85.86666666666667)","(8.0, 15.0, 10.066666666666666)","(3.4, 5.1, 4.381707317073171)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 6.918749999999999)","(10.0, 21.0, 20.32142857142857)"
10-01-2023 12:58:49.134103,"(4.2, 7.2, 5.025)","(21.0, 160.0, 85.86666666666667)","(8.0, 15.0, 10.066666666666666)","(3.4, 5.8, 5.317857142857143)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 5.3428571428571425)","(10.0, 21.0, 20.32142857142857)"
10-01-2023 12:58:50.427383,"(4.2, 7.2, 5.025)","(21.0, 160.0, 85.86666666666667)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.5, 4.678947368421053)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 5.3428571428571425)","(10.0, 21.0, 20.32142857142857)"
10-01-2023 12:58:51.674009,"(4.2, 7.6, 5.125)","(21.0, 160.0, 85.86666666666667)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.5, 4.678947368421053)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 5.3428571428571425)","(10.0, 21.0, 20.32142857142857)"
10-01-2023 12:58:52.911559,"(4.2, 7.6, 5.125)","(21.0, 160.0, 85.86666666666667)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.5, 4.678947368421053)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 5.3428571428571425)","(10.0, 21.0, 20.32142857142857)"
10-01-2023 12:58:54.094496,"(4.2, 7.6, 5.125)","(21.0, 160.0, 85.86666666666667)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.5, 4.678947368421053)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 5.3428571428571425)","(10.0, 21.0, 20.32142857142857)"
10-01-2023 12:58:55.273523,"(4.2, 7.6, 5.125)","(21.0, 160.0, 85.86666666666667)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 4.906666666666666)","(4.0, 6.2, 5.772727272727273)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 4.949999999999999)","(10.0, 21.0, 16.5)"
10-01-2023 12:58:56.384818,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 90.5)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 4.949999999999999)","(10.0, 21.0, 16.5)"
10-01-2023 12:58:57.513133,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 90.5)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 4.949999999999999)","(10.0, 21.0, 16.5)"
10-01-2023 12:58:58.731173,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 90.5)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 4.949999999999999)","(10.0, 21.0, 16.5)"
10-01-2023 12:58:59.961343,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 90.5)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 4.949999999999999)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:01.173176,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 90.5)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 4.916666666666666)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:02.352240,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.0, 5.6)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:03.476627,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 92.66666666666667)","(4.6, 8.2, 5.2749999999999995)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:04.665068,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 101.15789473684211)","(4.6, 8.2, 5.466666666666667)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:05.894917,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 230.0, 176.8888888888889)","(4.6, 7.8, 4.916666666666666)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:07.136297,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 220.0, 176.8888888888889)","(4.6, 8.0, 4.916666666666666)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:08.370006,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 220.0, 176.8888888888889)","(4.6, 8.0, 4.916666666666666)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:09.573685,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 220.0, 176.8888888888889)","(4.6, 8.0, 4.916666666666666)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:10.824087,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 220.0, 176.8888888888889)","(4.6, 8.0, 4.916666666666666)","(10.0, 21.0, 16.5)"
10-01-2023 12:59:12.023534,"(4.2, 7.6, 4.6000000000000005)","(21.0, 160.0, 49.6)","(8.0, 15.5, 8.728571428571428)","(3.4, 5.4, 3.8000000000000003)","(4.0, 6.2, 4.666666666666667)","(26.0, 220.0, 176.8888888888889)","(4.6, 7.8, 4.533333333333333)","(10.0, 21.0, 16.5)"
