,Onya Doug,Favreau,Vanity Bay,Roclea Ruler,Raani,The Weekend,Artful Master,Yarraman Rocky,Courageous Sam
11-01-2023 17:49:19.378227,"(4.0, 6.4, 6.0888888888888895)","(3.5, 4.3, 3.8125)","(7.0, 12.0, 11.15)","(19.0, 38.0, 37.4)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.4, 6.033333333333333)","(101.0, 200.0, 174.28571428571428)","(71.0, 130.0, 100.0)","(6.5, 8.4, 8.161904761904761)"
11-01-2023 17:49:20.490260,"(4.0, 6.4, 6.0888888888888895)","(3.5, 4.3, 3.8125)","(7.0, 12.0, 11.15)","(19.0, 40.0, 37.4)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.4, 6.033333333333333)","(101.0, 200.0, 174.28571428571428)","(71.0, 130.0, 100.0)","(6.5, 8.4, 8.161904761904761)"
11-01-2023 17:49:21.717229,"(4.0, 6.4, 6.0888888888888895)","(3.5, 4.3, 3.8333333333333335)","(7.0, 12.0, 10.04)","(19.0, 40.0, 34.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.4, 5.9)","(101.0, 200.0, 174.28571428571428)","(71.0, 130.0, 100.0)","(6.5, 8.4, 8.0)"
11-01-2023 17:49:23.086295,"(4.0, 6.4, 6.0888888888888895)","(3.5, 4.2, 3.9555555555555557)","(7.0, 11.0, 10.04)","(19.0, 40.0, 34.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.4, 5.9714285714285715)","(101.0, 200.0, 174.28571428571428)","(71.0, 130.0, 100.0)","(6.5, 8.4, 8.0)"
11-01-2023 17:49:24.297671,"(4.0, 6.4, 6.0888888888888895)","(3.5, 4.2, 3.9555555555555557)","(7.0, 11.0, 10.04)","(19.0, 40.0, 34.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.9714285714285715)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 100.0)","(6.5, 8.4, 8.0)"
11-01-2023 17:49:25.516131,"(4.0, 6.4, 6.181818181818182)","(3.5, 4.2, 3.9555555555555557)","(7.0, 11.0, 10.04)","(19.0, 40.0, 34.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.9714285714285715)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 100.0)","(6.5, 8.4, 8.0)"
11-01-2023 17:49:26.877998,"(4.0, 6.4, 6.177777777777778)","(3.5, 4.2, 3.977777777777778)","(7.0, 11.0, 10.04)","(19.0, 40.0, 34.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.9714285714285715)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 100.0)","(6.5, 8.4, 8.17142857142857)"
11-01-2023 17:49:28.063643,"(4.0, 6.4, 6.177777777777778)","(3.5, 4.2, 3.977777777777778)","(7.0, 11.0, 10.04)","(19.0, 40.0, 34.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.9714285714285715)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 100.0)","(6.5, 8.4, 7.775)"
11-01-2023 17:49:29.316025,"(4.0, 6.4, 6.325925925925926)","(3.5, 4.2, 3.977777777777778)","(7.0, 11.0, 10.04)","(19.0, 40.0, 34.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.9714285714285715)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 100.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:30.901762,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.2, 3.91875)","(7.0, 11.0, 10.04)","(19.0, 40.0, 34.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.763636363636364)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 100.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:32.244693,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.4, 3.91875)","(7.0, 11.0, 10.04)","(19.0, 40.0, 37.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.9)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 90.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:33.500893,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.4, 3.9333333333333336)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.0, 5.666666666666667)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:34.788180,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.4, 3.9333333333333336)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.5600000000000005)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:35.924615,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.4, 3.9333333333333336)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.2, 5.6000000000000005)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:37.246190,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.4, 3.9333333333333336)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.338461538461538)","(5.0, 6.0, 5.6000000000000005)","(101.0, 200.0, 171.42857142857144)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:38.472883,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.4, 4.033333333333333)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.5)","(5.0, 6.0, 5.5)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:40.111198,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.3, 4.033333333333333)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.059259259259259)","(5.0, 5.9, 5.5)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:41.366580,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.3, 4.033333333333333)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.059259259259259)","(5.0, 5.9, 5.677777777777778)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:42.759443,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.3, 4.033333333333333)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.091666666666667)","(5.0, 5.9, 5.677777777777778)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:43.953921,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.3, 4.033333333333333)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.091666666666667)","(5.0, 5.9, 5.677777777777778)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 90.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:45.167894,"(4.0, 6.4, 6.342857142857143)","(3.5, 4.3, 3.991666666666667)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.091666666666667)","(5.0, 5.9, 5.677777777777778)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 90.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:46.836679,"(4.0, 6.8, 6.7)","(3.5, 4.4, 3.809090909090909)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.059259259259259)","(5.0, 5.9, 5.5)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 100.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:48.369690,"(4.0, 6.8, 6.7)","(3.5, 4.4, 3.953125)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.0)","(5.0, 6.8, 6.059259259259259)","(5.0, 5.9, 5.5)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:49.791881,"(4.0, 6.8, 6.7)","(3.5, 4.4, 3.9875)","(7.0, 11.0, 10.04)","(19.0, 46.0, 37.5)","(5.0, 6.8, 6.091666666666667)","(5.0, 5.8, 5.2)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:51.308681,"(4.0, 6.8, 6.7)","(3.5, 4.4, 3.9875)","(7.0, 11.0, 11.181818181818182)","(19.0, 46.0, 41.75)","(5.0, 6.8, 6.091666666666667)","(5.0, 5.8, 5.2)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:52.680771,"(4.0, 6.8, 6.7)","(3.5, 4.4, 4.05)","(7.0, 11.5, 9.25)","(19.0, 46.0, 41.75)","(5.0, 6.8, 6.059259259259259)","(5.0, 5.8, 5.5)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:54.248006,"(4.0, 6.8, 6.7)","(3.5, 4.3, 4.05)","(7.0, 11.5, 9.72)","(19.0, 46.0, 41.75)","(5.0, 6.8, 6.091666666666667)","(5.0, 5.7, 5.5600000000000005)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:55.678599,"(4.0, 6.8, 6.7)","(3.5, 4.3, 4.05)","(7.0, 11.0, 9.72)","(19.0, 46.0, 41.75)","(5.0, 6.8, 6.091666666666667)","(5.0, 5.7, 5.5600000000000005)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:56.952283,"(4.0, 6.8, 6.7)","(3.5, 4.3, 4.05)","(7.0, 11.0, 9.533333333333333)","(19.0, 46.0, 41.75)","(5.0, 6.8, 6.091666666666667)","(5.0, 5.7, 5.5600000000000005)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 8.066666666666666)"
11-01-2023 17:49:58.231876,"(4.0, 6.8, 6.7)","(3.5, 4.4, 4.05)","(7.0, 11.0, 9.533333333333333)","(19.0, 46.0, 41.75)","(5.0, 6.8, 6.059259259259259)","(5.0, 5.7, 5.5600000000000005)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 7.983333333333333)"
11-01-2023 17:49:59.666435,"(4.0, 5.9, 5.860869565217391)","(3.5, 4.4, 4.0)","(7.0, 11.0, 9.533333333333333)","(19.0, 46.0, 41.75)","(5.0, 6.8, 6.371428571428571)","(5.0, 5.7, 5.752941176470588)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 106.0)","(6.5, 8.4, 8.133333333333333)"
11-01-2023 17:50:01.020556,"(4.0, 5.9, 5.865384615384616)","(3.5, 4.3, 4.0)","(7.0, 11.0, 9.6)","(19.0, 46.0, 41.75)","(5.0, 6.6, 6.371428571428571)","(5.0, 5.8, 5.6)","(101.0, 200.0, 183.33333333333334)","(71.0, 130.0, 130.0)","(6.5, 8.4, 8.44)"
11-01-2023 17:50:02.369236,"(4.0, 5.9, 5.865384615384616)","(3.5, 4.3, 4.03)","(7.0, 11.0, 9.6)","(19.0, 46.0, 41.75)","(5.0, 6.6, 6.371428571428571)","(5.0, 5.7, 5.6)","(101.0, 200.0, 183.33333333333334)","(71.0, 150.0, 125.0)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:03.607939,"(4.0, 5.9, 5.889473684210526)","(3.5, 4.3, 4.03)","(7.0, 11.0, 9.6)","(19.0, 46.0, 41.75)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.7, 5.5)","(101.0, 200.0, 183.33333333333334)","(71.0, 150.0, 125.0)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:04.937086,"(4.0, 5.8, 5.777777777777778)","(3.5, 4.3, 4.06)","(7.0, 11.0, 9.6)","(19.0, 46.0, 41.75)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.7, 5.566666666666666)","(101.0, 200.0, 183.33333333333334)","(71.0, 150.0, 125.0)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:06.559129,"(4.0, 5.8, 5.777777777777778)","(3.5, 4.3, 4.06)","(7.0, 11.0, 9.6)","(19.0, 46.0, 41.75)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.7, 5.566666666666666)","(101.0, 200.0, 164.0)","(71.0, 150.0, 125.0)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:07.849225,"(4.0, 5.8, 5.791304347826086)","(3.5, 4.3, 4.06)","(7.0, 11.0, 9.6)","(19.0, 46.0, 42.6)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.7, 5.566666666666666)","(101.0, 200.0, 164.0)","(71.0, 150.0, 113.33333333333333)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:09.296870,"(4.0, 5.8, 5.793548387096774)","(3.5, 4.3, 4.06)","(7.0, 11.0, 9.6)","(19.0, 46.0, 42.6)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.7, 5.566666666666666)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:10.573043,"(4.0, 5.8, 5.795)","(3.5, 4.3, 4.06)","(7.0, 11.0, 9.6)","(19.0, 46.0, 42.6)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.7, 5.566666666666666)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:11.870433,"(4.0, 5.8, 5.795)","(3.5, 4.3, 4.06)","(7.0, 11.0, 9.6)","(19.0, 46.0, 43.42857142857143)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.7, 5.566666666666666)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:13.175341,"(4.0, 5.8, 5.795)","(3.5, 4.3, 4.06)","(7.0, 11.0, 9.6)","(19.0, 46.0, 43.42857142857143)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.7, 5.508333333333333)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:14.454926,"(4.0, 5.8, 5.795)","(3.5, 4.3, 4.03)","(7.0, 11.0, 9.6)","(19.0, 46.0, 43.42857142857143)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.8, 5.55)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:15.731292,"(4.0, 5.8, 5.795454545454545)","(3.5, 4.3, 4.03)","(7.0, 11.0, 9.6)","(19.0, 46.0, 43.42857142857143)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.8, 5.55)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.3)"
11-01-2023 17:50:16.841259,"(4.0, 5.8, 5.795454545454545)","(3.5, 4.3, 4.03)","(7.0, 11.0, 9.6)","(19.0, 46.0, 43.42857142857143)","(5.0, 6.6, 6.386666666666667)","(5.0, 5.8, 5.55)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.44)"
11-01-2023 17:50:18.022004,"(4.0, 5.9, 5.885714285714286)","(3.5, 4.3, 4.192857142857143)","(7.0, 11.0, 9.6)","(19.0, 46.0, 40.333333333333336)","(5.0, 6.6, 6.04)","(5.0, 5.8, 5.55)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.44)"
11-01-2023 17:50:19.183076,"(4.0, 5.9, 5.885714285714286)","(3.5, 4.2, 4.044444444444444)","(7.0, 11.0, 9.6)","(19.0, 46.0, 40.333333333333336)","(5.0, 6.6, 6.04)","(5.0, 5.8, 5.55)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.44)"
11-01-2023 17:50:20.274791,"(4.0, 5.9, 5.885714285714286)","(3.5, 4.2, 4.044444444444444)","(7.0, 11.0, 10.461538461538462)","(19.0, 46.0, 35.8)","(5.0, 6.6, 6.45)","(5.0, 5.8, 5.72)","(101.0, 200.0, 164.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 8.6, 8.68)"
11-01-2023 17:50:21.494910,"(4.0, 5.9, 5.85)","(3.5, 3.8, 3.7522727272727274)","(7.0, 11.0, 10.571428571428571)","(19.0, 65.0, 43.4)","(5.0, 6.6, 6.17037037037037)","(5.0, 5.8, 5.65)","(101.0, 200.0, 180.0)","(71.0, 140.0, 113.33333333333333)","(6.5, 9.0, 8.571428571428571)"
11-01-2023 17:50:22.667699,"(4.0, 6.8, 6.08)","(3.5, 4.0, 3.8428571428571425)","(7.0, 10.5, 9.557142857142857)","(19.0, 60.0, 49.44444444444444)","(5.0, 6.8, 6.216666666666667)","(5.0, 6.0, 5.872727272727273)","(101.0, 200.0, 156.66666666666669)","(71.0, 140.0, 113.33333333333333)","(6.5, 9.0, 8.7)"
11-01-2023 17:50:23.897686,"(4.0, 6.8, 6.08)","(3.5, 4.1, 3.9444444444444446)","(7.0, 10.5, 9.557142857142857)","(19.0, 55.0, 42.22222222222222)","(5.0, 6.8, 6.216666666666667)","(5.0, 6.2, 5.618181818181818)","(101.0, 190.0, 156.66666666666669)","(71.0, 140.0, 113.33333333333333)","(6.5, 9.0, 8.571428571428571)"
11-01-2023 17:50:25.016765,"(4.0, 6.8, 6.285714285714286)","(3.5, 4.0, 3.9444444444444446)","(7.0, 10.5, 9.557142857142857)","(19.0, 55.0, 40.0)","(5.0, 6.8, 6.216666666666667)","(5.0, 5.8, 5.618181818181818)","(101.0, 190.0, 154.54545454545456)","(71.0, 140.0, 113.33333333333333)","(6.5, 9.0, 8.571428571428571)"
11-01-2023 17:50:26.216331,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.9444444444444446)","(7.0, 10.5, 9.557142857142857)","(19.0, 55.0, 44.666666666666664)","(5.0, 6.8, 6.17037037037037)","(5.0, 5.8, 5.618181818181818)","(101.0, 180.0, 164.44444444444446)","(71.0, 140.0, 113.33333333333333)","(6.5, 9.0, 8.571428571428571)"
11-01-2023 17:50:27.409658,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.94375)","(7.0, 10.5, 9.557142857142857)","(19.0, 50.0, 39.333333333333336)","(5.0, 6.8, 6.17037037037037)","(5.0, 5.8, 5.872727272727273)","(101.0, 180.0, 164.44444444444446)","(71.0, 140.0, 105.0)","(6.5, 9.0, 8.7)"
11-01-2023 17:50:28.617270,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.94375)","(7.0, 10.5, 9.491666666666667)","(19.0, 50.0, 41.0)","(5.0, 6.8, 6.17037037037037)","(5.0, 6.2, 5.9125)","(101.0, 180.0, 164.44444444444446)","(71.0, 130.0, 105.0)","(6.5, 9.0, 8.571428571428571)"
11-01-2023 17:50:29.851877,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.94375)","(7.0, 10.5, 9.491666666666667)","(19.0, 48.0, 42.0)","(5.0, 6.8, 6.17037037037037)","(5.0, 6.0, 5.9125)","(101.0, 180.0, 164.44444444444446)","(71.0, 130.0, 105.0)","(6.5, 9.0, 8.571428571428571)"
11-01-2023 17:50:31.091704,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.94375)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 37.42857142857143)","(5.0, 6.8, 6.17037037037037)","(5.0, 6.0, 5.78)","(101.0, 180.0, 164.44444444444446)","(71.0, 130.0, 106.66666666666667)","(6.5, 9.0, 8.571428571428571)"
11-01-2023 17:50:32.348675,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.959090909090909)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 41.0)","(5.0, 6.8, 6.216666666666667)","(5.0, 5.9, 5.78)","(101.0, 180.0, 145.0)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.0, 9.272727272727273)"
11-01-2023 17:50:33.687427,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.9333333333333336)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 41.5)","(5.0, 6.8, 6.17037037037037)","(5.0, 5.9, 5.78)","(101.0, 170.0, 164.44444444444446)","(71.0, 120.0, 106.66666666666667)","(6.5, 10.0, 9.4)"
11-01-2023 17:50:34.977307,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.9333333333333336)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 41.5)","(5.0, 6.8, 6.17037037037037)","(5.0, 5.9, 5.78)","(101.0, 180.0, 164.44444444444446)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 8.733333333333333)"
11-01-2023 17:50:36.221472,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.9611111111111112)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 41.5)","(5.0, 6.8, 6.17037037037037)","(5.0, 5.9, 5.78)","(101.0, 180.0, 164.44444444444446)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 8.733333333333333)"
11-01-2023 17:50:37.552018,"(4.0, 6.8, 6.16)","(3.5, 4.0, 3.970833333333333)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.0)","(5.0, 6.8, 6.17037037037037)","(5.0, 5.9, 5.78)","(101.0, 180.0, 164.44444444444446)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 8.733333333333333)"
11-01-2023 17:50:39.162325,"(4.0, 6.8, 6.562962962962963)","(3.5, 4.0, 3.85)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.0)","(5.0, 6.8, 6.17037037037037)","(5.0, 5.9, 5.78)","(101.0, 180.0, 164.44444444444446)","(71.0, 120.0, 101.66666666666667)","(6.5, 9.8, 9.061538461538461)"
11-01-2023 17:50:40.541793,"(4.0, 6.8, 6.622222222222222)","(3.5, 4.0, 3.85)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.25)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 180.0, 164.44444444444446)","(71.0, 110.0, 106.66666666666667)","(6.5, 9.8, 9.061538461538461)"
11-01-2023 17:50:41.848381,"(4.0, 6.8, 6.657777777777778)","(3.5, 4.0, 3.9)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.25)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 180.0, 145.0)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 9.061538461538461)"
11-01-2023 17:50:43.050297,"(4.0, 6.8, 6.517647058823529)","(3.5, 4.0, 3.9)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.25)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 170.0, 145.0)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 9.061538461538461)"
11-01-2023 17:50:44.186538,"(4.0, 6.8, 6.517647058823529)","(3.5, 4.0, 3.9)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.25)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 170.0, 148.88888888888889)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 9.23529411764706)"
11-01-2023 17:50:45.287130,"(4.0, 6.8, 6.517647058823529)","(3.5, 4.0, 3.9)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.25)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 160.0, 148.88888888888889)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 9.23529411764706)"
11-01-2023 17:50:46.491613,"(4.0, 6.8, 6.517647058823529)","(3.5, 4.0, 3.8636363636363638)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 41.5)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 160.0, 148.88888888888889)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 9.23529411764706)"
11-01-2023 17:50:47.883449,"(4.0, 6.8, 6.660869565217391)","(3.5, 4.1, 3.9785714285714286)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.0)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 160.0, 168.33333333333334)","(71.0, 120.0, 106.66666666666667)","(6.5, 9.8, 9.23529411764706)"
11-01-2023 17:50:49.277676,"(4.0, 6.8, 6.672)","(3.5, 4.0, 3.95)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.0)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 210.0, 172.22222222222223)","(71.0, 120.0, 101.66666666666667)","(6.5, 9.8, 9.133333333333333)"
11-01-2023 17:50:50.418397,"(4.0, 6.8, 6.672)","(3.5, 4.0, 3.95)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.0)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 190.0, 172.22222222222223)","(71.0, 110.0, 101.66666666666667)","(6.5, 9.8, 9.133333333333333)"
11-01-2023 17:50:51.826227,"(4.0, 6.8, 6.32)","(3.5, 4.1, 3.82)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.0)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 180.0, 164.44444444444446)","(71.0, 110.0, 101.66666666666667)","(6.5, 9.8, 9.133333333333333)"
11-01-2023 17:50:53.507956,"(4.0, 6.8, 6.32)","(3.5, 4.1, 3.82)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.0)","(5.0, 6.8, 6.060869565217391)","(5.0, 5.9, 5.78)","(101.0, 180.0, 156.66666666666669)","(71.0, 110.0, 101.66666666666667)","(6.5, 9.8, 9.133333333333333)"
11-01-2023 17:50:54.858184,"(4.0, 6.8, 6.32)","(3.5, 4.1, 3.82)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.0)","(5.0, 6.8, 6.236363636363636)","(5.0, 5.9, 5.78)","(101.0, 170.0, 156.66666666666669)","(71.0, 110.0, 101.66666666666667)","(6.5, 9.8, 9.133333333333333)"
11-01-2023 17:50:56.238937,"(4.0, 6.8, 6.5473684210526315)","(3.5, 4.1, 3.8925925925925924)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 42.0)","(5.0, 6.6, 6.236363636363636)","(5.0, 5.9, 5.6692307692307695)","(101.0, 170.0, 156.66666666666669)","(71.0, 110.0, 101.66666666666667)","(6.5, 9.8, 9.133333333333333)"
11-01-2023 17:50:57.646929,"(4.0, 6.8, 6.5473684210526315)","(3.5, 4.1, 3.8666666666666667)","(7.0, 10.5, 9.491666666666667)","(19.0, 46.0, 43.6)","(5.0, 6.6, 6.236363636363636)","(5.0, 5.9, 5.484615384615385)","(101.0, 170.0, 156.66666666666669)","(71.0, 110.0, 101.66666666666667)","(6.5, 9.8, 9.66)"
