,Elusive Eagle,Swan Island,Arthur In Charge,Turboart,Wait A Minute,Dont Diss Around,The Power Of One,Expensive To Keep,Secret Cash,Got The Lot
05-01-2023 16:43:44.124784,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 11.333333333333334)","(2.9, 4.0, 3.93421052631579)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.694444444444444)","(17.0, 29.0, 28.09090909090909)","(11.0, 24.0, 20.454545454545453)","(3.8, 4.1, 4.134343434343434)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:45.353365,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.95, 3.9384615384615387)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.673913043478261)","(17.0, 29.0, 22.4)","(11.0, 23.0, 20.454545454545453)","(3.8, 4.2, 4.1271844660194175)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:46.599164,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.95, 3.9384615384615387)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.673913043478261)","(17.0, 28.0, 21.857142857142858)","(11.0, 23.0, 20.454545454545453)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:47.837897,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.95, 3.9384615384615387)","(51.0, 120.0, 88.88888888888889)","(4.6, 5.8, 5.673913043478261)","(17.0, 27.0, 21.6)","(11.0, 23.0, 20.454545454545453)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:49.059360,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.95, 3.925)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.8, 5.673913043478261)","(17.0, 27.0, 21.6)","(11.0, 23.0, 20.454545454545453)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:50.298269,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.95, 3.925)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.8, 5.673913043478261)","(17.0, 27.0, 21.6)","(11.0, 23.0, 20.454545454545453)","(3.8, 4.2, 4.1220779220779225)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:51.575568,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.95, 3.9434782608695653)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.8, 5.673913043478261)","(17.0, 27.0, 21.6)","(11.0, 23.0, 20.454545454545453)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:52.867544,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.9434782608695653)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.8, 5.684745762711865)","(17.0, 27.0, 21.6)","(11.0, 23.0, 20.666666666666664)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:54.165964,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.95, 3.8988636363636364)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.7, 5.684745762711865)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 20.9)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:55.390329,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.9, 3.8989583333333333)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.7, 5.684745762711865)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 20.9)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:56.670820,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.571428571428571)","(2.9, 3.9, 3.8988636363636364)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.7, 5.5929824561403505)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 20.9)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:57.877481,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.9, 3.8988636363636364)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.6, 5.5929824561403505)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 20.9)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:43:59.057174,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.333333333333334)","(2.9, 3.9, 3.9543478260869565)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.6, 5.5929824561403505)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 20.9)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:00.238179,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.2)","(2.9, 4.0, 3.9543478260869565)","(51.0, 120.0, 93.33333333333333)","(4.6, 5.6, 5.5929824561403505)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 20.9)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:01.468492,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.2)","(2.9, 4.0, 3.9543478260869565)","(51.0, 120.0, 93.33333333333333)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 20.9)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:02.791833,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.066666666666666)","(2.9, 4.0, 3.9475)","(51.0, 120.0, 93.33333333333333)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 20.9)","(3.8, 4.2, 4.131506849315069)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:04.037669,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.066666666666666)","(2.9, 4.0, 3.9789473684210526)","(51.0, 120.0, 93.33333333333333)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 18.815789473684212)","(3.8, 4.2, 4.033333333333333)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:05.270028,"(10.0, 13.0, 12.656716417910447)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.066666666666666)","(2.9, 4.1, 3.9267857142857143)","(51.0, 120.0, 93.33333333333333)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 24.652173913043477)","(11.0, 22.0, 18.815789473684212)","(3.8, 4.2, 4.033333333333333)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:06.448398,"(10.0, 13.0, 12.520833333333334)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.066666666666666)","(2.9, 4.2, 3.9251396648044694)","(51.0, 120.0, 85.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 18.5)","(3.8, 4.2, 4.033333333333333)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:07.635981,"(10.0, 13.0, 12.68421052631579)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 11.066666666666666)","(2.9, 4.2, 3.9326086956521737)","(51.0, 110.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 19.352941176470587)","(3.8, 4.2, 4.033333333333333)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:08.879483,"(10.0, 13.0, 12.833333333333334)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.6)","(2.9, 4.2, 3.9326086956521737)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 19.352941176470587)","(3.8, 4.2, 4.033333333333333)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:10.111331,"(10.0, 13.0, 12.807692307692308)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.6)","(2.9, 4.2, 3.9326086956521737)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 19.352941176470587)","(3.8, 4.2, 4.033333333333333)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:11.368057,"(10.0, 13.0, 12.807692307692308)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.6)","(2.9, 4.2, 3.9251396648044694)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 19.352941176470587)","(3.8, 4.2, 4.033333333333333)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:12.643740,"(10.0, 13.0, 12.807692307692308)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.6)","(2.9, 4.2, 3.926869158878505)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 20.333333333333332)","(3.8, 4.2, 4.069565217391305)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:13.892681,"(10.0, 13.0, 12.807692307692308)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.6)","(2.9, 4.2, 4.0636363636363635)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 20.333333333333332)","(3.8, 4.2, 4.069565217391305)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:15.104815,"(10.0, 13.0, 12.807692307692308)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.4)","(2.9, 4.1, 4.047115384615385)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 20.333333333333332)","(3.8, 4.2, 4.069565217391305)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:16.338208,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.4)","(2.9, 4.1, 4.047115384615385)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 20.333333333333332)","(3.8, 4.2, 4.069565217391305)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:17.525853,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.4)","(2.9, 4.1, 4.047115384615385)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 20.333333333333332)","(3.8, 4.2, 4.069565217391305)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:18.742730,"(10.0, 13.0, 12.886363636363637)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.4)","(2.9, 4.1, 4.047115384615385)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.069565217391305)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:19.940347,"(10.0, 13.0, 12.868421052631579)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.4)","(2.9, 4.1, 4.047115384615385)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 23.785714285714285)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.069565217391305)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:21.185784,"(10.0, 13.0, 12.868421052631579)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.4)","(2.9, 4.1, 4.047115384615385)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 22.5)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:22.518124,"(10.0, 13.0, 12.886363636363637)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.4)","(2.9, 4.1, 4.047115384615385)","(51.0, 100.0, 80.0)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 22.153846153846153)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:23.905299,"(10.0, 13.0, 12.886363636363637)","(21.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.4)","(2.9, 4.1, 3.99)","(51.0, 100.0, 74.16666666666667)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 22.153846153846153)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:25.244645,"(10.0, 13.0, 12.886363636363637)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.99)","(51.0, 95.0, 74.16666666666667)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 22.153846153846153)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:26.529175,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.99)","(51.0, 95.0, 74.16666666666667)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 22.153846153846153)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:27.839581,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.989655172413793)","(51.0, 95.0, 74.16666666666667)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 22.153846153846153)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:29.131810,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.988)","(51.0, 95.0, 74.16666666666667)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 22.153846153846153)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:30.371288,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.988)","(51.0, 95.0, 74.16666666666667)","(4.8, 5.6, 5.5929824561403505)","(17.0, 27.0, 21.846153846153847)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:31.637134,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.988)","(51.0, 95.0, 74.16666666666667)","(4.8, 5.6, 5.5929824561403505)","(17.0, 26.0, 23.23076923076923)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:32.918750,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.988)","(51.0, 95.0, 76.66666666666667)","(4.8, 5.6, 5.5929824561403505)","(17.0, 26.0, 23.23076923076923)","(11.0, 22.0, 21.0)","(3.8, 4.2, 4.115151515151515)","(31.0, 90.0, 83.57142857142857)"
05-01-2023 16:44:34.249768,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.985)","(51.0, 110.0, 77.5)","(4.8, 5.6, 5.662318840579711)","(17.0, 26.0, 24.772727272727273)","(11.0, 22.0, 21.5)","(3.8, 4.2, 4.0179775280898875)","(31.0, 90.0, 87.27272727272727)"
05-01-2023 16:44:35.631876,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.985)","(51.0, 100.0, 77.5)","(4.8, 5.7, 5.662318840579711)","(17.0, 26.0, 24.772727272727273)","(11.0, 22.0, 21.5)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 87.27272727272727)"
05-01-2023 16:44:37.004866,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.972413793103448)","(51.0, 100.0, 77.5)","(4.8, 5.7, 5.662318840579711)","(17.0, 26.0, 24.772727272727273)","(11.0, 22.0, 21.5)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 87.27272727272727)"
05-01-2023 16:44:38.333793,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.9567567567567568)","(51.0, 100.0, 77.5)","(4.8, 5.7, 5.662318840579711)","(17.0, 26.0, 25.294117647058822)","(11.0, 22.0, 21.5)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 87.27272727272727)"
05-01-2023 16:44:39.693465,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.980769230769231)","(51.0, 100.0, 77.5)","(4.8, 5.7, 5.662318840579711)","(17.0, 26.0, 25.294117647058822)","(11.0, 22.0, 21.5)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 85.71428571428571)"
05-01-2023 16:44:41.049328,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.9833333333333334)","(51.0, 100.0, 77.5)","(4.8, 5.7, 5.662318840579711)","(17.0, 26.0, 25.294117647058822)","(11.0, 22.0, 21.5)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 85.71428571428571)"
05-01-2023 16:44:42.468890,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.9833333333333334)","(51.0, 100.0, 77.5)","(4.8, 5.7, 5.662318840579711)","(17.0, 26.0, 25.294117647058822)","(11.0, 22.0, 21.5)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 85.71428571428571)"
05-01-2023 16:44:43.874010,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.9833333333333334)","(51.0, 100.0, 77.5)","(4.8, 5.7, 5.662318840579711)","(17.0, 26.0, 25.294117647058822)","(11.0, 22.0, 21.57142857142857)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 85.71428571428571)"
05-01-2023 16:44:45.280010,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.9833333333333334)","(51.0, 100.0, 73.75)","(4.8, 5.7, 5.666666666666667)","(17.0, 26.0, 25.294117647058822)","(11.0, 22.0, 21.0625)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 85.71428571428571)"
05-01-2023 16:44:46.682128,"(10.0, 13.0, 12.852941176470589)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.4)","(2.9, 4.0, 3.9833333333333334)","(51.0, 100.0, 73.75)","(4.8, 5.7, 5.666666666666667)","(17.0, 26.0, 25.294117647058822)","(11.0, 22.0, 21.0625)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 85.71428571428571)"
05-01-2023 16:44:48.059136,"(10.0, 13.0, 12.886363636363637)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.5)","(2.9, 3.9, 3.8642857142857143)","(51.0, 100.0, 73.75)","(4.8, 5.7, 5.666666666666667)","(17.0, 26.0, 25.294117647058822)","(11.0, 22.0, 21.0625)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 85.71428571428571)"
05-01-2023 16:44:49.400319,"(10.0, 13.0, 12.972222222222221)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.8)","(2.9, 3.9, 3.8296875)","(51.0, 100.0, 73.75)","(4.8, 5.7, 5.666666666666667)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.0625)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:44:50.792173,"(10.0, 13.0, 12.972222222222221)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.8)","(2.9, 3.9, 3.8296875)","(51.0, 95.0, 70.0)","(4.8, 5.7, 5.670114942528736)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.0625)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:44:52.138800,"(10.0, 13.0, 12.972222222222221)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.8)","(2.9, 3.9, 3.8296875)","(51.0, 95.0, 70.0)","(4.8, 5.7, 5.670114942528736)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.464285714285715)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:44:53.493541,"(10.0, 13.0, 12.972222222222221)","(21.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.90909090909091)","(2.9, 3.9, 3.781578947368421)","(51.0, 95.0, 85.0)","(4.8, 5.7, 5.669411764705883)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.464285714285715)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:44:54.860139,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.88888888888889)","(8.0, 12.0, 10.90909090909091)","(2.9, 3.9, 3.781578947368421)","(51.0, 90.0, 77.5)","(4.8, 5.7, 5.669411764705883)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.464285714285715)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:44:56.219774,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.90909090909091)","(2.9, 3.9, 3.781578947368421)","(51.0, 90.0, 77.5)","(4.8, 5.7, 5.669411764705883)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.464285714285715)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:44:57.576980,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.928571428571427)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.9, 3.8833333333333333)","(51.0, 90.0, 77.5)","(4.8, 5.7, 5.669411764705883)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.464285714285715)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:44:58.929438,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.9)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.875)","(51.0, 90.0, 77.5)","(4.8, 5.7, 5.669047619047619)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.53125)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:00.268168,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.9)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.9125)","(51.0, 90.0, 77.5)","(4.8, 5.7, 5.669047619047619)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.53125)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:01.595277,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.9)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.9567567567567568)","(51.0, 90.0, 77.5)","(4.8, 5.7, 5.669047619047619)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.53125)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:02.914482,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.9)","(8.0, 12.0, 10.736842105263158)","(2.9, 4.0, 3.9035714285714285)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.669047619047619)","(17.0, 26.0, 25.428571428571427)","(11.0, 22.0, 21.53125)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:04.330782,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.8)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.9035714285714285)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.669047619047619)","(17.0, 26.0, 25.55)","(11.0, 22.0, 21.53125)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:05.713933,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.8)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.9035714285714285)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.669047619047619)","(17.0, 26.0, 25.55)","(11.0, 22.0, 21.53125)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:07.125009,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.8)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.9035714285714285)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.662318840579711)","(17.0, 26.0, 25.55)","(11.0, 22.0, 20.8)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
05-01-2023 16:45:08.562040,"(10.0, 13.0, 12.972222222222221)","(20.0, 24.0, 23.8)","(8.0, 12.0, 10.736842105263158)","(2.9, 3.95, 3.9035714285714285)","(51.0, 90.0, 81.66666666666667)","(4.8, 5.7, 5.630232558139535)","(17.0, 26.0, 25.470588235294116)","(11.0, 22.0, 21.142857142857142)","(3.8, 4.1, 4.0179775280898875)","(31.0, 90.0, 88.0)"
