,Shes The Grouse,Learned Lesson,Spotted Bull,Pennys Jade,Caesars Palace
04-01-2023 11:28:28.190314,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:29.085834,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:30.022356,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:30.886051,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:31.754009,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:32.829555,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 10.309090909090909)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:33.850766,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:34.787017,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:35.704754,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:36.678305,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:37.733221,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:38.708879,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:39.685889,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:40.652171,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:41.526459,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:42.401696,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:43.282196,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:44.224821,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:45.120496,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:46.035010,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:46.927249,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:47.893635,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:48.840951,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:49.848690,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:50.857061,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:51.920282,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:52.978884,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:53.992034,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:54.921261,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:55.839424,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:56.682776,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:57.526368,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:58.501405,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:28:59.458686,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:00.328276,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:01.135148,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:02.044063,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:02.942928,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:03.877690,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:04.801243,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:05.682478,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:06.588241,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:07.533725,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:08.491568,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:09.383854,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:10.293542,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:11.094048,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:11.905780,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:12.821091,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:13.767988,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:14.635012,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:15.510736,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:16.355229,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:17.297654,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:18.183782,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:19.087242,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:19.931602,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:20.752256,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:21.596838,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:22.487283,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:23.360936,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:24.252158,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:25.088014,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:25.958550,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:26.812582,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:27.637217,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:28.473174,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:29.278996,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:30.115627,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:30.941760,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:31.794984,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:32.672132,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:33.568128,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:34.405090,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:35.241306,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:36.109008,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:36.946250,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:37.834412,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:38.713169,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:39.557457,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:40.420338,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:41.286614,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:42.130239,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:42.967233,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:43.854624,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:44.751176,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:45.649645,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:46.522110,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:47.349700,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:48.175041,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:49.035622,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:49.894075,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:50.746413,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:51.626061,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:52.566784,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:53.481329,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:54.328197,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:55.140839,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:55.994851,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:56.858936,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:57.725037,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:58.662997,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:29:59.608493,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:00.518970,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:01.406800,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:02.261827,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:03.138585,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:04.043033,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:04.903142,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:05.808021,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:06.690353,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:07.603958,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:08.477362,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:09.393064,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:10.373782,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:11.309847,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:12.265578,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:13.255006,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:14.240745,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:15.185859,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:16.068771,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:17.050050,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:17.994665,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:18.980652,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
04-01-2023 11:30:20.007653,"(4.0, 5.9, 5.45)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.9, 4.259615384615385)","(6.0, 12.0, 9.6375)","(3.8, 5.5, 5.228571428571429)"
