,Bertas Babe,Special Thunder,Bellas Blessed,Underwater,Tiki Bar,Go Girl,Futures Changed,Alpha Humbug
10-01-2023 16:20:32.717210,"(9.0, 15.0, 14.75)","(3.2, 3.8, 3.78)","(7.5, 9.2, 8.983333333333334)","(18.0, 25.0, 24.22222222222222)","(7.0, 10.0, 9.95)","(4.2, 5.1, 5.002857142857143)","(4.2, 5.3, 5.203703703703704)","(31.0, 48.0, 47.6)"
10-01-2023 16:20:34.118332,"(9.0, 15.5, 14.75)","(3.2, 3.8, 3.78)","(7.5, 9.0, 8.985714285714286)","(18.0, 25.0, 24.22222222222222)","(7.0, 10.0, 9.95)","(4.2, 5.1, 5.002857142857143)","(4.2, 5.3, 5.203703703703704)","(31.0, 48.0, 45.714285714285715)"
10-01-2023 16:20:35.479274,"(9.0, 15.5, 14.6)","(3.2, 3.8, 3.794736842105263)","(7.5, 9.0, 9.121951219512194)","(18.0, 25.0, 24.22222222222222)","(7.0, 10.0, 9.95)","(4.2, 5.1, 5.002857142857143)","(4.2, 5.3, 5.203703703703704)","(31.0, 46.0, 45.2)"
10-01-2023 16:20:37.226054,"(9.0, 15.5, 14.545454545454545)","(3.2, 3.8, 3.792307692307692)","(7.5, 9.2, 9.167567567567566)","(18.0, 25.0, 24.77777777777778)","(7.0, 10.0, 10.174418604651162)","(4.2, 5.1, 5.002857142857143)","(4.2, 5.3, 5.203703703703704)","(31.0, 46.0, 45.5)"
10-01-2023 16:20:38.841853,"(10.0, 15.0, 14.857142857142858)","(3.2, 3.8, 3.7888888888888888)","(7.5, 9.2, 9.16470588235294)","(18.0, 25.0, 24.555555555555557)","(7.5, 10.5, 10.15)","(4.4, 5.1, 5.002857142857143)","(4.4, 5.3, 5.203703703703704)","(31.0, 46.0, 45.5)"
10-01-2023 16:20:40.427681,"(10.0, 15.0, 14.857142857142858)","(3.2, 3.8, 3.7727272727272725)","(7.5, 9.2, 9.187878787878788)","(18.0, 25.0, 24.77777777777778)","(7.5, 10.5, 10.15)","(4.4, 5.1, 5.002857142857143)","(4.4, 5.3, 5.203703703703704)","(31.0, 44.0, 43.55555555555556)"
10-01-2023 16:20:42.047722,"(10.0, 15.0, 14.857142857142858)","(3.2, 3.8, 3.7842105263157895)","(7.5, 9.2, 9.187878787878788)","(18.0, 25.0, 24.77777777777778)","(7.5, 10.5, 9.9875)","(4.4, 5.1, 5.002857142857143)","(4.4, 5.3, 5.203703703703704)","(31.0, 44.0, 43.4)"
10-01-2023 16:20:43.586106,"(10.0, 15.0, 14.76923076923077)","(3.2, 3.8, 3.8)","(7.5, 9.2, 8.82)","(18.0, 25.0, 22.666666666666668)","(7.5, 10.0, 10.083783783783785)","(4.4, 5.1, 4.99)","(4.4, 5.3, 5.224137931034483)","(26.0, 44.0, 43.4)"
10-01-2023 16:20:45.092401,"(10.0, 16.0, 14.692307692307692)","(3.2, 3.85, 3.816666666666667)","(7.5, 9.0, 8.613333333333333)","(18.0, 24.0, 22.0)","(7.0, 10.5, 10.083783783783785)","(4.2, 5.0, 4.921621621621622)","(4.2, 5.3, 5.224137931034483)","(26.0, 44.0, 43.95)"
10-01-2023 16:20:46.511797,"(10.0, 15.0, 14.727272727272727)","(3.2, 3.85, 3.816666666666667)","(7.5, 8.8, 8.581818181818182)","(18.0, 23.0, 22.833333333333332)","(7.0, 10.5, 10.083783783783785)","(4.2, 5.1, 4.925000000000001)","(4.2, 5.3, 5.224137931034483)","(26.0, 48.0, 44.142857142857146)"
10-01-2023 16:20:47.914639,"(10.0, 15.0, 14.8125)","(3.2, 3.85, 3.8093749999999997)","(7.5, 8.8, 8.64)","(18.0, 23.0, 23.5)","(7.0, 10.5, 10.083783783783785)","(4.2, 5.0, 4.828571428571428)","(4.2, 5.3, 5.1871794871794865)","(26.0, 48.0, 44.142857142857146)"
10-01-2023 16:20:49.299271,"(10.0, 15.0, 14.8125)","(3.2, 3.85, 3.807142857142857)","(7.5, 8.8, 8.625)","(18.0, 25.0, 24.0)","(7.0, 10.5, 10.083783783783785)","(4.2, 5.0, 4.914285714285715)","(4.2, 5.3, 5.193333333333333)","(26.0, 48.0, 48.4)"
10-01-2023 16:20:50.843503,"(10.0, 15.0, 14.8125)","(3.2, 3.85, 3.796875)","(7.5, 8.8, 8.75)","(18.0, 25.0, 23.5)","(7.5, 10.5, 10.083783783783785)","(4.4, 5.0, 4.909090909090909)","(4.4, 5.3, 5.197674418604651)","(31.0, 48.0, 47.333333333333336)"
10-01-2023 16:20:52.459263,"(10.0, 15.0, 14.8125)","(3.2, 3.8, 3.796875)","(7.5, 8.8, 8.773333333333333)","(18.0, 25.0, 23.51851851851852)","(7.5, 10.5, 10.083783783783785)","(4.4, 5.0, 4.909090909090909)","(4.4, 5.3, 5.222222222222222)","(31.0, 48.0, 47.45454545454545)"
10-01-2023 16:20:53.968924,"(10.0, 15.0, 14.586206896551724)","(3.2, 3.8, 3.7090909090909094)","(7.5, 8.8, 8.773333333333333)","(18.0, 25.0, 23.70967741935484)","(7.5, 10.5, 10.06)","(4.2, 5.0, 4.843478260869565)","(4.2, 5.3, 5.377777777777778)","(31.0, 48.0, 46.23529411764706)"
10-01-2023 16:20:55.678280,"(10.0, 16.5, 15.0)","(3.2, 3.8, 3.7476190476190476)","(7.5, 8.8, 8.7)","(17.0, 25.0, 24.625)","(7.5, 10.5, 10.06764705882353)","(4.2, 5.0, 4.871428571428571)","(4.2, 5.4, 5.366666666666667)","(31.0, 48.0, 45.0)"
10-01-2023 16:20:58.341538,"(10.0, 16.0, 14.75)","(3.2, 3.75, 3.7390909090909092)","(7.5, 9.0, 8.68)","(18.0, 25.0, 25.272727272727273)","(7.5, 10.5, 10.06764705882353)","(4.2, 5.0, 4.897142857142857)","(4.2, 5.4, 5.300000000000001)","(31.0, 48.0, 46.0)"
10-01-2023 16:21:00.703037,"(11.0, 16.0, 15.604166666666666)","(3.2, 3.7, 3.6653846153846157)","(7.5, 9.0, 8.833333333333334)","(18.0, 26.0, 25.466666666666665)","(7.5, 10.5, 10.06764705882353)","(4.2, 5.0, 4.976470588235294)","(4.4, 5.4, 5.3047619047619055)","(31.0, 48.0, 47.333333333333336)"
10-01-2023 16:21:02.972186,"(11.0, 16.0, 15.0625)","(3.2, 3.7, 3.598148148148148)","(7.5, 9.0, 8.754545454545456)","(18.0, 27.0, 26.25)","(7.5, 10.5, 10.125)","(4.2, 5.1, 4.995652173913044)","(4.4, 5.4, 5.381818181818182)","(31.0, 48.0, 47.333333333333336)"
10-01-2023 16:21:04.493198,"(11.0, 16.0, 15.0625)","(3.2, 3.6, 3.555327868852459)","(7.5, 8.8, 8.733333333333334)","(18.0, 27.0, 26.25)","(7.5, 10.5, 10.128571428571428)","(4.2, 5.1, 5.019230769230769)","(4.4, 5.4, 5.341666666666667)","(31.0, 48.0, 47.333333333333336)"
10-01-2023 16:21:05.900841,"(11.0, 16.0, 14.954545454545455)","(3.2, 3.6, 3.4849462365591397)","(7.5, 8.8, 8.95)","(18.0, 27.0, 26.25)","(7.5, 10.5, 10.173076923076923)","(4.2, 5.1, 5.081818181818181)","(4.4, 5.4, 5.308695652173913)","(31.0, 48.0, 46.0)"
10-01-2023 16:21:07.252918,"(11.0, 16.0, 14.954545454545455)","(3.2, 3.5, 3.5708333333333333)","(7.5, 9.0, 8.92)","(18.0, 27.0, 26.0625)","(7.5, 10.5, 10.140625)","(4.2, 5.1, 5.174285714285714)","(4.4, 5.4, 5.311111111111111)","(31.0, 48.0, 47.45454545454545)"
10-01-2023 16:21:08.560976,"(11.0, 16.0, 15.0)","(3.2, 3.6, 3.524137931034483)","(7.5, 9.0, 8.92)","(18.0, 27.0, 25.448275862068964)","(7.5, 10.5, 10.016129032258064)","(4.2, 5.2, 5.252727272727273)","(4.4, 5.4, 5.284848484848485)","(31.0, 48.0, 47.45454545454545)"
10-01-2023 16:21:09.859205,"(11.0, 16.0, 15.055555555555555)","(3.2, 3.6, 3.542307692307692)","(7.5, 9.0, 8.892307692307693)","(18.0, 27.0, 25.666666666666668)","(7.5, 10.5, 10.129411764705882)","(4.2, 5.3, 5.2749999999999995)","(4.4, 5.4, 5.284848484848485)","(31.0, 48.0, 47.45454545454545)"
10-01-2023 16:21:11.226495,"(11.0, 16.0, 15.055555555555555)","(3.2, 3.55, 3.542307692307692)","(7.5, 9.0, 8.892307692307693)","(18.0, 27.0, 25.666666666666668)","(7.5, 10.5, 10.129411764705882)","(4.2, 5.3, 5.2749999999999995)","(4.4, 5.4, 5.284848484848485)","(31.0, 48.0, 47.45454545454545)"
10-01-2023 16:21:12.614110,"(11.0, 16.0, 15.0)","(3.2, 3.65, 3.618)","(7.5, 9.2, 9.116666666666667)","(18.0, 27.0, 25.68)","(7.5, 10.0, 9.864)","(4.2, 5.3, 5.255)","(4.4, 5.3, 5.214285714285714)","(31.0, 48.0, 47.45454545454545)"
10-01-2023 16:21:13.948080,"(11.0, 16.0, 15.333333333333334)","(3.2, 3.65, 3.6185714285714283)","(7.5, 9.2, 9.09090909090909)","(18.0, 27.0, 25.68)","(7.5, 10.0, 9.690909090909091)","(4.2, 5.3, 5.3375)","(4.4, 5.3, 5.188372093023256)","(31.0, 48.0, 46.0)"
10-01-2023 16:21:15.238032,"(11.0, 15.5, 14.8)","(3.2, 3.65, 3.601063829787234)","(7.5, 9.2, 9.09090909090909)","(18.0, 27.0, 25.77777777777778)","(7.5, 9.8, 9.492307692307692)","(4.2, 5.4, 5.3545454545454545)","(4.4, 5.3, 5.188372093023256)","(31.0, 48.0, 46.0)"
10-01-2023 16:21:16.509010,"(11.0, 15.5, 14.8)","(3.2, 3.65, 3.590909090909091)","(7.5, 9.2, 9.078260869565216)","(18.0, 27.0, 25.77777777777778)","(7.5, 9.8, 9.373913043478261)","(4.2, 5.4, 5.367741935483871)","(4.4, 5.3, 5.197872340425532)","(31.0, 48.0, 46.0)"
10-01-2023 16:21:17.798947,"(11.0, 15.5, 14.7)","(3.2, 3.6, 3.590909090909091)","(7.5, 9.2, 9.078260869565216)","(18.0, 27.0, 25.73076923076923)","(7.5, 9.6, 9.544827586206896)","(4.2, 5.4, 5.367741935483871)","(4.4, 5.3, 5.206976744186046)","(31.0, 48.0, 46.0)"
10-01-2023 16:21:19.182836,"(11.0, 15.5, 14.916666666666666)","(3.2, 3.6, 3.6157142857142857)","(7.5, 9.2, 9.037037037037036)","(18.0, 27.0, 26.428571428571427)","(7.5, 9.6, 9.611111111111112)","(4.2, 5.4, 5.36)","(4.4, 5.3, 5.248387096774193)","(31.0, 48.0, 46.0)"
10-01-2023 16:21:20.656762,"(11.0, 15.5, 14.8125)","(3.2, 3.65, 3.6478260869565218)","(7.5, 9.2, 8.915151515151514)","(18.0, 27.0, 25.57894736842105)","(7.5, 9.8, 9.604651162790699)","(4.2, 5.4, 5.339534883720931)","(4.4, 5.3, 5.223636363636364)","(31.0, 48.0, 47.45454545454545)"
10-01-2023 16:21:21.966120,"(11.0, 15.5, 14.884615384615385)","(3.2, 3.7, 3.66)","(7.5, 9.0, 8.743396226415094)","(18.0, 26.0, 24.555555555555557)","(7.5, 9.8, 9.600000000000001)","(4.2, 5.4, 5.2875)","(4.4, 5.3, 5.222222222222222)","(31.0, 48.0, 44.36363636363637)"
10-01-2023 16:21:23.211135,"(11.0, 15.5, 15.152173913043478)","(3.2, 3.7, 3.66)","(7.5, 9.0, 8.743396226415094)","(18.0, 26.0, 24.75)","(7.5, 9.8, 9.614634146341464)","(4.2, 5.3, 5.3100000000000005)","(4.4, 5.3, 5.21578947368421)","(31.0, 48.0, 44.36363636363637)"
10-01-2023 16:21:24.625527,"(11.0, 15.5, 15.152173913043478)","(3.2, 3.7, 3.6578947368421053)","(7.5, 8.8, 8.783333333333333)","(18.0, 25.0, 24.866666666666667)","(7.5, 9.8, 9.647619047619047)","(4.2, 5.4, 5.302702702702703)","(4.4, 5.3, 5.21578947368421)","(31.0, 48.0, 44.36363636363637)"
10-01-2023 16:21:26.008280,"(11.0, 15.5, 15.055555555555555)","(3.2, 3.7, 3.6652173913043478)","(7.5, 8.8, 8.783333333333333)","(18.0, 25.0, 24.652173913043477)","(7.5, 9.8, 9.713333333333333)","(4.2, 5.4, 5.267857142857142)","(4.4, 5.3, 5.229411764705882)","(31.0, 48.0, 45.63636363636364)"
10-01-2023 16:21:27.240769,"(11.0, 15.5, 15.38888888888889)","(3.2, 3.7, 3.676190476190476)","(7.5, 8.8, 8.809090909090909)","(18.0, 25.0, 24.4)","(7.5, 9.8, 9.892307692307693)","(4.2, 5.3, 5.027777777777778)","(4.4, 5.3, 5.307317073170732)","(31.0, 46.0, 45.63636363636364)"
10-01-2023 16:21:28.470461,"(11.0, 15.5, 15.38888888888889)","(3.2, 3.75, 3.6879310344827587)","(7.5, 9.0, 8.814814814814815)","(18.0, 25.0, 24.363636363636363)","(7.5, 10.0, 9.892307692307693)","(4.2, 5.1, 4.95)","(4.4, 5.4, 5.287804878048781)","(31.0, 46.0, 45.63636363636364)"
10-01-2023 16:21:29.746471,"(11.0, 15.5, 14.916666666666666)","(3.2, 3.8, 3.7616666666666667)","(7.5, 9.0, 8.606741573033707)","(18.0, 25.0, 25.074074074074073)","(7.5, 10.0, 9.9)","(4.2, 5.0, 4.966666666666667)","(4.4, 5.4, 5.161728395061728)","(31.0, 46.0, 45.0)"
10-01-2023 16:21:31.059178,"(11.0, 15.0, 14.916666666666666)","(3.1, 3.8, 3.8195652173913044)","(7.5, 8.8, 8.479279279279279)","(18.0, 26.0, 24.533333333333335)","(7.5, 10.5, 9.850000000000001)","(4.2, 5.0, 4.983333333333333)","(4.4, 5.3, 5.18)","(31.0, 46.0, 45.0)"
10-01-2023 16:21:32.351421,"(11.0, 15.0, 14.884615384615385)","(3.1, 3.85, 3.7803030303030303)","(7.5, 8.8, 8.612244897959183)","(18.0, 26.0, 24.482758620689655)","(7.5, 10.5, 9.688888888888888)","(4.2, 5.0, 4.976470588235294)","(4.4, 5.2, 5.18)","(31.0, 46.0, 45.333333333333336)"
10-01-2023 16:21:33.717027,"(11.0, 15.0, 14.722222222222221)","(3.1, 3.85, 3.7803030303030303)","(7.5, 8.8, 8.613043478260868)","(18.0, 26.0, 24.75)","(7.5, 9.8, 9.721739130434782)","(4.2, 5.0, 4.9714285714285715)","(4.4, 5.2, 5.1875)","(31.0, 48.0, 44.57142857142857)"
10-01-2023 16:21:34.882528,"(11.0, 15.5, 15.0)","(3.1, 3.85, 3.772222222222222)","(7.5, 8.8, 8.628)","(18.0, 25.0, 24.75)","(7.5, 10.0, 9.861538461538462)","(4.2, 5.0, 4.95531914893617)","(4.4, 5.2, 5.173170731707318)","(31.0, 48.0, 45.0)"
10-01-2023 16:21:36.154279,"(11.0, 15.0, 14.928571428571429)","(3.1, 3.85, 3.7908450704225354)","(7.5, 8.8, 8.664406779661016)","(18.0, 25.0, 24.47826086956522)","(7.5, 10.0, 9.861538461538462)","(4.2, 5.1, 5.073417721518987)","(4.4, 5.2, 5.161904761904762)","(31.0, 48.0, 43.2)"
10-01-2023 16:21:37.412431,"(11.0, 15.0, 14.772727272727273)","(3.1, 3.85, 3.7853846153846153)","(7.5, 8.8, 8.693333333333333)","(18.0, 25.0, 24.47826086956522)","(7.5, 10.0, 9.86865671641791)","(4.2, 5.1, 5.06236559139785)","(4.4, 5.2, 5.147126436781609)","(31.0, 48.0, 43.2)"
10-01-2023 16:21:38.644224,"(11.0, 15.0, 14.772727272727273)","(3.1, 3.85, 3.7666666666666666)","(7.5, 8.8, 9.16938775510204)","(18.0, 25.0, 24.714285714285715)","(7.5, 10.5, 9.86086956521739)","(4.2, 5.2, 5.06236559139785)","(4.4, 5.2, 5.144578313253012)","(31.0, 48.0, 43.2)"
10-01-2023 16:21:39.910845,"(11.0, 15.0, 14.777777777777779)","(3.1, 3.8, 3.764705882352941)","(7.5, 9.2, 9.253333333333332)","(18.0, 25.0, 24.545454545454547)","(7.5, 10.5, 9.783333333333333)","(4.2, 5.2, 4.966666666666667)","(4.4, 5.2, 5.0814814814814815)","(31.0, 48.0, 43.2)"
10-01-2023 16:21:41.185418,"(11.0, 15.0, 14.733333333333333)","(3.1, 3.8, 3.764473684210526)","(7.5, 9.4, 9.488888888888889)","(18.0, 25.0, 24.545454545454547)","(7.5, 10.0, 9.813333333333333)","(4.2, 5.1, 4.978571428571429)","(4.4, 5.1, 5.082)","(31.0, 48.0, 43.2)"
10-01-2023 16:21:42.446701,"(11.0, 15.0, 14.733333333333333)","(3.1, 3.8, 3.764473684210526)","(7.5, 9.8, 9.583333333333332)","(18.0, 25.0, 24.545454545454547)","(7.5, 10.0, 9.878260869565217)","(4.2, 5.0, 4.984210526315789)","(4.4, 5.1, 5.093999999999999)","(31.0, 48.0, 43.2)"
10-01-2023 16:21:43.632316,"(11.0, 14.0, 13.882352941176471)","(3.1, 3.85, 3.8163636363636364)","(7.5, 9.6, 9.533333333333333)","(18.0, 25.0, 24.545454545454547)","(7.5, 10.0, 9.83157894736842)","(4.2, 5.0, 4.91388888888889)","(4.4, 5.1, 5.132307692307692)","(31.0, 48.0, 44.57142857142857)"
10-01-2023 16:21:44.682819,"(11.0, 14.0, 13.7)","(3.1, 3.95, 3.892857142857143)","(7.5, 9.6, 9.533333333333333)","(18.0, 25.0, 24.545454545454547)","(7.5, 10.0, 9.8)","(4.2, 5.0, 4.815625)","(4.4, 5.2, 5.141333333333334)","(31.0, 48.0, 44.57142857142857)"
10-01-2023 16:21:45.790211,"(11.0, 14.0, 13.608108108108109)","(3.1, 3.95, 3.88021978021978)","(7.5, 9.6, 9.5875)","(18.0, 25.0, 24.285714285714285)","(7.5, 10.0, 9.768627450980393)","(4.2, 5.0, 4.833333333333333)","(4.4, 5.2, 5.1312500000000005)","(31.0, 48.0, 44.57142857142857)"
10-01-2023 16:21:46.978273,"(11.0, 14.0, 13.508474576271187)","(3.1, 4.1, 4.051020408163265)","(7.5, 9.6, 9.5875)","(18.0, 25.0, 24.285714285714285)","(7.5, 9.8, 9.754285714285714)","(4.2, 4.9, 4.853846153846154)","(4.4, 5.2, 5.1312500000000005)","(31.0, 48.0, 45.23076923076923)"
10-01-2023 16:21:48.185662,"(11.0, 14.0, 13.452830188679245)","(3.1, 4.1, 3.9575)","(7.5, 9.6, 9.557894736842107)","(18.0, 25.0, 23.77777777777778)","(7.5, 9.8, 9.694117647058825)","(4.2, 4.9, 4.879310344827586)","(4.4, 5.2, 4.921142857142858)","(31.0, 48.0, 42.857142857142854)"
10-01-2023 16:21:49.416469,"(11.0, 14.0, 13.763157894736842)","(3.1, 4.1, 4.005)","(7.5, 9.8, 9.557894736842107)","(18.0, 24.0, 23.80952380952381)","(7.5, 9.8, 9.7375)","(4.2, 4.9, 4.8828282828282825)","(4.4, 5.0, 4.884375)","(31.0, 48.0, 42.857142857142854)"
10-01-2023 16:21:50.663227,"(11.0, 14.0, 13.763157894736842)","(3.1, 4.1, 4.0406249999999995)","(7.5, 9.8, 9.557894736842107)","(18.0, 24.0, 23.77777777777778)","(7.5, 9.8, 9.725)","(4.2, 5.0, 4.881188118811881)","(4.4, 4.9, 4.872727272727273)","(31.0, 48.0, 42.857142857142854)"
10-01-2023 16:21:51.826922,"(11.0, 14.0, 13.77027027027027)","(3.1, 4.1, 4.041666666666666)","(7.5, 9.8, 9.644444444444446)","(18.0, 24.0, 23.56)","(7.5, 9.8, 9.5)","(4.2, 5.0, 4.815384615384615)","(4.4, 4.9, 4.835714285714285)","(31.0, 48.0, 42.857142857142854)"
10-01-2023 16:21:52.956911,"(11.0, 14.5, 14.181818181818182)","(3.1, 4.1, 4.002173913043478)","(7.5, 9.8, 9.607407407407408)","(18.0, 25.0, 23.76923076923077)","(7.5, 9.6, 9.466666666666667)","(4.2, 5.0, 4.826086956521739)","(4.4, 4.9, 4.839534883720931)","(31.0, 48.0, 42.857142857142854)"
10-01-2023 16:21:54.189706,"(11.0, 14.5, 14.166666666666666)","(3.1, 4.1, 4.056716417910447)","(7.5, 9.8, 9.536585365853659)","(18.0, 25.0, 24.6)","(7.5, 9.6, 9.3)","(4.2, 5.0, 4.9147058823529415)","(4.4, 4.9, 4.81875)","(31.0, 48.0, 41.23076923076923)"
10-01-2023 16:21:55.573866,"(11.0, 14.5, 14.32857142857143)","(3.1, 4.1, 4.074509803921568)","(7.5, 9.8, 9.661538461538461)","(18.0, 25.0, 23.854166666666668)","(7.5, 9.4, 9.216666666666667)","(4.2, 5.0, 4.958823529411765)","(4.4, 4.9, 4.802631578947368)","(31.0, 42.0, 41.23076923076923)"
10-01-2023 16:21:56.970404,"(11.0, 14.5, 14.32857142857143)","(3.1, 4.1, 4.075510204081632)","(7.5, 9.8, 9.600000000000001)","(18.0, 24.0, 23.854166666666668)","(7.5, 9.4, 9.311111111111112)","(4.2, 5.0, 4.972413793103448)","(4.4, 4.9, 4.831428571428572)","(31.0, 42.0, 41.18518518518518)"
10-01-2023 16:21:58.470257,"(11.0, 14.5, 14.32857142857143)","(3.1, 4.1, 4.015)","(7.5, 9.8, 9.661538461538461)","(18.0, 24.0, 23.854166666666668)","(7.5, 9.4, 9.305263157894737)","(4.2, 5.0, 4.980952380952381)","(4.4, 4.9, 4.821739130434783)","(31.0, 42.0, 41.142857142857146)"
10-01-2023 16:21:59.810728,"(11.0, 14.5, 14.142857142857142)","(3.1, 4.1, 4.00625)","(7.5, 9.8, 9.71111111111111)","(18.0, 24.0, 23.84090909090909)","(7.5, 9.4, 9.20377358490566)","(4.2, 5.0, 5.143478260869565)","(4.4, 4.9, 4.810869565217391)","(31.0, 42.0, 41.03225806451613)"
10-01-2023 16:22:01.133084,"(11.0, 15.0, 14.26086956521739)","(3.1, 4.1, 4.137903225806451)","(7.5, 10.0, 9.71111111111111)","(18.0, 24.0, 23.78048780487805)","(7.5, 9.4, 9.10909090909091)","(4.2, 5.2, 5.156410256410256)","(4.4, 4.9, 4.698958333333334)","(31.0, 42.0, 41.333333333333336)"
10-01-2023 16:22:02.362232,"(11.0, 14.5, 13.928571428571429)","(3.1, 4.2, 4.14020618556701)","(7.5, 10.0, 9.714285714285714)","(18.0, 24.0, 23.78048780487805)","(7.5, 9.4, 9.12)","(4.2, 5.3, 5.182926829268292)","(4.4, 4.7, 4.698684210526316)","(31.0, 42.0, 41.371428571428574)"
10-01-2023 16:22:03.608962,"(11.0, 14.5, 13.904761904761905)","(3.1, 4.2, 4.016666666666667)","(7.5, 10.0, 9.76)","(18.0, 24.0, 23.54237288135593)","(7.5, 9.2, 9.145454545454545)","(4.2, 5.3, 5.242857142857143)","(4.4, 4.7, 4.763963963963964)","(31.0, 42.0, 41.388888888888886)"
10-01-2023 16:22:04.904992,"(11.0, 14.0, 13.80952380952381)","(3.1, 4.1, 4.001869158878504)","(7.5, 10.0, 9.8)","(18.0, 24.0, 23.53448275862069)","(7.5, 9.2, 9.03076923076923)","(4.2, 5.4, 5.302272727272727)","(4.4, 4.8, 4.742857142857143)","(31.0, 42.0, 41.388888888888886)"
10-01-2023 16:22:06.278008,"(11.0, 14.0, 13.75)","(3.1, 4.2, 4.048)","(7.5, 10.0, 9.8)","(18.0, 24.0, 23.53448275862069)","(7.5, 9.2, 8.984615384615385)","(4.2, 5.4, 5.302272727272727)","(4.4, 4.8, 4.757142857142857)","(31.0, 42.0, 41.388888888888886)"
10-01-2023 16:22:07.615214,"(11.0, 14.0, 13.75)","(3.1, 4.1, 4.065217391304348)","(7.5, 10.0, 9.847619047619048)","(18.0, 24.0, 23.53448275862069)","(7.5, 9.2, 8.988235294117647)","(4.2, 5.4, 5.302272727272727)","(4.4, 4.8, 4.726582278481012)","(31.0, 42.0, 41.388888888888886)"
10-01-2023 16:22:08.799525,"(11.0, 14.0, 13.617647058823529)","(3.1, 4.1, 4.065217391304348)","(7.5, 10.0, 9.847619047619048)","(18.0, 24.0, 23.53448275862069)","(7.5, 9.2, 8.988235294117647)","(4.2, 5.4, 5.302272727272727)","(4.4, 4.8, 4.745205479452054)","(31.0, 42.0, 41.388888888888886)"
10-01-2023 16:22:10.046551,"(11.0, 14.0, 13.512195121951219)","(3.1, 4.1, 4.275)","(7.5, 10.0, 9.718518518518518)","(18.0, 24.0, 23.516666666666666)","(7.5, 9.2, 8.968)","(4.2, 5.4, 5.271794871794872)","(4.4, 4.8, 4.711111111111111)","(31.0, 42.0, 41.388888888888886)"
10-01-2023 16:22:11.206873,"(11.0, 14.0, 13.473684210526315)","(3.1, 4.3, 4.282432432432432)","(7.5, 10.0, 9.67142857142857)","(18.0, 24.0, 22.46511627906977)","(7.5, 9.0, 8.707692307692309)","(4.2, 5.3, 5.2935483870967746)","(4.4, 4.8, 4.689795918367347)","(31.0, 42.0, 41.16279069767442)"
10-01-2023 16:22:12.465516,"(11.0, 13.5, 13.476190476190476)","(3.1, 4.3, 4.268316831683168)","(7.5, 10.0, 9.63076923076923)","(18.0, 24.0, 22.4)","(7.5, 8.8, 8.58)","(4.2, 5.4, 5.305882352941177)","(4.2, 4.8, 4.725)","(31.0, 42.0, 41.25)"
10-01-2023 16:22:13.710634,"(11.0, 13.5, 13.476190476190476)","(3.2, 4.3, 4.263559322033898)","(7.5, 10.0, 9.412903225806451)","(18.0, 24.0, 23.060606060606062)","(7.5, 8.6, 8.625806451612902)","(4.2, 5.4, 5.210869565217392)","(4.2, 4.8, 4.67945205479452)","(31.0, 42.0, 40.943396226415096)"
10-01-2023 16:22:14.961567,"(11.0, 13.5, 13.394736842105264)","(3.2, 4.3, 4.333884297520662)","(7.5, 9.8, 9.399999999999999)","(18.0, 24.0, 24.58823529411765)","(7.5, 8.8, 9.051612903225806)","(4.2, 5.3, 5.160975609756097)","(4.2, 4.8, 4.641935483870967)","(31.0, 42.0, 43.26315789473684)"
10-01-2023 16:22:16.128715,"(11.0, 13.5, 13.224137931034482)","(3.2, 4.4, 4.333884297520662)","(7.5, 9.6, 9.399999999999999)","(18.0, 25.0, 24.65)","(7.5, 9.4, 9.149999999999999)","(4.2, 5.3, 5.235135135135135)","(4.2, 4.7, 4.633333333333334)","(31.0, 46.0, 43.04347826086956)"
10-01-2023 16:22:17.265233,"(11.0, 13.5, 13.468253968253968)","(3.2, 4.4, 4.3534883720930235)","(7.5, 9.2, 9.046808510638296)","(18.0, 25.0, 24.65)","(7.5, 9.2, 9.08421052631579)","(4.2, 5.3, 5.225925925925925)","(4.2, 4.7, 4.510344827586207)","(31.0, 46.0, 43.12)"
10-01-2023 16:22:18.436643,"(11.0, 13.5, 13.4)","(3.2, 4.4, 4.3100917431192665)","(7.5, 9.2, 9.004999999999999)","(18.0, 26.0, 24.772727272727273)","(7.5, 9.4, 9.242105263157894)","(4.2, 5.3, 5.442105263157895)","(4.2, 4.6, 4.507142857142857)","(31.0, 46.0, 43.12)"
10-01-2023 16:22:19.642307,"(11.0, 13.5, 13.325)","(3.3, 4.3, 4.2796875)","(7.5, 9.0, 8.940425531914894)","(18.0, 26.0, 24.944444444444443)","(7.5, 9.4, 9.285714285714285)","(4.2, 5.6, 5.55)","(4.2, 4.6, 4.440789473684211)","(31.0, 46.0, 43.12)"
10-01-2023 16:22:20.876418,"(11.0, 13.5, 13.28125)","(3.3, 4.3, 4.2796875)","(7.5, 9.0, 8.772413793103448)","(18.0, 26.0, 24.944444444444443)","(7.5, 9.4, 9.285714285714285)","(4.2, 5.6, 5.529166666666667)","(4.2, 4.5, 4.434065934065934)","(31.0, 46.0, 43.12)"
10-01-2023 16:22:22.174360,"(11.0, 13.5, 13.14516129032258)","(3.3, 4.3, 4.2796875)","(7.5, 8.8, 8.653658536585366)","(18.0, 26.0, 25.095238095238095)","(7.5, 9.4, 9.107317073170732)","(4.2, 5.6, 5.542857142857143)","(4.2, 4.5, 4.341379310344828)","(31.0, 46.0, 43.166666666666664)"
