,Betcha By Golly,Sheriffs Kid,Dulcimer Dame,China Cat,Magic In Me,Sax,Marketability
06-01-2023 09:52:20.972934,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 2.252727272727273)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:21.872709,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 1.9300000000000002)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:22.783347,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 2.262608695652174)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:23.696545,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 2.262608695652174)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:24.603411,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 2.262608695652174)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:25.507415,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 2.262608695652174)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:26.419083,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 2.262608695652174)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:27.322831,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 2.262608695652174)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:28.263714,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 2.262608695652174)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:29.154569,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.38, 1.9466666666666668)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:30.093364,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.96)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:31.018486,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.96)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:31.967287,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.96)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:32.890865,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.96)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:33.848407,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.96)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:34.789591,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.96)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:35.755573,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.96)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:36.692348,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.96)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:37.651733,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:38.579485,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:39.504909,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:40.403697,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:41.301330,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.968)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:42.192423,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.968)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:43.103379,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.968)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:44.012633,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.968)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:44.928302,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.968)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:45.808694,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:46.722611,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:47.633169,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:48.527267,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:49.442681,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:50.329721,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:51.262033,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:52.143210,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:53.081461,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:53.995264,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:54.902872,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.11)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:55.816234,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.968)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:56.701581,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:57.616540,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:58.508319,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:52:59.422086,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:00.318173,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:01.232683,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:02.186485,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:03.099062,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:04.023442,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:04.920392,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:05.872047,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:06.744434,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:07.644663,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:08.544452,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:09.458297,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:10.341903,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 2.12)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:11.265630,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.984)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:12.140738,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.984)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:13.168499,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.984)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:14.055920,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:14.956350,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:15.896524,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:17.041365,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:18.013687,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:18.934510,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:19.950225,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:20.852276,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:21.808556,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:22.717203,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:23.657148,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:24.602370,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:25.578800,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:26.496539,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:27.412556,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:28.323113,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:29.307233,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:30.234123,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:31.131452,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:32.038770,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:32.976904,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:33.914494,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:34.847830,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:35.786940,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:36.712549,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:37.691905,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:38.650618,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:39.567023,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:40.576224,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:41.547588,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:42.494820,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:43.457991,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:44.415680,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:45.318422,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:46.280583,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:47.243893,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:48.204084,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:49.321336,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:50.330618,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:51.421665,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:52.398788,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
06-01-2023 09:53:53.454408,"(2.9, 230.0, 173.3375)","(7.0, 12.0, 9.466666666666667)","(2.0, 2.36, 1.952)","(10.0, 230.0, 175.0)","(15.0, 230.0, 198.64285714285714)","(26.0, 230.0, 175.125)","(17.0, 150.0, 103.5)"
