,Mighty Night,Little Mac,Tah Ash,Nitro Cannon,Brookes Girl,Monos Spirit,Monos Typhoon,Tah Darcy
10-01-2023 11:28:08.530635,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 174.0)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 555.8333333333334)"
10-01-2023 11:28:09.532666,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 174.0)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 555.8333333333334)"
10-01-2023 11:28:10.532444,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 174.0)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 555.8333333333334)"
10-01-2023 11:28:11.540781,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 174.0)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 555.8333333333334)"
10-01-2023 11:28:12.545995,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 174.0)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 555.8333333333334)"
10-01-2023 11:28:13.582049,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 174.0)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:14.589640,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:15.623329,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:16.637267,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:17.660124,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:18.678938,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:19.733408,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:20.741499,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:21.719960,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:22.732946,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:23.720497,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:24.718876,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:25.691898,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:26.662888,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:27.610255,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:28.591043,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:29.556916,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:30.580734,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:31.606863,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:32.618121,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:33.624247,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:34.630361,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:35.685089,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:36.674733,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:37.680328,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:38.656287,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:39.688897,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:40.712030,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:41.698802,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:42.678637,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:43.631023,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:44.615295,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:45.590452,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:46.606895,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:47.588694,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:48.582452,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:49.585388,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:50.580389,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:51.555223,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:52.569383,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.333333333333332)","(8.5, 22.0, 10.685714285714287)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:53.576193,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:54.608465,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:55.632901,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:56.647163,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:57.683308,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:58.712176,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:28:59.755261,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:00.797037,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:01.832910,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.90625)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:02.856655,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 23.73076923076923)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:03.869227,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:04.883944,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:05.873232,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:06.891155,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:07.856968,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:08.876226,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:09.840698,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:10.849603,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:11.933351,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:13.033100,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:14.087385,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:15.143864,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:16.264503,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:17.343272,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:18.418982,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:19.522985,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:20.572276,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:21.633882,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:22.740274,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:23.791662,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:24.852997,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:25.871593,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:26.912330,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
10-01-2023 11:29:27.912121,"(7.0, 12.0, 11.263636363636364)","(3.6, 7.0, 4.9222222222222225)","(41.0, 310.0, 114.28571428571429)","(2.9, 4.1, 3.4509999999999996)","(3.2, 4.4, 3.65)","(12.0, 32.0, 25.970588235294116)","(8.5, 22.0, 18.345454545454544)","(101.0, 650.0, 553.3333333333334)"
