,Wong Way,Joint Forces,Saturday Vibes,Lady Luna,Wisheart,Bellas In Command,Dream Luv,Heros Choice,Talk Crazy
08-12-2022 14:41:24.751856,"(2.15, 2.52, 2.508421052631579)","(21.0, 44.0, 43.578947368421055)","(2.25, 2.46, 2.4459574468085106)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 68.33333333333333)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:26.145879,"(2.15, 2.52, 2.508421052631579)","(21.0, 44.0, 44.57142857142857)","(2.25, 2.46, 2.4459574468085106)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 68.33333333333333)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:27.555489,"(2.15, 2.52, 2.508421052631579)","(21.0, 46.0, 46.0)","(2.25, 2.46, 2.4459574468085106)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 64.28571428571429)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:28.919930,"(2.15, 2.52, 2.5143589743589745)","(21.0, 48.0, 45.714285714285715)","(2.25, 2.46, 2.4459574468085106)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:30.270539,"(2.15, 2.52, 2.5143589743589745)","(21.0, 48.0, 46.54545454545455)","(2.25, 2.46, 2.4459574468085106)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:31.573903,"(2.15, 2.52, 2.5143589743589745)","(21.0, 48.0, 46.54545454545455)","(2.25, 2.46, 2.4459574468085106)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:32.769079,"(2.15, 2.52, 2.5143589743589745)","(21.0, 48.0, 46.54545454545455)","(2.25, 2.46, 2.4459574468085106)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:33.983624,"(2.15, 2.52, 2.5143589743589745)","(21.0, 48.0, 45.333333333333336)","(2.25, 2.46, 2.4459574468085106)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:35.278491,"(2.15, 2.52, 2.5143589743589745)","(21.0, 48.0, 42.36363636363636)","(2.25, 2.46, 2.4435)","(13.0, 17.0, 16.54901960784314)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:36.518029,"(2.15, 2.54, 2.516774193548387)","(21.0, 44.0, 41.2)","(2.25, 2.46, 2.457927786499215)","(13.0, 17.0, 16.424242424242426)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:37.814433,"(2.15, 2.56, 2.5530434782608697)","(21.0, 44.0, 41.2)","(2.25, 2.46, 2.457927786499215)","(13.0, 16.5, 16.424242424242426)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 48.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 23.857142857142858)"
08-12-2022 14:41:39.115365,"(2.15, 2.56, 2.5530434782608697)","(21.0, 44.0, 39.8)","(2.25, 2.46, 2.457927786499215)","(13.0, 16.5, 16.424242424242426)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 47.53846153846154)","(18.0, 36.0, 35.904761904761905)","(13.0, 25.0, 22.9)"
08-12-2022 14:41:40.470214,"(2.15, 2.56, 2.5530434782608697)","(21.0, 42.0, 39.333333333333336)","(2.25, 2.46, 2.4518012422360247)","(13.0, 16.5, 16.424242424242426)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 47.53846153846154)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.57142857142857)"
08-12-2022 14:41:41.737194,"(2.15, 2.56, 2.553846153846154)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.4518012422360247)","(13.0, 16.5, 16.424242424242426)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 50.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:43.049576,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.4539705882352942)","(13.0, 16.5, 16.424242424242426)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:44.411917,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.4539705882352942)","(13.0, 16.5, 16.424242424242426)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:45.721549,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.4586869495596475)","(13.0, 16.5, 16.424242424242426)","(31.0, 75.0, 65.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:47.073586,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.4586869495596475)","(13.0, 16.5, 16.424242424242426)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:48.473122,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.4586869495596475)","(13.0, 16.5, 16.666666666666668)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:49.904507,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.457927786499215)","(13.0, 17.0, 16.666666666666668)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:51.340604,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.457927786499215)","(13.0, 17.0, 16.666666666666668)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:52.866252,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.457927786499215)","(13.0, 17.0, 16.666666666666668)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.7)"
08-12-2022 14:41:54.325808,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.457927786499215)","(13.0, 17.0, 16.666666666666668)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.77777777777778)"
08-12-2022 14:41:55.813895,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.457927786499215)","(13.0, 17.0, 16.666666666666668)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.77777777777778)"
08-12-2022 14:41:57.435687,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 40.10526315789474)","(2.25, 2.46, 2.457927786499215)","(13.0, 17.0, 16.666666666666668)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.77777777777778)"
08-12-2022 14:41:58.947109,"(2.15, 2.58, 2.5700000000000003)","(21.0, 42.0, 38.785714285714285)","(2.25, 2.46, 2.457927786499215)","(13.0, 17.0, 16.666666666666668)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.5)"
08-12-2022 14:42:00.457723,"(2.15, 2.58, 2.568)","(21.0, 38.0, 36.92857142857143)","(2.25, 2.46, 2.4526666666666666)","(13.0, 17.0, 16.1875)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.5)"
08-12-2022 14:42:01.868119,"(2.15, 2.58, 2.568)","(21.0, 38.0, 37.368421052631575)","(2.25, 2.46, 2.4526666666666666)","(13.0, 16.5, 15.904761904761905)","(31.0, 75.0, 69.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.904761904761905)","(13.0, 23.0, 22.5)"
08-12-2022 14:42:03.272930,"(2.15, 2.58, 2.5761290322580646)","(21.0, 38.0, 36.83870967741935)","(2.25, 2.46, 2.4697542533081287)","(13.0, 16.0, 15.4375)","(31.0, 75.0, 59.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.86666666666667)","(13.0, 23.0, 21.75)"
08-12-2022 14:42:04.607078,"(2.15, 2.58, 2.5761290322580646)","(21.0, 38.0, 37.083333333333336)","(2.25, 2.48, 2.4697542533081287)","(13.0, 15.5, 15.445945945945946)","(31.0, 75.0, 58.529411764705884)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.86666666666667)","(13.0, 23.0, 22.72222222222222)"
08-12-2022 14:42:06.091477,"(2.15, 2.58, 2.5761290322580646)","(21.0, 38.0, 37.083333333333336)","(2.25, 2.48, 2.4678778625954196)","(13.0, 15.5, 15.445945945945946)","(31.0, 70.0, 56.07142857142857)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 35.86666666666667)","(13.0, 23.0, 22.72222222222222)"
08-12-2022 14:42:07.529570,"(2.15, 2.58, 2.5761290322580646)","(21.0, 38.0, 37.529411764705884)","(2.25, 2.48, 2.467889908256881)","(13.0, 15.5, 15.445945945945946)","(31.0, 70.0, 56.07142857142857)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 36.0, 37.529411764705884)","(13.0, 23.0, 22.72222222222222)"
08-12-2022 14:42:08.967262,"(2.15, 2.58, 2.5761290322580646)","(21.0, 38.0, 37.529411764705884)","(2.25, 2.48, 2.467889908256881)","(13.0, 15.5, 15.24025974025974)","(31.0, 70.0, 56.07142857142857)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 38.0, 37.529411764705884)","(13.0, 23.0, 22.72222222222222)"
08-12-2022 14:42:10.414208,"(2.15, 2.58, 2.5761290322580646)","(21.0, 38.0, 37.529411764705884)","(2.25, 2.48, 2.4678713629402758)","(13.0, 15.5, 15.24025974025974)","(31.0, 70.0, 54.09090909090909)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 38.0, 37.529411764705884)","(13.0, 23.0, 22.72222222222222)"
08-12-2022 14:42:11.904657,"(2.15, 2.58, 2.5761290322580646)","(21.0, 38.0, 37.529411764705884)","(2.25, 2.48, 2.4678713629402758)","(13.0, 15.5, 15.12962962962963)","(31.0, 65.0, 54.09090909090909)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 38.0, 37.529411764705884)","(13.0, 23.0, 22.72222222222222)"
08-12-2022 14:42:13.431162,"(2.15, 2.58, 2.5761290322580646)","(21.0, 38.0, 37.529411764705884)","(2.25, 2.48, 2.4657553956834533)","(13.0, 15.5, 15.12962962962963)","(31.0, 65.0, 55.285714285714285)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 38.0, 37.333333333333336)","(13.0, 23.0, 22.72222222222222)"
08-12-2022 14:42:14.895312,"(2.15, 2.58, 2.5742857142857143)","(21.0, 38.0, 39.714285714285715)","(2.25, 2.48, 2.4614084507042255)","(13.0, 15.5, 15.12962962962963)","(31.0, 65.0, 58.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 38.0, 37.529411764705884)","(13.0, 23.0, 22.928571428571427)"
08-12-2022 14:42:16.321951,"(2.15, 2.58, 2.5753846153846154)","(21.0, 42.0, 39.714285714285715)","(2.25, 2.48, 2.4613761467889907)","(13.0, 15.5, 15.12962962962963)","(31.0, 60.0, 58.6)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 38.0, 37.333333333333336)","(13.0, 23.0, 22.928571428571427)"
08-12-2022 14:42:17.656984,"(2.15, 2.58, 2.5753846153846154)","(21.0, 42.0, 40.588235294117645)","(2.25, 2.48, 2.457925925925926)","(13.0, 15.5, 15.116666666666667)","(31.0, 60.0, 52.3)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 38.0, 37.333333333333336)","(13.0, 23.0, 22.928571428571427)"
08-12-2022 14:42:19.062006,"(2.15, 2.58, 2.572)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.457925925925926)","(13.0, 15.5, 15.116666666666667)","(31.0, 60.0, 52.3)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(18.0, 38.0, 37.333333333333336)","(13.0, 23.0, 22.928571428571427)"
08-12-2022 14:42:20.383279,"(2.2, 2.58, 2.572)","(21.0, 42.0, 39.78947368421053)","(2.25, 2.46, 2.457925925925926)","(13.0, 15.5, 15.116666666666667)","(31.0, 60.0, 54.857142857142854)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.0)","(19.0, 38.0, 37.333333333333336)","(14.0, 23.0, 22.94736842105263)"
08-12-2022 14:42:21.690391,"(2.2, 2.58, 2.572)","(21.0, 40.0, 39.78947368421053)","(2.25, 2.46, 2.457925925925926)","(13.0, 15.5, 15.116666666666667)","(31.0, 60.0, 54.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 51.888888888888886)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.94736842105263)"
08-12-2022 14:42:22.942827,"(2.2, 2.58, 2.572)","(21.0, 40.0, 39.78947368421053)","(2.25, 2.46, 2.457925925925926)","(13.0, 15.5, 15.116666666666667)","(31.0, 60.0, 57.0)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 52.666666666666664)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.94736842105263)"
08-12-2022 14:42:24.293599,"(2.2, 2.58, 2.572)","(21.0, 40.0, 39.78947368421053)","(2.25, 2.46, 2.457925925925926)","(13.0, 15.5, 15.116666666666667)","(31.0, 60.0, 54.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.94736842105263)"
08-12-2022 14:42:25.632827,"(2.2, 2.58, 2.572)","(21.0, 40.0, 39.78947368421053)","(2.25, 2.46, 2.457925925925926)","(13.0, 15.5, 15.151515151515152)","(31.0, 55.0, 54.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.94736842105263)"
08-12-2022 14:42:27.029642,"(2.2, 2.58, 2.571818181818182)","(21.0, 40.0, 39.733333333333334)","(2.25, 2.46, 2.457925925925926)","(13.0, 15.5, 15.151515151515152)","(31.0, 55.0, 54.375)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.63636363636364)","(14.0, 23.0, 22.833333333333332)"
08-12-2022 14:42:28.439784,"(2.2, 2.6, 2.5794871794871796)","(21.0, 40.0, 41.14285714285714)","(2.25, 2.46, 2.457925925925926)","(13.0, 15.5, 15.166666666666666)","(31.0, 55.0, 57.142857142857146)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.63636363636364)","(14.0, 23.0, 22.833333333333332)"
08-12-2022 14:42:29.879251,"(2.2, 2.6, 2.583673469387755)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.458473282442748)","(13.0, 15.5, 15.314516129032258)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.63636363636364)","(14.0, 23.0, 22.473684210526315)"
08-12-2022 14:42:31.215576,"(2.2, 2.6, 2.583673469387755)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.4508520179372195)","(13.0, 15.5, 15.314516129032258)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.41176470588235)"
08-12-2022 14:42:32.508335,"(2.2, 2.6, 2.5864406779661016)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.4508520179372195)","(13.0, 15.5, 15.04)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 206.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.41176470588235)"
08-12-2022 14:42:33.804883,"(2.2, 2.6, 2.5864406779661016)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.4508520179372195)","(13.0, 15.5, 15.04)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.41176470588235)"
08-12-2022 14:42:35.103786,"(2.2, 2.6, 2.5864406779661016)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.4508520179372195)","(13.0, 15.5, 15.04)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.41176470588235)"
08-12-2022 14:42:36.442367,"(2.2, 2.6, 2.5887323943661973)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.4508520179372195)","(13.0, 15.5, 15.04)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 38.0, 37.47826086956522)","(14.0, 23.0, 22.41176470588235)"
08-12-2022 14:42:37.780445,"(2.2, 2.6, 2.5887323943661973)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.04)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 38.0, 39.55555555555556)","(14.0, 23.0, 22.41176470588235)"
08-12-2022 14:42:39.086184,"(2.2, 2.6, 2.5887323943661973)","(21.0, 42.0, 39.78947368421053)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.04)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.55555555555556)","(14.0, 23.0, 22.41176470588235)"
08-12-2022 14:42:40.368329,"(2.2, 2.6, 2.5887323943661973)","(21.0, 40.0, 39.78947368421053)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.04)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.55555555555556)","(14.0, 23.0, 22.41176470588235)"
08-12-2022 14:42:41.604906,"(2.2, 2.6, 2.5887323943661973)","(21.0, 40.0, 39.78947368421053)","(2.25, 2.46, 2.450521739130435)","(13.0, 15.5, 15.196969696969697)","(31.0, 60.0, 57.142857142857146)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.5)","(14.0, 23.0, 22.846153846153847)"
08-12-2022 14:42:42.821604,"(2.25, 2.6, 2.5843137254901962)","(21.0, 42.0, 41.14285714285714)","(2.25, 2.46, 2.450521739130435)","(13.0, 15.5, 15.196969696969697)","(31.0, 60.0, 57.77777777777778)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.5)","(14.0, 23.0, 22.75)"
08-12-2022 14:42:44.067849,"(2.25, 2.6, 2.5843137254901962)","(21.0, 42.0, 41.14285714285714)","(2.25, 2.46, 2.450521739130435)","(13.0, 15.5, 15.180555555555555)","(31.0, 60.0, 57.77777777777778)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.354838709677416)","(14.0, 23.0, 22.166666666666668)"
08-12-2022 14:42:45.635689,"(2.25, 2.6, 2.5873015873015874)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.180555555555555)","(31.0, 60.0, 57.77777777777778)","(101.0, 260.0, 242.85714285714286)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.3125)","(14.0, 23.0, 22.166666666666668)"
08-12-2022 14:42:47.153264,"(2.25, 2.6, 2.5873015873015874)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.180555555555555)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.68)","(14.0, 23.0, 22.166666666666668)"
08-12-2022 14:42:48.593645,"(2.25, 2.6, 2.5873015873015874)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.180555555555555)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.68)","(14.0, 23.0, 22.166666666666668)"
08-12-2022 14:42:50.025451,"(2.25, 2.6, 2.5873015873015874)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.191176470588236)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.61538461538461)","(14.0, 23.0, 22.166666666666668)"
08-12-2022 14:42:51.396315,"(2.25, 2.6, 2.5873015873015874)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.191176470588236)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.75)","(14.0, 23.0, 21.2)"
08-12-2022 14:42:52.801079,"(2.25, 2.6, 2.5873015873015874)","(21.0, 42.0, 39.78947368421053)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.191176470588236)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.75)","(14.0, 23.0, 21.2)"
08-12-2022 14:42:54.346449,"(2.25, 2.6, 2.5873015873015874)","(21.0, 40.0, 39.78947368421053)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 15.191176470588236)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 40.0, 39.75)","(14.0, 23.0, 21.2)"
08-12-2022 14:42:55.950127,"(2.25, 2.6, 2.5873015873015874)","(21.0, 40.0, 41.14285714285714)","(2.25, 2.46, 2.450521739130435)","(13.0, 15.5, 15.2)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 52.0)","(19.0, 40.0, 40.7027027027027)","(14.0, 23.0, 21.636363636363637)"
08-12-2022 14:42:57.464925,"(2.25, 2.6, 2.5813953488372094)","(21.0, 42.0, 41.14285714285714)","(2.25, 2.46, 2.450521739130435)","(13.0, 15.5, 15.2)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 52.0)","(19.0, 42.0, 41.333333333333336)","(14.0, 23.0, 21.636363636363637)"
08-12-2022 14:42:58.959642,"(2.25, 2.6, 2.5813953488372094)","(21.0, 42.0, 41.14285714285714)","(2.25, 2.46, 2.450521739130435)","(13.0, 15.5, 15.2)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 52.0)","(19.0, 42.0, 41.333333333333336)","(14.0, 23.0, 21.636363636363637)"
08-12-2022 14:43:00.445168,"(2.25, 2.6, 2.584137931034483)","(21.0, 42.0, 40.90909090909091)","(2.25, 2.46, 2.44968)","(13.0, 15.5, 14.924)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 52.0)","(19.0, 42.0, 41.333333333333336)","(14.0, 23.0, 21.5)"
08-12-2022 14:43:01.803251,"(2.25, 2.6, 2.584137931034483)","(21.0, 42.0, 40.22222222222222)","(2.25, 2.46, 2.44968)","(13.0, 15.0, 14.885496183206106)","(31.0, 60.0, 57.64705882352941)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 52.0)","(19.0, 42.0, 41.333333333333336)","(14.0, 23.0, 21.571428571428573)"
08-12-2022 14:43:03.144892,"(2.25, 2.6, 2.587222222222222)","(21.0, 42.0, 41.333333333333336)","(2.25, 2.46, 2.465846153846154)","(13.0, 15.0, 14.304347826086957)","(31.0, 60.0, 56.888888888888886)","(101.0, 260.0, 226.66666666666666)","(26.0, 55.0, 51.0)","(19.0, 42.0, 41.333333333333336)","(14.0, 23.0, 21.571428571428573)"
08-12-2022 14:43:04.425533,"(2.25, 2.6, 2.590707070707071)","(21.0, 42.0, 41.86666666666667)","(2.25, 2.48, 2.465846153846154)","(13.0, 14.5, 13.83695652173913)","(31.0, 60.0, 50.78947368421053)","(101.0, 260.0, 220.0)","(31.0, 55.0, 48.5)","(19.0, 42.0, 39.351351351351354)","(14.0, 23.0, 22.684210526315788)"
