,Mammals Destiny,Twin Connection,Sporty Frank,Illawong Phillipa,Golden Jaylet,Im The Mighty Judd,Footlock,Indys Approval,Ima Workinclassman
09-01-2023 16:32:19.160810,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:20.331083,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:21.453570,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:22.568288,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:23.697962,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:24.750253,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:25.826274,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:26.911163,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:28.000846,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:29.141366,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:30.288028,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:31.462956,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:32.724973,"(26.0, 38.0, 30.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:33.862952,"(26.0, 38.0, 31.846153846153847)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 5.96)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.575)","(6.0, 8.8, 7.9)"
09-01-2023 16:32:35.006551,"(26.0, 38.0, 31.846153846153847)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 5.96)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.76)","(6.0, 8.8, 7.9)"
09-01-2023 16:32:36.209210,"(26.0, 38.0, 33.63636363636364)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 5.96)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.76)","(6.0, 8.8, 7.9)"
09-01-2023 16:32:37.351765,"(26.0, 38.0, 33.63636363636364)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 5.96)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.76)","(6.0, 8.8, 7.9)"
09-01-2023 16:32:38.515663,"(26.0, 38.0, 33.63636363636364)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:39.604888,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8333333333333335)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:40.761401,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:42.238138,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:43.560205,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:44.809858,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:46.073268,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:47.282973,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:48.445942,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:49.605269,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:50.733363,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:51.866147,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:53.005978,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:54.159701,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:55.333419,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 42.5)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.677777777777777)","(6.0, 8.8, 7.771428571428571)"
09-01-2023 16:32:56.501301,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 8.8, 8.5)"
09-01-2023 16:32:57.665892,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 9.0, 8.5)"
09-01-2023 16:32:58.830869,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 9.0, 8.5)"
09-01-2023 16:32:59.964440,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:01.113903,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:02.295438,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:03.501817,"(26.0, 38.0, 28.4)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:04.684044,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:05.886933,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 12.442857142857143)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:07.094716,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:08.259644,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:09.418945,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:10.557840,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:11.713367,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:12.808005,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:13.902354,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:15.022675,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:16.155299,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:17.313592,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:18.491095,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:19.709887,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:20.915896,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:22.113619,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:23.346815,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:24.498970,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:25.642214,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:26.827284,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.12)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:27.971093,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:29.117021,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:30.200304,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:31.297114,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:32.461135,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:33.677988,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 40.75)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.5)"
09-01-2023 16:33:34.930313,"(26.0, 38.0, 26.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 46.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.333333333333333)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.1)"
09-01-2023 16:33:36.295429,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.333333333333333)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.1)"
09-01-2023 16:33:37.668273,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.333333333333333)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.1)"
09-01-2023 16:33:39.151980,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.5888888888888886)","(3.6, 4.0, 3.816666666666667)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.333333333333333)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.1)"
09-01-2023 16:33:40.447925,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8552631578947367)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3999999999999995)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 9.0, 8.0)"
09-01-2023 16:33:41.777249,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8552631578947367)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3999999999999995)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 8.8, 8.0)"
09-01-2023 16:33:43.032997,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8552631578947367)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3999999999999995)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 8.8, 8.0)"
09-01-2023 16:33:44.250027,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8552631578947367)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3999999999999995)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 8.8, 8.48)"
09-01-2023 16:33:45.414001,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8552631578947367)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3999999999999995)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 8.8, 8.48)"
09-01-2023 16:33:46.570106,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8552631578947367)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3999999999999995)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 8.8, 8.48)"
09-01-2023 16:33:47.760110,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8552631578947367)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3999999999999995)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 8.8, 8.48)"
09-01-2023 16:33:48.886693,"(26.0, 36.0, 29.0)","(3.0, 3.9, 3.6199999999999997)","(3.6, 4.0, 3.8552631578947367)","(31.0, 44.0, 36.4)","(21.0, 38.0, 33.333333333333336)","(5.0, 6.6, 6.3999999999999995)","(11.0, 19.5, 15.5)","(8.5, 13.5, 11.75)","(6.0, 8.8, 8.48)"
