,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 13:53:55.443151,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:53:56.765139,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:53:58.042549,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:53:59.299226,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:00.553749,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 124.0)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:01.785199,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 108.0)","(31.0, 230.0, 162.66666666666666)","(21.0, 230.0, 123.75)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 124.0)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:03.082606,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:04.354812,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:05.606950,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:06.961426,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:08.296035,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:09.626035,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:10.934395,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:12.176965,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:13.314879,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:14.530306,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:15.848321,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:17.148225,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:18.487893,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:19.832857,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:21.050161,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:22.309130,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:23.599239,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 138.66666666666669)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:24.929110,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 163.1)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:26.136973,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 163.1)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.775)"
07-01-2023 13:54:27.362225,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 200.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.4625)"
07-01-2023 13:54:28.624965,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.9, 4.216666666666667)"
07-01-2023 13:54:29.928391,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.8, 4.199999999999999)"
07-01-2023 13:54:31.255556,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.8, 4.199999999999999)"
07-01-2023 13:54:32.581033,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.8, 4.199999999999999)"
07-01-2023 13:54:33.791522,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.8, 4.199999999999999)"
07-01-2023 13:54:34.997015,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.8, 4.199999999999999)"
07-01-2023 13:54:36.277860,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.8, 4.199999999999999)"
07-01-2023 13:54:37.690289,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.8, 4.199999999999999)"
07-01-2023 13:54:38.998389,"(31.0, 220.0, 170.25)","(6.5, 17.5, 15.5)","(21.0, 220.0, 152.0)","(31.0, 230.0, 179.5)","(21.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(8.0, 14.0, 12.4)","(1.7, 2.1, 2.04)","(21.0, 230.0, 159.33333333333334)","(4.4, 4.8, 4.199999999999999)"
07-01-2023 13:54:40.236619,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.199999999999999)"
07-01-2023 13:54:41.520927,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.199999999999999)"
07-01-2023 13:54:42.849051,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.199999999999999)"
07-01-2023 13:54:44.171014,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.199999999999999)"
07-01-2023 13:54:45.477062,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.333333333333333)"
07-01-2023 13:54:46.729987,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.333333333333333)"
07-01-2023 13:54:47.976063,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.333333333333333)"
07-01-2023 13:54:49.334508,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.333333333333333)"
07-01-2023 13:54:50.654087,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.8, 4.4)"
07-01-2023 13:54:52.009236,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.4)"
07-01-2023 13:54:53.351269,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.4)"
07-01-2023 13:54:54.522039,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.4)"
07-01-2023 13:54:55.738083,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.4)"
07-01-2023 13:54:57.008617,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.4)"
07-01-2023 13:54:58.353363,"(31.0, 220.0, 170.25)","(9.0, 17.5, 15.5)","(21.0, 220.0, 152.0)","(41.0, 230.0, 179.5)","(26.0, 230.0, 159.16666666666666)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.5, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.4)"
07-01-2023 13:54:59.662902,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.4)"
07-01-2023 13:55:00.957594,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 162.66666666666666)","(31.0, 230.0, 123.75)","(51.0, 230.0, 132.0)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 124.0)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:02.320309,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:03.595190,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:04.907548,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:06.158209,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:07.354308,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:08.563482,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:09.801263,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:11.141493,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:12.478682,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:13.822233,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:15.069128,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:16.239460,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:17.487551,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:18.751814,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:19.959382,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:21.150524,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:22.442371,"(41.0, 220.0, 170.25)","(11.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.3, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.6, 4.7, 4.25)"
07-01-2023 13:55:23.744121,"(41.0, 220.0, 170.25)","(13.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.24, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.7, 4.7, 4.25)"
07-01-2023 13:55:25.054591,"(41.0, 220.0, 170.25)","(13.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.24, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.7, 4.7, 4.25)"
07-01-2023 13:55:26.380736,"(41.0, 220.0, 170.25)","(13.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.24, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.7, 4.7, 4.25)"
07-01-2023 13:55:27.644906,"(41.0, 220.0, 170.25)","(13.0, 17.5, 15.5)","(26.0, 220.0, 152.0)","(51.0, 230.0, 179.5)","(31.0, 230.0, 159.16666666666666)","(51.0, 230.0, 164.66666666666666)","(10.0, 14.0, 12.4)","(1.24, 2.1, 2.04)","(26.0, 230.0, 159.33333333333334)","(3.7, 4.7, 4.25)"
