,Daphs Yak,Master Class,Lucas Jebrynah,Show Me Ziway,Aubameyang,Call Me Marley,Maxed Out,Ali Starr
07-12-2022 19:36:59.759168,"(6.5, 10.0, 9.710344827586207)","(51.0, 100.0, 87.0)","(3.4, 4.2, 4.195833333333334)","(16.0, 18.0, 17.833333333333332)","(16.0, 27.0, 25.785714285714285)","(3.6, 4.2, 4.171052631578948)","(3.2, 4.1, 3.983333333333333)","(14.0, 17.5, 16.621951219512194)"
07-12-2022 19:37:01.431395,"(6.5, 10.5, 9.966666666666667)","(51.0, 100.0, 88.63636363636364)","(3.4, 4.2, 4.082142857142857)","(16.0, 18.0, 17.48148148148148)","(16.0, 26.0, 25.363636363636363)","(3.6, 4.2, 4.272340425531915)","(3.2, 4.1, 3.983333333333333)","(14.0, 17.5, 16.548780487804876)"
07-12-2022 19:37:02.991193,"(6.5, 10.0, 9.894594594594595)","(51.0, 100.0, 86.11111111111111)","(3.4, 4.1, 4.065789473684211)","(16.0, 18.0, 17.684210526315788)","(16.0, 27.0, 25.666666666666668)","(3.6, 4.4, 4.228947368421053)","(3.2, 4.1, 3.9884615384615385)","(14.0, 17.5, 16.520833333333332)"
07-12-2022 19:37:04.657632,"(6.5, 10.5, 9.894594594594595)","(51.0, 100.0, 86.11111111111111)","(3.4, 4.2, 4.049019607843137)","(16.0, 18.0, 17.695652173913043)","(16.0, 27.0, 25.838709677419356)","(3.6, 4.3, 4.229411764705882)","(3.2, 4.0, 3.9884615384615385)","(14.0, 17.5, 16.520833333333332)"
07-12-2022 19:37:06.194747,"(7.0, 10.5, 10.00810810810811)","(51.0, 100.0, 89.13043478260869)","(3.5, 4.1, 4.017777777777778)","(14.0, 18.0, 17.5)","(17.0, 27.0, 25.0)","(3.5, 4.3, 4.2270270270270265)","(3.0, 4.0, 4.010810810810811)","(14.0, 17.5, 17.53125)"
07-12-2022 19:37:07.676386,"(7.0, 10.5, 10.00810810810811)","(51.0, 100.0, 88.0)","(3.5, 4.1, 4.01860465116279)","(14.0, 18.0, 17.4)","(17.0, 27.0, 25.0)","(3.5, 4.3, 4.234285714285714)","(3.0, 4.1, 4.011607142857143)","(14.0, 18.0, 18.833333333333332)"
07-12-2022 19:37:09.071682,"(7.0, 10.5, 9.93125)","(51.0, 100.0, 86.60714285714286)","(3.5, 4.1, 4.025)","(14.0, 18.0, 17.1)","(17.0, 27.0, 25.217391304347828)","(3.5, 4.3, 4.234285714285714)","(3.0, 4.1, 4.004761904761905)","(14.0, 19.0, 18.56)"
07-12-2022 19:37:10.569866,"(7.0, 10.5, 9.975)","(51.0, 100.0, 88.0)","(3.5, 4.1, 4.011111111111111)","(14.0, 17.5, 17.1)","(17.0, 26.0, 25.18181818181818)","(3.5, 4.3, 4.2093750000000005)","(3.0, 4.1, 4.015909090909091)","(14.0, 19.0, 18.214285714285715)"
07-12-2022 19:37:11.957015,"(7.0, 10.5, 10.033333333333333)","(51.0, 100.0, 86.60714285714286)","(3.5, 4.1, 4.025)","(14.0, 17.5, 16.73076923076923)","(17.0, 26.0, 25.18181818181818)","(3.5, 4.3, 4.236263736263736)","(3.0, 4.1, 4.015909090909091)","(14.0, 18.5, 18.35185185185185)"
07-12-2022 19:37:13.382845,"(7.0, 10.5, 9.866666666666667)","(51.0, 100.0, 88.0)","(3.5, 4.1, 4.019047619047619)","(14.0, 17.0, 16.681818181818183)","(17.0, 26.0, 24.875)","(3.5, 4.3, 4.236263736263736)","(3.0, 4.1, 4.0175)","(14.0, 18.5, 18.785714285714285)"
07-12-2022 19:37:14.814947,"(7.0, 10.0, 9.76)","(51.0, 100.0, 89.13043478260869)","(3.5, 4.1, 4.008108108108108)","(14.0, 17.0, 16.676470588235293)","(17.0, 25.0, 24.875)","(3.5, 4.3, 4.223684210526316)","(3.0, 4.1, 4.0175)","(14.0, 19.0, 19.727272727272727)"
07-12-2022 19:37:16.516747,"(7.0, 10.0, 9.822222222222223)","(51.0, 100.0, 86.60714285714286)","(3.5, 4.1, 4.017391304347826)","(14.0, 17.0, 16.666666666666668)","(17.0, 25.0, 24.875)","(3.5, 4.3, 4.23695652173913)","(3.0, 4.1, 4.0175)","(14.0, 21.0, 19.875)"
07-12-2022 19:37:18.014340,"(7.0, 10.0, 9.825806451612904)","(51.0, 100.0, 88.33333333333333)","(3.5, 4.1, 4.022222222222222)","(14.0, 17.0, 16.214285714285715)","(17.0, 25.0, 24.88235294117647)","(3.5, 4.3, 4.236585365853658)","(3.0, 4.1, 4.023728813559322)","(14.0, 20.0, 19.25)"
07-12-2022 19:37:19.458772,"(7.0, 10.0, 9.788235294117646)","(51.0, 95.0, 90.0)","(3.5, 4.1, 4.007142857142857)","(14.0, 16.5, 16.136363636363637)","(17.0, 25.0, 24.88235294117647)","(3.5, 4.3, 4.242857142857143)","(3.0, 4.2, 4.085)","(14.0, 19.5, 18.583333333333332)"
07-12-2022 19:37:21.144106,"(7.0, 10.0, 9.788235294117646)","(51.0, 95.0, 81.66666666666667)","(3.5, 4.1, 4.0025)","(14.0, 17.0, 16.27777777777778)","(17.0, 25.0, 24.88235294117647)","(3.5, 4.3, 4.242857142857143)","(3.0, 4.2, 4.085)","(14.0, 19.0, 18.633333333333333)"
07-12-2022 19:37:22.712960,"(7.0, 10.0, 9.541666666666666)","(51.0, 95.0, 81.15384615384616)","(3.5, 4.1, 4.0027027027027025)","(14.0, 16.5, 16.25)","(17.0, 25.0, 24.88235294117647)","(3.5, 4.3, 4.303030303030304)","(3.0, 4.2, 4.083544303797469)","(14.0, 18.5, 18.40625)"
07-12-2022 19:37:24.183685,"(7.0, 9.6, 9.541666666666666)","(51.0, 95.0, 84.0909090909091)","(3.5, 4.1, 4.0027027027027025)","(14.0, 17.0, 16.40909090909091)","(17.0, 25.0, 24.88235294117647)","(3.5, 4.4, 4.297142857142857)","(3.0, 4.2, 4.083544303797469)","(14.0, 18.5, 18.391304347826086)"
07-12-2022 19:37:25.772496,"(7.0, 9.6, 9.678431372549019)","(51.0, 95.0, 84.0909090909091)","(3.5, 4.1, 4.0055555555555555)","(14.0, 16.5, 16.375)","(17.0, 25.0, 24.875)","(3.5, 4.3, 4.2727272727272725)","(3.0, 4.2, 4.075675675675676)","(14.0, 18.5, 18.291666666666668)"
07-12-2022 19:37:27.239655,"(7.0, 10.0, 9.678431372549019)","(51.0, 95.0, 83.0)","(3.5, 4.1, 4.044)","(14.0, 17.0, 16.785714285714285)","(17.0, 25.0, 24.875)","(3.5, 4.3, 4.215625)","(3.0, 4.2, 4.066666666666666)","(14.0, 18.5, 18.34375)"
07-12-2022 19:37:28.736717,"(7.0, 9.8, 9.729411764705883)","(51.0, 95.0, 86.42857142857143)","(3.4, 4.1, 4.044)","(15.0, 17.0, 16.763157894736842)","(17.0, 25.0, 24.875)","(3.5, 4.3, 4.337209302325581)","(3.2, 4.2, 4.053488372093024)","(15.0, 18.5, 18.145833333333332)"
07-12-2022 19:37:30.165003,"(7.0, 9.8, 9.758904109589041)","(51.0, 95.0, 84.41176470588235)","(3.4, 4.1, 4.033333333333333)","(15.0, 17.5, 16.763157894736842)","(17.0, 25.0, 24.875)","(3.5, 4.4, 4.311428571428571)","(3.2, 4.2, 4.012195121951219)","(15.0, 18.5, 18.145833333333332)"
07-12-2022 19:37:31.585706,"(7.0, 10.0, 9.869767441860464)","(51.0, 95.0, 84.41176470588235)","(3.4, 4.1, 4.038888888888889)","(15.0, 17.5, 16.763157894736842)","(17.0, 25.0, 24.875)","(3.5, 4.4, 4.32051282051282)","(3.2, 4.1, 4.025925925925926)","(15.0, 18.5, 18.071428571428573)"
07-12-2022 19:37:32.962219,"(7.0, 9.8, 9.713513513513513)","(51.0, 95.0, 86.42857142857143)","(3.4, 4.1, 4.0315625)","(15.0, 17.5, 16.763157894736842)","(17.0, 25.0, 24.875)","(3.5, 4.4, 4.321621621621621)","(3.2, 4.1, 4.025925925925926)","(15.0, 18.5, 17.896551724137932)"
07-12-2022 19:37:34.341976,"(7.0, 9.8, 9.60952380952381)","(51.0, 95.0, 83.0)","(3.4, 4.1, 4.038392857142857)","(15.0, 17.5, 16.894736842105264)","(17.0, 25.0, 24.875)","(3.5, 4.4, 4.316666666666666)","(3.2, 4.1, 4.025)","(15.0, 18.5, 17.875)"
07-12-2022 19:37:35.731113,"(7.0, 9.8, 9.60888888888889)","(51.0, 95.0, 84.41176470588235)","(3.4, 4.1, 4.016867469879518)","(15.0, 17.0, 16.857142857142858)","(17.0, 25.0, 24.875)","(3.5, 4.4, 4.313888888888889)","(3.2, 4.1, 4.025)","(15.0, 18.5, 17.903846153846153)"
07-12-2022 19:37:37.116312,"(7.0, 10.0, 9.75072463768116)","(51.0, 95.0, 86.42857142857143)","(3.4, 4.1, 4.016867469879518)","(14.0, 17.0, 16.857142857142858)","(17.0, 25.0, 22.842105263157894)","(3.5, 4.4, 4.339583333333334)","(3.2, 4.1, 4.036065573770491)","(15.0, 18.0, 17.772727272727273)"
07-12-2022 19:37:38.515578,"(7.0, 10.0, 9.785714285714285)","(51.0, 95.0, 89.54545454545455)","(3.4, 4.1, 4.017857142857142)","(14.0, 17.0, 16.857142857142858)","(17.0, 23.0, 22.75)","(3.5, 4.4, 4.330952380952381)","(3.2, 4.1, 4.032758620689655)","(15.0, 18.0, 17.772727272727273)"
07-12-2022 19:37:40.026777,"(7.0, 10.0, 9.856521739130436)","(51.0, 95.0, 85.0)","(3.4, 4.1, 4.01375)","(14.0, 17.0, 16.333333333333332)","(17.0, 23.0, 22.75)","(3.6, 4.4, 4.3047619047619055)","(3.3, 4.1, 4.0442857142857145)","(14.0, 18.0, 17.772727272727273)"
07-12-2022 19:37:41.524338,"(7.0, 10.5, 10.1)","(51.0, 90.0, 85.0)","(3.5, 4.1, 3.940952380952381)","(14.0, 17.0, 16.375)","(17.0, 23.0, 23.181818181818183)","(3.6, 4.4, 4.438053097345133)","(3.3, 4.1, 4.0873563218390805)","(14.0, 18.0, 17.863636363636363)"
07-12-2022 19:37:43.013899,"(7.0, 10.5, 10.195652173913043)","(51.0, 90.0, 89.54545454545455)","(3.5, 4.0, 3.9418803418803416)","(14.0, 16.5, 16.454545454545453)","(17.0, 24.0, 23.53846153846154)","(3.6, 4.5, 4.44392523364486)","(3.3, 4.2, 4.0925)","(14.0, 18.0, 17.666666666666668)"
07-12-2022 19:37:44.787177,"(7.0, 10.5, 10.32)","(51.0, 95.0, 86.42857142857143)","(3.5, 4.0, 3.872608695652174)","(14.0, 16.5, 15.666666666666666)","(17.0, 24.0, 23.53846153846154)","(3.6, 4.5, 4.482857142857143)","(3.3, 4.2, 4.093827160493827)","(14.0, 18.0, 17.25)"
07-12-2022 19:37:46.378265,"(7.0, 10.5, 10.266666666666667)","(51.0, 95.0, 84.70588235294117)","(3.5, 3.9, 3.8403225806451613)","(14.0, 16.0, 15.714285714285714)","(17.0, 24.0, 22.541666666666668)","(3.6, 4.5, 4.49041095890411)","(3.3, 4.2, 4.0873563218390805)","(14.0, 17.5, 17.526315789473685)"
07-12-2022 19:37:47.831290,"(7.0, 10.5, 10.121621621621621)","(51.0, 100.0, 85.71428571428571)","(3.5, 3.85, 3.831111111111111)","(14.0, 16.0, 17.428571428571427)","(17.0, 23.0, 22.7)","(3.6, 4.6, 4.494594594594594)","(3.3, 4.2, 4.025)","(14.0, 18.0, 17.526315789473685)"
07-12-2022 19:37:49.264895,"(7.0, 10.5, 10.078125)","(51.0, 95.0, 87.3076923076923)","(3.5, 3.85, 3.831111111111111)","(14.0, 17.5, 17.78787878787879)","(17.0, 23.0, 22.7)","(3.6, 4.6, 4.493150684931507)","(3.3, 4.2, 4.021739130434782)","(14.0, 18.0, 17.392857142857142)"
07-12-2022 19:37:50.705168,"(7.0, 10.5, 10.229508196721312)","(51.0, 95.0, 88.0)","(3.5, 3.85, 3.8261363636363637)","(14.0, 18.0, 17.78787878787879)","(17.0, 23.0, 22.72)","(3.6, 4.6, 4.493150684931507)","(3.3, 4.1, 4.0181818181818185)","(14.0, 18.0, 17.363636363636363)"
07-12-2022 19:37:52.187761,"(7.0, 10.5, 10.2)","(51.0, 95.0, 88.0)","(3.4, 3.85, 3.813157894736842)","(13.0, 18.0, 17.816666666666666)","(17.0, 24.0, 22.727272727272727)","(3.6, 4.6, 4.4860759493670885)","(3.0, 4.1, 3.996153846153846)","(14.0, 17.5, 17.470588235294116)"
07-12-2022 19:37:53.670904,"(7.0, 10.5, 9.9)","(51.0, 95.0, 88.0)","(3.4, 3.9, 3.835714285714286)","(13.0, 18.0, 17.517647058823528)","(17.0, 23.0, 23.46153846153846)","(3.6, 4.6, 4.555882352941176)","(3.0, 4.1, 3.988709677419355)","(14.0, 18.0, 17.678571428571427)"
07-12-2022 19:37:55.113230,"(7.0, 10.5, 9.93695652173913)","(51.0, 95.0, 77.5)","(3.4, 3.85, 3.963888888888889)","(13.0, 18.0, 17.407894736842106)","(17.0, 24.0, 21.721311475409838)","(3.6, 4.6, 4.48)","(3.0, 4.1, 3.992857142857143)","(14.0, 18.0, 16.705882352941178)"
07-12-2022 19:37:56.611540,"(7.0, 10.5, 10.125)","(51.0, 95.0, 81.0)","(3.4, 4.0, 3.997333333333333)","(13.0, 17.5, 16.73076923076923)","(17.0, 23.0, 21.515151515151516)","(3.6, 4.5, 4.473076923076923)","(3.0, 4.1, 4.005102040816326)","(14.0, 17.0, 16.38888888888889)"
07-12-2022 19:37:58.079085,"(7.0, 10.5, 10.275)","(51.0, 90.0, 81.42857142857143)","(3.4, 4.0, 4.2828375286041185)","(13.0, 17.0, 15.529411764705882)","(17.0, 23.0, 21.5)","(3.6, 4.5, 4.470422535211267)","(3.0, 4.1, 4.011111111111111)","(14.0, 16.5, 16.366666666666667)"
07-12-2022 19:37:59.517607,"(7.0, 10.5, 10.238888888888889)","(51.0, 90.0, 82.5)","(3.4, 4.3, 4.271062271062271)","(13.0, 16.0, 15.528571428571428)","(17.0, 23.0, 21.470588235294116)","(3.6, 4.5, 4.433884297520661)","(3.0, 4.1, 4.024444444444445)","(14.0, 16.5, 15.981132075471699)"
07-12-2022 19:38:00.975896,"(7.0, 10.5, 10.210526315789474)","(51.0, 90.0, 81.0)","(3.4, 4.3, 4.273664122137404)","(13.0, 16.0, 15.415254237288135)","(17.0, 22.0, 21.571428571428573)","(3.6, 4.5, 4.46)","(3.0, 4.1, 4.0095238095238095)","(14.0, 16.0, 16.423076923076923)"
07-12-2022 19:38:02.345474,"(7.0, 10.5, 10.210526315789474)","(51.0, 90.0, 85.0)","(3.4, 4.3, 4.279615384615385)","(13.0, 16.0, 15.46808510638298)","(17.0, 22.0, 20.977777777777778)","(3.6, 4.5, 4.508823529411765)","(3.0, 4.1, 4.00921052631579)","(14.0, 16.5, 16.085365853658537)"
07-12-2022 19:38:03.687986,"(7.0, 10.5, 10.244318181818182)","(51.0, 95.0, 80.71428571428572)","(3.4, 4.3, 4.269830508474576)","(13.0, 15.5, 15.328671328671328)","(17.0, 22.0, 20.904761904761905)","(3.6, 4.6, 4.3307692307692305)","(3.0, 4.1, 4.280314960629921)","(14.0, 16.5, 15.924528301886792)"
07-12-2022 19:38:05.098193,"(7.0, 10.5, 10.218181818181819)","(51.0, 95.0, 85.33333333333333)","(3.5, 4.3, 4.2748878923766815)","(13.0, 16.0, 15.366071428571429)","(16.0, 21.0, 20.296875)","(3.6, 4.4, 4.368627450980393)","(3.0, 4.3, 4.082222222222223)","(14.0, 16.5, 15.25)"
07-12-2022 19:38:06.427969,"(7.0, 10.5, 10.234177215189874)","(51.0, 90.0, 80.66666666666667)","(3.5, 4.3, 4.276293103448276)","(13.0, 15.5, 15.341269841269842)","(16.0, 21.0, 20.363636363636363)","(3.6, 4.4, 4.375471698113207)","(3.0, 4.2, 4.107826086956522)","(14.0, 15.5, 15.086206896551724)"
07-12-2022 19:38:07.742291,"(7.0, 10.5, 10.25925925925926)","(51.0, 90.0, 81.92307692307692)","(3.5, 4.3, 4.27531914893617)","(13.0, 16.0, 15.341269841269842)","(16.0, 21.0, 20.76923076923077)","(3.6, 4.4, 4.372340425531915)","(3.0, 4.2, 4.061654135338346)","(14.0, 15.5, 14.828125)"
07-12-2022 19:38:09.043580,"(7.0, 10.5, 10.28804347826087)","(51.0, 90.0, 83.18181818181819)","(3.5, 4.3, 4.323333333333333)","(13.0, 16.0, 15.361538461538462)","(16.0, 21.0, 21.333333333333332)","(3.6, 4.4, 4.333333333333333)","(3.0, 4.2, 4.070422535211268)","(14.0, 15.5, 14.828125)"
07-12-2022 19:38:10.347378,"(7.0, 9.8, 9.523076923076923)","(51.0, 90.0, 86.0)","(3.5, 4.4, 4.32680412371134)","(13.0, 16.0, 15.361538461538462)","(16.0, 22.0, 21.571428571428573)","(3.6, 4.4, 4.425373134328358)","(3.0, 4.2, 4.069230769230769)","(14.0, 15.5, 14.824561403508772)"
07-12-2022 19:38:11.836397,"(7.0, 9.6, 9.57994722955145)","(51.0, 100.0, 86.66666666666667)","(3.5, 4.4, 4.308219178082192)","(13.0, 16.0, 15.330769230769231)","(16.0, 22.0, 21.571428571428573)","(3.6, 4.5, 4.447826086956522)","(3.0, 4.2, 4.064900662251656)","(14.0, 15.0, 14.783333333333333)"
07-12-2022 19:38:13.380394,"(7.0, 9.6, 9.586577181208053)","(51.0, 100.0, 83.52941176470588)","(3.5, 4.4, 4.309090909090909)","(13.0, 16.0, 15.488888888888889)","(16.0, 22.0, 21.875)","(3.6, 4.5, 4.266666666666667)","(3.0, 4.2, 4.066666666666666)","(14.0, 15.0, 14.56578947368421)"
07-12-2022 19:38:14.785973,"(7.0, 9.6, 9.780645161290323)","(51.0, 100.0, 84.44444444444444)","(3.6, 4.4, 4.289903846153846)","(13.0, 15.5, 16.078125)","(16.0, 22.0, 21.90909090909091)","(3.6, 4.4, 4.2675)","(3.3, 4.2, 4.0568965517241375)","(13.0, 15.0, 16.097826086956523)"
07-12-2022 19:38:16.202843,"(7.0, 9.8, 9.695652173913045)","(51.0, 100.0, 84.44444444444444)","(3.6, 4.3, 4.245244215938303)","(13.0, 16.5, 16.363636363636363)","(16.0, 22.0, 21.8)","(3.6, 4.4, 4.247826086956522)","(3.3, 4.1, 4.051785714285714)","(13.0, 16.5, 15.966666666666667)"
07-12-2022 19:38:17.632671,"(7.0, 9.8, 9.706666666666667)","(51.0, 100.0, 84.44444444444444)","(3.6, 4.3, 4.245663265306122)","(13.0, 16.5, 16.242424242424242)","(16.0, 22.0, 21.928571428571427)","(3.6, 4.4, 4.27710843373494)","(3.0, 4.1, 3.981818181818182)","(13.0, 16.0, 16.03030303030303)"
07-12-2022 19:38:19.058014,"(7.0, 9.8, 9.706666666666667)","(51.0, 100.0, 84.44444444444444)","(3.5, 4.3, 4.243163538873994)","(13.0, 17.0, 16.216216216216218)","(16.0, 22.0, 21.45614035087719)","(3.6, 4.4, 4.259154929577465)","(3.0, 4.0, 3.928834355828221)","(13.0, 16.5, 16.069444444444443)"
07-12-2022 19:38:20.484319,"(7.0, 9.8, 9.577049180327869)","(51.0, 100.0, 87.82608695652173)","(3.5, 4.3, 4.243163538873994)","(13.0, 17.0, 16.152173913043477)","(16.0, 23.0, 21.64)","(3.6, 4.4, 4.28974358974359)","(3.0, 4.0, 3.9776073619631904)","(13.0, 16.5, 16.06338028169014)"
07-12-2022 19:38:21.986078,"(7.0, 10.0, 9.894736842105264)","(51.0, 100.0, 90.0)","(3.5, 4.3, 4.173451327433629)","(13.0, 16.5, 16.161290322580644)","(16.0, 23.0, 22.25581395348837)","(3.6, 4.4, 4.233333333333333)","(3.0, 4.1, 4.027272727272727)","(13.0, 16.5, 16.03030303030303)"
07-12-2022 19:38:23.426022,"(7.0, 10.0, 9.884)","(51.0, 100.0, 86.76470588235294)","(3.5, 4.2, 4.124489795918367)","(13.0, 17.0, 17.434065934065934)","(16.0, 23.0, 22.058823529411764)","(3.6, 4.3, 4.287078651685393)","(3.0, 4.1, 4.094117647058823)","(13.0, 16.5, 16.232558139534884)"
07-12-2022 19:38:24.837142,"(7.0, 10.5, 9998.5)","(51.0, 100.0, 9998.5)","(3.5, 4.2, 9998.5)","(13.0, 17.5, 9998.5)","(16.0, 23.0, 9998.5)","(3.6, 4.4, 9998.5)","(3.0, 4.2, 9998.5)","(13.0, 17.0, 9998.5)"
07-12-2022 19:38:26.201728,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:27.543779,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:28.865959,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:30.208351,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:31.543509,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:32.948855,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:34.271611,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:35.618196,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:37.192992,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:38.731094,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 19:38:40.297852,"(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(3.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
