,Allegro Love,Claws In Cobra,Big Time Violet,Adobe Underworld,Claws In Creed,Mad World,Elusive Alibi
06-01-2023 14:39:23.360258,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:24.374979,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:25.392911,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:26.376985,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:27.314965,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:28.289336,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:29.245702,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:30.172496,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:31.203657,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:32.497335,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:33.606706,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(8.5, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(15.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:34.687744,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:35.824648,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:36.993665,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:37.983764,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:39.007365,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:40.073659,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:41.151510,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:42.260266,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:43.284989,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:44.282363,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:45.303155,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:46.271541,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:47.226806,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:48.289442,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:49.208696,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:50.217024,"(6.0, 10.0, 9.283333333333333)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.636363636363633)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:51.282947,"(6.0, 9.8, 9.543750000000001)","(4.2, 9.6, 7.6)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:52.248490,"(6.0, 9.8, 9.543750000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:53.316527,"(6.0, 9.8, 9.543750000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:54.447473,"(6.0, 9.8, 9.543750000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:55.547715,"(6.0, 9.8, 9.543750000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:56.632288,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:57.711067,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:58.659397,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:39:59.609891,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 53.35714285714286)"
06-01-2023 14:40:00.601500,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 60.0, 55.22727272727273)"
06-01-2023 14:40:01.558539,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 90.0, 57.64285714285714)"
06-01-2023 14:40:02.549709,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:03.568358,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:04.535215,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:05.527329,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:06.544160,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:07.561548,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:08.602807,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:09.573818,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:10.556039,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:11.472494,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.5)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.64285714285714)"
06-01-2023 14:40:12.483513,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 18.485714285714284)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.42857142857143)"
06-01-2023 14:40:13.523444,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 18.485714285714284)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 57.42857142857143)"
06-01-2023 14:40:14.582526,"(6.0, 9.8, 9.600000000000001)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 56.75)"
06-01-2023 14:40:15.734227,"(6.0, 9.8, 9.623076923076923)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 56.75)"
06-01-2023 14:40:16.746994,"(6.0, 9.8, 9.623076923076923)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.4228571428571435)","(16.0, 65.0, 56.75)"
06-01-2023 14:40:17.785955,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.4, 5.175454545454546)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:18.880767,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.2, 5.175454545454546)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:19.827616,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.7375)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.2, 5.175454545454546)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:20.815402,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.100000000000001)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 5.644705882352941)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:21.774776,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.100000000000001)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.0, 4.912)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:22.731829,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.100000000000001)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.912)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:23.695679,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.912)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:24.662868,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.912)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:25.600991,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.912)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:26.522019,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:27.496966,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:28.511417,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:29.631031,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:30.710530,"(5.5, 9.8, 9.623076923076923)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:31.709979,"(5.5, 9.8, 9.590909090909092)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:32.742169,"(5.5, 9.8, 9.590909090909092)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:33.798159,"(5.5, 9.8, 9.590909090909092)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:34.785252,"(5.5, 9.8, 9.590909090909092)","(4.2, 9.4, 8.075)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:35.801220,"(5.5, 9.8, 9.590909090909092)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 56.75)"
06-01-2023 14:40:37.093570,"(5.5, 9.8, 9.590909090909092)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 65.0, 65.08333333333333)"
06-01-2023 14:40:38.214798,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:39.276587,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:40.312515,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:41.348490,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:42.411367,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 18.485714285714284)","(8.0, 27.0, 19.0)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 66.21428571428572)"
06-01-2023 14:40:43.389601,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 18.485714285714284)","(8.0, 27.0, 19.0)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 66.21428571428572)"
06-01-2023 14:40:44.411655,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.33684210526316)","(8.0, 27.0, 19.0)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 66.21428571428572)"
06-01-2023 14:40:45.480162,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.457142857142857)","(4.0, 5.7, 4.75)","(9.0, 23.0, 21.33684210526316)","(8.0, 27.0, 19.0)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 66.21428571428572)"
06-01-2023 14:40:46.597236,"(5.5, 9.8, 9.575)","(4.2, 9.6, 8.866666666666667)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:47.596062,"(5.5, 9.8, 9.575)","(4.2, 9.6, 8.84)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:48.627310,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:49.702553,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 22.800000000000004)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:50.789441,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:51.830816,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:52.944534,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:54.107023,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:55.267457,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:56.344842,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:57.430431,"(5.5, 9.8, 9.575)","(4.2, 9.6, 6.514285714285714)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:58.430182,"(5.5, 9.8, 9.575)","(4.2, 9.6, 8.84)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
06-01-2023 14:40:59.441998,"(5.5, 9.8, 9.575)","(4.2, 9.6, 8.84)","(4.0, 5.7, 4.75)","(9.0, 23.0, 20.566666666666666)","(8.0, 27.0, 21.773333333333333)","(2.9, 6.2, 4.9925)","(17.0, 75.0, 65.08333333333333)"
