,Mr Blue Sky,Moth Rocks,Impress Browning,Claretown Ryan,Explosive Debt,Swift Robert,Roxy Ouzo,Fabs Udon
11-01-2023 19:25:00.152090,"(1.65, 2.08, 1.7591666666666668)","(8.0, 15.5, 13.575)","(9.0, 20.0, 13.09090909090909)","(10.0, 42.0, 36.0)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 110.0, 63.14285714285714)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:01.491566,"(1.65, 2.08, 1.7591666666666668)","(8.0, 15.5, 13.575)","(9.0, 20.0, 13.09090909090909)","(10.0, 42.0, 34.625)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 110.0, 63.14285714285714)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:02.832884,"(1.65, 2.08, 1.7591666666666668)","(8.0, 15.5, 13.575)","(9.0, 20.0, 13.09090909090909)","(10.0, 42.0, 34.625)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 110.0, 63.14285714285714)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:04.189244,"(1.65, 2.08, 1.7591666666666668)","(8.0, 15.5, 13.575)","(9.0, 20.0, 13.09090909090909)","(10.0, 42.0, 34.625)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 110.0, 63.14285714285714)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:05.683619,"(1.65, 2.08, 1.7591666666666668)","(8.0, 15.5, 13.575)","(9.0, 20.0, 13.09090909090909)","(10.0, 42.0, 34.75)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 110.0, 63.14285714285714)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:07.073241,"(1.65, 2.08, 1.7591666666666668)","(8.0, 15.5, 13.575)","(9.0, 20.0, 16.0)","(10.0, 42.0, 38.375)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 110.0, 63.14285714285714)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:08.504515,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 13.09090909090909)","(10.0, 42.0, 34.75)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 110.0, 58.85714285714286)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:10.269913,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 13.09090909090909)","(10.0, 42.0, 34.75)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:11.732912,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 13.09090909090909)","(10.0, 42.0, 34.75)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:13.675235,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.375)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:15.139883,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.375)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:17.139947,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.375)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.5, 8.545714285714286)"
11-01-2023 19:25:19.173209,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.375)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:20.578015,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 36.3)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:21.935917,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.0)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:23.285091,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.0)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:24.664762,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.0)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:26.054859,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.0)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:27.399025,"(1.65, 1.85, 1.754)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.0)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:28.842420,"(1.65, 1.85, 1.7433333333333334)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.14285714285714)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:30.236363,"(1.65, 1.84, 1.7422222222222221)","(8.0, 15.5, 13.575)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.14285714285714)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:31.641513,"(1.65, 1.84, 1.7422222222222221)","(8.0, 15.5, 13.2)","(9.0, 20.0, 14.933333333333334)","(10.0, 42.0, 38.14285714285714)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:32.963781,"(1.65, 1.84, 1.7422222222222221)","(8.0, 15.0, 11.6)","(9.0, 20.0, 15.346153846153847)","(10.0, 42.0, 38.14285714285714)","(10.0, 22.0, 16.771428571428572)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 58.85714285714286)","(5.0, 10.0, 8.217142857142857)"
11-01-2023 19:25:34.353113,"(1.65, 1.84, 1.7422222222222221)","(8.0, 15.0, 10.75)","(9.0, 19.5, 13.3)","(10.0, 42.0, 38.14285714285714)","(10.0, 22.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 100.0, 78.25)","(5.0, 10.0, 9.4)"
11-01-2023 19:25:35.712600,"(1.65, 1.84, 1.7422222222222221)","(8.0, 15.0, 11.1)","(9.0, 16.5, 13.3)","(10.0, 42.0, 38.14285714285714)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 95.0, 78.25)","(5.0, 9.8, 9.4)"
11-01-2023 19:25:37.077716,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 10.375)","(9.0, 16.5, 13.3)","(10.0, 42.0, 38.14285714285714)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 95.0, 78.25)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:38.471103,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 10.125)","(9.0, 16.5, 13.3)","(10.0, 42.0, 38.285714285714285)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 95.0, 72.66666666666667)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:39.779278,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 10.666666666666666)","(9.0, 16.5, 13.3)","(10.0, 42.0, 38.285714285714285)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 95.0, 72.66666666666667)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:41.150519,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 11.1)","(9.0, 16.5, 13.3)","(10.0, 42.0, 38.285714285714285)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 95.0, 72.66666666666667)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:42.480422,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 10.5)","(9.0, 16.5, 13.3)","(10.0, 42.0, 33.66666666666667)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 95.0, 72.66666666666667)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:43.736671,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 11.1)","(9.0, 16.5, 13.3)","(10.0, 42.0, 39.727272727272734)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 95.0, 72.66666666666667)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:45.028719,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 11.1)","(9.0, 16.5, 13.3)","(10.0, 42.0, 39.727272727272734)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 95.0, 65.2)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:46.427945,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 11.1)","(9.0, 16.5, 13.3)","(10.0, 42.0, 39.727272727272734)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:47.767620,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 10.88888888888889)","(9.0, 16.5, 13.3)","(10.0, 42.0, 39.727272727272734)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:49.053709,"(1.65, 1.84, 1.7422222222222221)","(8.0, 14.0, 10.88888888888889)","(9.0, 16.5, 13.3)","(10.0, 42.0, 39.727272727272734)","(10.0, 21.0, 18.759999999999998)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:50.332792,"(1.65, 2.04, 1.7391176470588234)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 24.0)","(10.0, 21.0, 16.6)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:51.652072,"(1.65, 2.04, 1.7558333333333334)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 24.0)","(10.0, 21.0, 16.6)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:53.002822,"(1.65, 2.02, 1.7541666666666667)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 24.0)","(10.0, 21.0, 16.6)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:54.268546,"(1.65, 2.0, 1.74125)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 24.0)","(10.0, 21.0, 16.6)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:55.492956,"(1.65, 2.0, 1.74125)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 34.0)","(10.0, 21.0, 16.8)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:56.739546,"(1.65, 2.0, 1.74125)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 34.0)","(10.0, 21.0, 16.8)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:57.996742,"(1.65, 2.0, 1.74125)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 34.0)","(10.0, 21.0, 16.8)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:25:59.224678,"(1.65, 1.81, 1.78)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 34.0)","(10.0, 21.0, 16.8)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:26:00.369381,"(1.65, 1.81, 1.78)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 13.3)","(10.0, 42.0, 34.0)","(10.0, 21.0, 16.8)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:26:01.509271,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 16.5, 14.38888888888889)","(10.0, 42.0, 36.125)","(10.0, 21.0, 16.8)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:26:02.683683,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 15.5, 12.5)","(10.0, 42.0, 36.125)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.3500000000000005)"
11-01-2023 19:26:03.839918,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 15.5, 12.5)","(10.0, 42.0, 36.125)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.4)"
11-01-2023 19:26:04.980988,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 15.5, 12.5)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.4)"
11-01-2023 19:26:06.077553,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 15.5, 12.5)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 7.4)"
11-01-2023 19:26:07.392921,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 15.5, 13.833333333333334)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 8.733333333333334)"
11-01-2023 19:26:08.562946,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 8.733333333333334)"
11-01-2023 19:26:09.732950,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 36.06666666666666)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 8.733333333333334)"
11-01-2023 19:26:11.204567,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 8.733333333333334)"
11-01-2023 19:26:12.512359,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 8.733333333333334)"
11-01-2023 19:26:13.844604,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 11.846153846153847)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 8.733333333333334)"
11-01-2023 19:26:15.030186,"(1.65, 2.0, 1.814375)","(8.0, 14.0, 12.933333333333334)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.25)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.8, 9.024999999999999)"
11-01-2023 19:26:16.351367,"(1.65, 2.0, 1.814375)","(8.0, 13.5, 12.933333333333334)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.5)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:17.568499,"(1.65, 2.0, 1.814375)","(8.0, 13.5, 12.933333333333334)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.5)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:18.778927,"(1.65, 2.0, 1.814375)","(8.0, 13.5, 12.933333333333334)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.5)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:20.024974,"(1.65, 2.0, 1.814375)","(8.0, 13.5, 12.933333333333334)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 38.5)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:21.278441,"(1.65, 2.0, 1.9292857142857143)","(8.0, 13.5, 12.933333333333334)","(9.0, 19.5, 13.833333333333334)","(10.0, 42.0, 34.0)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:22.545984,"(1.65, 2.0, 1.9292857142857143)","(8.0, 13.5, 12.933333333333334)","(9.0, 19.5, 11.833333333333334)","(10.0, 42.0, 36.57142857142857)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:23.788365,"(1.65, 2.0, 1.9292857142857143)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 11.833333333333334)","(10.0, 42.0, 36.57142857142857)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:25.003520,"(1.65, 2.0, 1.9292857142857143)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 11.833333333333334)","(10.0, 42.0, 27.375)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:26.145489,"(1.65, 2.0, 1.9292857142857143)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 11.833333333333334)","(10.0, 44.0, 27.375)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 74.5)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:27.374296,"(1.65, 1.8, 1.7902777777777779)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 11.833333333333334)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:28.566549,"(1.65, 1.98, 1.8735185185185186)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 11.833333333333334)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:29.780669,"(1.65, 1.98, 1.8735185185185186)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:30.935137,"(1.65, 1.98, 1.8735185185185186)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:32.151617,"(1.65, 1.98, 1.8735185185185186)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:33.274339,"(1.65, 1.98, 1.8735185185185186)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:34.385640,"(1.65, 1.98, 1.8735185185185186)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:35.572092,"(1.65, 1.98, 1.7588461538461537)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:36.780657,"(1.65, 1.98, 1.8296153846153846)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:38.043846,"(1.65, 1.98, 1.8296153846153846)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:39.296244,"(1.65, 1.98, 1.8296153846153846)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 32.916666666666664)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:40.419972,"(1.65, 1.98, 1.8362500000000002)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 31.4)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:41.604791,"(1.65, 1.98, 1.8362500000000002)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 29.125)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:42.973353,"(1.65, 1.98, 1.8362500000000002)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 13.708333333333332)","(10.0, 44.0, 29.125)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 74.5)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:44.443970,"(1.65, 1.98, 1.8362500000000002)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 11.833333333333334)","(10.0, 44.0, 29.125)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:45.739609,"(1.65, 1.98, 1.8362500000000002)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 11.833333333333334)","(10.0, 44.0, 29.125)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
11-01-2023 19:26:47.109427,"(1.65, 1.98, 1.8362500000000002)","(8.0, 13.5, 12.933333333333334)","(9.0, 16.0, 11.9)","(10.0, 44.0, 30.53846153846154)","(10.0, 21.0, 14.333333333333334)","(21.0, 55.0, 37.25)","(31.0, 90.0, 69.33333333333334)","(5.0, 9.6, 9.024999999999999)"
