,M And M Girl,Big Cyn,Shez A Grinder,Clubhouse Saint,Shoe Game,Rowangoeshollywood,Sue Ettas Ghost,Fire Diamonds,Tick Tock,Izanami
12-01-2023 08:02:41.931375,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:42.987276,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:44.042241,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:45.104007,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:46.219925,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:47.349371,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:48.447060,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:49.590079,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:50.797595,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:51.980889,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:53.190488,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:54.365763,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:55.522055,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:56.626940,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:57.772621,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:58.731988,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:02:59.683315,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:00.792715,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:01.842923,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:02.962850,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:04.105611,"(21.0, 99999, 99990)","(13.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(26.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:05.229049,"(21.0, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:06.362183,"(21.0, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:07.462655,"(21.0, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:08.500557,"(21.0, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:09.567036,"(21.0, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:10.604863,"(21.0, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:11.627618,"(21.0, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:12.681862,"(21.0, 99999, 99990)","(14.0, 99999, 99990)","(31.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(26.0, 99999, 99990)"
12-01-2023 08:03:13.793631,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:14.920600,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:16.018917,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:17.109941,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:18.233727,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:19.340928,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:20.491313,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:21.591192,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:22.695580,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:23.775234,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:24.953134,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:26.050154,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:27.120603,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:28.139099,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:29.237393,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:30.342020,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:31.386181,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:32.463058,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:33.587110,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:34.701162,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:35.762991,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:36.824855,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:37.921832,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:39.065803,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:40.192509,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:41.282956,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:42.386546,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:43.438776,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:44.551410,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:45.612427,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:46.751189,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:47.815409,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:48.916488,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:49.953646,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:51.037659,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:52.099165,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:53.220990,"(26.0, 99999, 99990)","(14.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.3, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:54.311100,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.2, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:55.441112,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.2, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:56.527770,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.2, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:57.535035,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.2, 99999, 99990)","(5.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:58.593095,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:03:59.630753,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:00.657168,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:01.724750,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:02.793625,"(26.0, 99999, 99990)","(15.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:03.902633,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:05.018597,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:06.129932,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:07.242666,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:08.349959,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:09.445469,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:10.542046,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:11.679261,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:12.724289,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:13.831358,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:14.947027,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:16.021476,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:04:17.131748,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.1, 99999, 99990)","(5.5, 99999, 99990)","(18.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
