,Burns Bay,Im Feeling Firey,Just Dessy,Regulus,Brigadiers Son Nz,Falcons,Bumper,Artful Maid,Saving Major Percy,B Mac C Nz
06-01-2023 16:56:14.583857,"(4.0, 7.0, 6.93125)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.235)","(7.5, 16.0, 14.461538461538462)","(3.4, 99999, 99990)","(26.0, 46.0, 39.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 21.0)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:15.789233,"(4.0, 7.0, 6.93125)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.0)","(7.5, 16.0, 14.461538461538462)","(3.4, 99999, 99990)","(26.0, 46.0, 39.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 21.0)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:17.056336,"(4.0, 7.0, 6.8)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.0)","(7.5, 16.0, 14.461538461538462)","(3.4, 99999, 99990)","(26.0, 46.0, 39.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 21.0)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:18.344313,"(4.0, 7.0, 6.8)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.290909090909091)","(7.5, 16.0, 14.461538461538462)","(3.4, 99999, 99990)","(26.0, 46.0, 40.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 18.875)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:19.712053,"(4.0, 7.0, 6.93125)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.0)","(7.5, 16.0, 14.8)","(3.4, 99999, 99990)","(26.0, 46.0, 40.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 18.875)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:20.984514,"(4.0, 7.0, 6.93125)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.2, 6.1)","(7.5, 15.5, 14.8)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 18.875)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:22.123110,"(4.0, 7.0, 6.4)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.1)","(7.5, 15.5, 14.8)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 18.875)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:23.365286,"(4.0, 7.0, 6.2)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.1)","(7.5, 15.5, 14.8)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 21.125)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:24.789557,"(4.0, 7.0, 6.870588235294118)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.1)","(7.5, 15.5, 13.2)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 21.125)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:26.057336,"(4.0, 7.0, 6.870588235294118)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.1)","(7.5, 13.5, 13.2)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 20.9375)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:27.467585,"(4.0, 7.0, 6.2)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.1)","(7.5, 13.5, 12.5)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 20.9375)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:28.897864,"(4.0, 7.0, 6.2)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.1)","(7.5, 13.5, 12.5)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 21.125)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:30.219024,"(4.0, 7.0, 6.870588235294118)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.185714285714286)","(7.5, 13.5, 12.5)","(3.4, 99999, 99990)","(31.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 23.0, 21.125)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:31.484967,"(4.0, 7.0, 6.870588235294118)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.185714285714286)","(7.5, 13.5, 12.5)","(3.4, 99999, 99990)","(31.0, 46.0, 39.0)","(101.0, 200.0, 165.0)","(11.0, 23.0, 21.125)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:32.723924,"(4.0, 7.0, 6.6571428571428575)","(4.2, 5.5, 5.357142857142857)","(5.5, 6.4, 6.185714285714286)","(7.5, 13.5, 12.0)","(3.4, 99999, 99990)","(31.0, 46.0, 40.4)","(101.0, 200.0, 158.0)","(11.0, 23.0, 21.125)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:34.010643,"(4.0, 7.0, 6.870588235294118)","(4.2, 5.4, 5.307692307692308)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.5, 12.0)","(3.4, 99999, 99990)","(31.0, 46.0, 40.4)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 21.125)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:35.263604,"(4.0, 7.0, 6.870588235294118)","(4.2, 5.4, 5.331428571428572)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.5, 12.0)","(3.4, 99999, 99990)","(31.0, 46.0, 40.4)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 21.125)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:36.554585,"(4.0, 7.0, 6.2)","(4.2, 6.4, 6.0)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.5, 12.0)","(3.4, 99999, 99990)","(31.0, 46.0, 39.666666666666664)","(101.0, 200.0, 186.0)","(11.0, 23.0, 21.125)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:37.815501,"(4.0, 7.0, 6.4)","(4.2, 6.4, 6.276923076923077)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.5, 12.0)","(3.4, 99999, 99990)","(31.0, 46.0, 37.5)","(101.0, 200.0, 186.0)","(11.0, 23.0, 20.428571428571427)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:39.069987,"(4.0, 7.0, 5.9904761904761905)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.5, 12.0)","(3.4, 99999, 99990)","(31.0, 46.0, 36.5)","(101.0, 200.0, 186.0)","(11.0, 23.0, 18.5)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:40.434064,"(4.0, 6.8, 5.9904761904761905)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.5, 11.8)","(3.4, 99999, 99990)","(31.0, 44.0, 35.5)","(101.0, 200.0, 186.0)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:41.751075,"(4.0, 6.8, 5.9904761904761905)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.0, 11.75)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.0)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:43.013288,"(4.0, 6.8, 5.9904761904761905)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.0, 11.75)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.0)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:44.530532,"(4.0, 6.8, 6.371428571428571)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.0, 11.75)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.0)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:45.719044,"(4.0, 6.8, 6.371428571428571)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.185714285714286)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.0)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:46.908203,"(4.0, 6.8, 6.3)","(4.2, 6.4, 6.12)","(5.5, 6.4, 6.1000000000000005)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.0)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:56:48.139995,"(4.0, 6.8, 6.3)","(4.2, 6.4, 6.166666666666667)","(5.5, 6.4, 6.1000000000000005)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.0)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:49.379241,"(4.0, 6.8, 6.3)","(4.2, 6.4, 6.166666666666667)","(5.5, 6.4, 5.95)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.0)","(11.0, 23.0, 20.3)","(31.0, 50.0, 46.44444444444444)","(17.0, 99999, 99990)"
06-01-2023 16:56:50.681609,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.166666666666667)","(5.5, 6.4, 5.95)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 37.666666666666664)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:51.953576,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 5.95)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 37.666666666666664)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:53.221555,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 5.95)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 37.666666666666664)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:54.458300,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 5.95)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 37.666666666666664)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:55.663670,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.166666666666667)","(5.5, 6.4, 5.95)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:56.992996,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 5.95)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:58.192802,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 5.95)","(7.5, 12.0, 11.375)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:56:59.467603,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 5.95)","(7.5, 11.5, 11.1)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:00.778092,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.175)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:02.052834,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.175)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.3)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:03.307377,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.175)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 186.875)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:04.743974,"(4.0, 7.0, 6.25)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 186.875)","(11.0, 23.0, 21.125)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:06.183647,"(4.0, 7.0, 6.0)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:07.592941,"(4.0, 7.0, 6.0)","(4.2, 6.4, 6.166666666666667)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:08.759608,"(4.0, 6.8, 6.4)","(4.2, 6.4, 6.166666666666667)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 21.125)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:09.938869,"(4.0, 6.8, 6.4)","(4.2, 6.4, 6.1)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 21.125)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:11.102736,"(4.0, 6.6, 6.279999999999999)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:12.288930,"(4.0, 6.6, 6.279999999999999)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:13.520183,"(4.0, 6.6, 6.279999999999999)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 21.125)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:14.821455,"(4.0, 6.6, 6.279999999999999)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 21.125)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:16.033932,"(4.0, 6.6, 6.279999999999999)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:17.225495,"(4.0, 6.4, 6.16)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 186.875)","(11.0, 23.0, 18.875)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:18.373142,"(4.0, 6.4, 6.16)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 20.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:19.582537,"(4.0, 6.4, 6.16)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 20.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:20.764286,"(4.0, 6.4, 6.16)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.1)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 38.0)","(101.0, 200.0, 186.875)","(11.0, 23.0, 21.5)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:21.974623,"(4.0, 6.4, 6.16)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.928571428571429)","(3.4, 99999, 99990)","(31.0, 42.0, 38.0)","(101.0, 200.0, 186.875)","(11.0, 23.0, 21.5)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:23.216288,"(4.0, 6.4, 6.16)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 34.0)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.75)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:24.442954,"(4.0, 6.2, 5.9)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 34.0)","(101.0, 200.0, 186.875)","(11.0, 23.0, 20.75)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:25.784282,"(4.0, 5.8, 5.141176470588236)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 34.0)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.2)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:26.959854,"(4.0, 6.0, 5.125)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 34.0)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.2)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:28.155239,"(4.0, 5.7, 5.508)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 34.0)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.2)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:29.311984,"(4.0, 5.6, 5.426923076923076)","(4.2, 6.6, 6.333333333333333)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 34.0)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.2)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:30.603299,"(4.0, 5.6, 5.1909090909090905)","(4.2, 6.6, 6.3999999999999995)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.333333333333332)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:31.769002,"(4.0, 5.6, 5.1909090909090905)","(4.2, 6.6, 6.3999999999999995)","(5.5, 6.4, 6.025)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 36.0)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.333333333333332)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
06-01-2023 16:57:32.905324,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 6.75)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 35.5)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.333333333333332)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:34.153311,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.2)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.333333333333332)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:35.351681,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.2)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.333333333333332)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:36.506337,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.2)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.333333333333332)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:37.716858,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.529411764705882)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 22.333333333333332)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:38.903948,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.529411764705882)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 21.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:40.096621,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.2)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 21.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:41.279598,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 133.33333333333334)","(11.0, 23.0, 21.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:42.481925,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:43.775009,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:45.041864,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:57:46.278693,"(4.0, 5.6, 5.45)","(4.2, 6.6, 6.3999999999999995)","(5.5, 7.6, 7.25)","(7.5, 11.5, 10.833333333333334)","(3.4, 99999, 99990)","(31.0, 42.0, 37.2)","(101.0, 200.0, 187.64705882352942)","(11.0, 23.0, 21.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
