,Tah Nathan,Jarrods Boy,Monos Thunder,Lost Magic,Just Casper,Nitro Disco,Tah Bamber,Tah Lindsey
10-01-2023 10:52:55.112011,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:52:56.043697,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:52:56.967341,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:52:57.889716,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:52:58.816065,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:52:59.733718,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:00.660135,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:01.588747,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:02.522719,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:03.452357,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:04.394497,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:05.326588,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:06.272099,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:07.204601,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:08.132571,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:09.066927,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:10.026687,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:10.951604,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:11.901930,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:12.840463,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:13.779297,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:14.706669,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:15.642410,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:16.560448,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:17.500097,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:18.425106,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:19.371525,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:20.299777,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:21.244244,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:22.178558,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:23.112598,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:24.037337,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:24.989102,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:25.916624,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:26.860972,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:27.791541,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:28.751513,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:29.693260,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:30.640563,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:31.576001,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:32.537828,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:33.467725,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:34.439351,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:35.377965,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:36.326409,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:37.292255,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:38.242059,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:39.178271,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:40.141010,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:41.075588,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:42.018504,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:42.946874,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:43.897838,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:44.842057,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:45.784668,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:46.734562,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:47.681203,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:48.623008,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:49.573162,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:50.535934,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:51.481758,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:52.434033,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:53.385851,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:54.331255,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:55.270371,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:56.197802,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:57.140047,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:58.087298,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:59.017887,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:53:59.973892,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:00.897600,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:01.844723,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:02.772215,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:03.711988,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:04.666812,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:05.596885,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:06.532750,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:07.478649,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
10-01-2023 10:54:08.411627,"(6.0, 13.0, 6.688888888888889)","(6.5, 12.5, 10.431818181818182)","(7.5, 15.0, 12.052631578947368)","(8.5, 20.0, 10.333333333333334)","(3.3, 6.4, 4.615151515151515)","(3.3, 5.8, 3.9080645161290324)","(10.0, 22.0, 17.5)","(21.0, 75.0, 49.31818181818182)"
