,A Lot Of Booty,Gold Flash,Granite Prince,Red Deception,Time To Star,Zephalong,Sightseer,Worthy Essgee,Alcamo Beach,Serigala,Better Off Single
08-01-2023 13:24:23.884313,"(4.0, 4.7, 4.449999999999999)","(17.0, 38.0, 33.14285714285714)","(61.0, 130.0, 106.0)","(13.0, 16.5, 15.5)","(26.0, 65.0, 58.8)","(51.0, 90.0, 80.0)","(2.25, 2.58, 2.533333333333333)","(21.0, 44.0, 37.6)","(31.0, 70.0, 58.0)","(4.4, 6.2, 6.076923076923077)","(21.0, 38.0, 32.5)"
08-01-2023 13:24:25.808669,"(4.0, 4.6, 4.52)","(17.0, 38.0, 33.14285714285714)","(61.0, 130.0, 106.0)","(13.0, 16.5, 15.5)","(26.0, 65.0, 58.8)","(51.0, 90.0, 80.0)","(2.25, 2.58, 2.5444444444444443)","(21.0, 44.0, 37.6)","(31.0, 70.0, 58.0)","(4.4, 6.2, 6.076923076923077)","(21.0, 38.0, 32.5)"
08-01-2023 13:24:27.767645,"(4.0, 4.6, 4.52)","(17.0, 38.0, 33.14285714285714)","(61.0, 130.0, 106.0)","(13.0, 16.5, 15.5)","(26.0, 65.0, 58.8)","(51.0, 90.0, 80.0)","(2.25, 2.58, 2.5114285714285716)","(21.0, 44.0, 37.6)","(31.0, 70.0, 58.0)","(4.4, 6.2, 6.076923076923077)","(21.0, 38.0, 32.5)"
08-01-2023 13:24:29.682979,"(4.0, 4.6, 4.545454545454545)","(17.0, 38.0, 33.14285714285714)","(61.0, 130.0, 106.0)","(13.0, 16.5, 15.5)","(26.0, 65.0, 54.66666666666667)","(51.0, 90.0, 76.66666666666667)","(2.25, 2.58, 2.5114285714285716)","(21.0, 44.0, 37.6)","(31.0, 70.0, 58.0)","(4.4, 6.2, 6.076923076923077)","(21.0, 38.0, 32.5)"
08-01-2023 13:24:31.565903,"(4.0, 4.6, 4.423076923076923)","(17.0, 38.0, 33.14285714285714)","(61.0, 130.0, 106.0)","(13.0, 16.5, 15.5)","(26.0, 65.0, 48.5)","(51.0, 110.0, 80.0)","(2.25, 2.58, 2.5114285714285716)","(21.0, 44.0, 37.6)","(31.0, 70.0, 62.0)","(4.4, 6.2, 6.076923076923077)","(21.0, 38.0, 30.142857142857142)"
08-01-2023 13:24:33.496965,"(4.0, 4.7, 4.423076923076923)","(17.0, 38.0, 34.57142857142857)","(61.0, 130.0, 106.0)","(13.0, 16.5, 15.5)","(26.0, 65.0, 44.666666666666664)","(51.0, 110.0, 85.0)","(2.25, 2.58, 2.5114285714285716)","(21.0, 44.0, 37.6)","(31.0, 70.0, 62.0)","(4.4, 6.2, 6.076923076923077)","(21.0, 36.0, 31.5)"
08-01-2023 13:24:35.224794,"(3.9, 4.7, 4.3875)","(17.0, 40.0, 37.45454545454545)","(61.0, 130.0, 106.0)","(13.0, 16.5, 16.38)","(26.0, 70.0, 63.0)","(51.0, 110.0, 85.0)","(2.25, 2.58, 2.404516129032258)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 28.75)"
08-01-2023 13:24:36.807656,"(3.9, 4.7, 4.477777777777778)","(17.0, 40.0, 37.45454545454545)","(61.0, 130.0, 106.0)","(13.0, 16.5, 16.38)","(26.0, 70.0, 63.0)","(51.0, 110.0, 90.0)","(2.25, 2.54, 2.4085714285714284)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 28.75)"
08-01-2023 13:24:38.440385,"(3.9, 4.7, 4.477777777777778)","(17.0, 40.0, 37.45454545454545)","(61.0, 130.0, 106.0)","(13.0, 16.5, 16.642857142857142)","(26.0, 70.0, 63.0)","(51.0, 110.0, 84.0)","(2.25, 2.52, 2.4057142857142857)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 28.75)"
08-01-2023 13:24:40.102569,"(3.9, 4.7, 4.477777777777778)","(17.0, 40.0, 37.45454545454545)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.76923076923077)","(26.0, 70.0, 63.0)","(51.0, 100.0, 84.0)","(2.25, 2.52, 2.4135999999999997)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 28.75)"
08-01-2023 13:24:41.726011,"(3.9, 4.7, 4.477777777777778)","(17.0, 40.0, 37.45454545454545)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.76923076923077)","(26.0, 70.0, 63.0)","(51.0, 100.0, 84.0)","(2.25, 2.52, 2.4699999999999998)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 28.75)"
08-01-2023 13:24:43.408781,"(3.9, 4.7, 4.477777777777778)","(17.0, 40.0, 37.45454545454545)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.76923076923077)","(26.0, 70.0, 63.0)","(51.0, 100.0, 84.0)","(2.25, 2.5, 2.4699999999999998)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 28.75)"
08-01-2023 13:24:44.981830,"(3.9, 4.7, 4.477777777777778)","(17.0, 40.0, 37.45454545454545)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.76923076923077)","(26.0, 70.0, 63.0)","(51.0, 100.0, 84.0)","(2.25, 2.5, 2.4699999999999998)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 28.75)"
08-01-2023 13:24:46.614166,"(3.9, 4.7, 4.477777777777778)","(17.0, 40.0, 37.45454545454545)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.1)","(26.0, 70.0, 63.0)","(51.0, 100.0, 84.0)","(2.25, 2.5, 2.4699999999999998)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 28.75)"
08-01-2023 13:24:48.291680,"(3.9, 4.7, 4.477777777777778)","(17.0, 40.0, 33.5)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.1)","(26.0, 70.0, 63.0)","(51.0, 100.0, 81.0)","(2.25, 2.5, 2.4699999999999998)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 30.57142857142857)"
08-01-2023 13:24:49.940125,"(3.9, 4.7, 4.321052631578947)","(17.0, 40.0, 33.5)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.1)","(26.0, 70.0, 63.0)","(51.0, 95.0, 81.0)","(2.25, 2.5, 2.4939999999999998)","(21.0, 44.0, 37.6)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.1)","(21.0, 34.0, 30.57142857142857)"
08-01-2023 13:24:51.613479,"(3.9, 4.5, 4.433333333333334)","(17.0, 40.0, 34.8)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.25)","(26.0, 70.0, 63.0)","(51.0, 95.0, 81.0)","(2.25, 2.5, 2.48135593220339)","(21.0, 44.0, 36.5)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 28.0)"
08-01-2023 13:24:53.221768,"(3.9, 4.5, 4.433333333333334)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.5)","(26.0, 70.0, 63.0)","(51.0, 95.0, 81.0)","(2.25, 2.52, 2.48135593220339)","(21.0, 44.0, 36.5)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 28.0)"
08-01-2023 13:24:54.857543,"(3.9, 4.5, 4.433333333333334)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 70.0, 63.0)","(51.0, 95.0, 81.0)","(2.25, 2.52, 2.48135593220339)","(21.0, 44.0, 36.5)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 28.0)"
08-01-2023 13:24:56.458161,"(3.9, 4.5, 4.433333333333334)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 70.0, 63.0)","(51.0, 95.0, 81.0)","(2.25, 2.52, 2.48135593220339)","(21.0, 44.0, 36.5)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 28.0)"
08-01-2023 13:24:58.071253,"(3.9, 4.5, 4.433333333333334)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 70.0, 63.0)","(51.0, 100.0, 85.0)","(2.25, 2.52, 2.48135593220339)","(21.0, 44.0, 36.5)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 28.0)"
08-01-2023 13:24:59.692166,"(3.9, 4.5, 4.433333333333334)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 70.0, 63.0)","(51.0, 110.0, 85.0)","(2.25, 2.52, 2.48135593220339)","(21.0, 44.0, 36.5)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 28.0)"
08-01-2023 13:25:01.293753,"(3.9, 4.5, 4.433333333333334)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 70.0, 63.0)","(51.0, 110.0, 85.0)","(2.25, 2.52, 2.4877966101694917)","(21.0, 44.0, 36.5)","(31.0, 70.0, 65.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 28.0)"
08-01-2023 13:25:02.868726,"(3.9, 4.5, 4.435802469135802)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 70.0, 53.0)","(51.0, 110.0, 90.0)","(2.25, 2.52, 2.4877966101694917)","(21.0, 44.0, 36.5)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.036363636363637)","(21.0, 38.0, 33.6)"
08-01-2023 13:25:04.414566,"(3.9, 4.5, 4.438823529411764)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 70.0, 49.6)","(51.0, 110.0, 95.71428571428572)","(2.25, 2.52, 2.4877966101694917)","(21.0, 44.0, 36.5)","(31.0, 70.0, 60.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 38.0, 30.5)"
08-01-2023 13:25:05.943718,"(3.9, 4.5, 4.438823529411764)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 70.0, 50.5)","(51.0, 110.0, 95.71428571428572)","(2.25, 2.52, 2.4877966101694917)","(21.0, 44.0, 36.5)","(31.0, 70.0, 60.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 30.5)"
08-01-2023 13:25:07.497002,"(3.9, 4.5, 4.438823529411764)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 65.0, 50.5)","(51.0, 110.0, 95.71428571428572)","(2.25, 2.52, 2.4877966101694917)","(21.0, 44.0, 36.5)","(31.0, 70.0, 60.0)","(4.6, 6.4, 6.036363636363637)","(21.0, 34.0, 33.6)"
08-01-2023 13:25:09.107239,"(3.9, 4.5, 4.438823529411764)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.357142857142858)","(26.0, 65.0, 50.5)","(51.0, 110.0, 95.71428571428572)","(2.25, 2.52, 2.499120879120879)","(21.0, 44.0, 36.5)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 38.0, 33.6)"
08-01-2023 13:25:10.707668,"(3.9, 4.5, 4.485714285714286)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.804347826086957)","(26.0, 65.0, 50.5)","(51.0, 110.0, 90.0)","(2.25, 2.52, 2.499120879120879)","(21.0, 44.0, 36.5)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 38.0, 33.6)"
08-01-2023 13:25:12.224644,"(3.9, 4.5, 4.485714285714286)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.804347826086957)","(26.0, 65.0, 50.5)","(51.0, 110.0, 90.0)","(2.25, 2.52, 2.499120879120879)","(21.0, 44.0, 36.5)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 38.0, 33.6)"
08-01-2023 13:25:13.760039,"(3.9, 4.5, 4.4875)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.804347826086957)","(26.0, 65.0, 50.5)","(51.0, 110.0, 90.0)","(2.25, 2.52, 2.499120879120879)","(21.0, 44.0, 36.5)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 38.0, 33.6)"
08-01-2023 13:25:15.446794,"(3.9, 4.5, 4.4875)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.804347826086957)","(26.0, 65.0, 58.66666666666667)","(51.0, 110.0, 90.0)","(2.25, 2.52, 2.499120879120879)","(21.0, 44.0, 36.5)","(31.0, 70.0, 60.0)","(4.6, 6.4, 6.092307692307693)","(21.0, 38.0, 31.5)"
08-01-2023 13:25:17.161365,"(3.9, 4.5, 4.4875)","(17.0, 40.0, 34.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.804347826086957)","(26.0, 70.0, 63.2)","(51.0, 110.0, 76.25)","(2.25, 2.52, 2.499120879120879)","(21.0, 44.0, 39.0)","(31.0, 70.0, 60.0)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 31.5)"
08-01-2023 13:25:18.875943,"(3.9, 4.5, 4.489285714285714)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.804347826086957)","(26.0, 70.0, 58.285714285714285)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.499120879120879)","(21.0, 44.0, 39.0)","(31.0, 70.0, 60.0)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 31.5)"
08-01-2023 13:25:20.543570,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.833333333333332)","(26.0, 75.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.499120879120879)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 32.4)"
08-01-2023 13:25:22.209482,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.833333333333332)","(26.0, 70.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.499120879120879)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 32.4)"
08-01-2023 13:25:23.725754,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.833333333333332)","(26.0, 70.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 32.4)"
08-01-2023 13:25:25.245494,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.833333333333332)","(26.0, 70.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 32.4)"
08-01-2023 13:25:26.813760,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.833333333333332)","(26.0, 70.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 32.4)"
08-01-2023 13:25:28.359013,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.833333333333332)","(26.0, 70.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 32.4)"
08-01-2023 13:25:29.866763,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 32.4)"
08-01-2023 13:25:31.337803,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 32.4)"
08-01-2023 13:25:32.869948,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 36.0)","(61.0, 130.0, 106.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 58.66666666666667)","(51.0, 110.0, 76.25)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 39.0)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 30.0)"
08-01-2023 13:25:34.457611,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 36.5)","(31.0, 70.0, 55.333333333333336)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 30.0)"
08-01-2023 13:25:36.061081,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 36.5)","(31.0, 70.0, 56.5)","(4.6, 6.4, 6.092307692307693)","(21.0, 36.0, 29.333333333333332)"
08-01-2023 13:25:37.597474,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.52, 2.5032967032967033)","(21.0, 44.0, 36.5)","(31.0, 65.0, 56.5)","(4.6, 6.4, 6.092307692307693)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:39.108440,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.52, 2.5038297872340425)","(21.0, 44.0, 36.5)","(31.0, 65.0, 56.5)","(4.6, 6.4, 6.15)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:40.584081,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.52, 2.5038297872340425)","(21.0, 44.0, 36.5)","(31.0, 65.0, 56.5)","(4.6, 6.4, 6.15)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:42.085150,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.52, 2.5327272727272727)","(21.0, 44.0, 36.5)","(31.0, 65.0, 57.5)","(4.6, 6.4, 6.15)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:43.598861,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.56, 2.5423529411764707)","(21.0, 44.0, 36.5)","(31.0, 65.0, 57.5)","(4.6, 6.4, 5.933333333333334)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:45.152776,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.56, 2.5423529411764707)","(21.0, 44.0, 36.5)","(31.0, 65.0, 57.5)","(4.6, 6.2, 5.933333333333334)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:46.694235,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 90.0)","(13.0, 17.0, 16.94)","(26.0, 70.0, 54.0)","(51.0, 110.0, 76.66666666666667)","(2.2, 2.56, 2.5423529411764707)","(21.0, 44.0, 36.5)","(31.0, 65.0, 57.5)","(4.6, 6.2, 5.933333333333334)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:48.205132,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 17.0, 17.982758620689655)","(26.0, 70.0, 51.5)","(51.0, 110.0, 85.0)","(2.2, 2.56, 2.5300000000000002)","(21.0, 44.0, 39.0)","(31.0, 65.0, 57.5)","(4.6, 6.2, 5.933333333333334)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:49.732458,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 18.5, 17.982758620689655)","(26.0, 65.0, 51.5)","(51.0, 110.0, 85.0)","(2.2, 2.56, 2.5300000000000002)","(21.0, 44.0, 39.0)","(31.0, 65.0, 57.5)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:51.250572,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 18.5, 17.11111111111111)","(26.0, 65.0, 49.0)","(51.0, 110.0, 85.0)","(2.2, 2.56, 2.5300000000000002)","(21.0, 44.0, 39.0)","(31.0, 65.0, 57.5)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:52.711623,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 18.5, 17.11111111111111)","(26.0, 60.0, 49.0)","(51.0, 110.0, 85.0)","(2.2, 2.56, 2.5300000000000002)","(21.0, 44.0, 39.0)","(31.0, 65.0, 57.5)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:54.156668,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 18.5, 17.11111111111111)","(26.0, 60.0, 49.0)","(51.0, 110.0, 76.25)","(2.2, 2.56, 2.5300000000000002)","(21.0, 44.0, 39.0)","(31.0, 85.0, 71.0)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:56.059387,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 18.5, 18.125)","(26.0, 60.0, 49.0)","(51.0, 110.0, 76.25)","(2.2, 2.56, 2.506666666666667)","(21.0, 44.0, 39.0)","(31.0, 85.0, 71.0)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:57.695908,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 18.5, 17.61764705882353)","(26.0, 60.0, 49.0)","(51.0, 110.0, 76.25)","(2.2, 2.56, 2.506666666666667)","(21.0, 44.0, 39.0)","(31.0, 85.0, 71.0)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:25:59.496543,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 18.5, 17.636363636363637)","(26.0, 60.0, 49.0)","(51.0, 110.0, 76.25)","(2.2, 2.56, 2.4914285714285715)","(21.0, 44.0, 39.0)","(31.0, 85.0, 68.0)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:26:01.989888,"(3.9, 4.5, 4.457142857142857)","(18.0, 40.0, 31.333333333333332)","(61.0, 130.0, 106.0)","(13.0, 18.0, 17.636363636363637)","(26.0, 60.0, 49.0)","(51.0, 110.0, 76.25)","(2.25, 2.56, 2.44625)","(21.0, 44.0, 39.0)","(31.0, 75.0, 65.0)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.166666666666668)"
08-01-2023 13:26:03.538748,"(3.9, 4.5, 4.457142857142857)","(17.0, 40.0, 31.333333333333332)","(51.0, 130.0, 90.0)","(13.0, 18.0, 17.636363636363637)","(26.0, 60.0, 49.0)","(51.0, 110.0, 80.0)","(2.25, 2.56, 2.4476923076923076)","(21.0, 44.0, 38.0)","(31.0, 75.0, 65.0)","(4.6, 6.2, 6.0)","(21.0, 34.0, 28.75)"
08-01-2023 13:26:05.022138,"(3.9, 4.5, 4.472727272727273)","(17.0, 40.0, 31.333333333333332)","(51.0, 130.0, 90.0)","(13.0, 18.0, 17.0)","(26.0, 60.0, 49.0)","(51.0, 110.0, 80.0)","(2.25, 2.54, 2.4476923076923076)","(21.0, 44.0, 38.0)","(31.0, 75.0, 65.0)","(4.6, 6.2, 6.163265306122449)","(21.0, 34.0, 28.75)"
08-01-2023 13:26:06.466730,"(3.9, 4.5, 4.472727272727273)","(17.0, 40.0, 39.2)","(51.0, 130.0, 120.0)","(13.0, 17.5, 16.727272727272727)","(26.0, 60.0, 56.5)","(51.0, 110.0, 80.0)","(2.25, 2.54, 2.4238095238095236)","(21.0, 44.0, 32.0)","(31.0, 75.0, 70.71428571428571)","(4.6, 6.2, 6.163265306122449)","(21.0, 34.0, 27.181818181818183)"
08-01-2023 13:26:07.921929,"(3.9, 4.5, 4.472727272727273)","(17.0, 40.0, 39.2)","(51.0, 130.0, 120.0)","(13.0, 19.0, 16.727272727272727)","(26.0, 60.0, 56.5)","(51.0, 110.0, 80.0)","(2.25, 2.5, 2.4238095238095236)","(21.0, 36.0, 32.0)","(31.0, 75.0, 70.71428571428571)","(4.6, 6.2, 6.193181818181818)","(21.0, 29.0, 27.181818181818183)"
