,Barbara Ann,Ebony Riot,Aston Samba,Louie Zeus,Reinforcements,Town Rocker,Unleaded Diesel,Ida Nancy
14-12-2022 13:13:25.471661,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:26.825635,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:28.035370,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 27.555555555555557)"
14-12-2022 13:13:29.224647,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:30.505446,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:31.972581,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:33.297663,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:34.403185,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:35.664562,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:36.896016,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:38.174720,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:39.625251,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:41.006038,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:42.381258,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:43.705027,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:45.146894,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:46.351109,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:47.575900,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:48.757093,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:49.980859,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:51.111944,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:52.504208,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
14-12-2022 13:13:53.818667,"(21.0, 75.0, 47.5)","(4.6, 9.0, 5.533333333333333)","(3.2, 3.9, 3.4041666666666663)","(51.0, 450.0, 247.0)","(2.15, 3.2, 2.595)","(7.0, 12.5, 8.714285714285715)","(51.0, 410.0, 248.22222222222223)","(14.0, 42.0, 21.166666666666668)"
