,Saint Max,Chasing Her Tail,Thai Gem,All Day Drive,Distal,Screaming Izzy,Lothbrok Girl,Who Told Sarah
09-01-2023 14:45:26.110966,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:27.175307,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:28.218155,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:29.211084,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:30.291402,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:31.365170,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:32.501075,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:33.591372,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:34.739271,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:35.802639,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:36.838686,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:37.892218,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:38.894442,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:39.894308,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:40.979734,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:41.987991,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:43.011898,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:44.077913,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:45.155787,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:46.194852,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:47.250568,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:48.292761,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:49.322859,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:50.308669,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:51.376079,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:52.432588,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:53.547593,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.640000000000001)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.378947368421052)"
09-01-2023 14:45:54.667099,"(10.0, 24.0, 23.013333333333335)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 8.6, 5.291666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 7.8, 7.326086956521739)"
09-01-2023 14:45:55.730515,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 9.6, 5.291666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 8.4, 7.8999999999999995)"
09-01-2023 14:45:56.732830,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 7.8999999999999995)"
09-01-2023 14:45:57.692483,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 7.8999999999999995)"
09-01-2023 14:45:58.691392,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 7.8999999999999995)"
09-01-2023 14:45:59.695440,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.275)"
09-01-2023 14:46:00.750213,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:01.794909,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:02.850530,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:03.943778,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:04.989717,"(10.0, 25.0, 20.842105263157894)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:06.081304,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:07.165405,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 31.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:08.273781,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:09.387028,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:10.485383,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:11.560066,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:12.652542,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:13.673951,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:14.755086,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:15.800207,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:16.872757,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:18.008416,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:19.078134,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:20.148372,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:21.238667,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:22.330480,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:23.475133,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:24.623945,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:25.717737,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 55.22727272727273)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:26.938701,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 52.25)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:28.057836,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:29.248642,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:30.489511,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:31.659837,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:32.806579,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:33.851956,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:34.952836,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 48.0, 28.0)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:36.061634,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 30.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:37.203390,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 30.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:38.346080,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 30.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:39.448110,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 30.75)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:40.555663,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:41.656300,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 2.9875)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:42.749943,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 3.4191304347826086)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:43.813431,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 3.4191304347826086)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:44.936052,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 3.4191304347826086)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:46.078743,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 3.4191304347826086)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:47.224430,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.95, 3.8184615384615386)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:48.415620,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.9, 3.8184615384615386)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:49.687100,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 37.72727272727273)","(17.0, 46.0, 27.230769230769234)","(5.0, 10.5, 5.366666666666667)","(3.2, 5.4, 3.64)","(21.0, 85.0, 44.375)","(2.8, 3.15, 3.0357894736842104)","(4.8, 9.2, 6.540909090909091)"
09-01-2023 14:46:50.953362,"(10.0, 25.0, 16.333333333333336)","(21.0, 85.0, 44.375)","(17.0, 46.0, 29.333333333333336)","(5.0, 10.5, 6.876470588235295)","(3.2, 5.4, 3.5571428571428574)","(21.0, 85.0, 45.0)","(2.8, 3.15, 3.0357894736842104)","(4.8, 9.2, 5.8352941176470585)"
09-01-2023 14:46:52.126288,"(10.0, 25.0, 16.444444444444443)","(21.0, 85.0, 45.0)","(17.0, 46.0, 29.333333333333336)","(5.0, 10.5, 6.876470588235295)","(3.2, 5.4, 3.5571428571428574)","(21.0, 85.0, 45.0)","(2.8, 3.15, 3.0357894736842104)","(4.8, 9.2, 5.8352941176470585)"
09-01-2023 14:46:53.267387,"(10.0, 25.0, 16.444444444444443)","(21.0, 85.0, 45.0)","(17.0, 46.0, 29.333333333333336)","(5.0, 10.5, 6.876470588235295)","(3.2, 5.4, 3.5571428571428574)","(21.0, 85.0, 45.0)","(2.8, 3.15, 3.0357894736842104)","(4.8, 9.2, 5.8352941176470585)"
09-01-2023 14:46:54.357088,"(10.0, 25.0, 16.444444444444443)","(21.0, 85.0, 45.0)","(17.0, 46.0, 29.333333333333336)","(5.0, 10.5, 6.876470588235295)","(3.2, 5.4, 3.5571428571428574)","(21.0, 85.0, 45.0)","(2.8, 3.15, 3.0357894736842104)","(4.8, 9.2, 5.8352941176470585)"
09-01-2023 14:46:55.384976,"(10.0, 25.0, 16.444444444444443)","(21.0, 85.0, 45.0)","(17.0, 46.0, 29.333333333333336)","(5.0, 10.5, 6.876470588235295)","(3.2, 5.4, 3.5571428571428574)","(21.0, 85.0, 45.0)","(2.8, 3.15, 3.0357894736842104)","(4.8, 9.2, 5.8352941176470585)"
09-01-2023 14:46:56.529506,"(10.0, 25.0, 16.444444444444443)","(21.0, 85.0, 45.0)","(17.0, 46.0, 29.333333333333336)","(5.0, 10.5, 6.876470588235295)","(3.2, 5.4, 3.5571428571428574)","(21.0, 85.0, 45.0)","(2.8, 3.15, 3.0357894736842104)","(4.8, 9.2, 5.8352941176470585)"
