,Almighty Virtue,Katzenjammer,Puma,Rockierro,Gotchagood,Kreglinger,Gee Gees Flyby
11-01-2023 11:14:52.097175,"(21.0, 60.0, 55.333333333333336)","(2.1, 2.38, 2.334285714285714)","(6.5, 9.6, 8.85)","(4.4, 5.9, 5.75)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.366666666666667)","(13.0, 17.5, 17.0)"
11-01-2023 11:14:53.153866,"(21.0, 60.0, 53.0)","(2.1, 2.38, 2.2600000000000002)","(6.5, 9.4, 9.0)","(4.4, 5.9, 5.733333333333333)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:14:54.158038,"(21.0, 60.0, 53.0)","(2.1, 2.38, 2.2563636363636363)","(6.5, 9.4, 8.733333333333334)","(4.4, 5.9, 5.733333333333333)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:14:55.173152,"(21.0, 60.0, 53.0)","(2.1, 2.38, 2.2563636363636363)","(6.5, 9.4, 8.733333333333334)","(4.4, 5.9, 5.733333333333333)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:14:56.157882,"(21.0, 60.0, 53.0)","(2.1, 2.38, 2.2563636363636363)","(6.5, 9.4, 8.733333333333334)","(4.4, 5.9, 5.733333333333333)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:14:57.249111,"(21.0, 60.0, 53.0)","(2.1, 2.38, 2.2563636363636363)","(6.5, 9.4, 8.733333333333334)","(4.4, 5.9, 5.733333333333333)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:14:58.338975,"(21.0, 60.0, 53.0)","(2.1, 2.38, 2.2563636363636363)","(6.5, 9.4, 8.82857142857143)","(4.4, 5.9, 5.733333333333333)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:14:59.411136,"(21.0, 60.0, 53.0)","(2.1, 2.38, 2.2563636363636363)","(6.5, 9.4, 8.82857142857143)","(4.4, 5.9, 5.733333333333333)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:00.403063,"(21.0, 60.0, 53.0)","(2.1, 2.36, 2.2384210526315793)","(6.5, 9.4, 8.82857142857143)","(4.4, 5.9, 5.766666666666667)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:01.492072,"(21.0, 60.0, 53.0)","(2.1, 2.36, 2.2241176470588235)","(6.5, 9.4, 8.82857142857143)","(4.4, 5.9, 5.766666666666667)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:02.499365,"(21.0, 60.0, 53.0)","(2.1, 2.36, 2.2241176470588235)","(6.5, 9.4, 8.82857142857143)","(4.4, 5.9, 5.766666666666667)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:03.491627,"(26.0, 60.0, 53.0)","(2.15, 2.36, 2.2241176470588235)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.766666666666667)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.45)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:04.463623,"(26.0, 60.0, 53.0)","(2.15, 2.36, 2.2235897435897436)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.766666666666667)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.575)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:05.486974,"(26.0, 60.0, 53.0)","(2.15, 2.36, 2.2235897435897436)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.766666666666667)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.575)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:06.546789,"(26.0, 60.0, 53.0)","(2.15, 2.34, 2.23)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.766666666666667)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.575)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:07.521025,"(26.0, 60.0, 53.0)","(2.15, 2.34, 2.23)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.731578947368421)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.366666666666667)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:08.421911,"(26.0, 60.0, 53.0)","(2.15, 2.34, 2.245263157894737)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.366666666666667)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:09.406605,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2229411764705884)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.366666666666667)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:10.312193,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2229411764705884)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.366666666666667)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:11.295361,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2229411764705884)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.366666666666667)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:12.536456,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.245)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.366666666666667)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:13.498763,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.245)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.366666666666667)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:14.522521,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.245)","(6.0, 9.4, 8.733333333333334)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.7, 5.511111111111111)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:15.603923,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.245)","(6.0, 9.4, 8.733333333333334)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.355555555555555)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:16.573222,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.245)","(6.0, 9.4, 8.733333333333334)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.270588235294118)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:17.527659,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.245)","(6.0, 9.4, 8.733333333333334)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.288888888888889)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:18.622833,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.261764705882353)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.413333333333333)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:19.652320,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.261764705882353)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.413333333333333)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:20.652900,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.261764705882353)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.413333333333333)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:21.630233,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.261764705882353)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.413333333333333)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:22.589659,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.265454545454545)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.413333333333333)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:23.534410,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2674999999999996)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.413333333333333)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:24.485757,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2674999999999996)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.413333333333333)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:25.402717,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2674999999999996)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.444444444444445)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:26.378011,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2674999999999996)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.444444444444445)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:27.307541,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2674999999999996)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.444444444444445)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:28.274691,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2674999999999996)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.444444444444445)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:29.215654,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2674999999999996)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.444444444444445)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:30.252892,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.2674999999999996)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:31.271565,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.292)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:32.276116,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.292)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:33.263736,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.299)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:34.283052,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.299)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:35.238737,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.299)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 17.0)"
11-01-2023 11:15:36.340978,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.299)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:37.444370,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.299)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:38.468839,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:39.517250,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:40.523221,"(26.0, 60.0, 53.0)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:41.418396,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:42.315254,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:43.290956,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.82857142857143)","(4.4, 6.0, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:44.248729,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:45.288509,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:46.329951,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.2849999999999997)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:47.397195,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.2849999999999997)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.46)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:48.472177,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.2849999999999997)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.4526315789473685)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:49.513119,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.308333333333333)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.4526315789473685)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:50.526756,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.308333333333333)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.4526315789473685)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:51.524084,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.308333333333333)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.4526315789473685)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:52.506181,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.308333333333333)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.4526315789473685)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:53.497103,"(26.0, 60.0, 50.4)","(2.15, 2.32, 2.308333333333333)","(6.0, 9.4, 8.82857142857143)","(4.4, 5.9, 5.8500000000000005)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.408695652173913)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:54.415082,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.05)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:55.332056,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.05)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:56.322432,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.05)","(13.0, 17.5, 16.75)"
11-01-2023 11:15:57.301822,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.133333333333333)","(13.0, 17.5, 16.375)"
11-01-2023 11:15:58.269776,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3099999999999996)","(6.0, 9.4, 9.1)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.133333333333333)","(13.0, 17.0, 16.375)"
11-01-2023 11:15:59.289757,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3099999999999996)","(6.0, 9.4, 9.1)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.133333333333333)","(13.0, 17.0, 16.375)"
11-01-2023 11:16:00.347796,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3099999999999996)","(6.0, 9.4, 9.1)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.133333333333333)","(13.0, 17.0, 16.375)"
11-01-2023 11:16:01.404684,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3097560975609754)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.133333333333333)","(13.0, 17.0, 16.375)"
11-01-2023 11:16:02.441834,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3097560975609754)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.747368421052632)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.133333333333333)","(13.0, 17.0, 16.375)"
11-01-2023 11:16:03.465892,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.75)","(31.0, 65.0, 62.5)","(3.9, 5.6, 5.133333333333333)","(13.0, 17.0, 16.375)"
11-01-2023 11:16:04.502159,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 65.0, 60.714285714285715)","(3.9, 5.6, 5.04)","(13.0, 17.0, 16.375)"
11-01-2023 11:16:05.509411,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.6, 5.266666666666667)","(13.0, 17.0, 16.75)"
11-01-2023 11:16:06.479459,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.5, 5.2)","(13.0, 17.5, 16.1)"
11-01-2023 11:16:07.368462,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.5, 5.2)","(13.0, 17.5, 16.1)"
11-01-2023 11:16:08.302515,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.5, 5.2)","(13.0, 17.5, 15.357142857142858)"
11-01-2023 11:16:09.235878,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.5, 5.407692307692308)","(13.0, 17.5, 15.357142857142858)"
11-01-2023 11:16:10.170848,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.5, 5.407692307692308)","(13.0, 17.5, 15.357142857142858)"
11-01-2023 11:16:11.127077,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.5, 5.449999999999999)","(13.0, 17.5, 15.357142857142858)"
11-01-2023 11:16:12.110401,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.309230769230769)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.6, 5.449999999999999)","(13.0, 17.5, 15.357142857142858)"
11-01-2023 11:16:13.116858,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.6, 5.203448275862069)","(13.0, 17.5, 15.357142857142858)"
11-01-2023 11:16:14.109432,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.357142857142858)"
11-01-2023 11:16:15.056084,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.625)"
11-01-2023 11:16:15.962803,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.90909090909091)"
11-01-2023 11:16:16.938311,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 67.85714285714286)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.3125)"
11-01-2023 11:16:17.866115,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.3125)"
11-01-2023 11:16:18.805788,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.3125)"
11-01-2023 11:16:19.798976,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.3125)"
11-01-2023 11:16:20.794268,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.357142857142858)"
11-01-2023 11:16:21.854032,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.066666666666666)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.5)"
11-01-2023 11:16:22.928717,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.15)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.5)"
11-01-2023 11:16:23.995587,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 9.15)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.5)"
11-01-2023 11:16:25.082083,"(26.0, 65.0, 56.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.4, 8.83448275862069)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.5)"
11-01-2023 11:16:26.156090,"(26.0, 65.0, 54.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.8, 8.83448275862069)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.5)"
11-01-2023 11:16:27.165908,"(26.0, 65.0, 54.5)","(2.15, 2.32, 2.3089473684210526)","(6.0, 9.8, 8.83448275862069)","(4.4, 6.0, 5.735294117647059)","(31.0, 75.0, 56.25)","(3.9, 5.7, 5.203448275862069)","(13.0, 17.5, 15.5)"
