,Lycallegro,Move Like Jagger,Flying Billie,Angeli,Depasser,Gee Gees Choris,Bellasario,Elmajay,Royal Molly
11-01-2023 12:18:02.176214,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.4, 3.855555555555555)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 15.0, 13.6)","(8.0, 12.5, 10.657894736842104)","(4.0, 5.4, 4.9)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:03.873240,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7166666666666663)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 15.0, 13.6)","(8.0, 12.5, 10.657894736842104)","(4.0, 5.3, 4.926666666666667)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:05.644334,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7166666666666663)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 15.0, 13.6)","(8.0, 12.5, 10.125)","(4.0, 5.3, 4.926666666666667)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:07.490436,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7166666666666663)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 15.0, 13.6)","(8.0, 12.5, 10.125)","(4.0, 5.3, 4.926666666666667)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:09.148331,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7166666666666663)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 15.0, 13.6)","(8.0, 12.5, 10.125)","(4.0, 5.3, 4.926666666666667)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:10.664913,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7166666666666663)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 15.0, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.081818181818182)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:12.166619,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.833333333333333)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.081818181818182)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:13.718019,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.833333333333333)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.081818181818182)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:15.253637,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7458333333333336)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.081818181818182)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:16.854415,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7458333333333336)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.081818181818182)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:18.306168,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7458333333333336)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 57.714285714285715)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 4.957142857142857)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:19.865744,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7458333333333336)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 4.82)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:21.392914,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.7458333333333336)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.5, 12.785714285714285)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.238144329896907)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:22.912663,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.67)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 4.76)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:24.445380,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.03)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:26.372658,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.03)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:28.041355,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.212903225806452)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:29.897584,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.5, 13.3)","(8.0, 12.5, 10.125)","(4.0, 5.3, 5.212903225806452)","(4.4, 6.2, 5.9)"
11-01-2023 12:18:31.772749,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(26.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.5, 12.75)","(8.0, 12.5, 10.125)","(4.0, 5.5, 5.011111111111111)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:33.647880,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.0, 12.75)","(8.0, 12.5, 10.125)","(4.0, 5.5, 5.011111111111111)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:35.159619,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.0, 12.75)","(8.0, 12.5, 10.8)","(4.0, 5.5, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:36.705670,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 47.5)","(21.0, 70.0, 58.0)","(11.0, 14.0, 12.75)","(8.0, 12.0, 10.421052631578947)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:38.400869,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 47.5)","(21.0, 70.0, 42.666666666666664)","(11.0, 14.0, 12.75)","(8.0, 12.0, 10.421052631578947)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:40.132864,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 14.0, 12.75)","(8.0, 12.0, 9.692307692307692)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:41.708235,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 14.0, 12.75)","(8.0, 12.0, 9.692307692307692)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:43.270507,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 14.0, 12.75)","(8.0, 12.0, 10.5)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:44.783175,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 14.0, 12.75)","(8.0, 12.0, 10.5)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:46.265199,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.6076923076923078)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 14.0, 12.75)","(8.0, 12.0, 10.5)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:47.794999,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.3217391304347825)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 14.0, 12.75)","(8.0, 12.0, 10.833333333333334)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.071428571428571)"
11-01-2023 12:18:49.294489,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.3754716981132074)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 14.0, 14.18421052631579)","(8.0, 14.5, 11.35)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 5.85)"
11-01-2023 12:18:50.815643,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.3754716981132074)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 35.833333333333336)","(11.0, 20.0, 13.9)","(8.0, 13.5, 11.35)","(4.0, 5.4, 5.233333333333333)","(4.4, 6.2, 6.0)"
11-01-2023 12:18:52.337942,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.3754716981132074)","(11.0, 18.0, 16.35)","(21.0, 65.0, 56.25)","(21.0, 70.0, 35.833333333333336)","(11.0, 19.5, 13.9)","(8.0, 13.5, 11.538461538461538)","(4.0, 5.4, 5.094444444444445)","(4.4, 6.2, 6.0)"
11-01-2023 12:18:53.845776,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.32)","(11.0, 18.0, 16.35)","(21.0, 65.0, 56.25)","(21.0, 70.0, 35.833333333333336)","(11.0, 19.5, 14.961538461538462)","(8.0, 13.0, 11.538461538461538)","(4.0, 5.4, 5.157575757575758)","(4.4, 6.2, 6.0)"
11-01-2023 12:18:55.405569,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.32)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 19.0, 16.75)","(8.0, 13.0, 11.538461538461538)","(4.0, 5.4, 5.157575757575758)","(4.4, 6.2, 6.0)"
11-01-2023 12:18:57.229345,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.4090909090909087)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 18.5, 13.970588235294118)","(8.0, 13.0, 11.538461538461538)","(4.0, 5.4, 5.157575757575758)","(4.4, 6.2, 6.0)"
11-01-2023 12:18:59.320849,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.4090909090909087)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 18.5, 12.576923076923077)","(8.0, 13.0, 11.538461538461538)","(4.0, 5.4, 5.157575757575758)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:01.173174,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.4090909090909087)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 42.666666666666664)","(11.0, 18.5, 12.576923076923077)","(8.0, 13.0, 11.538461538461538)","(4.0, 5.4, 5.157575757575758)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:03.051273,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.3, 3.5769230769230766)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 49.5)","(11.0, 18.0, 16.375)","(8.0, 13.0, 11.37142857142857)","(4.0, 5.4, 5.135294117647059)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:04.680939,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.1, 3.5769230769230766)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 49.5)","(11.0, 18.0, 17.07142857142857)","(8.0, 13.0, 11.37142857142857)","(4.0, 5.4, 5.135294117647059)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:06.442929,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.1, 3.5769230769230766)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 58.285714285714285)","(11.0, 18.0, 17.07142857142857)","(8.0, 13.0, 11.37142857142857)","(4.0, 5.4, 5.2620689655172415)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:08.019806,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.1, 3.5482758620689654)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 59.75)","(11.0, 18.0, 17.07142857142857)","(8.0, 13.0, 10.84)","(4.0, 5.4, 5.2620689655172415)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:09.608649,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.1, 3.5482758620689654)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 59.75)","(11.0, 18.0, 17.07142857142857)","(8.0, 13.0, 10.84)","(4.0, 5.4, 5.2620689655172415)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:11.341077,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.1, 3.5879999999999996)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 59.75)","(11.0, 18.0, 17.07142857142857)","(8.0, 13.0, 10.84)","(4.0, 5.4, 4.8)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:13.008660,"(10.0, 15.5, 15.071428571428571)","(3.0, 4.1, 3.5166666666666666)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 59.75)","(11.0, 18.0, 16.375)","(8.0, 13.0, 10.84)","(4.0, 5.4, 4.8)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:14.557601,"(10.0, 15.5, 15.071428571428571)","(3.0, 3.95, 3.5166666666666666)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 59.75)","(11.0, 18.0, 16.375)","(8.0, 13.0, 10.84)","(4.0, 5.4, 4.8)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:16.078879,"(10.0, 15.5, 15.071428571428571)","(3.0, 3.95, 3.7454545454545456)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 59.75)","(11.0, 18.0, 13.75)","(8.0, 13.0, 10.6)","(4.0, 5.4, 4.8)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:17.683693,"(10.0, 15.5, 15.071428571428571)","(3.0, 3.95, 3.7769230769230773)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 56.25)","(21.0, 70.0, 59.75)","(11.0, 16.0, 14.285714285714285)","(8.0, 13.0, 10.6)","(4.0, 5.4, 4.8)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:19.241397,"(10.0, 15.5, 15.071428571428571)","(3.0, 3.95, 3.814285714285714)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 61.111111111111114)","(21.0, 70.0, 59.75)","(11.0, 16.0, 14.8)","(8.0, 13.0, 10.6)","(4.0, 5.4, 4.8)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:21.039941,"(10.0, 15.5, 15.071428571428571)","(3.0, 3.9, 3.814285714285714)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 61.111111111111114)","(21.0, 70.0, 59.75)","(11.0, 16.0, 14.8)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:22.769865,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.9, 3.75)","(11.0, 18.0, 16.78846153846154)","(21.0, 65.0, 61.111111111111114)","(21.0, 70.0, 59.75)","(11.0, 16.0, 14.8)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:24.576469,"(10.0, 15.5, 13.558823529411764)","(3.0, 4.0, 3.7954545454545454)","(11.0, 18.0, 16.35)","(21.0, 65.0, 62.08333333333333)","(21.0, 70.0, 59.75)","(11.0, 16.0, 14.8)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:26.459372,"(10.0, 15.5, 13.558823529411764)","(3.0, 4.0, 3.7954545454545454)","(11.0, 18.0, 16.35)","(21.0, 65.0, 62.08333333333333)","(21.0, 70.0, 58.57142857142857)","(11.0, 16.0, 14.8)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:28.002396,"(10.0, 15.5, 13.558823529411764)","(3.0, 4.0, 3.7272727272727275)","(11.0, 18.0, 16.35)","(21.0, 65.0, 62.08333333333333)","(21.0, 70.0, 58.57142857142857)","(11.0, 16.0, 14.8)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.171428571428572)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:29.918640,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.775)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 58.57142857142857)","(11.0, 16.0, 14.8)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.171428571428572)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:31.513161,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.775)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 58.57142857142857)","(11.0, 16.0, 14.8)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:32.968088,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.775)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 15.045454545454545)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:34.470488,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.775)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 15.045454545454545)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:36.002308,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.7346153846153847)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 15.045454545454545)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:37.739182,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.7346153846153847)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 15.045454545454545)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:39.577125,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.75)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 15.045454545454545)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:41.304811,"(10.0, 15.5, 13.4)","(3.0, 3.95, 3.75)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.366666666666667)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:43.398905,"(10.0, 15.5, 13.4)","(3.0, 3.95, 3.75)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.366666666666667)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.114285714285714)"
11-01-2023 12:19:44.997239,"(10.0, 15.5, 13.4)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.366666666666667)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:46.630346,"(10.0, 15.5, 13.4)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:48.369350,"(10.0, 15.5, 13.4)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:49.910631,"(10.0, 15.5, 13.4)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.6)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:51.479914,"(10.0, 15.5, 13.4)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.230769230769232)","(4.0, 5.4, 5.044444444444444)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:52.979148,"(10.0, 15.5, 13.4)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.75)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:54.448210,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.75)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:55.963428,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.230769230769232)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:57.483812,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.230769230769232)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
11-01-2023 12:19:58.964516,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.055555555555555)","(8.0, 13.0, 10.230769230769232)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
11-01-2023 12:20:00.530319,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 16.0, 14.214285714285714)","(8.0, 13.0, 10.230769230769232)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
11-01-2023 12:20:02.041796,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.786363636363636)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 15.5, 14.214285714285714)","(8.0, 13.0, 10.230769230769232)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
11-01-2023 12:20:03.566233,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.95, 3.7095238095238092)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 44.666666666666664)","(11.0, 15.5, 14.214285714285714)","(8.0, 13.0, 10.230769230769232)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
11-01-2023 12:20:05.100315,"(10.0, 15.5, 13.558823529411764)","(3.0, 3.9, 3.7095238095238092)","(11.0, 18.0, 16.35)","(21.0, 65.0, 60.0)","(21.0, 70.0, 54.8)","(11.0, 15.5, 14.214285714285714)","(8.0, 13.0, 10.230769230769232)","(4.0, 5.4, 5.036363636363637)","(4.4, 6.2, 6.0)"
