,Hopes Girl,Weblec Breeze,Nova Cascade,Beautiful Bounty,Follow You,Shrinking
07-12-2022 13:51:54.519452,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.1875)","(7.5, 12.0, 11.661538461538461)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.484210526315789)"
07-12-2022 13:51:55.489091,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.1875)","(7.5, 12.0, 10.90909090909091)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.42962962962963)"
07-12-2022 13:51:56.539255,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.1875)","(7.5, 14.0, 12.444444444444445)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.352380952380953)"
07-12-2022 13:51:57.646387,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 12.444444444444445)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.4)"
07-12-2022 13:51:58.776595,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.222222222222221)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.5058823529411764)"
07-12-2022 13:51:59.752979,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.222222222222221)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.5058823529411764)"
07-12-2022 13:52:00.694709,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 11.958333333333334)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.5058823529411764)"
07-12-2022 13:52:01.810867,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.4)"
07-12-2022 13:52:02.950244,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.4)"
07-12-2022 13:52:04.001936,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.5058823529411764)"
07-12-2022 13:52:04.993312,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 6.0, 5.514285714285714)"
07-12-2022 13:52:05.981166,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.457894736842105)"
07-12-2022 13:52:07.023300,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.2368421052631575)"
07-12-2022 13:52:08.090924,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.321428571428571)"
07-12-2022 13:52:09.156751,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:10.227248,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:11.159465,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.234375)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:12.246918,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 14.0, 13.74074074074074)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.5)"
07-12-2022 13:52:13.402786,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 16.5, 15.0)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.4)"
07-12-2022 13:52:14.481094,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 16.5, 15.4)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:15.522048,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 15.5, 14.681818181818182)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:16.482734,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 15.5, 14.772727272727273)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:17.484184,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 16.5, 15.0)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:18.577111,"(26.0, 120.0, 109.0)","(20.0, 65.0, 47.727272727272734)","(7.5, 17.0, 15.26923076923077)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:19.737635,"(26.0, 120.0, 109.0)","(20.0, 65.0, 56.73913043478261)","(7.5, 17.0, 16.473684210526315)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:20.870942,"(26.0, 120.0, 109.0)","(20.0, 60.0, 48.07692307692308)","(7.5, 17.0, 15.695652173913043)","(2.25, 2.9, 2.4857142857142858)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:21.891797,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.61904761904762)","(7.5, 17.0, 15.695652173913043)","(2.25, 2.9, 2.448888888888889)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:22.847298,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.95454545454545)","(7.5, 17.0, 15.695652173913043)","(2.25, 2.9, 2.448888888888889)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:23.876315,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.95454545454545)","(7.5, 17.0, 15.695652173913043)","(2.25, 2.88, 2.444444444444444)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:25.015814,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.95454545454545)","(7.5, 17.0, 15.642857142857142)","(2.25, 2.88, 2.444444444444444)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:26.253316,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.95454545454545)","(7.5, 16.5, 15.642857142857142)","(2.25, 2.88, 2.4923076923076923)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:27.492809,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.95454545454545)","(7.5, 16.5, 15.642857142857142)","(2.25, 2.88, 2.5999999999999996)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:28.621761,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.95454545454545)","(7.5, 16.5, 15.642857142857142)","(2.25, 2.88, 2.5999999999999996)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:29.793641,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.95454545454545)","(7.5, 16.5, 15.541666666666668)","(2.25, 2.88, 2.5999999999999996)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:30.980216,"(26.0, 120.0, 109.0)","(20.0, 60.0, 52.95454545454545)","(7.5, 17.0, 15.541666666666668)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:32.099338,"(26.0, 120.0, 109.0)","(20.0, 60.0, 43.333333333333336)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:33.117411,"(26.0, 120.0, 109.0)","(20.0, 60.0, 47.27272727272727)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:34.154532,"(26.0, 120.0, 109.0)","(20.0, 60.0, 47.27272727272727)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:35.339023,"(26.0, 120.0, 109.0)","(20.0, 60.0, 53.0)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:36.454748,"(26.0, 120.0, 109.0)","(20.0, 60.0, 53.0)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:37.577366,"(26.0, 120.0, 109.0)","(20.0, 60.0, 53.0)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:38.843322,"(26.0, 120.0, 109.0)","(20.0, 60.0, 53.0)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:40.070266,"(26.0, 120.0, 109.0)","(20.0, 60.0, 53.0)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:41.248292,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:42.403568,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:43.702469,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:44.999857,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:46.084835,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:47.038504,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:48.224340,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:49.500668,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.148148148148149)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:50.812202,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 17.0, 15.131578947368421)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:51.995500,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.704545454545455)","(2.25, 2.88, 2.46)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:53.121168,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.975)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:54.434987,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.975)","(2.25, 2.88, 2.5066666666666664)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:55.577242,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.875)","(2.25, 2.88, 2.493333333333333)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:56.855609,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.875)","(2.25, 2.84, 2.617142857142857)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:57.930337,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.5)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:52:58.935267,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.928571428571429)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:52:59.870618,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.928571428571429)","(2.25, 2.84, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:00.932492,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 14.928571428571429)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:02.048528,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:03.088628,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:04.127161,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:05.167875,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:06.311728,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:07.432878,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:08.645176,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:09.859497,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:11.075328,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:12.149562,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:13.214480,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.82, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:14.278572,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:15.254383,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:16.270750,"(26.0, 120.0, 109.0)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.7039999999999997)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:17.338356,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:18.360573,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:19.388462,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.82, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:20.252981,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:21.441071,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 15.5, 15.192307692307693)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:22.617008,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 15.5, 13.923076923076923)","(2.25, 2.8, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:23.724200,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.0, 13.923076923076923)","(2.25, 2.82, 2.6057142857142854)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:24.736000,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.0, 13.5)","(2.25, 2.82, 2.6057142857142854)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:25.698260,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.0, 13.666666666666666)","(2.25, 2.82, 2.6057142857142854)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:26.754238,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.0, 13.666666666666666)","(2.25, 2.82, 2.6057142857142854)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:27.890739,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.0, 13.4)","(2.25, 2.8, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:29.042740,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.0, 13.4)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:30.185247,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.0, 13.4)","(2.25, 2.82, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:31.218262,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:32.152979,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:33.139861,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:34.114055,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:35.134069,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:36.060131,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:37.044044,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:38.036083,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:38.951129,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:39.896146,"(26.0, 120.0, 113.88888888888889)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:40.994029,"(26.0, 120.0, 95.0)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:42.112634,"(26.0, 120.0, 110.0)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
07-12-2022 13:53:43.089374,"(26.0, 120.0, 110.0)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.82, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:44.090780,"(26.0, 120.0, 110.0)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:45.116673,"(26.0, 120.0, 110.0)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:46.184217,"(26.0, 120.0, 110.0)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.5942857142857143)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.633333333333334)"
07-12-2022 13:53:47.337957,"(26.0, 120.0, 110.0)","(20.0, 60.0, 51.25)","(7.5, 14.5, 13.954545454545455)","(2.25, 2.8, 2.7199999999999998)","(3.0, 3.5, 3.2142857142857144)","(4.0, 5.9, 5.411111111111111)"
