,Screaming Izzy,Echo Chamber,Blue Ability,Wood Carrier,Blazin Fury,Dr Cinny,Tinker Dan,Mekong Tash
07-01-2023 09:36:30.803104,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:32.002660,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:33.215226,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:34.287748,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:35.427068,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:36.538138,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:37.653058,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:38.790710,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:39.931259,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:40.960050,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:42.091747,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:43.220490,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:44.356576,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:45.534798,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:46.705438,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:47.778616,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.9, 6.0, 4.5)","(2.9, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:48.937714,"(20.0, 60.0, 36.388888888888886)","(51.0, 390.0, 137.14285714285714)","(17.0, 42.0, 29.5)","(2.6, 5.3, 4.133333333333333)","(41.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:50.112074,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:51.271576,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:52.482703,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:53.741277,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:54.974975,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:56.172164,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:57.546787,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:36:58.847939,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:00.161566,"(21.0, 60.0, 36.388888888888886)","(61.0, 390.0, 137.14285714285714)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:01.535904,"(21.0, 60.0, 40.68181818181819)","(61.0, 390.0, 212.0)","(19.0, 42.0, 31.107142857142854)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9842857142857144)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:03.002855,"(21.0, 60.0, 39.77272727272727)","(61.0, 390.0, 212.0)","(19.0, 42.0, 31.107142857142854)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.25, 2.9636363636363634)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:04.249852,"(21.0, 60.0, 39.77272727272727)","(61.0, 390.0, 212.0)","(19.0, 42.0, 31.107142857142854)","(2.7, 5.3, 4.133333333333333)","(51.0, 340.0, 187.0)","(3.8, 6.0, 4.5)","(2.7, 3.2, 2.9636363636363634)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:05.572914,"(21.0, 60.0, 39.77272727272727)","(61.0, 390.0, 93.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.3, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.2, 2.9699999999999998)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:06.873419,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.15, 2.9699999999999998)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:08.211365,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.15, 2.9699999999999998)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:09.486014,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.15, 2.95375)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:10.739908,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.95375)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:12.014122,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.95375)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:13.221192,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.95375)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:14.358640,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.95375)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:15.532004,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.95375)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:16.676675,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 103.33333333333334)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.95375)","(5.5, 11.0, 6.418181818181818)"
07-01-2023 09:37:17.889085,"(21.0, 60.0, 37.22222222222222)","(61.0, 390.0, 298.0)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.95375)","(5.5, 11.0, 7.62)"
07-01-2023 09:37:19.044813,"(21.0, 60.0, 37.22222222222222)","(61.0, 550.0, 298.0)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.95375)","(5.5, 16.5, 6.6000000000000005)"
07-01-2023 09:37:20.116522,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.05, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:21.224565,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:22.345896,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:23.474475,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:24.676405,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 42.0, 29.5)","(2.7, 5.5, 4.2)","(51.0, 340.0, 122.85714285714286)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:25.889420,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 42.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 340.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:27.073033,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:28.207987,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:29.377020,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 212.0)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:30.556350,"(21.0, 60.0, 39.77272727272727)","(61.0, 440.0, 237.0)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 212.0)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:31.734418,"(21.0, 60.0, 39.77272727272727)","(61.0, 440.0, 237.0)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 212.0)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:32.949989,"(21.0, 60.0, 39.77272727272727)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.9475)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:34.117224,"(21.0, 60.0, 37.22222222222222)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 3.0, 2.945)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:35.209361,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.98, 2.945)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:36.344374,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.98, 2.941818181818182)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:37.411437,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:38.468696,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:39.644484,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:40.833921,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:42.011603,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:43.211313,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:44.428381,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 4.2)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 6.6000000000000005)"
07-01-2023 09:37:45.646704,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.5, 3.627083333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:46.728582,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.4, 4.166666666666667)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:47.864437,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:49.002873,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:50.119263,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:51.280246,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:52.480076,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:53.641365,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:54.859413,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:55.975595,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:57.175704,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:58.314570,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:37:59.394949,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.275)"
07-01-2023 09:38:00.669853,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.361538461538462)"
07-01-2023 09:38:01.787612,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 30.59090909090909)","(2.7, 5.3, 4.133333333333333)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.5)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.9799999999999995)"
07-01-2023 09:38:02.963773,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 29.25)","(2.7, 5.3, 4.1)","(51.0, 390.0, 137.14285714285714)","(3.8, 6.0, 4.466666666666667)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.9799999999999995)"
07-01-2023 09:38:04.185440,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 29.25)","(2.7, 5.2, 4.1)","(51.0, 390.0, 137.14285714285714)","(3.8, 5.9, 4.466666666666667)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.9799999999999995)"
07-01-2023 09:38:05.463699,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 29.25)","(2.7, 5.2, 4.1)","(51.0, 390.0, 137.14285714285714)","(3.8, 5.9, 3.9291666666666667)","(2.7, 2.96, 2.941818181818182)","(5.5, 12.0, 7.9799999999999995)"
07-01-2023 09:38:06.691564,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 29.25)","(2.7, 5.2, 4.1)","(51.0, 390.0, 137.14285714285714)","(3.8, 5.9, 4.123076923076923)","(2.7, 2.96, 2.9425)","(5.5, 12.0, 7.125)"
07-01-2023 09:38:07.854030,"(21.0, 70.0, 41.66666666666667)","(61.0, 440.0, 111.66666666666667)","(19.0, 44.0, 29.25)","(2.7, 5.2, 4.1)","(51.0, 390.0, 137.14285714285714)","(3.8, 5.9, 4.123076923076923)","(2.7, 2.98, 2.941818181818182)","(5.5, 12.0, 6.875)"
