,Whose Me Mum,Aldebaran Leroy,Krakuer,Arrjays Trapper,Majestic Speed,Buslin Brody,So Vogue
11-01-2023 21:29:17.396970,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 110.0)","(13.0, 21.0, 19.557692307692307)","(7.5, 8.6, 8.563636363636363)","(2.25, 2.98, 2.9434782608695653)","(21.0, 75.0, 57.5)","(2.2, 2.68, 2.657241379310345)"
11-01-2023 21:29:18.419102,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 96.66666666666667)","(13.0, 21.0, 19.557692307692307)","(7.5, 8.6, 8.410526315789474)","(2.25, 2.98, 2.9434782608695653)","(21.0, 75.0, 57.5)","(2.2, 2.68, 2.657241379310345)"
11-01-2023 21:29:19.437391,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 96.66666666666667)","(13.0, 21.0, 19.557692307692307)","(7.5, 8.6, 8.410526315789474)","(2.25, 2.98, 2.9434782608695653)","(21.0, 75.0, 57.5)","(2.2, 2.68, 2.6470000000000002)"
11-01-2023 21:29:20.383899,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.6)","(7.5, 8.8, 8.600000000000001)","(2.25, 2.98, 2.9434782608695653)","(21.0, 75.0, 57.5)","(2.2, 2.68, 2.6389473684210527)"
11-01-2023 21:29:21.378312,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.4)","(7.5, 8.8, 8.600000000000001)","(2.25, 2.96, 2.9566666666666666)","(21.0, 75.0, 57.5)","(2.2, 2.68, 2.6333333333333333)"
11-01-2023 21:29:22.315096,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.4)","(7.5, 8.8, 8.62857142857143)","(2.25, 2.96, 2.9483018867924526)","(21.0, 75.0, 57.5)","(2.2, 2.66, 2.622666666666667)"
11-01-2023 21:29:23.299761,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.4)","(7.5, 8.8, 8.56)","(2.25, 2.98, 2.9641509433962265)","(21.0, 75.0, 57.5)","(2.2, 2.66, 2.622666666666667)"
11-01-2023 21:29:24.319445,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.4)","(7.5, 8.8, 8.56)","(2.25, 3.0, 2.9633333333333334)","(21.0, 75.0, 57.5)","(2.2, 2.66, 2.624)"
11-01-2023 21:29:25.372675,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.4)","(7.5, 8.8, 8.577777777777778)","(2.25, 2.98, 2.9299999999999997)","(21.0, 75.0, 57.5)","(2.2, 2.66, 2.6244444444444444)"
11-01-2023 21:29:26.352026,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.4)","(7.5, 8.8, 8.577777777777778)","(2.25, 2.98, 2.92375)","(21.0, 75.0, 61.666666666666664)","(2.2, 2.66, 2.6222222222222222)"
11-01-2023 21:29:27.378087,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.142857142857142)","(7.5, 8.8, 8.56)","(2.25, 3.0, 2.996782841823056)","(21.0, 75.0, 61.666666666666664)","(2.2, 2.66, 2.6233333333333335)"
11-01-2023 21:29:28.337493,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 92.0)","(13.0, 20.0, 19.142857142857142)","(7.5, 8.8, 8.545454545454547)","(2.25, 3.0, 2.984782608695652)","(21.0, 75.0, 61.666666666666664)","(2.2, 2.64, 2.6233333333333335)"
11-01-2023 21:29:29.331269,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 90.0)","(13.0, 20.0, 19.142857142857142)","(7.5, 8.8, 8.577777777777778)","(2.25, 3.0, 2.9543478260869565)","(21.0, 75.0, 61.666666666666664)","(2.2, 2.66, 2.6341176470588237)"
11-01-2023 21:29:30.307392,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 93.75)","(13.0, 20.0, 19.142857142857142)","(7.5, 8.8, 8.577777777777778)","(2.25, 2.94, 2.929767441860465)","(21.0, 75.0, 61.666666666666664)","(2.2, 2.66, 2.6341176470588237)"
11-01-2023 21:29:31.393356,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 102.5)","(13.0, 20.0, 19.142857142857142)","(7.5, 8.8, 8.545454545454547)","(2.25, 2.96, 2.9706122448979593)","(21.0, 75.0, 60.0)","(2.2, 2.66, 2.6373333333333333)"
11-01-2023 21:29:32.432739,"(10.0, 12.5, 12.444444444444445)","(41.0, 120.0, 111.25)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.8, 8.545454545454547)","(2.3, 3.0, 2.9706122448979593)","(26.0, 85.0, 63.333333333333336)","(2.25, 2.66, 2.6328)"
11-01-2023 21:29:33.450294,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 107.0)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.8, 8.533333333333333)","(2.3, 3.0, 2.9706122448979593)","(26.0, 80.0, 63.333333333333336)","(2.25, 2.66, 2.63)"
11-01-2023 21:29:34.473968,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 97.14285714285714)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.8, 8.533333333333333)","(2.3, 3.0, 2.9706122448979593)","(26.0, 80.0, 63.333333333333336)","(2.25, 2.66, 2.63)"
11-01-2023 21:29:35.456694,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 97.14285714285714)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.8, 8.533333333333333)","(2.3, 3.0, 2.9706122448979593)","(26.0, 80.0, 63.333333333333336)","(2.25, 2.66, 2.63)"
11-01-2023 21:29:36.426388,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 97.14285714285714)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.8, 8.533333333333333)","(2.3, 3.0, 2.9706122448979593)","(26.0, 80.0, 63.333333333333336)","(2.25, 2.66, 2.63)"
11-01-2023 21:29:37.496397,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 97.14285714285714)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.8, 8.542857142857143)","(2.3, 3.0, 2.976)","(26.0, 80.0, 63.333333333333336)","(2.25, 2.66, 2.6286486486486487)"
11-01-2023 21:29:38.542233,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 97.14285714285714)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.6, 8.542857142857143)","(2.3, 3.0, 2.976)","(26.0, 80.0, 63.333333333333336)","(2.25, 2.66, 2.6286486486486487)"
11-01-2023 21:29:39.613752,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 97.14285714285714)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.6, 8.542857142857143)","(2.3, 3.0, 2.9771428571428573)","(26.0, 80.0, 58.125)","(2.25, 2.66, 2.6213333333333333)"
11-01-2023 21:29:40.703179,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 97.14285714285714)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.6, 8.485714285714286)","(2.3, 3.0, 2.992297297297297)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.66, 2.6222222222222222)"
11-01-2023 21:29:41.709354,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 97.14285714285714)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.6, 8.485714285714286)","(2.3, 3.05, 2.992297297297297)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.66, 2.6222222222222222)"
11-01-2023 21:29:42.753018,"(10.0, 12.5, 12.444444444444445)","(51.0, 140.0, 102.5)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.4, 8.342857142857143)","(2.3, 3.05, 3.021212121212121)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.64, 2.624)"
11-01-2023 21:29:43.889783,"(10.0, 12.5, 12.444444444444445)","(51.0, 130.0, 118.57142857142857)","(14.0, 20.0, 19.142857142857142)","(7.0, 8.4, 8.3)","(2.3, 3.05, 3.0863636363636364)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.64, 2.5831683168316832)"
11-01-2023 21:29:44.913825,"(10.0, 12.5, 12.444444444444445)","(51.0, 130.0, 116.66666666666667)","(14.0, 20.0, 18.928571428571427)","(7.0, 8.4, 8.3)","(2.3, 3.1, 3.0863636363636364)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.62, 2.5969620253164556)"
11-01-2023 21:29:45.871193,"(10.0, 12.5, 12.375)","(51.0, 130.0, 112.5)","(14.0, 20.0, 19.0)","(7.0, 8.4, 8.3)","(2.3, 3.15, 3.082)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.6, 2.5823529411764707)"
11-01-2023 21:29:46.824668,"(10.0, 12.5, 12.375)","(51.0, 130.0, 114.44444444444444)","(14.0, 20.0, 19.0)","(7.0, 8.4, 8.3)","(2.3, 3.15, 3.128205128205128)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.6, 2.5528)"
11-01-2023 21:29:47.850193,"(10.0, 12.5, 12.375)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.0)","(7.0, 8.4, 8.3)","(2.35, 3.15, 3.0651162790697675)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.58, 2.5527272727272727)"
11-01-2023 21:29:48.973998,"(10.0, 12.5, 12.375)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.0)","(7.0, 8.4, 8.3)","(2.35, 3.1, 3.0482758620689654)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.58, 2.5527272727272727)"
11-01-2023 21:29:50.079344,"(10.0, 12.5, 12.375)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.0)","(7.0, 8.4, 8.3)","(2.35, 3.05, 3.0482758620689654)","(26.0, 80.0, 59.166666666666664)","(2.25, 2.58, 2.5527272727272727)"
11-01-2023 21:29:51.092830,"(10.0, 12.5, 12.375)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.0)","(7.0, 8.4, 8.266666666666666)","(2.35, 3.05, 3.0482758620689654)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.58, 2.5300000000000002)"
11-01-2023 21:29:52.084071,"(10.0, 12.5, 12.375)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.0)","(7.0, 8.6, 8.266666666666666)","(2.35, 3.05, 3.075)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.54, 2.4864516129032257)"
11-01-2023 21:29:53.109005,"(10.0, 12.5, 12.375)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.0)","(7.0, 8.6, 8.266666666666666)","(2.35, 3.1, 3.0770833333333334)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.5, 2.4817391304347827)"
11-01-2023 21:29:54.165784,"(10.0, 12.5, 12.416666666666666)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.4)","(7.0, 8.6, 8.266666666666666)","(2.35, 3.1, 3.0770833333333334)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.5, 2.4817391304347827)"
11-01-2023 21:29:55.479815,"(10.0, 12.5, 12.416666666666666)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.4)","(7.0, 8.6, 8.266666666666666)","(2.35, 3.1, 3.075)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.5, 2.4817391304347827)"
11-01-2023 21:29:56.594718,"(10.0, 12.5, 12.416666666666666)","(51.0, 130.0, 120.0)","(14.0, 20.0, 19.5)","(7.0, 8.6, 8.266666666666666)","(2.35, 3.1, 3.071794871794872)","(26.0, 80.0, 60.0)","(2.2, 2.5, 2.536)"
11-01-2023 21:29:57.746541,"(10.0, 13.0, 12.727272727272727)","(51.0, 130.0, 120.0)","(14.0, 21.0, 19.214285714285715)","(7.0, 8.8, 8.246153846153845)","(2.35, 3.1, 3.0651162790697675)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.56, 2.52)"
11-01-2023 21:29:58.836887,"(10.0, 13.0, 12.727272727272727)","(51.0, 130.0, 120.0)","(14.0, 21.0, 19.214285714285715)","(7.0, 8.8, 8.246153846153845)","(2.35, 3.1, 3.0700000000000003)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.56, 2.5127272727272727)"
11-01-2023 21:29:59.924902,"(10.0, 13.0, 12.88)","(51.0, 130.0, 120.0)","(14.0, 21.0, 19.333333333333332)","(7.0, 8.8, 8.246153846153845)","(2.35, 3.1, 3.0700000000000003)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.54, 2.5275)"
11-01-2023 21:30:01.033290,"(10.0, 13.0, 12.884615384615385)","(51.0, 130.0, 120.0)","(14.0, 21.0, 19.333333333333332)","(7.0, 8.8, 8.246153846153845)","(2.35, 3.1, 3.071794871794872)","(26.0, 80.0, 59.166666666666664)","(2.2, 2.54, 2.49)"
11-01-2023 21:30:02.008436,"(10.0, 13.0, 12.958333333333334)","(51.0, 130.0, 120.0)","(14.0, 21.0, 19.42105263157895)","(7.0, 8.8, 8.246153846153845)","(2.35, 3.1, 3.071794871794872)","(26.0, 80.0, 58.888888888888886)","(2.2, 2.52, 2.4847619047619047)"
11-01-2023 21:30:03.026966,"(10.0, 13.0, 12.958333333333334)","(51.0, 130.0, 120.0)","(14.0, 21.0, 19.695652173913043)","(7.0, 8.8, 8.246153846153845)","(2.35, 3.1, 3.0673913043478263)","(26.0, 90.0, 65.0)","(2.2, 2.5, 2.490666666666667)"
11-01-2023 21:30:04.049572,"(10.0, 13.0, 12.958333333333334)","(51.0, 130.0, 120.0)","(14.0, 21.0, 19.11111111111111)","(7.0, 8.8, 8.246153846153845)","(2.35, 3.1, 3.0673913043478263)","(26.0, 85.0, 65.0)","(2.2, 2.5, 2.490666666666667)"
11-01-2023 21:30:05.138708,"(10.0, 13.0, 12.958333333333334)","(51.0, 130.0, 120.0)","(14.0, 21.0, 19.11111111111111)","(7.0, 8.8, 8.408695652173913)","(2.35, 3.1, 3.1885714285714286)","(26.0, 85.0, 65.0)","(2.2, 2.5, 2.457560975609756)"
11-01-2023 21:30:06.219877,"(10.0, 13.0, 12.958333333333334)","(51.0, 130.0, 121.25)","(14.0, 21.0, 19.11111111111111)","(7.0, 8.8, 8.384615384615385)","(2.35, 3.2, 3.1595890410958902)","(26.0, 85.0, 65.0)","(2.2, 2.46, 2.456)"
11-01-2023 21:30:07.332638,"(10.0, 13.0, 12.958333333333334)","(51.0, 130.0, 112.5)","(14.0, 21.0, 19.11111111111111)","(7.0, 8.8, 8.384615384615385)","(2.35, 3.2, 3.1638157894736842)","(26.0, 85.0, 65.0)","(2.2, 2.46, 2.4356521739130432)"
11-01-2023 21:30:08.481891,"(10.0, 13.5, 12.833333333333334)","(51.0, 130.0, 110.9090909090909)","(14.0, 21.0, 19.142857142857142)","(7.0, 8.8, 8.436363636363637)","(2.35, 3.2, 3.0879310344827586)","(26.0, 85.0, 65.0)","(2.2, 2.44, 2.5014634146341463)"
11-01-2023 21:30:09.541027,"(10.0, 14.0, 13.125)","(51.0, 130.0, 110.9090909090909)","(14.0, 20.0, 18.875)","(7.0, 8.8, 8.503703703703705)","(2.35, 3.1, 3.041304347826087)","(26.0, 85.0, 80.71428571428572)","(2.2, 2.52, 2.5014634146341463)"
11-01-2023 21:30:10.623522,"(10.0, 14.0, 13.605263157894736)","(51.0, 130.0, 124.16666666666666)","(14.0, 20.0, 19.318181818181817)","(7.0, 8.8, 8.503703703703705)","(2.35, 3.05, 3.0304878048780486)","(26.0, 85.0, 82.0)","(2.2, 2.52, 2.5166666666666666)"
11-01-2023 21:30:11.696734,"(10.0, 14.0, 13.352941176470589)","(51.0, 130.0, 124.16666666666666)","(14.0, 20.0, 19.318181818181817)","(7.0, 8.8, 8.355555555555556)","(2.35, 3.05, 3.00375)","(26.0, 85.0, 82.27272727272727)","(2.2, 2.54, 2.531111111111111)"
11-01-2023 21:30:12.704419,"(10.0, 14.0, 13.45)","(51.0, 130.0, 124.16666666666666)","(14.0, 21.0, 19.076923076923077)","(7.0, 8.8, 8.355555555555556)","(2.35, 3.05, 3.0202298850574714)","(26.0, 85.0, 82.27272727272727)","(2.2, 2.54, 2.540540540540541)"
11-01-2023 21:30:13.702250,"(10.0, 14.0, 12.625)","(51.0, 130.0, 124.16666666666666)","(14.0, 21.0, 18.82608695652174)","(7.0, 8.8, 8.355555555555556)","(2.35, 3.05, 3.0202298850574714)","(26.0, 85.0, 75.0)","(2.2, 2.56, 2.5458823529411765)"
11-01-2023 21:30:14.679034,"(10.0, 14.0, 12.6)","(51.0, 130.0, 124.16666666666666)","(14.0, 21.0, 18.82608695652174)","(7.0, 8.8, 8.355555555555556)","(2.35, 3.05, 3.0230208333333333)","(26.0, 85.0, 75.0)","(2.2, 2.56, 2.5458823529411765)"
11-01-2023 21:30:15.650034,"(10.0, 14.0, 12.6)","(51.0, 130.0, 124.16666666666666)","(14.0, 21.0, 19.8)","(7.0, 8.8, 8.355555555555556)","(2.35, 3.05, 3.0230208333333333)","(26.0, 85.0, 64.16666666666667)","(2.2, 2.54, 2.5254545454545454)"
11-01-2023 21:30:16.610008,"(10.0, 14.0, 12.6)","(51.0, 150.0, 120.0)","(14.0, 21.0, 19.8)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.0230208333333333)","(26.0, 85.0, 64.16666666666667)","(2.2, 2.54, 2.5254545454545454)"
11-01-2023 21:30:17.519772,"(10.0, 14.0, 12.56)","(51.0, 150.0, 120.0)","(14.0, 21.0, 19.8)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.0230208333333333)","(26.0, 85.0, 64.16666666666667)","(2.2, 2.54, 2.537377049180328)"
11-01-2023 21:30:18.477778,"(10.0, 13.5, 12.642857142857142)","(51.0, 150.0, 120.0)","(14.0, 21.0, 19.8)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.0230208333333333)","(26.0, 85.0, 64.16666666666667)","(2.2, 2.54, 2.5385585585585586)"
11-01-2023 21:30:19.431598,"(10.0, 13.5, 12.555555555555555)","(51.0, 150.0, 122.5)","(14.0, 21.0, 19.8)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.0230208333333333)","(26.0, 85.0, 66.25)","(2.2, 2.54, 2.537913043478261)"
11-01-2023 21:30:20.736840,"(10.0, 13.5, 12.555555555555555)","(51.0, 150.0, 122.5)","(14.0, 21.0, 19.8)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.0105925925925927)","(26.0, 85.0, 73.33333333333333)","(2.2, 2.54, 2.5425641025641026)"
11-01-2023 21:30:21.792639,"(10.0, 13.5, 12.555555555555555)","(51.0, 150.0, 122.5)","(14.0, 21.0, 19.8)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.0105925925925927)","(26.0, 85.0, 77.6923076923077)","(2.2, 2.56, 2.543)"
11-01-2023 21:30:22.907292,"(10.0, 13.5, 12.555555555555555)","(51.0, 150.0, 122.5)","(14.0, 21.0, 19.8)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.010820895522388)","(26.0, 90.0, 75.0)","(2.2, 2.56, 2.543)"
11-01-2023 21:30:24.040056,"(10.0, 13.5, 12.555555555555555)","(51.0, 150.0, 122.5)","(14.0, 22.0, 20.541666666666668)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.010820895522388)","(26.0, 85.0, 73.0)","(2.2, 2.56, 2.543)"
11-01-2023 21:30:24.964538,"(10.0, 13.5, 12.547619047619047)","(51.0, 150.0, 107.14285714285714)","(14.0, 22.0, 20.541666666666668)","(7.0, 8.8, 8.628571428571428)","(2.4, 3.05, 3.010820895522388)","(26.0, 85.0, 73.0)","(2.2, 2.56, 2.543)"
11-01-2023 21:30:26.061331,"(10.0, 13.0, 12.625)","(51.0, 150.0, 107.14285714285714)","(14.0, 22.0, 21.375)","(7.0, 8.8, 8.50909090909091)","(2.4, 3.0, 2.9768421052631577)","(26.0, 85.0, 68.84615384615384)","(2.15, 2.56, 2.543)"
11-01-2023 21:30:27.029839,"(10.0, 13.0, 12.625)","(51.0, 150.0, 107.14285714285714)","(14.0, 22.0, 21.5)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.9768421052631577)","(26.0, 85.0, 68.84615384615384)","(2.15, 2.56, 2.543)"
11-01-2023 21:30:28.019030,"(10.0, 13.0, 12.625)","(51.0, 150.0, 107.14285714285714)","(14.0, 22.0, 21.5)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.9706122448979593)","(26.0, 85.0, 58.75)","(2.15, 2.56, 2.55)"
11-01-2023 21:30:29.110772,"(10.0, 13.0, 12.625)","(51.0, 150.0, 115.71428571428571)","(14.0, 22.0, 21.5)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.963)","(26.0, 85.0, 67.5)","(2.15, 2.56, 2.5478260869565217)"
11-01-2023 21:30:30.076521,"(10.0, 12.5, 12.391891891891891)","(51.0, 150.0, 130.0)","(14.0, 22.0, 21.6)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.959459459459459)","(26.0, 85.0, 67.5)","(2.15, 2.56, 2.5514285714285716)"
11-01-2023 21:30:31.082278,"(10.0, 12.5, 12.391891891891891)","(51.0, 150.0, 140.0)","(14.0, 22.0, 21.6)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.959459459459459)","(26.0, 85.0, 69.0)","(2.15, 2.56, 2.5514285714285716)"
11-01-2023 21:30:32.110174,"(10.0, 12.5, 12.391891891891891)","(51.0, 170.0, 123.33333333333333)","(14.0, 22.0, 21.6)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.959459459459459)","(26.0, 85.0, 67.5)","(2.15, 2.56, 2.5507692307692307)"
11-01-2023 21:30:33.120980,"(10.0, 12.5, 12.391891891891891)","(51.0, 160.0, 143.33333333333334)","(14.0, 22.0, 21.6)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.972244897959184)","(26.0, 85.0, 67.5)","(2.15, 2.56, 2.5495652173913044)"
11-01-2023 21:30:34.202774,"(10.0, 12.5, 12.391891891891891)","(51.0, 160.0, 124.28571428571429)","(14.0, 22.0, 21.6)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.972244897959184)","(26.0, 85.0, 67.5)","(2.15, 2.56, 2.5495652173913044)"
11-01-2023 21:30:35.493084,"(10.0, 12.5, 12.391891891891891)","(51.0, 160.0, 124.28571428571429)","(14.0, 22.0, 20.444444444444443)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.9755844155844158)","(26.0, 85.0, 67.5)","(2.15, 2.56, 2.537777777777778)"
11-01-2023 21:30:36.651489,"(10.0, 12.5, 12.391891891891891)","(51.0, 150.0, 135.0)","(14.0, 22.0, 20.444444444444443)","(7.0, 8.8, 8.50909090909091)","(2.4, 2.98, 2.978686131386861)","(26.0, 80.0, 67.5)","(2.15, 2.54, 2.535505617977528)"
11-01-2023 21:30:37.722825,"(10.0, 12.5, 12.391891891891891)","(51.0, 150.0, 135.0)","(14.0, 23.0, 21.2)","(7.0, 8.8, 8.50909090909091)","(2.4, 3.0, 2.978686131386861)","(26.0, 80.0, 67.5)","(2.15, 2.54, 2.5342342342342343)"
11-01-2023 21:30:38.782914,"(10.0, 12.5, 12.43939393939394)","(51.0, 150.0, 135.0)","(14.0, 23.0, 21.333333333333332)","(7.0, 8.8, 8.495238095238095)","(2.4, 3.0, 2.978686131386861)","(26.0, 80.0, 67.14285714285714)","(2.15, 2.54, 2.5342342342342343)"
11-01-2023 21:30:39.742237,"(10.0, 12.5, 12.43939393939394)","(51.0, 150.0, 130.0)","(14.0, 23.0, 21.333333333333332)","(7.0, 8.8, 8.4)","(2.4, 3.0, 2.978686131386861)","(26.0, 80.0, 68.33333333333333)","(2.15, 2.54, 2.5307692307692307)"
11-01-2023 21:30:40.864766,"(10.0, 12.5, 12.4375)","(51.0, 150.0, 126.0)","(14.0, 22.0, 20.615384615384617)","(7.0, 8.4, 8.304761904761905)","(2.4, 3.0, 2.985894736842105)","(26.0, 75.0, 68.33333333333333)","(2.15, 2.54, 2.5341935483870968)"
11-01-2023 21:30:42.198658,"(10.0, 12.5, 12.4375)","(51.0, 150.0, 126.0)","(14.0, 21.0, 20.615384615384617)","(7.0, 8.4, 8.36923076923077)","(2.4, 3.0, 3.019230769230769)","(26.0, 75.0, 68.33333333333333)","(2.15, 2.56, 2.5348936170212766)"
11-01-2023 21:30:43.321566,"(10.0, 12.5, 12.435483870967742)","(51.0, 150.0, 143.33333333333334)","(14.0, 21.0, 20.583333333333332)","(7.0, 8.4, 8.35)","(2.4, 3.05, 3.0233333333333334)","(26.0, 75.0, 68.33333333333333)","(2.15, 2.54, 2.523728813559322)"
11-01-2023 21:30:44.373209,"(10.0, 13.0, 12.658536585365853)","(51.0, 150.0, 140.0)","(14.0, 21.0, 20.375)","(7.0, 8.4, 8.2)","(2.4, 3.05, 3.044897959183673)","(26.0, 75.0, 68.33333333333333)","(2.15, 2.54, 2.5316279069767442)"
11-01-2023 21:30:45.484637,"(10.0, 12.5, 12.364864864864865)","(51.0, 140.0, 136.66666666666666)","(14.0, 21.0, 20.3)","(7.0, 8.2, 8.128205128205128)","(2.4, 3.05, 3.0476190476190474)","(26.0, 75.0, 68.125)","(2.15, 2.54, 2.472758620689655)"
11-01-2023 21:30:46.551432,"(10.0, 13.0, 12.710526315789474)","(51.0, 140.0, 136.66666666666666)","(14.0, 21.0, 20.5)","(7.0, 8.4, 8.511111111111111)","(2.4, 3.1, 3.005)","(26.0, 70.0, 62.5)","(2.15, 2.48, 2.442485207100592)"
11-01-2023 21:30:47.752572,"(10.0, 13.0, 12.826086956521738)","(51.0, 200.0, 122.22222222222223)","(14.0, 22.0, 21.166666666666668)","(7.0, 8.6, 8.506666666666668)","(2.4, 3.05, 3.0022727272727274)","(26.0, 75.0, 63.333333333333336)","(2.15, 2.5, 2.44819801980198)"
11-01-2023 21:30:49.008056,"(10.0, 13.0, 12.826086956521738)","(51.0, 180.0, 122.5)","(14.0, 22.0, 21.166666666666668)","(7.0, 8.8, 8.488888888888889)","(2.4, 3.05, 3.0359374999999997)","(26.0, 70.0, 63.333333333333336)","(2.15, 2.5, 2.4582142857142855)"
11-01-2023 21:30:50.249372,"(10.0, 13.0, 12.826086956521738)","(51.0, 160.0, 124.28571428571429)","(14.0, 22.0, 21.666666666666668)","(7.0, 8.8, 8.15304347826087)","(2.4, 3.05, 3.0806451612903225)","(26.0, 70.0, 63.333333333333336)","(2.1, 2.46, 2.4573529411764707)"
11-01-2023 21:30:51.425406,"(10.0, 13.5, 13.094594594594595)","(51.0, 150.0, 131.8181818181818)","(14.0, 22.0, 21.53846153846154)","(7.0, 8.2, 8.138219895287959)","(2.4, 3.1, 2.9169491525423727)","(26.0, 70.0, 67.5)","(2.1, 2.46, 2.481140350877193)"
11-01-2023 21:30:52.502098,"(10.0, 14.0, 13.722222222222221)","(51.0, 150.0, 131.8181818181818)","(14.0, 24.0, 23.25)","(7.0, 8.4, 8.366666666666667)","(2.4, 2.92, 2.906373626373626)","(26.0, 80.0, 69.28571428571429)","(2.1, 2.5, 2.4810917030567685)"
11-01-2023 21:30:53.441727,"(10.0, 14.0, 13.722222222222221)","(51.0, 150.0, 134.0)","(14.0, 24.0, 22.95)","(7.0, 8.4, 8.366666666666667)","(2.45, 2.92, 2.906373626373626)","(31.0, 80.0, 69.28571428571429)","(2.1, 2.5, 2.4810917030567685)"
