,Stella Star,Madi Moonshine,Destini Fresco,Magic Zimba,Elektra Storm,Up There Rocco
08-01-2023 17:11:54.455804,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:11:55.438187,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:11:56.628888,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:11:57.722160,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:11:58.665273,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:11:59.914967,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:01.088650,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:02.298780,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:03.396902,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:04.468561,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:05.496420,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:06.411476,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:07.450560,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:08.506705,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:09.524214,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:10.579034,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:11.630478,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:12.582782,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:13.540156,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 10.244444444444444)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2966666666666666)"
08-01-2023 17:12:14.588712,"(9.0, 20.0, 12.5)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 12.123076923076923)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:15.700325,"(9.0, 20.0, 14.545454545454545)","(31.0, 95.0, 37.5)","(8.0, 16.0, 12.338461538461537)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:16.778203,"(9.0, 20.0, 16.4375)","(31.0, 95.0, 37.5)","(8.0, 16.0, 13.024999999999999)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:17.781519,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 37.5)","(8.0, 16.0, 13.1125)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:18.757229,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 37.5)","(8.0, 16.0, 10.4)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:19.735562,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 37.5)","(8.0, 16.0, 10.4)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:20.636650,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 37.5)","(8.0, 16.0, 13.511111111111111)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:21.609435,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 37.5)","(8.0, 16.0, 12.9)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:22.643604,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 37.5)","(8.0, 16.0, 10.75)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:23.562015,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 62.72727272727273)","(8.0, 16.0, 13.933333333333334)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:24.544306,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 38.333333333333336)","(8.0, 16.0, 12.5)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:25.567255,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 38.333333333333336)","(8.0, 16.0, 13.666666666666666)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:26.486530,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 13.666666666666666)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:27.511783,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 11.625)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:28.570474,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 13.8125)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:29.571058,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 13.8125)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:30.561634,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 13.8125)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:31.516530,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 13.8125)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:32.521319,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 13.75)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:33.468863,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 16.0, 13.75)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:34.370789,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 18.0, 13.775)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:35.317343,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 14.5)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:36.305198,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 14.933333333333334)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:37.313329,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:38.256389,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:39.278058,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:40.301609,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:41.185297,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:42.145443,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:43.125255,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:44.041496,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:45.036869,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:46.091186,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:46.976955,"(9.0, 20.0, 12.285714285714286)","(31.0, 95.0, 36.666666666666664)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:47.868993,"(9.0, 20.0, 16.4375)","(31.0, 90.0, 38.0)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 15.333333333333334)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:48.825501,"(9.0, 20.0, 12.714285714285714)","(31.0, 90.0, 33.125)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 14.5)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:49.764859,"(9.0, 20.0, 12.714285714285714)","(31.0, 90.0, 33.125)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:50.708005,"(9.0, 20.0, 12.714285714285714)","(31.0, 90.0, 33.125)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:51.716474,"(9.0, 20.0, 12.714285714285714)","(31.0, 90.0, 33.125)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:52.730185,"(9.0, 20.0, 12.714285714285714)","(31.0, 90.0, 33.125)","(8.0, 17.5, 15.09375)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:53.853219,"(9.0, 20.0, 12.714285714285714)","(31.0, 90.0, 33.125)","(8.0, 17.5, 15.25)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:54.808101,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 55.0)","(8.0, 18.5, 15.25)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:55.691894,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 66.05263157894737)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:56.795383,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 55.53846153846154)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:57.918240,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 55.53846153846154)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:12:58.998376,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 55.53846153846154)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:13:00.164910,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 55.53846153846154)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:13:01.325865,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 55.53846153846154)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:13:02.218511,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 55.53846153846154)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3003125)"
08-01-2023 17:13:03.302655,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2676923076923077)"
08-01-2023 17:13:04.344799,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2676923076923077)"
08-01-2023 17:13:05.306541,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2676923076923077)"
08-01-2023 17:13:06.301810,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2676923076923077)"
08-01-2023 17:13:07.299993,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2676923076923077)"
08-01-2023 17:13:08.286719,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.3146875)"
08-01-2023 17:13:09.222273,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:10.267603,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:11.328478,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:12.347517,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:13.377927,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:14.434306,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:15.376813,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:16.271944,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:17.185821,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:18.221343,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:19.235204,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:20.260658,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:21.238676,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:22.209541,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:23.106275,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:24.023828,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:24.985390,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:25.885329,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 25.833333333333332)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:26.826150,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 35.625)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:27.793967,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 35.625)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:28.955794,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 51.32352941176471)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:29.885298,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 51.32352941176471)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:30.807705,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 51.32352941176471)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:31.900070,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 51.32352941176471)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:33.197199,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 51.32352941176471)","(12.0, 27.0, 17.625)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:34.208925,"(9.0, 19.5, 12.833333333333334)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 65.0, 51.32352941176471)","(12.0, 27.0, 23.333333333333336)","(1.18, 1.48, 1.2691666666666668)"
08-01-2023 17:13:35.274703,"(9.0, 24.0, 14.0)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 70.0, 66.03846153846155)","(12.0, 29.0, 23.333333333333336)","(1.18, 1.48, 1.302)"
08-01-2023 17:13:36.304625,"(9.0, 24.0, 14.0)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 70.0, 66.03846153846155)","(12.0, 29.0, 23.333333333333336)","(1.18, 1.47, 1.281)"
08-01-2023 17:13:37.240589,"(9.0, 24.0, 14.0)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 70.0, 66.03846153846155)","(12.0, 29.0, 23.333333333333336)","(1.18, 1.47, 1.281)"
08-01-2023 17:13:38.324734,"(9.0, 24.0, 14.0)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 70.0, 66.03846153846155)","(12.0, 29.0, 23.333333333333336)","(1.18, 1.47, 1.281)"
08-01-2023 17:13:39.440091,"(9.0, 24.0, 14.0)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 70.0, 66.03846153846155)","(12.0, 29.0, 23.333333333333336)","(1.18, 1.47, 1.281)"
08-01-2023 17:13:40.435045,"(9.0, 24.0, 14.0)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 70.0, 66.03846153846155)","(12.0, 29.0, 23.333333333333336)","(1.18, 1.47, 1.281)"
08-01-2023 17:13:41.468213,"(9.0, 24.0, 14.0)","(31.0, 90.0, 34.875)","(8.0, 18.0, 16.909090909090907)","(14.0, 70.0, 66.03846153846155)","(12.0, 29.0, 22.666666666666664)","(1.18, 1.47, 1.281)"
