,Office Bad Boy,Matai Reactor,Perfect Feeling,Duke Nz,Bettor Rocknroll,After Darn,Jang Pel,Abbey Diadema,Regal Nightshade Nz
07-12-2022 18:19:41.686707,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:43.047629,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:44.333460,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:45.561186,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:46.824141,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:48.000227,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:49.245926,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:50.577348,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:51.770655,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:52.970374,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:54.143085,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:55.384407,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.0625)","(10.0, 14.0, 12.25)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:56.849566,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 14.0, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:58.117107,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:19:59.351249,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:00.715384,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:01.961161,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:03.111175,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:04.460324,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:05.691186,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:07.181924,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:08.441688,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:09.577823,"(4.8, 7.8, 6.6)","(3.2, 4.3, 3.825)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:10.841452,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:12.117930,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:13.313984,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:14.560202,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:15.794511,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:17.007766,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:18.149745,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:19.284217,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:20.449984,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 11.166666666666666)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:21.661166,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.5, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:22.855648,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:24.071652,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:25.243633,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:26.589038,"(4.8, 7.8, 6.6)","(3.2, 4.3, 4.164285714285715)","(10.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:28.014788,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:29.287949,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:30.471001,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:31.758527,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:32.937739,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:34.211796,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:35.450566,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:36.768998,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:38.055699,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:39.392259,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:40.651907,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:42.025920,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:43.413712,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.164285714285715)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:44.687587,"(4.8, 7.8, 6.6)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:45.976973,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:47.113709,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:48.364512,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:49.745448,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:50.927773,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:52.241505,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:53.387447,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:54.742942,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:56.264644,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:57.839253,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:20:59.248744,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:00.529945,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:01.824368,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:03.317564,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:04.607261,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:05.954031,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5225)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:07.277587,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.65, 3.11)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:08.558368,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.65, 3.0124999999999997)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:09.850236,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.65, 3.4285714285714284)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:11.155210,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.153846153846153)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.9, 3.5)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:12.489451,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.85, 2.933333333333333)","(31.0, 85.0, 57.0)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:13.817528,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.6, 2.933333333333333)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 36.85714285714286)","(14.0, 27.0, 23.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:15.180540,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.6, 2.9666666666666663)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 37.14285714285714)","(14.0, 27.0, 22.666666666666664)","(17.0, 99999, 99990)"
07-12-2022 18:21:16.486129,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5388888888888888)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 35.6)","(14.0, 27.0, 22.666666666666664)","(17.0, 99999, 99990)"
07-12-2022 18:21:17.793944,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.153846153846153)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.325)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 35.6)","(14.0, 27.0, 22.666666666666664)","(17.0, 99999, 99990)"
07-12-2022 18:21:19.171375,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.153846153846153)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.7, 3.4611111111111112)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 38.90909090909091)","(14.0, 27.0, 22.666666666666664)","(17.0, 99999, 99990)"
07-12-2022 18:21:20.542400,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.65, 3.4611111111111112)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 22.5)","(17.0, 99999, 99990)"
07-12-2022 18:21:21.992288,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.65, 3.412857142857143)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 36.333333333333336)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:23.454974,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.65, 3.26)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 37.42857142857143)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:24.751211,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.7, 3.26)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 37.42857142857143)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:26.051472,"(4.8, 7.8, 6.6)","(3.3, 4.3, 4.0625)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6271428571428572)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 36.0)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
07-12-2022 18:21:27.410197,"(4.8, 7.8, 6.6)","(3.3, 4.3, 3.6666666666666665)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.95, 3.6725000000000003)","(31.0, 85.0, 68.71428571428571)","(21.0, 42.0, 31.333333333333332)","(14.0, 27.0, 18.333333333333332)","(17.0, 99999, 99990)"
