,Lucky Fernando,Dewana Scotch,Dewana Burger,Deep Fever,Zippy Audi,Fabriola Yanis,Apache Shout,Arkansas
14-12-2022 19:21:37.965992,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:39.099236,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:40.151832,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:41.195817,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:42.236409,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:43.290174,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:44.396413,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:45.553088,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:46.675170,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:47.803161,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:49.274544,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:50.450043,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:51.630325,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:52.829731,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:54.030302,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 24.0)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 35.3125)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:21:55.341491,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 29.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 65.0, 37.1875)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 44.44444444444444)"
14-12-2022 19:21:56.477516,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 37.1875)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 44.44444444444444)"
14-12-2022 19:21:57.551502,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 37.1875)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 44.44444444444444)"
14-12-2022 19:21:58.730434,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 37.1875)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 44.44444444444444)"
14-12-2022 19:21:59.972395,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 37.1875)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 44.44444444444444)"
14-12-2022 19:22:01.155260,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 31.818181818181817)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:02.334923,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 31.818181818181817)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:03.584892,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:04.818628,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:06.012048,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:07.234973,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:08.413714,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:09.500458,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:10.667985,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 75.0, 38.33333333333333)"
14-12-2022 19:22:11.847548,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 75.0, 49.77272727272727)"
14-12-2022 19:22:12.935782,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 75.0, 49.77272727272727)"
14-12-2022 19:22:14.010488,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 75.0, 49.77272727272727)"
14-12-2022 19:22:15.207452,"(20.0, 60.0, 42.916666666666664)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 75.0, 55.22727272727273)"
14-12-2022 19:22:16.429583,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:17.745663,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:18.875229,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:20.031625,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:21.150121,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:22.276754,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:23.332003,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:24.443017,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:25.632992,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:26.814258,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:27.969260,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:29.115347,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.32857142857143)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:30.354295,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 15.604347826086956)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:31.600932,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.157142857142857)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:32.841380,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.157142857142857)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:33.991389,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.157142857142857)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:35.150510,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.157142857142857)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:36.389829,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.8, 4.68)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.157142857142857)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:37.843147,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.6, 4.625)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.157142857142857)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:39.087624,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.6, 4.625)","(11.0, 28.0, 22.375)","(7.5, 18.5, 9.157142857142857)","(18.0, 70.0, 47.91666666666667)","(7.0, 13.5, 8.9)","(21.0, 85.0, 55.22727272727273)"
14-12-2022 19:22:40.378699,"(20.0, 65.0, 39.16666666666667)","(1.65, 1.84, 1.804)","(4.6, 7.6, 4.625)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 40.83333333333333)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 48.888888888888886)"
14-12-2022 19:22:41.665061,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 7.6, 4.625)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 40.83333333333333)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 48.888888888888886)"
14-12-2022 19:22:42.963761,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 7.6, 4.625)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 40.83333333333333)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:44.197637,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 7.6, 4.625)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 40.83333333333333)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:45.482591,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 7.6, 4.625)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 40.83333333333333)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:46.802334,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 7.6, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:48.030601,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:49.235501,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:50.465274,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:51.798086,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 35.0)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:53.034747,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 70.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:54.233351,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:55.561344,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:56.781929,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:57.941854,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:22:59.099724,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:23:00.315386,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:23:01.606912,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:23:02.865969,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:23:04.101735,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 41.66666666666667)"
14-12-2022 19:23:05.325838,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 85.0, 46.66666666666667)"
14-12-2022 19:23:06.636229,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.804)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:23:07.927176,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:23:09.066442,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 4.7)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:23:10.283366,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 5.252631578947368)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:23:11.559205,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 5.252631578947368)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:23:12.842614,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 5.252631578947368)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:23:13.976382,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 5.252631578947368)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:23:15.134137,"(20.0, 65.0, 41.75)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 5.252631578947368)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:23:16.457672,"(20.0, 65.0, 52.31818181818182)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 5.252631578947368)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
14-12-2022 19:23:17.684502,"(20.0, 60.0, 38.13333333333333)","(1.65, 1.84, 1.7285714285714286)","(4.6, 8.2, 5.252631578947368)","(11.0, 28.0, 23.263157894736842)","(7.5, 18.5, 12.554545454545455)","(18.0, 65.0, 38.611111111111114)","(7.0, 13.5, 11.528571428571428)","(21.0, 80.0, 40.0)"
