,My Best Buddy,Long Gully Brown,Fizzy Crest,Alaska Black,Emerley Cougar,Chilli On Ice
11-01-2023 11:17:19.986524,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:20.837135,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:21.740233,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:22.711022,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:23.690357,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:24.662585,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:25.594001,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:26.491586,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:27.375463,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:28.342466,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:29.294479,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:30.280394,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:31.232676,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:32.136826,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:33.093447,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:34.012679,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:34.942209,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:35.910221,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:36.831049,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:37.721648,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:38.641566,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:39.655450,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:40.610079,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:41.731164,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:42.930758,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:44.031850,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:45.057622,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:45.985659,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:46.987976,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:48.018254,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:49.158033,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:50.249318,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:51.317066,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:52.270575,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:53.195283,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:54.080906,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:55.030021,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:56.073021,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:57.034700,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:57.973709,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:59.041357,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:17:59.939236,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:00.777731,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:01.682088,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:02.553788,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:03.529387,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:04.469397,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:05.373043,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:06.247932,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:07.161189,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:08.164480,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:09.090257,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:10.029858,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:10.977797,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:11.987476,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:12.893850,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:13.806505,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:14.642740,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:15.513241,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:16.435961,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:17.387250,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:18.306132,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:19.216363,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:20.151343,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:21.183862,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:22.157794,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:23.141589,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:24.133358,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:25.136493,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:25.991271,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:26.991108,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:27.880045,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:28.726977,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:29.611761,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:30.607233,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:31.564595,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:32.513811,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:33.492216,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:34.422343,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:35.294731,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:36.187703,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:37.035369,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:37.926089,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:38.818069,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:39.721055,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:40.748982,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:41.664212,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:42.529439,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:43.476427,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:44.574992,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:45.621836,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:46.655494,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:47.646327,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:48.626466,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:49.548329,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:50.375403,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:51.258365,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:52.186253,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:53.214786,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
11-01-2023 11:18:54.239174,"(2.9, 4.6, 3.517333333333333)","(5.5, 9.8, 7.8965517241379315)","(6.5, 13.5, 11.553333333333333)","(8.0, 19.0, 16.409090909090907)","(3.2, 5.9, 3.465909090909091)","(5.5, 9.6, 8.992592592592592)"
