,Determination,Udella Bale,Laquita Star,Goolagong,Ocean Girl,Sir Les
12-01-2023 15:13:08.491337,"(4.4, 6.8, 5.958823529411765)","(2.35, 2.7, 2.6861538461538466)","(12.0, 22.0, 18.41860465116279)","(26.0, 180.0, 58.18181818181818)","(91.0, 500.0, 332.6923076923077)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:09.509434,"(4.4, 6.8, 5.8100000000000005)","(2.35, 2.72, 2.704615384615385)","(12.0, 22.0, 18.41860465116279)","(26.0, 180.0, 76.92307692307693)","(91.0, 610.0, 527.8571428571429)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:10.485389,"(4.4, 6.8, 5.8100000000000005)","(2.35, 2.66, 2.618823529411765)","(12.0, 22.0, 18.41860465116279)","(26.0, 180.0, 76.92307692307693)","(91.0, 600.0, 537.5)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:11.423206,"(4.4, 6.8, 5.8100000000000005)","(2.35, 2.66, 2.618823529411765)","(12.0, 22.0, 18.41860465116279)","(26.0, 180.0, 76.92307692307693)","(91.0, 600.0, 528.5714285714286)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:12.386871,"(4.4, 6.8, 5.8100000000000005)","(2.35, 2.66, 2.618823529411765)","(12.0, 22.0, 18.41860465116279)","(26.0, 180.0, 60.0)","(91.0, 600.0, 528.5714285714286)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:13.360969,"(4.4, 6.8, 5.8100000000000005)","(2.35, 2.66, 2.618823529411765)","(12.0, 22.0, 18.5625)","(26.0, 180.0, 61.81818181818182)","(91.0, 600.0, 500.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:14.287838,"(4.4, 6.8, 5.8100000000000005)","(2.35, 2.66, 2.618823529411765)","(12.0, 22.0, 18.5625)","(26.0, 180.0, 61.81818181818182)","(91.0, 600.0, 500.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:15.225326,"(4.4, 6.8, 5.8100000000000005)","(2.35, 2.66, 2.618823529411765)","(12.0, 22.0, 18.5625)","(26.0, 180.0, 107.77777777777777)","(91.0, 600.0, 518.3333333333334)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:16.295280,"(4.4, 6.8, 5.7846153846153845)","(2.35, 2.72, 2.706153846153846)","(12.0, 22.0, 21.352941176470587)","(26.0, 180.0, 70.9090909090909)","(91.0, 600.0, 477.5)","(2.05, 2.58, 2.519047619047619)"
12-01-2023 15:13:17.400270,"(4.4, 6.8, 5.776744186046511)","(2.35, 2.68, 2.626153846153846)","(12.0, 21.0, 20.470588235294116)","(26.0, 180.0, 70.9090909090909)","(91.0, 600.0, 546.6666666666667)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:18.427347,"(4.4, 6.8, 5.776744186046511)","(2.35, 2.68, 2.602222222222222)","(12.0, 21.0, 20.470588235294116)","(26.0, 180.0, 87.6923076923077)","(91.0, 600.0, 546.6666666666667)","(2.05, 2.58, 2.493846153846154)"
12-01-2023 15:13:19.425062,"(4.4, 6.6, 5.945454545454545)","(2.35, 2.68, 2.602222222222222)","(12.0, 21.0, 20.5)","(26.0, 180.0, 100.0)","(91.0, 600.0, 443.3333333333333)","(2.05, 2.58, 2.493846153846154)"
12-01-2023 15:13:20.531871,"(4.4, 6.6, 5.787096774193548)","(2.35, 2.68, 2.602222222222222)","(12.0, 21.0, 20.5)","(26.0, 180.0, 100.0)","(91.0, 600.0, 443.3333333333333)","(2.05, 2.58, 2.493846153846154)"
12-01-2023 15:13:21.524145,"(4.4, 6.6, 5.787096774193548)","(2.35, 2.68, 2.626153846153846)","(12.0, 21.0, 20.5)","(26.0, 180.0, 100.0)","(91.0, 600.0, 443.3333333333333)","(2.05, 2.58, 2.493846153846154)"
12-01-2023 15:13:22.464171,"(4.4, 6.6, 5.787096774193548)","(2.35, 2.68, 2.6216666666666666)","(12.0, 21.0, 20.5)","(26.0, 180.0, 100.0)","(91.0, 600.0, 523.3333333333334)","(2.05, 2.58, 2.493846153846154)"
12-01-2023 15:13:23.545225,"(4.4, 6.6, 5.945454545454545)","(2.35, 2.64, 2.5983333333333336)","(12.0, 21.0, 20.5)","(26.0, 180.0, 100.0)","(91.0, 600.0, 542.5)","(2.05, 2.58, 2.493846153846154)"
12-01-2023 15:13:24.627467,"(4.4, 6.6, 5.945454545454545)","(2.35, 2.64, 2.5983333333333336)","(12.0, 21.0, 20.5)","(26.0, 180.0, 100.0)","(91.0, 600.0, 542.5)","(2.05, 2.58, 2.4945454545454546)"
12-01-2023 15:13:25.581589,"(4.4, 6.6, 5.858823529411765)","(2.35, 2.64, 2.59)","(12.0, 21.0, 20.5)","(26.0, 180.0, 100.0)","(91.0, 600.0, 542.5)","(2.05, 2.56, 2.4945454545454546)"
12-01-2023 15:13:26.593970,"(4.4, 6.6, 5.787096774193548)","(2.35, 2.64, 2.5844444444444443)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 100.0)","(91.0, 600.0, 542.5)","(2.05, 2.56, 2.538181818181818)"
12-01-2023 15:13:27.684946,"(4.4, 6.4, 5.91)","(2.35, 2.64, 2.5844444444444443)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 100.0)","(91.0, 600.0, 375.0)","(2.05, 2.56, 2.536923076923077)"
12-01-2023 15:13:28.751262,"(4.4, 6.4, 5.810526315789474)","(2.35, 2.64, 2.5685714285714285)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 100.0)","(91.0, 610.0, 542.5)","(2.05, 2.56, 2.5385714285714287)"
12-01-2023 15:13:29.768410,"(4.4, 6.4, 5.810526315789474)","(2.35, 2.64, 2.5685714285714285)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 100.0)","(91.0, 600.0, 542.5)","(2.05, 2.56, 2.536)"
12-01-2023 15:13:30.805971,"(4.4, 6.4, 5.863333333333333)","(2.35, 2.7, 2.566666666666667)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 100.0)","(91.0, 600.0, 542.5)","(2.05, 2.56, 2.536)"
12-01-2023 15:13:31.765536,"(4.4, 6.4, 5.863333333333333)","(2.35, 2.7, 2.6085714285714285)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 105.0)","(91.0, 500.0, 455.0)","(2.05, 2.56, 2.536)"
12-01-2023 15:13:32.843248,"(4.4, 6.4, 5.863333333333333)","(2.35, 2.7, 2.6085714285714285)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 91.53846153846155)","(91.0, 500.0, 446.25)","(2.05, 2.56, 2.536)"
12-01-2023 15:13:33.860883,"(4.4, 6.4, 5.86896551724138)","(2.35, 2.7, 2.572)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 97.85714285714286)","(91.0, 490.0, 446.25)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:34.953734,"(4.4, 6.4, 5.86896551724138)","(2.35, 2.7, 2.572)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 97.85714285714286)","(91.0, 490.0, 446.25)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:35.990154,"(4.4, 6.4, 5.86896551724138)","(2.35, 2.7, 2.572)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 101.42857142857143)","(91.0, 490.0, 446.25)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:37.104478,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.7, 2.604)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 101.42857142857143)","(91.0, 490.0, 446.25)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:38.214830,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.62, 2.5628571428571427)","(12.0, 22.0, 18.756410256410255)","(26.0, 180.0, 85.5)","(91.0, 490.0, 320.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:39.485677,"(4.4, 6.4, 5.974193548387097)","(2.35, 2.62, 2.5628571428571427)","(12.0, 22.0, 22.27777777777778)","(26.0, 180.0, 85.5)","(91.0, 490.0, 320.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:40.503706,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.62, 2.5628571428571427)","(12.0, 23.0, 22.27777777777778)","(26.0, 180.0, 84.54545454545455)","(91.0, 490.0, 320.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:41.764959,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.62, 2.5628571428571427)","(12.0, 24.0, 22.916666666666664)","(26.0, 180.0, 84.54545454545455)","(91.0, 490.0, 320.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:42.877102,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.62, 2.66)","(12.0, 24.0, 22.916666666666664)","(26.0, 180.0, 84.54545454545455)","(91.0, 490.0, 320.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:43.872467,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.72, 2.66)","(12.0, 24.0, 22.916666666666664)","(26.0, 180.0, 84.54545454545455)","(91.0, 490.0, 320.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:44.854617,"(4.4, 6.4, 5.85)","(2.35, 2.66, 2.564)","(12.0, 24.0, 23.5)","(26.0, 180.0, 84.54545454545455)","(91.0, 490.0, 320.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:45.875731,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.66, 2.6)","(12.0, 24.0, 21.045454545454547)","(26.0, 180.0, 84.54545454545455)","(91.0, 490.0, 320.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:46.860353,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.66, 2.603529411764706)","(12.0, 24.0, 20.62)","(26.0, 180.0, 84.54545454545455)","(91.0, 490.0, 370.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:47.824498,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.66, 2.603529411764706)","(12.0, 24.0, 20.62)","(26.0, 180.0, 84.54545454545455)","(91.0, 590.0, 370.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:48.947853,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.66, 2.603529411764706)","(12.0, 24.0, 20.62)","(26.0, 180.0, 84.54545454545455)","(91.0, 590.0, 370.0)","(2.05, 2.56, 2.5085714285714285)"
12-01-2023 15:13:50.034601,"(4.4, 6.4, 5.911111111111111)","(2.35, 2.66, 2.603529411764706)","(12.0, 24.0, 20.62)","(26.0, 180.0, 84.54545454545455)","(91.0, 590.0, 370.0)","(2.05, 2.56, 2.5371428571428574)"
12-01-2023 15:13:50.963110,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.63)","(12.0, 24.0, 20.62)","(26.0, 180.0, 84.54545454545455)","(91.0, 590.0, 370.0)","(2.05, 2.56, 2.526666666666667)"
12-01-2023 15:13:52.010605,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.588)","(12.0, 24.0, 20.75)","(26.0, 180.0, 85.5)","(91.0, 590.0, 320.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:53.091492,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.588)","(12.0, 24.0, 20.75)","(26.0, 180.0, 85.5)","(91.0, 490.0, 320.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:54.093779,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.588)","(12.0, 24.0, 20.75)","(26.0, 180.0, 94.0909090909091)","(91.0, 490.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:55.043285,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.588)","(12.0, 24.0, 21.4)","(26.0, 180.0, 94.0909090909091)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:56.110689,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.588)","(12.0, 24.0, 21.4)","(26.0, 180.0, 92.5)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:57.182358,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.588)","(12.0, 24.0, 21.4)","(26.0, 180.0, 96.66666666666667)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:58.213568,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.564)","(12.0, 24.0, 21.4)","(26.0, 180.0, 96.66666666666667)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:13:59.194506,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.564)","(12.0, 24.0, 21.833333333333332)","(26.0, 180.0, 96.66666666666667)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:00.195491,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.02173913043478)","(26.0, 180.0, 93.63636363636364)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:01.139448,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 93.63636363636364)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:02.124647,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 93.63636363636364)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:03.174088,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 93.63636363636364)","(91.0, 480.0, 370.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:04.177581,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:05.223391,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:06.248142,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:07.261146,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.526666666666667)"
12-01-2023 15:14:08.235720,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 480.0, 315.0)","(2.05, 2.58, 2.508888888888889)"
12-01-2023 15:14:09.212255,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 480.0, 330.0)","(2.05, 2.58, 2.508888888888889)"
12-01-2023 15:14:10.250257,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.508888888888889)"
12-01-2023 15:14:11.170383,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:12.105752,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:13.157363,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 90.0)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:14.237669,"(4.4, 6.4, 5.976470588235294)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 90.0)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:15.221826,"(4.4, 6.4, 6.05)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 90.0)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:16.169987,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 90.0)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:17.242687,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:18.214971,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.68, 2.6333333333333333)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 94.5)","(91.0, 510.0, 335.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:19.113239,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:20.076135,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:21.046021,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.761904761904763)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.5452173913043477)"
12-01-2023 15:14:21.964490,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.761904761904763)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.541904761904762)"
12-01-2023 15:14:22.898711,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.761904761904763)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.541904761904762)"
12-01-2023 15:14:24.001155,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.761904761904763)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.541904761904762)"
12-01-2023 15:14:25.018595,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.588)","(12.0, 24.0, 22.761904761904763)","(26.0, 180.0, 99.0)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.541904761904762)"
12-01-2023 15:14:26.011469,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.541904761904762)"
12-01-2023 15:14:26.975058,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.761904761904763)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.537894736842105)"
12-01-2023 15:14:27.906668,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.761904761904763)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.537894736842105)"
12-01-2023 15:14:28.920956,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.537894736842105)"
12-01-2023 15:14:29.892975,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.564)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.537894736842105)"
12-01-2023 15:14:31.090616,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.66, 2.6333333333333333)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 98.18181818181819)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.537894736842105)"
12-01-2023 15:14:32.317498,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.68, 2.5571428571428574)","(12.0, 24.0, 22.104166666666664)","(26.0, 180.0, 99.0)","(91.0, 510.0, 451.6666666666667)","(2.05, 2.58, 2.537894736842105)"
12-01-2023 15:14:33.322429,"(4.4, 6.4, 6.014285714285714)","(2.35, 2.6, 2.5571428571428574)","(12.0, 24.0, 22.304347826086957)","(26.0, 180.0, 99.0)","(91.0, 510.0, 340.0)","(2.05, 2.58, 2.537894736842105)"
12-01-2023 15:14:34.493470,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 510.0, 325.0)","(2.1, 2.58, 2.537894736842105)"
12-01-2023 15:14:35.528335,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 480.0, 320.0)","(2.1, 2.58, 2.537894736842105)"
12-01-2023 15:14:36.423411,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 470.0, 320.0)","(2.1, 2.58, 2.537894736842105)"
12-01-2023 15:14:37.469616,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 470.0, 320.0)","(2.1, 2.58, 2.537894736842105)"
12-01-2023 15:14:38.566935,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 470.0, 320.0)","(2.1, 2.58, 2.537894736842105)"
12-01-2023 15:14:39.641091,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.575)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 470.0, 320.0)","(2.1, 2.58, 2.537894736842105)"
12-01-2023 15:14:40.609398,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.5654545454545454)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 470.0, 320.0)","(2.1, 2.58, 2.537894736842105)"
12-01-2023 15:14:41.693940,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.5654545454545454)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 470.0, 320.0)","(2.1, 2.58, 2.626666666666667)"
12-01-2023 15:14:42.713931,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.5654545454545454)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 470.0, 320.0)","(2.1, 2.64, 2.5892857142857144)"
12-01-2023 15:14:43.616966,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.5654545454545454)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 470.0, 320.0)","(2.1, 2.66, 2.5892857142857144)"
12-01-2023 15:14:44.576774,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.5654545454545454)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 98.18181818181819)","(91.0, 470.0, 320.0)","(2.1, 2.66, 2.5892857142857144)"
12-01-2023 15:14:45.584226,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.586666666666667)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 98.18181818181819)","(91.0, 470.0, 320.0)","(2.1, 2.66, 2.5892857142857144)"
12-01-2023 15:14:46.552420,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 98.18181818181819)","(91.0, 470.0, 320.0)","(2.1, 2.66, 2.5892857142857144)"
12-01-2023 15:14:47.585352,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 98.18181818181819)","(91.0, 470.0, 320.0)","(2.1, 2.66, 2.5892857142857144)"
12-01-2023 15:14:48.591287,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 98.18181818181819)","(91.0, 470.0, 320.0)","(2.1, 2.66, 2.5892857142857144)"
12-01-2023 15:14:49.603374,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 98.18181818181819)","(91.0, 470.0, 320.0)","(2.1, 2.66, 2.5892857142857144)"
12-01-2023 15:14:50.694288,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 98.18181818181819)","(91.0, 470.0, 451.6666666666667)","(2.1, 2.66, 2.5076923076923077)"
12-01-2023 15:14:51.704060,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.6, 2.5571428571428574)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 510.0, 340.0)","(2.1, 2.66, 2.5076923076923077)"
12-01-2023 15:14:52.696683,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.575)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 510.0, 340.0)","(2.1, 2.66, 2.5076923076923077)"
12-01-2023 15:14:53.667310,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.6285714285714286)","(13.0, 24.0, 22.522727272727273)","(26.0, 180.0, 99.0)","(91.0, 510.0, 340.0)","(2.1, 2.66, 2.4971428571428573)"
12-01-2023 15:14:54.608325,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.64)","(13.0, 24.0, 21.25)","(26.0, 180.0, 99.0)","(91.0, 510.0, 340.0)","(2.1, 2.66, 2.5314285714285716)"
12-01-2023 15:14:55.639191,"(4.4, 6.4, 6.014285714285714)","(2.3, 2.68, 2.624615384615385)","(13.0, 24.0, 22.55263157894737)","(26.0, 180.0, 99.0)","(91.0, 510.0, 340.0)","(2.1, 2.66, 2.585)"
