,Blackwood Johnny,Dewana Natural,Nitro Harvey,Disco Dance,Nitro Cannon,Dewana Boogie,Blitz Danger,Find Doh
40,"[datetime.datetime(2022, 11, 28, 18, 43, 6, 706932), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 706932), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 706932), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 706932), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 706932), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 706932), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 706932), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 6, 706932), 21.0, 70.0]"
41,"[datetime.datetime(2022, 11, 28, 18, 43, 7, 842920), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 842920), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 842920), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 842920), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 842920), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 842920), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 842920), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 7, 842920), 21.0, 70.0]"
42,"[datetime.datetime(2022, 11, 28, 18, 43, 8, 989397), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 989397), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 989397), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 989397), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 989397), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 989397), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 989397), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 8, 989397), 21.0, 70.0]"
43,"[datetime.datetime(2022, 11, 28, 18, 43, 10, 133322), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 133322), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 133322), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 133322), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 133322), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 133322), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 133322), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 10, 133322), 21.0, 70.0]"
44,"[datetime.datetime(2022, 11, 28, 18, 43, 11, 275253), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 275253), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 275253), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 275253), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 275253), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 275253), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 275253), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 11, 275253), 21.0, 70.0]"
45,"[datetime.datetime(2022, 11, 28, 18, 43, 12, 412717), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 412717), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 412717), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 412717), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 412717), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 412717), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 412717), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 12, 412717), 21.0, 70.0]"
46,"[datetime.datetime(2022, 11, 28, 18, 43, 13, 545901), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 545901), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 545901), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 545901), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 545901), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 545901), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 545901), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 13, 545901), 21.0, 70.0]"
47,"[datetime.datetime(2022, 11, 28, 18, 43, 14, 676048), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 676048), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 676048), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 676048), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 676048), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 676048), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 676048), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 14, 676048), 21.0, 70.0]"
48,"[datetime.datetime(2022, 11, 28, 18, 43, 15, 815229), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 815229), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 815229), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 815229), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 815229), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 815229), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 815229), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 15, 815229), 21.0, 70.0]"
49,"[datetime.datetime(2022, 11, 28, 18, 43, 16, 953787), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 16, 953787), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 16, 953787), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 16, 953787), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 16, 953787), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 16, 953787), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 16, 953787), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 16, 953787), 21.0, 70.0]"
50,"[datetime.datetime(2022, 11, 28, 18, 43, 18, 89980), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 89980), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 89980), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 89980), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 89980), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 89980), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 89980), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 18, 89980), 21.0, 70.0]"
51,"[datetime.datetime(2022, 11, 28, 18, 43, 19, 222851), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 222851), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 222851), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 222851), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 222851), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 222851), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 222851), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 19, 222851), 21.0, 70.0]"
52,"[datetime.datetime(2022, 11, 28, 18, 43, 20, 358558), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 358558), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 358558), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 358558), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 358558), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 358558), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 358558), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 20, 358558), 21.0, 70.0]"
53,"[datetime.datetime(2022, 11, 28, 18, 43, 21, 501808), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 501808), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 501808), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 501808), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 501808), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 501808), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 501808), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 21, 501808), 21.0, 70.0]"
54,"[datetime.datetime(2022, 11, 28, 18, 43, 22, 654205), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 654205), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 654205), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 654205), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 654205), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 654205), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 654205), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 22, 654205), 21.0, 70.0]"
55,"[datetime.datetime(2022, 11, 28, 18, 43, 23, 788538), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 788538), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 788538), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 788538), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 788538), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 788538), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 788538), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 23, 788538), 21.0, 70.0]"
56,"[datetime.datetime(2022, 11, 28, 18, 43, 24, 921198), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 921198), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 921198), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 921198), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 921198), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 921198), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 921198), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 24, 921198), 21.0, 70.0]"
57,"[datetime.datetime(2022, 11, 28, 18, 43, 26, 48199), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 48199), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 48199), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 48199), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 48199), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 48199), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 48199), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 26, 48199), 21.0, 70.0]"
58,"[datetime.datetime(2022, 11, 28, 18, 43, 27, 173605), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 27, 173605), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 27, 173605), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 27, 173605), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 27, 173605), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 27, 173605), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 27, 173605), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 27, 173605), 21.0, 70.0]"
59,"[datetime.datetime(2022, 11, 28, 18, 43, 28, 317756), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 317756), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 317756), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 317756), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 317756), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 317756), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 317756), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 28, 317756), 21.0, 70.0]"
60,"[datetime.datetime(2022, 11, 28, 18, 43, 29, 444561), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 444561), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 444561), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 444561), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 444561), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 444561), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 444561), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 29, 444561), 21.0, 70.0]"
61,"[datetime.datetime(2022, 11, 28, 18, 43, 30, 575562), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 575562), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 575562), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 575562), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 575562), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 575562), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 575562), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 30, 575562), 21.0, 70.0]"
62,"[datetime.datetime(2022, 11, 28, 18, 43, 31, 713266), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 713266), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 713266), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 713266), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 713266), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 713266), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 713266), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 31, 713266), 21.0, 70.0]"
63,"[datetime.datetime(2022, 11, 28, 18, 43, 32, 849089), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 849089), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 849089), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 849089), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 849089), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 849089), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 849089), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 32, 849089), 21.0, 70.0]"
64,"[datetime.datetime(2022, 11, 28, 18, 43, 33, 988937), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 988937), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 988937), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 988937), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 988937), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 988937), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 988937), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 33, 988937), 21.0, 70.0]"
65,"[datetime.datetime(2022, 11, 28, 18, 43, 35, 123396), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 123396), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 123396), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 123396), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 123396), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 123396), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 123396), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 35, 123396), 21.0, 70.0]"
66,"[datetime.datetime(2022, 11, 28, 18, 43, 36, 264004), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 264004), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 264004), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 264004), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 264004), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 264004), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 264004), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 36, 264004), 21.0, 70.0]"
67,"[datetime.datetime(2022, 11, 28, 18, 43, 37, 391576), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 37, 391576), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 37, 391576), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 37, 391576), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 37, 391576), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 37, 391576), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 37, 391576), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 37, 391576), 21.0, 70.0]"
68,"[datetime.datetime(2022, 11, 28, 18, 43, 38, 524546), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 38, 524546), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 38, 524546), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 38, 524546), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 38, 524546), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 38, 524546), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 38, 524546), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 38, 524546), 21.0, 70.0]"
69,"[datetime.datetime(2022, 11, 28, 18, 43, 39, 647619), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 39, 647619), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 39, 647619), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 39, 647619), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 39, 647619), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 39, 647619), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 39, 647619), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 39, 647619), 21.0, 70.0]"
70,"[datetime.datetime(2022, 11, 28, 18, 43, 40, 779451), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 40, 779451), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 40, 779451), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 40, 779451), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 40, 779451), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 40, 779451), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 40, 779451), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 40, 779451), 21.0, 65.0]"
71,"[datetime.datetime(2022, 11, 28, 18, 43, 41, 906093), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 41, 906093), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 41, 906093), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 41, 906093), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 41, 906093), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 41, 906093), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 41, 906093), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 41, 906093), 21.0, 65.0]"
72,"[datetime.datetime(2022, 11, 28, 18, 43, 43, 35613), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 43, 35613), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 43, 35613), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 43, 35613), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 43, 35613), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 43, 35613), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 43, 35613), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 43, 35613), 21.0, 65.0]"
73,"[datetime.datetime(2022, 11, 28, 18, 43, 44, 161401), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 44, 161401), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 44, 161401), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 44, 161401), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 44, 161401), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 44, 161401), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 44, 161401), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 44, 161401), 21.0, 65.0]"
74,"[datetime.datetime(2022, 11, 28, 18, 43, 45, 299525), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 45, 299525), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 45, 299525), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 45, 299525), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 45, 299525), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 45, 299525), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 45, 299525), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 45, 299525), 21.0, 65.0]"
75,"[datetime.datetime(2022, 11, 28, 18, 43, 46, 431386), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 46, 431386), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 46, 431386), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 46, 431386), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 46, 431386), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 46, 431386), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 46, 431386), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 46, 431386), 21.0, 65.0]"
76,"[datetime.datetime(2022, 11, 28, 18, 43, 47, 555950), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 47, 555950), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 47, 555950), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 47, 555950), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 47, 555950), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 47, 555950), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 47, 555950), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 47, 555950), 21.0, 65.0]"
77,"[datetime.datetime(2022, 11, 28, 18, 43, 48, 698486), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 48, 698486), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 48, 698486), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 48, 698486), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 48, 698486), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 48, 698486), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 48, 698486), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 48, 698486), 21.0, 65.0]"
78,"[datetime.datetime(2022, 11, 28, 18, 43, 49, 833932), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 49, 833932), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 49, 833932), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 49, 833932), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 49, 833932), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 49, 833932), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 49, 833932), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 49, 833932), 21.0, 65.0]"
79,"[datetime.datetime(2022, 11, 28, 18, 43, 50, 987246), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 18, 43, 50, 987246), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 18, 43, 50, 987246), 2.5, 3.9]","[datetime.datetime(2022, 11, 28, 18, 43, 50, 987246), 5.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 43, 50, 987246), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 18, 43, 50, 987246), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 43, 50, 987246), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 18, 43, 50, 987246), 21.0, 70.0]"
