,Stay Safe,Hes A Lucky Lad,Strike Now,Stylax,Pray Again,Dads Bigheaded,Ripon Falls,Melarab,Jarman,Losing Ticket,Tell Nothin,Time Stands Still
07-12-2022 19:09:36.978652,"(5.5, 7.0, 6.875)","(10.0, 13.0, 12.96551724137931)","(6.0, 7.2, 7.126751592356688)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.57906976744186)","(11.0, 16.5, 16.431818181818183)","(71.0, 130.0, 116.66666666666667)","(10.0, 12.0, 11.846153846153847)","(31.0, 36.0, 35.5)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.923076923076923)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:38.639134,"(5.5, 7.0, 6.883116883116883)","(10.0, 13.0, 13.26)","(6.0, 7.2, 7.126751592356688)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.57906976744186)","(11.0, 16.5, 16.431818181818183)","(71.0, 130.0, 116.66666666666667)","(10.0, 12.0, 11.846153846153847)","(31.0, 36.0, 35.5)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.923076923076923)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:40.118646,"(5.5, 7.0, 6.883116883116883)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.126751592356688)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.57906976744186)","(11.0, 16.5, 17.09090909090909)","(71.0, 130.0, 116.66666666666667)","(10.0, 12.0, 12.127906976744185)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.923076923076923)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:41.636588,"(5.5, 7.0, 6.864242424242424)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.126751592356688)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.5638297872340425)","(11.0, 17.5, 17.09090909090909)","(71.0, 130.0, 116.66666666666667)","(10.0, 12.5, 12.127906976744185)","(31.0, 36.0, 34.888888888888886)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.923076923076923)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:43.009039,"(5.5, 7.0, 6.864242424242424)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.126751592356688)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.5638297872340425)","(11.0, 17.5, 17.09090909090909)","(71.0, 130.0, 116.66666666666667)","(10.0, 12.5, 12.127906976744185)","(31.0, 36.0, 34.888888888888886)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.923076923076923)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:44.391609,"(5.5, 7.0, 6.864242424242424)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.126751592356688)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.581176470588235)","(11.0, 17.5, 17.166666666666668)","(71.0, 130.0, 116.66666666666667)","(10.0, 12.5, 12.127906976744185)","(31.0, 36.0, 34.888888888888886)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.923076923076923)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:45.869530,"(5.5, 6.8, 6.784745762711864)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.126751592356688)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.571111111111111)","(11.0, 17.5, 17.571428571428573)","(71.0, 130.0, 116.66666666666667)","(10.0, 12.5, 12.127906976744185)","(31.0, 36.0, 34.888888888888886)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.75)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:47.379170,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.124375)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.577966101694915)","(11.0, 18.0, 17.571428571428573)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.5, 12.127906976744185)","(31.0, 36.0, 34.888888888888886)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.75)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:48.705647,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.124375)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.571428571428571)","(11.0, 18.0, 17.414285714285715)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.5, 11.928571428571429)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.75)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:50.111237,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.161133603238866)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.571428571428571)","(11.0, 17.5, 17.38888888888889)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.5, 11.928571428571429)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.88888888888889)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:51.521483,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.161133603238866)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.571428571428571)","(11.0, 17.5, 17.38888888888889)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.5, 11.928571428571429)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.88888888888889)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:53.122682,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.161133603238866)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.571428571428571)","(11.0, 17.5, 17.37878787878788)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.5, 11.928571428571429)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.88888888888889)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:54.552821,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.163786008230453)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.571428571428571)","(11.0, 17.5, 17.305555555555557)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.5, 11.928571428571429)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.88888888888889)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:56.136734,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.163786008230453)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.571428571428571)","(11.0, 17.5, 16.953125)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.5, 11.833333333333334)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.88888888888889)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:57.635641,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.36111111111111)","(6.0, 7.2, 7.165145228215768)","(3.9, 4.3, 4.292307692307692)","(5.5, 6.6, 6.571428571428571)","(11.0, 17.0, 16.953125)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.0, 11.823529411764707)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.88888888888889)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:09:59.071311,"(5.5, 6.8, 6.752380952380952)","(10.0, 13.5, 13.307692307692308)","(6.0, 7.2, 7.165145228215768)","(3.9, 4.3, 4.185294117647059)","(5.5, 6.6, 6.5731958762886595)","(11.0, 17.0, 16.953125)","(71.0, 130.0, 121.42857142857143)","(10.0, 12.0, 11.339285714285714)","(31.0, 36.0, 35.09090909090909)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.88888888888889)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:00.562361,"(5.5, 6.8, 6.767479674796748)","(10.0, 13.5, 13.34375)","(6.0, 7.2, 7.169672131147541)","(3.9, 4.2, 4.1822695035461)","(5.5, 6.6, 6.5731958762886595)","(11.0, 17.0, 16.91176470588235)","(71.0, 130.0, 121.42857142857143)","(10.0, 11.5, 11.352941176470589)","(31.0, 36.0, 34.92307692307692)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.903225806451612)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:01.979216,"(5.5, 7.0, 6.938271604938271)","(10.0, 13.5, 13.415254237288135)","(6.0, 7.2, 7.27972972972973)","(3.9, 4.2, 4.193333333333333)","(5.5, 6.6, 6.586666666666666)","(11.0, 17.0, 16.46078431372549)","(71.0, 130.0, 121.42857142857143)","(10.0, 11.5, 11.35)","(31.0, 36.0, 34.92307692307692)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.903225806451612)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:03.338719,"(5.5, 7.0, 6.938271604938271)","(10.0, 13.5, 13.415254237288135)","(6.0, 7.4, 7.270588235294118)","(3.9, 4.2, 4.075943396226415)","(5.5, 6.6, 6.586666666666666)","(11.0, 16.5, 16.418032786885245)","(71.0, 130.0, 121.42857142857143)","(10.0, 11.5, 11.35)","(31.0, 36.0, 34.92307692307692)","(91.0, 150.0, 146.66666666666666)","(21.0, 27.0, 26.40625)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:04.835090,"(5.5, 7.0, 7.004166666666666)","(10.0, 13.5, 13.421875)","(6.0, 7.4, 7.189041095890411)","(3.9, 4.1, 4.075829383886256)","(5.5, 6.6, 6.586666666666666)","(11.0, 16.5, 16.410714285714285)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.5, 11.35)","(31.0, 36.0, 36.4375)","(91.0, 150.0, 173.33333333333334)","(21.0, 27.0, 26.209302325581394)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:06.259686,"(5.5, 7.2, 7.004166666666666)","(10.0, 13.5, 13.421875)","(6.0, 7.2, 7.189041095890411)","(3.9, 4.1, 4.073711340206185)","(5.5, 6.6, 6.586666666666666)","(11.0, 16.5, 16.891304347826086)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.5, 11.2)","(31.0, 38.0, 36.611111111111114)","(91.0, 190.0, 173.33333333333334)","(21.0, 27.0, 26.38888888888889)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:07.713026,"(5.5, 7.2, 7.004166666666666)","(10.0, 13.5, 13.427536231884059)","(6.0, 7.2, 7.189041095890411)","(3.9, 4.1, 4.073711340206185)","(5.5, 6.6, 6.586666666666666)","(11.0, 17.0, 16.88888888888889)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.5, 10.95)","(31.0, 38.0, 36.55)","(91.0, 190.0, 193.75)","(21.0, 27.0, 26.45)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:09.185447,"(5.5, 7.2, 7.04)","(10.0, 13.5, 13.427536231884059)","(6.0, 7.2, 7.162992125984252)","(3.9, 4.1, 4.080337078651685)","(5.5, 6.6, 6.586666666666666)","(11.0, 17.0, 16.88888888888889)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.882978723404255)","(31.0, 38.0, 36.55)","(91.0, 200.0, 195.0)","(21.0, 27.0, 26.529411764705884)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:10.601329,"(5.5, 7.2, 7.185714285714286)","(10.0, 13.5, 13.427536231884059)","(6.0, 7.2, 7.162992125984252)","(3.9, 4.1, 4.080337078651685)","(5.5, 6.6, 6.578181818181818)","(11.0, 17.0, 16.90566037735849)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.892156862745098)","(31.0, 38.0, 36.55)","(91.0, 200.0, 195.0)","(21.0, 27.0, 26.75)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:12.089735,"(5.5, 7.2, 7.185714285714286)","(10.0, 13.5, 13.435897435897436)","(6.0, 7.2, 7.162992125984252)","(3.9, 4.1, 4.080337078651685)","(5.5, 6.6, 6.578181818181818)","(11.0, 17.0, 16.90566037735849)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.89622641509434)","(31.0, 38.0, 36.55)","(91.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.75)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:13.631123,"(5.5, 7.2, 7.148571428571429)","(10.0, 13.5, 13.430555555555555)","(6.0, 7.2, 7.162992125984252)","(3.9, 4.1, 4.080337078651685)","(5.5, 6.6, 6.578181818181818)","(11.0, 17.0, 16.897959183673468)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.85)","(31.0, 38.0, 36.55)","(91.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.75)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:15.031952,"(5.5, 7.2, 7.148571428571429)","(10.0, 13.5, 13.407407407407407)","(6.0, 7.2, 7.162992125984252)","(3.9, 4.1, 4.080337078651685)","(5.5, 6.6, 6.571929824561403)","(11.0, 17.0, 16.897959183673468)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.844262295081966)","(31.0, 38.0, 36.55)","(91.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.75)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:16.394552,"(5.5, 7.2, 7.148571428571429)","(10.0, 13.5, 13.416666666666666)","(6.0, 7.2, 7.156818181818182)","(3.9, 4.1, 4.099346405228758)","(5.5, 6.6, 6.561290322580645)","(11.0, 17.0, 16.90566037735849)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.860294117647058)","(31.0, 38.0, 36.55)","(91.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.75)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:17.832761,"(5.5, 7.2, 7.148571428571429)","(10.0, 13.5, 13.416666666666666)","(6.0, 7.2, 7.156818181818182)","(3.9, 4.1, 4.099346405228758)","(5.5, 6.6, 6.561290322580645)","(11.0, 17.0, 16.90566037735849)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.860294117647058)","(31.0, 38.0, 36.55)","(91.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.642857142857142)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:19.317800,"(5.5, 7.2, 7.148571428571429)","(10.0, 13.5, 13.416666666666666)","(6.0, 7.2, 7.156818181818182)","(3.9, 4.1, 4.099346405228758)","(5.5, 6.6, 6.561290322580645)","(11.0, 17.0, 16.90566037735849)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.860294117647058)","(31.0, 38.0, 36.55)","(91.0, 200.0, 190.0)","(21.0, 27.0, 26.4390243902439)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:20.763521,"(5.5, 7.2, 7.148571428571429)","(10.0, 13.5, 13.431506849315069)","(6.0, 7.2, 7.5225)","(3.9, 4.1, 4.0873563218390805)","(5.5, 6.6, 6.561290322580645)","(11.0, 17.0, 16.90566037735849)","(71.0, 130.0, 123.84615384615384)","(10.0, 11.0, 10.863636363636363)","(31.0, 38.0, 36.55)","(91.0, 200.0, 190.0)","(21.0, 27.0, 26.580645161290324)","(51.0, 80.0, 77.27272727272727)"
07-12-2022 19:10:22.119882,"(5.5, 7.2, 7.107216494845361)","(10.0, 13.5, 12.90625)","(6.0, 7.6, 8.235)","(3.9, 4.1, 3.978301886792453)","(5.5, 6.6, 6.376923076923077)","(11.0, 17.0, 16.441860465116278)","(71.0, 130.0, 122.0)","(10.0, 11.0, 10.791666666666666)","(31.0, 38.0, 35.68)","(91.0, 200.0, 190.0)","(21.0, 27.0, 26.571428571428573)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:23.495517,"(5.5, 7.2, 7.033333333333333)","(10.0, 13.0, 12.90625)","(6.0, 8.4, 8.21860465116279)","(3.9, 4.0, 3.9741935483870967)","(5.5, 6.4, 6.377099236641222)","(11.0, 16.5, 16.441860465116278)","(71.0, 130.0, 122.0)","(10.0, 11.0, 10.791666666666666)","(31.0, 38.0, 35.68)","(91.0, 200.0, 195.55555555555554)","(21.0, 27.0, 26.571428571428573)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:25.004303,"(5.5, 7.2, 7.033333333333333)","(10.0, 13.0, 12.956140350877194)","(6.0, 8.4, 8.223809523809525)","(3.9, 4.0, 3.966666666666667)","(5.5, 6.4, 6.373451327433629)","(11.0, 16.5, 16.441860465116278)","(71.0, 130.0, 122.0)","(10.0, 11.0, 10.791666666666666)","(31.0, 38.0, 35.68)","(91.0, 200.0, 195.55555555555554)","(21.0, 27.0, 26.571428571428573)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:26.451192,"(5.5, 7.2, 7.030188679245283)","(10.0, 13.0, 12.956140350877194)","(6.0, 8.4, 8.256521739130434)","(3.9, 4.0, 3.966666666666667)","(5.5, 6.4, 6.373451327433629)","(11.0, 16.5, 16.43421052631579)","(71.0, 130.0, 122.0)","(10.0, 11.0, 10.791666666666666)","(31.0, 38.0, 35.68)","(91.0, 200.0, 190.0)","(21.0, 27.0, 26.956521739130434)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:27.884737,"(6.0, 7.2, 7.065625)","(10.0, 13.0, 13.321428571428571)","(6.0, 8.4, 8.153571428571428)","(3.9, 4.0, 3.9768115942028985)","(5.5, 6.4, 6.373451327433629)","(11.0, 16.5, 16.424242424242426)","(71.0, 130.0, 120.0)","(9.0, 11.0, 10.791666666666666)","(31.0, 38.0, 35.68)","(101.0, 200.0, 190.0)","(21.0, 27.0, 26.956521739130434)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:29.344748,"(6.0, 7.2, 7.065625)","(10.0, 13.5, 13.321428571428571)","(6.0, 8.2, 8.098765432098766)","(3.9, 4.0, 3.9640845070422537)","(5.5, 6.4, 6.356)","(11.0, 16.5, 16.424242424242426)","(71.0, 130.0, 120.0)","(9.0, 11.0, 11.0)","(31.0, 38.0, 35.44827586206897)","(101.0, 200.0, 190.0)","(21.0, 27.0, 27.22222222222222)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:30.716354,"(6.0, 7.2, 7.065625)","(10.0, 13.5, 13.427272727272728)","(6.0, 8.2, 8.08780487804878)","(3.9, 4.0, 3.9703488372093023)","(5.5, 6.4, 6.356)","(11.0, 16.5, 16.43421052631579)","(71.0, 130.0, 120.0)","(9.0, 11.5, 10.888059701492537)","(31.0, 36.0, 35.44827586206897)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 26.511627906976745)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:32.100086,"(6.0, 7.2, 7.065625)","(10.0, 13.5, 13.427272727272728)","(6.0, 8.2, 8.08780487804878)","(3.9, 4.0, 3.9703488372093023)","(5.5, 6.4, 6.343589743589744)","(11.0, 16.5, 16.43421052631579)","(81.0, 130.0, 120.0)","(9.0, 11.0, 10.854166666666666)","(31.0, 36.0, 35.44827586206897)","(101.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.511627906976745)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:33.509901,"(6.0, 7.2, 7.065625)","(10.0, 13.5, 13.318181818181818)","(6.0, 8.2, 8.08051948051948)","(3.9, 4.0, 3.9897727272727272)","(5.5, 6.4, 6.351111111111112)","(11.0, 16.5, 16.43421052631579)","(81.0, 130.0, 120.0)","(9.0, 11.0, 10.858108108108109)","(31.0, 36.0, 35.44827586206897)","(101.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.511627906976745)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:35.128896,"(6.0, 7.2, 7.027586206896552)","(10.0, 13.5, 13.318181818181818)","(6.0, 8.2, 7.854285714285714)","(3.9, 4.0, 3.9897727272727272)","(5.5, 6.4, 6.351111111111112)","(11.0, 16.5, 16.767441860465116)","(81.0, 130.0, 120.0)","(9.0, 11.0, 10.858108108108109)","(31.0, 36.0, 35.44827586206897)","(101.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.511627906976745)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:36.621376,"(6.0, 7.2, 7.055072463768116)","(10.0, 13.5, 13.318181818181818)","(6.0, 8.0, 7.829032258064516)","(3.9, 4.0, 3.997297297297297)","(5.5, 6.4, 6.351111111111112)","(11.0, 17.0, 16.807692307692307)","(81.0, 130.0, 120.0)","(9.0, 11.0, 10.858108108108109)","(31.0, 36.0, 35.44827586206897)","(101.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.846153846153847)","(51.0, 80.0, 75.71428571428571)"
07-12-2022 19:10:38.134903,"(6.0, 7.2, 7.055072463768116)","(10.0, 13.5, 13.38888888888889)","(6.0, 8.0, 7.683720930232558)","(3.9, 4.0, 3.9272357723577236)","(5.5, 6.4, 6.272881355932204)","(11.0, 17.0, 16.80952380952381)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.715116279069768)","(31.0, 36.0, 35.30434782608695)","(101.0, 200.0, 186.66666666666666)","(21.0, 27.0, 27.254901960784313)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:39.668658,"(6.0, 8.2, 7.827586206896552)","(10.0, 13.5, 13.366666666666667)","(6.0, 7.6, 7.525773195876289)","(3.9, 3.95, 3.938953488372093)","(5.5, 6.4, 6.283495145631068)","(11.0, 17.0, 16.175675675675677)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7)","(31.0, 36.0, 35.30434782608695)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 27.30909090909091)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:41.152048,"(6.0, 8.2, 7.91578947368421)","(10.0, 13.5, 13.366666666666667)","(6.0, 7.6, 7.524210526315789)","(3.9, 3.95, 3.938953488372093)","(5.5, 6.4, 6.283495145631068)","(11.0, 16.5, 16.25)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7)","(31.0, 36.0, 35.30434782608695)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 27.30909090909091)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:42.609465,"(6.0, 8.2, 7.8999999999999995)","(10.0, 13.5, 13.366666666666667)","(6.0, 7.6, 7.515294117647059)","(3.9, 3.95, 3.938823529411765)","(5.5, 6.4, 6.29873417721519)","(11.0, 16.5, 16.307692307692307)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7)","(31.0, 36.0, 35.30434782608695)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 26.685185185185183)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:43.939316,"(6.0, 8.2, 7.8999999999999995)","(10.0, 13.5, 13.366666666666667)","(6.0, 7.6, 7.497619047619048)","(3.8, 3.95, 3.981896551724138)","(5.5, 6.4, 6.181188118811882)","(12.0, 16.5, 16.555555555555557)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7)","(31.0, 36.0, 35.30434782608695)","(101.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.685185185185183)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:45.371508,"(6.0, 8.2, 7.705263157894737)","(10.0, 13.5, 13.423076923076923)","(6.0, 7.6, 7.491139240506329)","(3.8, 4.0, 3.98875)","(5.5, 6.2, 6.180512820512821)","(12.0, 17.0, 16.8125)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7)","(31.0, 36.0, 35.5)","(101.0, 200.0, 186.66666666666666)","(21.0, 27.0, 27.45098039215686)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:46.878615,"(6.0, 8.2, 7.7727272727272725)","(10.0, 13.5, 13.423076923076923)","(6.0, 7.6, 7.491139240506329)","(3.8, 4.0, 3.98875)","(5.5, 6.2, 6.18061224489796)","(12.0, 17.0, 16.916666666666668)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7)","(31.0, 36.0, 35.5)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 27.404255319148938)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:48.304780,"(6.0, 8.0, 7.674666666666666)","(10.0, 13.5, 13.4375)","(6.0, 7.6, 7.478947368421053)","(3.8, 4.0, 3.980794701986755)","(5.5, 6.2, 6.297478991596639)","(12.0, 17.0, 16.772727272727273)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7125)","(31.0, 36.0, 35.5)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 27.444444444444443)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:49.726914,"(6.0, 7.8, 7.5600000000000005)","(10.0, 13.5, 13.4375)","(6.0, 7.6, 7.478947368421053)","(3.8, 4.1, 3.980794701986755)","(5.5, 6.4, 6.297478991596639)","(12.0, 17.5, 16.772727272727273)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7125)","(31.0, 36.0, 35.5)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 27.5)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:51.227069,"(6.0, 7.8, 7.5600000000000005)","(10.0, 13.5, 13.4375)","(6.5, 7.6, 7.470422535211267)","(3.8, 4.1, 3.980794701986755)","(5.5, 6.4, 6.297478991596639)","(12.0, 17.5, 17.1)","(81.0, 130.0, 118.57142857142857)","(9.0, 11.0, 10.7125)","(31.0, 36.0, 35.5)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 27.25)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:52.827625,"(6.0, 7.8, 7.530612244897959)","(10.0, 13.5, 13.4375)","(6.5, 7.6, 7.477333333333333)","(3.8, 4.1, 3.980794701986755)","(5.5, 6.4, 6.235135135135136)","(12.0, 17.5, 16.666666666666668)","(81.0, 130.0, 116.66666666666667)","(9.0, 11.0, 10.7125)","(31.0, 36.0, 35.5)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 27.25)","(51.0, 80.0, 75.0)"
07-12-2022 19:10:54.159839,"(6.0, 7.8, 8.257142857142858)","(10.0, 13.5, 13.346153846153847)","(6.5, 7.6, 7.470588235294118)","(3.8, 4.1, 3.942164179104478)","(5.5, 6.4, 6.177540106951872)","(12.0, 17.5, 16.727272727272727)","(81.0, 130.0, 118.88888888888889)","(9.0, 11.0, 10.732558139534884)","(31.0, 36.0, 35.333333333333336)","(101.0, 200.0, 186.66666666666666)","(21.0, 28.0, 26.5609756097561)","(51.0, 80.0, 77.0)"
07-12-2022 19:10:55.545434,"(6.0, 8.4, 8.257142857142858)","(10.0, 13.5, 13.346153846153847)","(6.5, 7.6, 7.451351351351351)","(3.8, 3.95, 3.9753333333333334)","(5.5, 6.2, 6.1723684210526315)","(12.0, 17.0, 16.727272727272727)","(81.0, 130.0, 118.88888888888889)","(9.0, 11.0, 10.732558139534884)","(31.0, 36.0, 35.333333333333336)","(101.0, 200.0, 186.66666666666666)","(21.0, 27.0, 26.5)","(51.0, 80.0, 77.0)"
