,Coalville Flyer,Black Eyed Peas,Charizard,Poppy To Burn,Stengle,Chers Hand,Boot A Dream
05-01-2023 16:16:04.573094,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:05.561199,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:06.550139,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:07.501422,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:08.492860,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:09.488536,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:10.577593,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:11.646052,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:12.655831,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:13.616096,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:14.630130,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:15.600666,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:16.621917,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:17.649793,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:18.600773,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:19.576540,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:20.632437,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:21.757468,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:22.813528,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:23.851492,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:24.933464,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:25.889725,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:26.826681,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:27.763134,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:28.683534,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:29.661385,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:30.686055,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:31.801916,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:32.790127,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:33.806337,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:34.826527,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:35.819489,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:36.877600,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:37.964077,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:38.992812,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:40.067685,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:41.158321,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:42.200842,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 9.385714285714284)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:43.189986,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 27.5)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.5, 10.149999999999999)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:44.226702,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:45.197059,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:46.400474,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:47.332890,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:48.312978,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:49.244176,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:50.285774,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:51.287995,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:52.327191,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:53.308680,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:54.455405,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:55.623570,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:56.571349,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:57.635135,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:58.572335,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:16:59.494537,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:00.411392,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:01.331188,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:02.258092,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:03.207622,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:04.176631,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:05.222337,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:06.188065,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:07.118122,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 28.75)"
05-01-2023 16:17:08.123924,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 10.82)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:09.054801,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:10.052847,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:11.006510,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:12.007063,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:13.133000,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:14.191585,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:15.189523,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:16.149739,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:17.191611,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:18.203218,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:19.141774,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:20.091612,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:21.033078,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:22.187341,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:23.414987,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:24.494321,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:25.548388,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:26.615789,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:27.630690,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:28.746092,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:29.743108,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:30.784146,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:31.754249,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:32.660846,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:33.632076,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:34.578047,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:35.690453,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:36.831685,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:37.940818,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:39.030693,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
05-01-2023 16:17:40.067072,"(3.2, 4.4, 3.3545454545454545)","(6.5, 12.5, 9.246666666666666)","(3.3, 6.2, 3.533333333333333)","(13.0, 29.0, 25.8)","(3.8, 6.6, 4.480769230769231)","(8.5, 16.0, 13.075)","(14.0, 32.0, 24.4)"
