,Rothwell Whinny,Federal Flash,Pennys Jade,Trending Xara,Call Waiting,Caesars Palace,Stopped Short
11-01-2023 11:13:12.129865,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:13.146544,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:14.139695,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:15.101456,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:16.046626,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:16.971963,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:17.907013,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:18.883986,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:19.880548,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:20.855869,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:21.885096,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:22.849999,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:23.878179,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:24.829254,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:25.790666,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:26.712880,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:27.667711,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:28.655335,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:29.663136,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:30.697961,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:31.733695,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:32.798797,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:33.842050,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:34.845637,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:35.871253,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:36.871170,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:37.888452,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:38.920004,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:39.938193,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:40.921838,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:41.903620,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:42.851994,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:43.779526,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:44.761362,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:45.750691,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:46.763677,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:47.819937,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:48.911855,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:49.962460,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:51.052550,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:52.148688,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:53.189647,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:54.228843,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:55.229676,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:56.234039,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:57.179124,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:58.144566,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:13:59.121295,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:00.103505,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:01.116575,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:02.146483,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:03.210720,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:04.283106,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:05.321057,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:06.362908,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:07.385153,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:08.446674,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:09.402480,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:10.367877,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:11.305302,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:12.249584,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:13.195342,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:14.148637,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:15.106735,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:16.111347,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:17.085688,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:18.045363,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:19.039843,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:19.981215,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:20.939420,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:21.881425,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:22.883359,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:23.857412,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:24.855410,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 31.681818181818183)"
11-01-2023 11:14:25.817285,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.033333333333333)","(17.0, 48.0, 27.375)","(17.0, 46.0, 32.77272727272727)"
11-01-2023 11:14:26.785218,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 2.2807999999999997)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:27.745473,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:28.695244,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:29.642357,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:30.634001,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:31.617858,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:32.655754,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:33.701624,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:34.723325,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:35.803468,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:36.861199,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:37.824847,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:38.831546,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:39.772688,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:40.698261,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:41.644339,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:42.595580,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:43.601479,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:44.705202,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
11-01-2023 11:14:45.742157,"(20.0, 60.0, 36.94444444444444)","(2.7, 4.5, 3.2199999999999998)","(26.0, 270.0, 95.0)","(6.0, 10.5, 6.27)","(1.8, 2.3, 1.925)","(17.0, 48.0, 27.375)","(17.0, 48.0, 32.77272727272727)"
