,Poorans Ganguly,Harley John,Hurunui Ice,Sweet Junior,Homebush Lovely,Cosmic Teddy,Princely Asset,Roanne
06-01-2023 09:14:07.354606,"(10.0, 19.5, 17.166666666666668)","(12.0, 18.0, 14.5)","(5.5, 8.8, 8.421052631578949)","(17.0, 27.0, 18.5625)","(31.0, 300.0, 229.5)","(7.5, 12.0, 10.533333333333333)","(11.0, 24.0, 20.333333333333332)","(1.55, 1.72, 1.714)"
06-01-2023 09:14:08.398273,"(10.0, 19.5, 17.166666666666668)","(12.0, 18.0, 14.5)","(5.5, 8.8, 8.421052631578949)","(17.0, 27.0, 18.5625)","(31.0, 300.0, 229.5)","(7.5, 12.0, 10.26086956521739)","(11.0, 24.0, 20.333333333333332)","(1.55, 1.72, 1.714)"
06-01-2023 09:14:09.469150,"(10.0, 19.5, 17.166666666666668)","(12.0, 18.0, 14.5)","(5.5, 8.8, 8.421052631578949)","(17.0, 27.0, 19.6875)","(31.0, 300.0, 229.5)","(7.5, 12.0, 10.26086956521739)","(11.0, 24.0, 20.333333333333332)","(1.55, 1.72, 1.714)"
06-01-2023 09:14:10.554069,"(10.0, 19.5, 17.166666666666668)","(12.0, 18.0, 15.2)","(5.5, 8.8, 8.421052631578949)","(18.0, 27.0, 19.6875)","(31.0, 300.0, 158.94736842105263)","(7.5, 12.0, 10.26086956521739)","(11.0, 24.0, 21.545454545454547)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:11.669217,"(10.0, 19.5, 17.166666666666668)","(12.0, 17.0, 14.25)","(5.5, 8.8, 8.421052631578949)","(18.0, 27.0, 19.6875)","(31.0, 320.0, 184.0)","(7.5, 12.0, 10.26086956521739)","(11.0, 22.0, 21.545454545454547)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:12.727535,"(10.0, 19.5, 17.166666666666668)","(12.0, 16.5, 14.0)","(5.5, 8.8, 8.421052631578949)","(18.0, 27.0, 19.6875)","(31.0, 320.0, 184.0)","(7.5, 12.0, 10.26086956521739)","(11.0, 22.0, 21.545454545454547)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:13.854362,"(10.0, 19.5, 17.166666666666668)","(12.0, 16.5, 14.0)","(5.5, 8.8, 8.421052631578949)","(18.0, 27.0, 19.2)","(31.0, 320.0, 184.0)","(7.5, 12.0, 10.26086956521739)","(11.0, 22.0, 21.545454545454547)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:14.959621,"(10.0, 19.5, 19.195652173913043)","(12.0, 16.5, 11.916666666666666)","(5.5, 8.8, 8.421052631578949)","(18.0, 27.0, 19.2)","(31.0, 320.0, 184.0)","(7.5, 12.0, 10.26086956521739)","(11.0, 22.0, 21.545454545454547)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:16.129845,"(10.0, 19.5, 19.195652173913043)","(12.0, 16.5, 11.727272727272727)","(5.5, 8.8, 8.551724137931036)","(18.0, 27.0, 18.72)","(31.0, 320.0, 184.0)","(7.5, 12.0, 10.26086956521739)","(11.0, 22.0, 21.545454545454547)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:17.349889,"(10.0, 19.5, 19.195652173913043)","(12.0, 16.5, 11.727272727272727)","(5.5, 8.8, 8.551724137931036)","(18.0, 27.0, 18.72)","(31.0, 300.0, 202.75862068965517)","(7.5, 12.0, 10.75)","(11.0, 22.0, 21.545454545454547)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:18.424325,"(10.0, 19.5, 19.195652173913043)","(12.0, 16.5, 11.727272727272727)","(5.5, 8.8, 8.551724137931036)","(18.0, 27.0, 18.692307692307693)","(31.0, 300.0, 87.6923076923077)","(7.5, 12.0, 10.75)","(11.0, 22.0, 20.5)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:19.454337,"(10.0, 19.5, 19.195652173913043)","(12.0, 16.5, 12.195652173913043)","(5.5, 8.8, 8.551724137931036)","(18.0, 27.0, 18.692307692307693)","(31.0, 300.0, 87.6923076923077)","(7.5, 12.0, 10.75)","(11.0, 22.0, 21.4375)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:20.554426,"(10.0, 19.5, 17.666666666666668)","(12.0, 16.0, 12.8)","(5.5, 8.8, 8.55)","(18.0, 27.0, 18.692307692307693)","(31.0, 300.0, 87.6923076923077)","(7.5, 12.0, 10.75)","(11.0, 22.0, 21.0)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:21.634529,"(10.0, 19.5, 17.666666666666668)","(12.0, 15.5, 12.875)","(5.5, 8.8, 8.55)","(18.0, 27.0, 18.692307692307693)","(31.0, 300.0, 87.6923076923077)","(7.5, 12.0, 10.75)","(11.0, 22.0, 21.0)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:22.833169,"(10.0, 19.5, 17.833333333333332)","(12.0, 15.5, 12.875)","(5.5, 8.8, 8.55)","(18.0, 27.0, 18.692307692307693)","(31.0, 300.0, 92.3076923076923)","(7.5, 12.0, 10.75)","(11.0, 22.0, 21.0)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:24.065929,"(10.0, 19.5, 18.710526315789473)","(12.0, 15.5, 12.875)","(5.5, 8.8, 8.55)","(18.0, 27.0, 18.692307692307693)","(31.0, 300.0, 92.3076923076923)","(7.5, 12.0, 11.0)","(11.0, 22.0, 21.0)","(1.55, 1.72, 1.7159459459459458)"
06-01-2023 09:14:25.178963,"(10.0, 19.5, 19.03125)","(12.0, 15.5, 12.875)","(5.5, 8.8, 8.4)","(18.0, 27.0, 20.4)","(31.0, 300.0, 107.14285714285714)","(7.5, 12.0, 11.166666666666666)","(11.0, 22.0, 21.428571428571427)","(1.55, 1.72, 1.7078761061946903)"
06-01-2023 09:14:26.284273,"(10.0, 19.5, 19.058823529411764)","(12.0, 15.5, 12.071428571428571)","(5.5, 8.8, 8.4)","(18.0, 26.0, 19.2)","(31.0, 300.0, 97.77777777777777)","(7.5, 12.0, 10.928571428571429)","(11.0, 22.0, 21.428571428571427)","(1.55, 1.71, 1.7078761061946903)"
06-01-2023 09:14:27.540474,"(10.0, 19.5, 19.058823529411764)","(12.0, 15.5, 11.766666666666667)","(5.5, 8.8, 8.4)","(18.0, 26.0, 18.842105263157894)","(31.0, 280.0, 97.77777777777777)","(7.5, 12.0, 11.333333333333334)","(11.0, 22.0, 21.428571428571427)","(1.55, 1.71, 1.7268141592920354)"
06-01-2023 09:14:28.794237,"(10.0, 19.5, 19.058823529411764)","(12.0, 15.5, 11.766666666666667)","(5.5, 8.8, 8.4)","(18.0, 26.0, 18.551724137931036)","(31.0, 280.0, 193.68421052631578)","(7.5, 12.0, 11.411764705882353)","(11.0, 22.0, 21.764705882352942)","(1.55, 1.73, 1.7268141592920354)"
06-01-2023 09:14:29.970251,"(10.0, 19.5, 19.058823529411764)","(12.0, 15.5, 11.766666666666667)","(5.5, 8.8, 8.4)","(18.0, 26.0, 18.551724137931036)","(31.0, 280.0, 198.0)","(7.5, 12.0, 11.411764705882353)","(11.0, 22.0, 21.692307692307693)","(1.55, 1.73, 1.7268141592920354)"
06-01-2023 09:14:31.189688,"(10.0, 19.5, 18.5)","(12.0, 15.5, 11.766666666666667)","(5.5, 8.8, 8.4)","(18.0, 26.0, 18.551724137931036)","(31.0, 280.0, 198.0)","(7.5, 12.0, 11.545454545454545)","(11.0, 22.0, 21.692307692307693)","(1.55, 1.73, 1.7268141592920354)"
06-01-2023 09:14:32.391751,"(10.0, 19.5, 18.666666666666668)","(12.0, 15.5, 11.766666666666667)","(5.5, 8.8, 8.4)","(18.0, 26.0, 18.551724137931036)","(31.0, 280.0, 198.0)","(7.5, 12.0, 11.545454545454545)","(11.0, 22.0, 21.82608695652174)","(1.55, 1.73, 1.7268141592920354)"
06-01-2023 09:14:33.603767,"(10.0, 19.5, 18.666666666666668)","(12.0, 15.5, 11.766666666666667)","(5.5, 8.8, 8.4)","(18.0, 26.0, 18.571428571428573)","(31.0, 280.0, 198.0)","(7.5, 12.0, 11.545454545454545)","(11.0, 22.0, 21.125)","(1.55, 1.73, 1.7268141592920354)"
06-01-2023 09:14:34.755061,"(10.0, 19.5, 18.333333333333332)","(12.0, 15.5, 11.637931034482758)","(5.5, 8.8, 8.4)","(18.0, 26.0, 18.571428571428573)","(31.0, 280.0, 198.0)","(7.5, 12.0, 11.545454545454545)","(11.0, 22.0, 21.5)","(1.55, 1.73, 1.7271874999999999)"
06-01-2023 09:14:35.863271,"(10.0, 19.5, 18.394736842105264)","(12.0, 15.0, 13.25)","(5.5, 8.8, 8.4)","(18.0, 26.0, 18.571428571428573)","(31.0, 280.0, 156.9230769230769)","(7.5, 12.0, 11.545454545454545)","(11.0, 22.0, 21.5)","(1.55, 1.73, 1.7234782608695651)"
06-01-2023 09:14:36.926248,"(10.0, 19.5, 19.08823529411765)","(12.0, 14.5, 13.0)","(5.5, 8.8, 8.615384615384615)","(18.0, 26.0, 18.82758620689655)","(31.0, 280.0, 230.0)","(7.5, 12.0, 11.545454545454545)","(11.0, 22.0, 21.5)","(1.55, 1.73, 1.724915254237288)"
06-01-2023 09:14:38.009016,"(10.0, 19.5, 19.11111111111111)","(12.0, 14.5, 13.0)","(5.5, 8.8, 8.615384615384615)","(18.0, 26.0, 18.571428571428573)","(31.0, 260.0, 230.0)","(7.5, 12.0, 11.545454545454545)","(11.0, 22.0, 21.5)","(1.55, 1.73, 1.7234782608695651)"
06-01-2023 09:14:39.051877,"(10.0, 23.0, 21.285714285714285)","(12.0, 14.5, 12.5)","(5.5, 8.8, 8.615384615384615)","(18.0, 26.0, 18.571428571428573)","(31.0, 260.0, 230.0)","(7.5, 12.0, 11.545454545454545)","(11.0, 22.0, 21.5)","(1.55, 1.73, 1.7234782608695651)"
06-01-2023 09:14:40.216871,"(10.0, 23.0, 22.333333333333332)","(11.0, 14.5, 12.5)","(5.5, 8.8, 8.695652173913043)","(16.0, 26.0, 18.571428571428573)","(31.0, 260.0, 230.0)","(7.5, 12.0, 11.666666666666666)","(12.0, 22.0, 21.25)","(1.55, 1.73, 1.726)"
06-01-2023 09:14:41.241640,"(11.0, 23.0, 21.875)","(12.0, 14.5, 14.09090909090909)","(6.0, 9.0, 8.94)","(16.0, 26.0, 18.571428571428573)","(41.0, 260.0, 230.0)","(8.0, 12.0, 11.705882352941176)","(12.0, 22.0, 21.25)","(1.55, 1.73, 1.726)"
06-01-2023 09:14:42.335263,"(11.0, 23.0, 21.875)","(12.0, 14.5, 12.142857142857142)","(6.0, 9.2, 8.876923076923076)","(16.0, 26.0, 18.571428571428573)","(41.0, 260.0, 230.0)","(8.0, 12.0, 11.705882352941176)","(12.0, 22.0, 21.823529411764707)","(1.55, 1.73, 1.727674418604651)"
06-01-2023 09:14:43.367756,"(11.0, 23.0, 21.875)","(12.0, 14.5, 11.73076923076923)","(6.0, 9.2, 8.876923076923076)","(16.0, 26.0, 18.571428571428573)","(41.0, 260.0, 230.0)","(8.0, 12.0, 11.705882352941176)","(12.0, 22.0, 21.823529411764707)","(1.55, 1.73, 1.727674418604651)"
06-01-2023 09:14:44.467040,"(11.0, 23.0, 21.875)","(12.0, 14.5, 11.73076923076923)","(6.0, 9.2, 8.876923076923076)","(16.0, 26.0, 18.571428571428573)","(41.0, 260.0, 248.75)","(8.0, 12.0, 11.705882352941176)","(12.0, 22.0, 21.823529411764707)","(1.55, 1.73, 1.720625)"
06-01-2023 09:14:45.537700,"(11.0, 23.0, 21.875)","(12.0, 14.5, 11.73076923076923)","(6.0, 9.2, 8.876923076923076)","(16.0, 26.0, 18.571428571428573)","(41.0, 260.0, 172.5)","(8.0, 12.0, 11.772727272727273)","(12.0, 22.0, 21.823529411764707)","(1.55, 1.73, 1.71875)"
06-01-2023 09:14:46.578144,"(11.0, 23.0, 20.5)","(12.0, 14.5, 11.73076923076923)","(6.0, 9.2, 8.876923076923076)","(16.0, 26.0, 18.571428571428573)","(41.0, 260.0, 172.5)","(8.0, 12.0, 11.779069767441861)","(12.0, 22.0, 21.772727272727273)","(1.55, 1.73, 1.724)"
06-01-2023 09:14:47.643623,"(11.0, 23.0, 20.5)","(12.0, 14.5, 11.73076923076923)","(6.0, 9.2, 8.876923076923076)","(16.0, 26.0, 18.571428571428573)","(41.0, 260.0, 172.5)","(8.0, 12.0, 11.779069767441861)","(12.0, 22.0, 21.807692307692307)","(1.55, 1.73, 1.724)"
06-01-2023 09:14:48.707894,"(11.0, 23.0, 20.5)","(12.0, 14.5, 11.73076923076923)","(6.0, 9.2, 8.876923076923076)","(16.0, 26.0, 19.032258064516128)","(41.0, 260.0, 190.0)","(8.0, 12.0, 11.779069767441861)","(12.0, 22.0, 21.807692307692307)","(1.55, 1.73, 1.7292363636363637)"
06-01-2023 09:14:49.791441,"(11.0, 23.0, 20.5)","(12.0, 14.5, 11.8)","(6.0, 9.2, 8.876923076923076)","(16.0, 26.0, 20.57894736842105)","(41.0, 260.0, 146.875)","(8.0, 12.0, 11.779069767441861)","(12.0, 22.0, 21.77777777777778)","(1.55, 1.73, 1.717142857142857)"
06-01-2023 09:14:50.833525,"(11.0, 23.0, 21.035714285714285)","(12.0, 14.5, 10.970588235294118)","(6.0, 9.2, 8.876923076923076)","(16.0, 25.0, 20.57894736842105)","(41.0, 250.0, 146.875)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.77777777777778)","(1.55, 1.73, 1.717142857142857)"
06-01-2023 09:14:51.939259,"(11.0, 23.0, 21.035714285714285)","(12.0, 14.5, 10.796296296296296)","(6.0, 9.2, 8.719999999999999)","(16.0, 25.0, 20.041666666666668)","(41.0, 250.0, 208.75)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.77777777777778)","(1.55, 1.73, 1.717142857142857)"
06-01-2023 09:14:53.017028,"(11.0, 23.0, 20.5)","(12.0, 14.5, 10.796296296296296)","(6.0, 9.2, 8.933333333333334)","(16.0, 25.0, 19.441176470588236)","(41.0, 250.0, 130.0)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.77777777777778)","(1.55, 1.73, 1.717142857142857)"
06-01-2023 09:14:54.082455,"(11.0, 23.0, 20.5)","(12.0, 14.5, 10.796296296296296)","(6.0, 9.2, 8.933333333333334)","(16.0, 25.0, 19.441176470588236)","(41.0, 250.0, 130.0)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 22.095238095238095)","(1.55, 1.73, 1.724375)"
06-01-2023 09:14:55.215922,"(11.0, 23.0, 18.285714285714285)","(12.0, 14.0, 11.5)","(6.0, 9.2, 9.04)","(16.0, 25.0, 19.113636363636363)","(41.0, 250.0, 130.0)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 22.095238095238095)","(1.55, 1.73, 1.726697247706422)"
06-01-2023 09:14:56.325522,"(11.0, 22.0, 21.357142857142858)","(12.0, 14.0, 11.5)","(6.0, 9.2, 9.04)","(16.0, 25.0, 19.113636363636363)","(41.0, 250.0, 178.88888888888889)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 22.095238095238095)","(1.55, 1.73, 1.726697247706422)"
06-01-2023 09:14:57.386646,"(11.0, 22.0, 21.357142857142858)","(12.0, 14.0, 11.083333333333334)","(6.0, 9.2, 9.008)","(16.0, 25.0, 19.113636363636363)","(41.0, 250.0, 178.88888888888889)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.726697247706422)"
06-01-2023 09:14:58.461627,"(11.0, 22.0, 21.357142857142858)","(12.0, 14.0, 11.083333333333334)","(6.0, 9.2, 9.008)","(16.0, 25.0, 19.113636363636363)","(41.0, 250.0, 178.88888888888889)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.726697247706422)"
06-01-2023 09:14:59.523679,"(11.0, 22.0, 21.357142857142858)","(12.0, 14.0, 11.5)","(6.0, 9.2, 9.008)","(16.0, 25.0, 19.113636363636363)","(41.0, 250.0, 178.88888888888889)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.726697247706422)"
06-01-2023 09:15:00.605307,"(11.0, 22.0, 21.357142857142858)","(12.0, 13.5, 11.0)","(6.0, 9.2, 9.008)","(16.0, 25.0, 19.48936170212766)","(41.0, 250.0, 178.88888888888889)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.726697247706422)"
06-01-2023 09:15:01.669125,"(11.0, 22.0, 21.357142857142858)","(12.0, 13.5, 10.852941176470589)","(6.0, 9.2, 9.008)","(16.0, 25.0, 19.48936170212766)","(41.0, 250.0, 178.88888888888889)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.726697247706422)"
06-01-2023 09:15:02.719651,"(11.0, 22.0, 21.55)","(12.0, 13.5, 10.852941176470589)","(6.0, 9.2, 9.008)","(16.0, 25.0, 19.48936170212766)","(41.0, 250.0, 235.45454545454544)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.726697247706422)"
06-01-2023 09:15:03.771512,"(11.0, 22.0, 21.55)","(12.0, 13.5, 10.852941176470589)","(6.0, 9.2, 9.008)","(16.0, 25.0, 19.244444444444444)","(41.0, 250.0, 235.45454545454544)","(8.0, 12.0, 11.802083333333334)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.7268141592920354)"
06-01-2023 09:15:04.778015,"(11.0, 22.0, 21.55)","(12.0, 13.5, 10.722222222222221)","(6.0, 9.2, 9.008)","(16.0, 24.0, 20.526315789473685)","(41.0, 250.0, 190.0)","(8.0, 12.0, 13.838709677419356)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.7197986577181208)"
06-01-2023 09:15:05.776393,"(11.0, 22.0, 21.55)","(12.0, 13.0, 11.125)","(6.0, 9.2, 7.745454545454545)","(16.0, 24.0, 19.333333333333332)","(41.0, 240.0, 190.0)","(8.0, 14.0, 13.814814814814815)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.74, 1.727076923076923)"
06-01-2023 09:15:06.746473,"(11.0, 22.0, 21.55)","(12.0, 13.0, 11.75)","(6.0, 9.0, 8.1)","(16.0, 24.0, 18.52173913043478)","(41.0, 240.0, 190.0)","(8.0, 14.0, 13.814814814814815)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.74, 1.727076923076923)"
06-01-2023 09:15:07.748339,"(11.0, 22.0, 21.55)","(12.0, 13.0, 11.055555555555555)","(6.0, 9.0, 8.1)","(16.0, 24.0, 18.52173913043478)","(41.0, 240.0, 226.36363636363637)","(8.0, 14.0, 13.814814814814815)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.74, 1.727076923076923)"
06-01-2023 09:15:08.768963,"(11.0, 22.0, 21.55)","(12.0, 13.0, 11.75)","(6.0, 9.0, 8.1)","(16.0, 24.0, 20.16)","(41.0, 240.0, 226.36363636363637)","(8.0, 14.0, 13.814814814814815)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.74, 1.7017021276595745)"
06-01-2023 09:15:09.819539,"(11.0, 22.0, 21.55)","(12.0, 13.0, 11.055555555555555)","(6.0, 9.0, 8.1)","(16.0, 24.0, 20.16)","(41.0, 240.0, 226.36363636363637)","(8.0, 14.0, 13.814814814814815)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.74, 1.7017021276595745)"
06-01-2023 09:15:10.891025,"(11.0, 23.0, 20.59375)","(12.0, 12.5, 10.735294117647058)","(6.0, 9.0, 8.1)","(16.0, 24.0, 19.542857142857144)","(41.0, 240.0, 191.66666666666666)","(8.0, 14.0, 13.814814814814815)","(12.0, 24.0, 21.419354838709676)","(1.55, 1.74, 1.710909090909091)"
06-01-2023 09:15:11.965287,"(12.0, 23.0, 20.59375)","(12.0, 12.5, 10.648148148148149)","(6.0, 9.0, 8.4)","(16.0, 24.0, 20.0)","(41.0, 240.0, 191.66666666666666)","(8.0, 14.0, 13.814814814814815)","(14.0, 24.0, 21.419354838709676)","(1.55, 1.74, 1.731219512195122)"
06-01-2023 09:15:13.046845,"(12.0, 23.0, 20.59375)","(12.0, 12.5, 10.648148148148149)","(6.0, 9.0, 8.4)","(16.0, 24.0, 20.0)","(41.0, 240.0, 191.66666666666666)","(8.0, 14.0, 13.814814814814815)","(14.0, 24.0, 21.419354838709676)","(1.55, 1.74, 1.7214285714285713)"
06-01-2023 09:15:14.150087,"(12.0, 23.0, 20.59375)","(12.0, 12.5, 10.648148148148149)","(6.0, 9.0, 8.55)","(16.0, 24.0, 20.0)","(41.0, 240.0, 226.8181818181818)","(8.0, 14.0, 13.814814814814815)","(14.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.699047619047619)"
06-01-2023 09:15:15.259361,"(12.0, 23.0, 20.03846153846154)","(12.0, 12.5, 10.648148148148149)","(6.0, 9.0, 7.720000000000001)","(16.0, 24.0, 20.0)","(41.0, 240.0, 226.8181818181818)","(8.0, 14.0, 13.814814814814815)","(14.0, 24.0, 21.419354838709676)","(1.55, 1.73, 1.7130232558139535)"
06-01-2023 09:15:16.381133,"(12.0, 23.0, 20.03846153846154)","(12.0, 12.5, 10.648148148148149)","(6.0, 9.0, 7.720000000000001)","(16.0, 24.0, 20.0)","(41.0, 240.0, 226.8181818181818)","(8.0, 14.0, 13.814814814814815)","(14.0, 24.0, 21.419354838709676)","(1.55, 1.72, 1.7161538461538461)"
06-01-2023 09:15:17.488128,"(12.0, 23.0, 20.03846153846154)","(10.0, 12.5, 10.648148148148149)","(6.0, 9.0, 7.720000000000001)","(16.0, 24.0, 20.0)","(41.0, 240.0, 226.8181818181818)","(8.5, 14.0, 13.814814814814815)","(14.0, 24.0, 21.419354838709676)","(1.55, 1.72, 1.7147368421052631)"
06-01-2023 09:15:18.579799,"(12.0, 23.0, 20.03846153846154)","(10.0, 12.5, 10.606060606060606)","(6.0, 9.0, 8.66)","(16.0, 24.0, 20.0)","(41.0, 240.0, 226.8181818181818)","(8.5, 14.0, 13.5)","(14.0, 24.0, 21.419354838709676)","(1.55, 1.72, 1.710909090909091)"
06-01-2023 09:15:19.678452,"(12.0, 23.0, 20.03846153846154)","(10.0, 12.5, 10.606060606060606)","(6.0, 8.8, 8.66)","(16.0, 24.0, 20.0)","(41.0, 240.0, 226.8181818181818)","(8.5, 14.0, 13.5)","(14.0, 24.0, 21.24137931034483)","(1.55, 1.72, 1.710909090909091)"
06-01-2023 09:15:20.770775,"(13.0, 23.0, 20.03846153846154)","(10.0, 12.5, 10.606060606060606)","(6.0, 8.8, 8.692307692307693)","(16.0, 24.0, 20.0)","(51.0, 230.0, 185.0)","(8.5, 14.0, 13.692307692307693)","(14.0, 24.0, 21.24137931034483)","(1.5, 1.72, 1.710909090909091)"
06-01-2023 09:15:21.854874,"(13.0, 23.0, 20.8)","(10.0, 12.5, 10.606060606060606)","(6.0, 8.8, 8.672727272727274)","(16.0, 24.0, 20.0)","(51.0, 380.0, 121.53846153846155)","(8.5, 14.0, 13.826086956521738)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7076923076923076)"
06-01-2023 09:15:22.856372,"(13.0, 23.0, 20.8)","(10.0, 12.5, 10.526315789473685)","(6.0, 8.8, 8.672727272727274)","(16.0, 24.0, 20.0)","(51.0, 380.0, 121.53846153846155)","(8.5, 14.0, 13.826086956521738)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7076923076923076)"
06-01-2023 09:15:23.935666,"(12.0, 23.0, 20.8)","(10.0, 12.5, 10.526315789473685)","(6.0, 8.8, 8.4)","(16.0, 24.0, 20.0)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.75)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7076923076923076)"
06-01-2023 09:15:24.988762,"(12.0, 23.0, 20.8)","(10.0, 12.5, 10.526315789473685)","(6.0, 8.8, 8.4)","(16.0, 24.0, 20.0)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.846153846153847)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7076923076923076)"
06-01-2023 09:15:26.033754,"(12.0, 23.0, 20.8)","(10.0, 12.5, 10.526315789473685)","(6.0, 8.8, 8.4)","(16.0, 24.0, 20.0)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.5)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7125)"
06-01-2023 09:15:27.105696,"(12.0, 23.0, 21.625)","(10.0, 12.5, 10.526315789473685)","(6.0, 8.8, 8.64)","(16.0, 24.0, 19.794117647058822)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.1)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7125)"
06-01-2023 09:15:28.160487,"(12.0, 22.0, 19.3)","(10.0, 12.5, 10.526315789473685)","(6.0, 8.8, 8.676923076923078)","(16.0, 24.0, 19.794117647058822)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.5)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7125)"
06-01-2023 09:15:29.221554,"(12.0, 22.0, 16.6)","(10.0, 12.5, 10.357142857142858)","(6.0, 8.8, 8.676923076923078)","(16.0, 24.0, 19.794117647058822)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.7)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7125)"
06-01-2023 09:15:30.328853,"(12.0, 21.0, 17.25)","(10.0, 12.5, 10.416666666666666)","(6.0, 8.8, 8.705882352941178)","(16.0, 24.0, 19.272727272727273)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.763157894736842)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7172222222222222)"
06-01-2023 09:15:31.410488,"(12.0, 21.0, 17.25)","(10.0, 12.0, 10.8)","(6.0, 8.8, 8.71764705882353)","(16.0, 24.0, 19.272727272727273)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.763157894736842)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.708)"
06-01-2023 09:15:32.485917,"(12.0, 21.0, 18.0)","(10.0, 11.5, 11.285714285714285)","(6.0, 8.8, 8.2)","(16.0, 24.0, 19.272727272727273)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.763157894736842)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.708)"
06-01-2023 09:15:33.537183,"(12.0, 21.0, 18.0)","(10.0, 11.5, 11.285714285714285)","(6.0, 8.8, 8.2)","(16.0, 24.0, 19.272727272727273)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.839285714285714)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.7172727272727273)"
06-01-2023 09:15:34.660294,"(12.0, 21.0, 16.714285714285715)","(10.0, 11.5, 10.642857142857142)","(6.0, 9.0, 8.885714285714286)","(16.0, 24.0, 20.046875)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.844827586206897)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.72, 1.6826198083067092)"
06-01-2023 09:15:35.803281,"(12.0, 21.0, 17.571428571428573)","(10.0, 11.5, 10.833333333333334)","(6.0, 9.0, 8.885714285714286)","(16.0, 24.0, 20.8375)","(41.0, 380.0, 233.91304347826087)","(8.5, 14.0, 13.844827586206897)","(14.0, 24.0, 21.333333333333332)","(1.5, 1.7, 1.6826198083067092)"
