,Coppola Bale,Gas Man,Treloar Bale,French Wood,Rainbow Storm,Prue Excess
14-12-2022 13:53:23.501674,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.558823529411764)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:24.818906,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.558823529411764)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:25.888893,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.558823529411764)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:27.328876,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.558823529411764)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:28.547859,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.558823529411764)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:29.521778,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.558823529411764)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:30.868798,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.558823529411764)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:32.175323,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:33.440420,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:34.552348,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:35.659919,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:36.733997,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:37.857886,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:38.839548,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:39.947986,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:41.145223,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:42.288002,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:43.327691,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:44.431587,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:45.596841,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:46.759608,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:47.790506,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:48.879943,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:49.906654,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:51.019656,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:52.188493,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:53.403888,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:54.555930,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:55.642231,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:56.748184,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:57.889398,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:58.891869,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:53:59.894968,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:00.975187,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:02.034530,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:03.059177,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:04.133361,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:05.231550,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:06.462731,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:07.569100,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:08.771300,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:09.972479,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:11.070557,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:12.424655,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:13.740031,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:14.872071,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:15.981894,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:17.236934,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:18.570037,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:19.867646,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:21.044738,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:22.204788,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:23.251976,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 27.732558139534884)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:24.233313,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 27.732558139534884)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:25.403791,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 27.732558139534884)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:26.588614,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 27.732558139534884)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:27.657508,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 27.732558139534884)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:28.843718,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 27.732558139534884)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:29.975727,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 27.732558139534884)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:31.093825,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:32.077647,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:33.259428,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:34.356178,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:35.285071,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:36.435806,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:37.574680,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:38.631478,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:39.702571,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:40.830504,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:41.948566,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 25.136363636363637)","(10.0, 30.0, 24.583333333333332)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:42.990429,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:44.115811,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:45.272854,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:46.422086,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:47.538399,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:48.747641,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:49.842608,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:51.119051,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:52.323206,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:53.609422,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:54.719317,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:55.867093,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:57.060667,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:58.112798,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:54:59.222687,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:00.302807,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:01.358737,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:02.411542,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:03.573717,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:04.774003,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:05.916930,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:06.942769,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:08.078183,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:09.254698,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:10.400466,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:11.483385,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:12.512581,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:13.549583,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:14.555625,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:15.504204,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
14-12-2022 13:55:16.696714,"(4.2, 7.6, 5.949999999999999)","(2.1, 2.94, 2.542909090909091)","(16.0, 34.0, 21.333333333333332)","(10.0, 30.0, 19.444444444444443)","(4.8, 7.0, 6.115384615384615)","(4.8, 8.8, 6.933333333333334)"
