,Police,Auron,Edification,Annakuri,Ciao Bicky,Native Bee,Nasa,Golden Athena,Flying Shamus,Ixelles,Cat In The Raine,Persaga,Bold Zip
06-01-2023 17:33:56.967547,"(2.3, 2.64, 2.6036363636363635)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.275)","(8.5, 11.0, 10.0)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 27.857142857142858)","(11.0, 14.5, 13.818181818181818)","(31.0, 85.0, 75.25)","(21.0, 48.0, 39.6)","(31.0, 60.0, 56.44444444444444)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:33:58.361951,"(2.3, 2.66, 2.5933333333333333)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.296428571428572)","(8.5, 11.0, 9.854545454545454)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 27.857142857142858)","(11.0, 14.5, 13.115384615384615)","(31.0, 85.0, 75.25)","(21.0, 48.0, 39.6)","(31.0, 60.0, 56.44444444444444)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:33:59.779052,"(2.3, 2.66, 2.5933333333333333)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.252173913043478)","(8.5, 11.0, 10.16923076923077)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 27.857142857142858)","(11.0, 14.5, 13.115384615384615)","(31.0, 85.0, 75.25)","(21.0, 48.0, 39.6)","(31.0, 60.0, 56.44444444444444)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:01.195870,"(2.3, 2.66, 2.6100000000000003)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.252173913043478)","(8.5, 11.0, 10.16923076923077)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 12.892857142857142)","(31.0, 85.0, 75.25)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:02.589692,"(2.3, 2.66, 2.6100000000000003)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.252173913043478)","(8.5, 11.0, 10.03076923076923)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.428571428571429)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:03.999872,"(2.3, 2.66, 2.6100000000000003)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.252173913043478)","(8.5, 11.0, 10.03076923076923)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.428571428571429)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:05.413616,"(2.3, 2.66, 2.6100000000000003)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 11.0, 10.03076923076923)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.25)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:06.872800,"(2.3, 2.66, 2.6100000000000003)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 11.0, 9.74)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.25)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:08.251308,"(2.3, 2.66, 2.6100000000000003)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.233333333333333)","(8.0, 11.0, 9.74)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666666)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.25)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:09.669177,"(2.3, 2.66, 2.5975)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.233333333333333)","(8.0, 11.0, 9.74)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.6)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:11.019698,"(2.3, 2.66, 2.5975)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 11.0, 9.74)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.6)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:12.394035,"(2.3, 2.66, 2.5975)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 11.0, 9.9)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.6)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:13.810765,"(2.3, 2.66, 2.6100000000000003)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 10.5, 9.9)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.6)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:15.151000,"(2.3, 2.66, 2.6100000000000003)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 10.5, 9.9)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.6)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:16.497104,"(2.3, 2.66, 2.6225)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 10.5, 9.9)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.456521739130435)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:17.885706,"(2.3, 2.66, 2.6225)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 10.5, 9.9)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 28.2)","(11.0, 14.5, 13.76923076923077)","(31.0, 85.0, 65.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:19.293285,"(2.3, 2.66, 2.63)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 10.5, 10.1)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 27.0)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 75.25)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:20.694450,"(2.3, 2.66, 2.63)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.215)","(8.0, 11.0, 10.1)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 27.0)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 75.25)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:22.110895,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.5, 5.325)","(8.0, 11.0, 10.1)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 17.875)","(21.0, 30.0, 27.0)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 75.25)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:23.524959,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.592857142857143)","(8.0, 11.0, 10.1)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 16.416666666666668)","(21.0, 30.0, 27.0)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:24.929027,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.592857142857143)","(8.0, 11.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 18.5, 16.9)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:26.306127,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.592857142857143)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.9)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:27.698754,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.5625)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:29.028474,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.5625)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:30.380141,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.5625)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:31.798579,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.5625)","(21.0, 30.0, 27.0)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:33.192090,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.0, 10.1)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:34.637307,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 11.0, 10.1)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:36.108663,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 11.0, 10.1)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.76923076923077)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:37.561835,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 11.0, 10.255555555555556)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.823529411764707)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:38.969315,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.5, 10.255555555555556)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.823529411764707)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:40.401943,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 35.0)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.5, 10.05)","(16.0, 24.0, 22.0)","(51.0, 80.0, 73.18181818181819)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(11.0, 14.0, 13.823529411764707)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:41.785050,"(2.3, 2.66, 2.626666666666667)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.5, 10.05)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.75)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:43.168658,"(2.3, 2.66, 2.6361904761904764)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.7, 5.611764705882353)","(8.0, 10.5, 9.833333333333332)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.68421052631579)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:44.546234,"(2.3, 2.66, 2.6361904761904764)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.7, 5.611764705882353)","(8.0, 11.0, 9.833333333333332)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.68421052631579)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:45.885804,"(2.3, 2.66, 2.6361904761904764)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.7, 5.611764705882353)","(8.0, 11.0, 9.833333333333332)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.68421052631579)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:47.238699,"(2.3, 2.66, 2.6361904761904764)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.7, 5.611764705882353)","(8.0, 11.0, 9.833333333333332)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.68421052631579)","(31.0, 85.0, 66.5)","(21.0, 48.0, 39.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:48.637687,"(2.3, 2.66, 2.6361904761904764)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.7, 5.611764705882353)","(8.0, 11.0, 9.833333333333332)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.68421052631579)","(31.0, 85.0, 66.5)","(21.0, 48.0, 35.81818181818182)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:50.041137,"(2.3, 2.66, 2.64)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.7, 5.646153846153846)","(8.0, 11.0, 9.9)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 27.0)","(10.0, 14.0, 13.68421052631579)","(31.0, 85.0, 66.5)","(21.0, 44.0, 38.8)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:51.475311,"(2.3, 2.66, 2.64)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.646153846153846)","(8.0, 10.5, 9.9)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 27.0)","(10.0, 14.0, 13.478260869565217)","(31.0, 85.0, 66.5)","(21.0, 42.0, 38.8)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:52.884634,"(2.3, 2.66, 2.6427586206896554)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.6)","(8.0, 10.5, 10.06)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.478260869565217)","(31.0, 85.0, 66.5)","(21.0, 42.0, 37.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:54.263800,"(2.3, 2.66, 2.6427586206896554)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.58125)","(8.0, 10.5, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.478260869565217)","(31.0, 85.0, 66.5)","(21.0, 40.0, 37.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:55.735182,"(2.3, 2.66, 2.6427586206896554)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.58125)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.478260869565217)","(31.0, 85.0, 66.5)","(21.0, 40.0, 37.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:57.178866,"(2.3, 2.66, 2.6427586206896554)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.633333333333333)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.478260869565217)","(31.0, 85.0, 66.5)","(21.0, 40.0, 37.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:34:58.556926,"(2.3, 2.66, 2.62)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.633333333333333)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.478260869565217)","(31.0, 85.0, 66.5)","(21.0, 40.0, 37.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:35:00.020845,"(2.3, 2.66, 2.62)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.633333333333333)","(8.0, 10.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 28.2)","(10.0, 14.0, 13.478260869565217)","(31.0, 85.0, 66.5)","(21.0, 40.0, 37.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:35:01.459530,"(2.3, 2.66, 2.62)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.633333333333333)","(8.0, 11.0, 9.8)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 27.75)","(10.0, 14.0, 13.333333333333334)","(31.0, 85.0, 66.5)","(21.0, 40.0, 37.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:35:02.829851,"(2.3, 2.66, 2.62)","(21.0, 36.0, 33.333333333333336)","(5.0, 5.8, 5.633333333333333)","(8.0, 11.0, 10.06)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.75)","(21.0, 30.0, 27.75)","(10.0, 14.0, 13.333333333333334)","(31.0, 85.0, 66.5)","(21.0, 40.0, 37.6)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:35:04.211969,"(2.3, 2.66, 2.6361904761904764)","(21.0, 36.0, 34.285714285714285)","(5.0, 5.8, 5.633333333333333)","(8.0, 10.5, 9.472727272727273)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.642857142857142)","(21.0, 30.0, 27.375)","(10.0, 14.0, 13.333333333333334)","(31.0, 85.0, 66.5)","(21.0, 40.0, 36.0)","(31.0, 60.0, 55.42857142857143)","(31.0, 55.0, 52.16666666666667)"
06-01-2023 17:35:05.599402,"(2.3, 2.66, 2.6361904761904764)","(21.0, 36.0, 34.285714285714285)","(5.0, 5.8, 5.633333333333333)","(8.0, 9.6, 9.5)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.5, 16.428571428571427)","(21.0, 30.0, 28.833333333333332)","(10.0, 14.0, 13.578947368421053)","(31.0, 85.0, 66.5)","(21.0, 40.0, 36.0)","(31.0, 60.0, 56.0)","(31.0, 55.0, 52.75)"
06-01-2023 17:35:07.001907,"(2.3, 2.66, 2.585)","(21.0, 36.0, 34.666666666666664)","(5.0, 5.8, 5.66)","(8.0, 9.6, 9.5)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.0, 16.428571428571427)","(21.0, 30.0, 28.833333333333332)","(10.0, 14.0, 13.578947368421053)","(31.0, 85.0, 66.5)","(21.0, 40.0, 36.0)","(31.0, 60.0, 56.0)","(31.0, 55.0, 52.75)"
06-01-2023 17:35:08.373118,"(2.3, 2.66, 2.585)","(21.0, 36.0, 34.666666666666664)","(5.0, 5.8, 5.66)","(8.0, 9.6, 9.5)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.0, 16.428571428571427)","(21.0, 30.0, 28.833333333333332)","(10.0, 14.0, 13.636363636363637)","(31.0, 85.0, 66.5)","(21.0, 40.0, 36.0)","(31.0, 60.0, 56.0)","(31.0, 55.0, 52.75)"
06-01-2023 17:35:09.742305,"(2.3, 2.64, 2.59)","(21.0, 36.0, 34.666666666666664)","(5.0, 5.8, 5.66)","(8.0, 9.6, 9.5)","(16.0, 24.0, 22.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.0, 16.428571428571427)","(21.0, 30.0, 28.833333333333332)","(10.0, 14.0, 13.636363636363637)","(31.0, 85.0, 66.5)","(21.0, 40.0, 36.0)","(31.0, 60.0, 56.0)","(31.0, 55.0, 52.75)"
06-01-2023 17:35:11.082666,"(2.3, 2.64, 2.59)","(21.0, 36.0, 34.666666666666664)","(5.0, 5.8, 5.66)","(8.0, 9.6, 9.5)","(16.0, 24.0, 23.0)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.0, 16.428571428571427)","(21.0, 30.0, 28.833333333333332)","(10.0, 14.0, 13.636363636363637)","(31.0, 85.0, 66.5)","(21.0, 40.0, 36.0)","(31.0, 60.0, 56.0)","(31.0, 55.0, 52.75)"
06-01-2023 17:35:12.434689,"(2.3, 2.64, 2.6100000000000003)","(21.0, 36.0, 34.666666666666664)","(5.0, 5.8, 5.488888888888889)","(8.0, 9.6, 9.5)","(16.0, 24.0, 22.5)","(51.0, 80.0, 71.66666666666667)","(11.0, 17.0, 16.428571428571427)","(21.0, 30.0, 28.833333333333332)","(10.0, 14.0, 13.6875)","(31.0, 85.0, 66.5)","(21.0, 40.0, 36.0)","(31.0, 60.0, 56.0)","(31.0, 55.0, 52.75)"
