,San Lorenzo,All Show,Sweet Vibes,Kingsville Flyer,Flora Colossus,Velocity Zaylia,Gondola
12-01-2023 18:28:47.617028,"(1.5, 1.92, 1.795)","(15.0, 55.0, 40.2)","(6.5, 12.0, 9.7)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:48.764558,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 9.9)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:49.835386,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 9.9)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:50.793042,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 10.533333333333333)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:51.821744,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 11.0)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:52.907022,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 11.0)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:53.962516,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 11.0)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:55.087484,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 11.0)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:56.251080,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 10.5)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:57.291624,"(1.5, 1.92, 1.7738461538461539)","(15.0, 55.0, 40.2)","(6.5, 12.0, 10.5)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:58.371748,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 37.2)","(6.5, 12.0, 10.3)","(12.0, 27.0, 22.166666666666664)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:28:59.454008,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 34.0)","(6.5, 12.0, 10.4)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 17.610526315789475)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:29:00.705246,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 34.0)","(6.5, 12.0, 9.3)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.4, 7.933333333333334)"
12-01-2023 18:29:01.877272,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 34.0)","(6.5, 12.0, 9.5)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.4, 6.05)"
12-01-2023 18:29:02.888619,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 34.0)","(6.5, 12.0, 9.5)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:03.947757,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 31.1)","(6.5, 12.0, 9.5)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:05.041380,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 31.1)","(6.5, 12.0, 10.466666666666667)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:06.034030,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 31.1)","(6.5, 12.0, 10.533333333333333)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:07.097994,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 31.1)","(6.5, 12.0, 10.74)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:08.151700,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 31.1)","(6.5, 12.0, 10.379999999999999)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:09.104858,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 34.25)","(6.5, 12.0, 9.2)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:10.157111,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 34.25)","(6.5, 12.0, 10.466666666666667)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:11.358023,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 36.714285714285715)","(6.5, 12.0, 10.533333333333333)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 6.05)"
12-01-2023 18:29:12.491505,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 36.714285714285715)","(6.5, 12.0, 10.74)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.2, 7.0)"
12-01-2023 18:29:13.613090,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 36.714285714285715)","(6.5, 12.0, 10.74)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:14.628841,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 36.714285714285715)","(6.5, 12.0, 9.9)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:15.701478,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 39.66666666666667)","(6.5, 12.0, 9.9)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:16.833895,"(1.5, 1.92, 1.7738461538461539)","(15.0, 50.0, 42.888888888888886)","(6.5, 12.0, 9.9)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:17.828849,"(1.5, 1.93, 1.7845454545454544)","(15.0, 50.0, 42.888888888888886)","(6.5, 12.0, 9.9)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:18.870393,"(1.5, 1.93, 1.8706451612903225)","(15.0, 50.0, 37.4)","(6.5, 12.0, 8.879999999999999)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:20.014665,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 37.6)","(6.5, 12.0, 10.842857142857142)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:21.104908,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 37.6)","(6.5, 12.0, 10.842857142857142)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:22.181706,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 37.2)","(6.5, 12.0, 9.5)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:23.274709,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.888888888888886)","(6.5, 12.0, 9.5)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:24.413272,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.888888888888886)","(6.5, 12.0, 10.333333333333334)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:25.339833,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.888888888888886)","(6.5, 12.0, 10.333333333333334)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:26.414606,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.888888888888886)","(6.5, 12.0, 9.942857142857143)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:27.567070,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 37.6)","(6.5, 12.0, 9.942857142857143)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:28.609037,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 37.6)","(6.5, 12.0, 9.942857142857143)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:29.610843,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 37.8)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:30.645915,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 38.0)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:31.672031,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 38.0)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:32.926305,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:33.972741,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:35.111100,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:36.264005,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:37.298243,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:38.363400,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:39.419946,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:40.501715,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:41.535633,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:42.588639,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:43.611418,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.0)"
12-01-2023 18:29:44.656567,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 9.0, 7.533333333333333)"
12-01-2023 18:29:45.810068,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:46.911044,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:47.951761,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:48.976000,"(1.5, 1.92, 1.7815384615384615)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:50.029078,"(1.5, 1.95, 1.773076923076923)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:51.104414,"(1.5, 1.95, 1.773076923076923)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:52.157087,"(1.5, 1.95, 1.773076923076923)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:53.459274,"(1.5, 1.95, 1.773076923076923)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:54.512537,"(1.5, 1.95, 1.773076923076923)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:55.524315,"(1.5, 1.94, 1.8087499999999999)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:56.706850,"(1.5, 1.94, 1.8087499999999999)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:57.840338,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:29:59.049278,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:00.217595,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:01.157900,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:02.213139,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:03.291735,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:04.282248,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:05.367531,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:06.397077,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:07.493634,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 11.14)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:08.627040,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 25.0, 14.399999999999999)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:09.784838,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.399999999999999)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:10.941304,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.399999999999999)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:12.068876,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 16.8)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:13.176718,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 16.8)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:14.335774,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.24)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.666666666666668)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:15.594232,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 9.0)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.666666666666668)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:16.793967,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.666666666666668)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:17.954699,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.666666666666668)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:19.160027,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.666666666666668)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:20.386833,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.399999999999999)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:21.499228,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 14.399999999999999)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:22.862076,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:24.310103,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:25.355853,"(1.5, 1.93, 1.83)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:26.474996,"(1.5, 1.93, 1.8033333333333332)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:27.555958,"(1.5, 1.93, 1.8033333333333332)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:28.603655,"(1.5, 1.93, 1.7918181818181818)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:29.745706,"(1.5, 1.93, 1.7772727272727273)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:30.821435,"(1.5, 1.93, 1.7772727272727273)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:31.863835,"(1.5, 1.93, 1.7772727272727273)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
12-01-2023 18:30:32.944808,"(1.5, 1.93, 1.7772727272727273)","(15.0, 50.0, 42.5)","(6.5, 12.0, 8.85)","(12.0, 27.0, 18.0)","(20.0, 60.0, 33.333333333333336)","(8.5, 24.0, 15.0)","(5.0, 8.8, 7.533333333333333)"
