,Alcatraz Flash,Django Unleashed,Deceiving,Hooked On Sal,Prince Stimo,Three Putt Par,Cookie Cotton,Time For Tina
14-12-2022 11:54:28.637658,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:29.726973,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:30.901350,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:31.983768,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:33.027737,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:34.059270,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:35.088831,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:36.118266,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:37.130890,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:38.434400,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:39.503869,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:40.532260,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:41.541419,"(4.0, 7.6, 6.822222222222222)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:42.580573,"(4.0, 7.6, 6.279999999999999)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 50.55555555555556)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:43.691248,"(4.0, 7.6, 6.279999999999999)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 50.55555555555556)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:44.664314,"(4.0, 7.6, 6.199999999999999)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 48.888888888888886)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:45.649478,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:46.638483,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:47.674431,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:48.735777,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:49.887088,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:50.934926,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:52.054395,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:53.103919,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:54.165817,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:55.233241,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:56.346704,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:57.433723,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:58.472458,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:54:59.537516,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:55:00.660931,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 18.8125)"
14-12-2022 11:55:01.744349,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 19.1)"
14-12-2022 11:55:03.021223,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 19.1)"
14-12-2022 11:55:04.119926,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 19.1)"
14-12-2022 11:55:05.147482,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 19.1)"
14-12-2022 11:55:06.251346,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 19.1)"
14-12-2022 11:55:07.285375,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 19.1)"
14-12-2022 11:55:08.412900,"(4.0, 7.6, 6.24)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 56.66666666666667)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 19.1)"
14-12-2022 11:55:09.689289,"(4.0, 7.6, 6.5)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 26.0, 21.75)"
14-12-2022 11:55:10.724652,"(4.0, 7.6, 6.32)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 29.0, 21.25)"
14-12-2022 11:55:11.849397,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 1.8723076923076922)","(26.0, 90.0, 45.529411764705884)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 49.44444444444444)","(10.0, 17.5, 13.785714285714285)","(17.0, 55.0, 23.444444444444443)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:12.920605,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 44.5)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 45.0)","(10.0, 17.5, 14.071428571428571)","(17.0, 55.0, 23.444444444444443)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:13.966213,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 46.25)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:14.973902,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 46.25)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:15.975621,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 36.266666666666666)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 46.25)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:16.948200,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 36.266666666666666)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 46.25)","(10.0, 17.5, 13.5)","(17.0, 55.0, 28.090909090909093)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:18.052266,"(4.0, 7.6, 6.533333333333333)","(1.75, 2.34, 2.283)","(26.0, 90.0, 36.266666666666666)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 55.45454545454545)","(10.0, 17.5, 13.5)","(17.0, 55.0, 28.090909090909093)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:19.267365,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:20.371548,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:21.494074,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:22.568725,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 7.571428571428571)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:23.620781,"(4.0, 7.6, 6.533333333333333)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:24.811046,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:25.861606,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:26.909348,"(4.0, 7.6, 6.6)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:28.045604,"(4.0, 7.6, 6.4399999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(5.5, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:29.089198,"(4.0, 7.6, 6.4399999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:30.167730,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:31.186067,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:32.163146,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:33.149846,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 21.25)"
14-12-2022 11:55:34.200373,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 8.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 28.0, 19.61111111111111)"
14-12-2022 11:55:35.291768,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.977777777777778)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:36.323989,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.9)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:37.586019,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 8.7)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 30.333333333333336)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:38.697934,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.24)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 55.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:39.832417,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 2.283)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.24)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:40.852903,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.34, 1.9086486486486487)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.24)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:41.965544,"(4.0, 7.6, 6.6)","(1.75, 2.32, 2.005714285714286)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.24)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:42.984841,"(4.0, 7.6, 6.6)","(1.75, 2.32, 2.005714285714286)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.24)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:44.113083,"(4.0, 7.6, 6.6)","(1.75, 2.32, 2.005714285714286)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.24)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:45.254313,"(4.0, 7.6, 6.6)","(1.75, 2.36, 2.3009999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:46.333615,"(4.0, 7.6, 6.6)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.6)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 37.2)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:47.401453,"(4.0, 7.6, 6.4399999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.4)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 37.2)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:48.410247,"(4.0, 7.6, 6.4399999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.4)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:49.517541,"(4.0, 7.6, 6.7749999999999995)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.4)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:50.541956,"(4.0, 7.6, 6.533333333333333)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.4)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:51.517207,"(4.0, 7.6, 6.533333333333333)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.4)","(21.0, 80.0, 57.5)","(10.0, 17.5, 13.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:52.666758,"(4.0, 7.6, 6.533333333333333)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.4)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:53.752793,"(4.0, 7.6, 6.533333333333333)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.4)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 42.888888888888886)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:54.761356,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 9.977777777777778)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:55.826454,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
14-12-2022 11:55:56.948476,"(4.0, 7.6, 6.359999999999999)","(1.75, 2.32, 2.2649999999999997)","(26.0, 90.0, 39.625)","(6.0, 11.0, 10.120000000000001)","(21.0, 80.0, 57.5)","(10.0, 17.5, 15.5)","(17.0, 50.0, 39.33333333333333)","(13.0, 26.0, 19.61111111111111)"
