,Daves Deal,Nighthawk Swift,Maxima,Homebush Bentley,Lucas Jewel,Diamond Georgio,Ginger Shaw,Its Better
08-12-2022 13:54:24.851030,"(1.9, 2.16, 2.0834782608695654)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.775)"
08-12-2022 13:54:26.133865,"(1.9, 2.14, 2.0704347826086957)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 272.22222222222223)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 5.194117647058824)"
08-12-2022 13:54:27.411606,"(1.9, 2.1, 2.0443478260869568)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 450.0, 272.22222222222223)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 5.194117647058824)"
08-12-2022 13:54:28.785255,"(1.9, 2.1, 2.0443478260869568)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 450.0, 272.22222222222223)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.775)"
08-12-2022 13:54:30.029750,"(1.9, 2.12, 2.057391304347826)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 450.0, 272.22222222222223)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 5.194117647058824)"
08-12-2022 13:54:31.180952,"(1.9, 2.1, 2.0443478260869568)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 450.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.672727272727273)"
08-12-2022 13:54:32.319749,"(1.9, 2.08, 2.031304347826087)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.7)"
08-12-2022 13:54:33.433991,"(1.9, 2.06, 2.0182608695652173)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.58)"
08-12-2022 13:54:34.713118,"(1.9, 2.04, 2.0052173913043476)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:36.018274,"(1.9, 2.02, 1.9921739130434784)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:37.268916,"(1.9, 2.02, 1.9921739130434784)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:38.467520,"(1.9, 2.02, 1.9817391304347827)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:39.738891,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:41.102424,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:42.459856,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:43.793238,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:45.034672,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:46.470567,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:47.679811,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:48.920769,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:50.092010,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.609999999999999)"
08-12-2022 13:54:51.200406,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 30.92857142857143)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:54:52.324661,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:54:53.438592,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:54:54.502918,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:54:55.557265,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:54:56.713665,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:54:57.890076,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:54:59.136965,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:00.310321,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:01.570892,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:02.764769,"(1.9, 2.02, 1.9816)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:03.983104,"(1.9, 2.02, 2.0063636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:05.104554,"(1.9, 2.02, 2.0063636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 316.6666666666667)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:06.271546,"(1.9, 2.02, 2.0063636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 530.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:07.555298,"(1.9, 2.02, 2.0063636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:08.891486,"(1.9, 2.02, 2.0063636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:10.151320,"(1.9, 2.02, 2.0063636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:11.318132,"(1.9, 2.02, 2.0063636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:12.586510,"(1.9, 2.02, 2.0063636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:13.904244,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:15.106952,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:16.164619,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:17.357565,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:18.536782,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:19.744513,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 18.945454545454545)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:20.959876,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 28.625)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.78333333333333)","(9.0, 19.0, 17.266666666666666)","(12.0, 26.0, 24.636363636363633)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:22.152765,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 17.233333333333334)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:23.423655,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:24.642974,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:25.835934,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:27.114935,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:28.364649,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:29.581808,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:30.763197,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:31.962689,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:33.232234,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:34.551164,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:35.782736,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:37.105382,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:38.365164,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:39.600744,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 20.0)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:40.855741,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:42.205741,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:43.511836,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:44.747605,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:46.068562,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:47.543227,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:48.893141,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.766666666666667)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:50.223262,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 16.75)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:51.539705,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:52.863053,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:54.167647,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:55.401158,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 200.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:56.685004,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 440.0, 240.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 4.640000000000001)"
08-12-2022 13:55:58.071644,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 430.0, 240.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 6.2, 5.377777777777778)"
08-12-2022 13:55:59.381642,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 430.0, 240.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 7.6, 5.377777777777778)"
08-12-2022 13:56:00.732441,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 430.0, 240.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 7.6, 5.377777777777778)"
08-12-2022 13:56:02.010898,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 430.0, 240.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 7.6, 5.377777777777778)"
08-12-2022 13:56:03.413962,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 430.0, 240.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 7.6, 5.377777777777778)"
08-12-2022 13:56:04.788282,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 430.0, 240.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 7.6, 5.377777777777778)"
08-12-2022 13:56:06.204652,"(1.9, 2.02, 1.9763636363636363)","(14.0, 34.0, 23.5)","(9.0, 20.0, 14.3)","(61.0, 430.0, 240.0)","(9.0, 18.5, 11.9)","(9.0, 19.0, 12.200000000000001)","(12.0, 26.0, 18.75)","(3.4, 7.6, 5.377777777777778)"
